Endgame,White,Parameter,Move,Evaluation_Function,Evaluation_Number,Time
4,True,5,18,70,7485,0.406369
4,True,5,19,70,5136,0.241862
4,True,5,20,70,7368,0.354493
4,True,5,21,70,6629,0.337771
4,True,5,22,70,13379,0.816983
4,True,5,23,70,7873,0.419493
4,True,5,24,70,6004,0.31645
4,True,5,25,70,7651,0.40956
4,True,5,26,70,5055,0.283852
4,True,5,27,70,7267,0.405726
4,True,5,28,70,6396,0.377365
4,True,5,29,70,8954,0.53059
4,True,5,30,70,6241,0.396911
4,True,5,31,70,7603,0.490151
4,True,5,32,70,5572,0.360953
4,True,5,33,70,7603,0.498914
4,True,5,34,70,6241,0.416012
4,True,5,35,70,8772,0.583974
4,True,5,36,70,7201,0.504308
4,True,5,37,70,9125,0.620772
4,True,5,38,70,7234,0.502213
4,True,5,39,70,9125,0.649892
4,True,5,40,70,6964,0.498966
4,True,5,41,70,17155,1.41576
4,True,5,42,70,8504,0.603932
4,True,5,43,70,6200,0.450497
4,True,5,44,70,7978,0.598896
4,True,5,45,70,6108,0.461206
4,True,5,46,70,1993,0.162098
4,True,5,47,70,767,0.0684599
4,True,5,48,70,6623,0.528601
4,True,5,49,70,8632,0.691503
4,True,5,50,70,6222,0.513455
4,True,5,51,70,8632,0.715598
4,True,5,52,70,6749,0.553385
4,True,5,53,70,9188,0.79246
4,True,5,54,70,6721,0.600425
4,True,5,55,70,9094,0.830953
4,True,5,56,70,6736,0.58161
4,True,5,57,70,8632,0.770448
4,True,5,58,70,6209,0.576946
4,True,5,59,70,8209,0.734624
4,True,5,60,70,6623,0.620374
4,True,5,61,70,8133,0.747654
4,True,5,62,70,6623,0.640842
4,True,5,63,70,8632,0.815847
4,True,5,64,70,6623,0.650442
4,True,5,65,70,8632,0.840837
4,True,5,66,70,6222,0.630681
4,True,5,67,70,8620,0.868471
4,True,5,68,70,6636,0.681619
4,True,5,69,70,8133,0.826505
4,True,5,70,70,5899,0.612428
4,True,5,71,70,2091,0.228061
4,True,5,72,70,689,0.0809355
4,True,5,73,150,7999,0.869965
4,True,5,74,150,8323,0.896513
4,True,5,75,150,9175,0.982455
4,True,5,76,150,6076,0.675821
4,True,5,77,150,8133,0.885053
4,True,5,78,150,8323,0.9385
4,True,5,79,150,10503,1.16238
4,True,5,80,150,8966,1.00236
4,True,5,81,150,10893,1.20575
4,True,5,82,150,7905,0.917705
4,True,5,83,150,10893,1.23373
4,True,5,84,150,8903,1.03137
4,True,5,85,150,10042,1.19249
4,True,5,86,150,6960,0.833449
4,True,5,87,150,10042,1.19742
4,True,5,88,150,6960,0.942375
4,True,5,89,150,10042,1.21751
4,True,5,90,150,6935,0.873378
4,True,5,91,150,10042,1.23517
4,True,5,92,150,6935,0.876726
4,True,5,93,150,9966,1.25382
4,True,5,94,150,8916,1.13108
4,True,5,95,150,10491,1.33831
4,True,5,96,150,8916,1.16232
4,True,5,97,150,2686,0.35905
4,True,5,98,150,2539,0.333674
4,True,5,99,150,8957,1.18045
4,True,5,100,150,10536,1.40541
4,True,5,101,150,9007,1.21696
4,True,5,102,150,10186,1.35644
4,True,5,103,150,7954,1.08596
4,True,5,104,150,10940,1.48087
4,True,5,105,150,8957,1.25467
4,True,5,106,150,10536,1.47099
4,True,5,107,150,8362,1.21275
4,True,5,108,150,9218,1.313
4,True,5,109,150,5889,0.859222
4,True,5,110,150,6684,0.991084
4,True,5,111,150,6972,1.02309
4,True,5,112,150,10087,1.4887
4,True,5,113,150,8944,1.33253
4,True,5,114,150,10928,1.58643
4,True,5,115,150,8957,1.33868
4,True,5,116,150,10087,1.52158
4,True,5,117,150,8944,1.35871
4,True,5,118,150,10011,1.5147
4,True,5,119,150,8362,1.31273
4,True,5,120,150,10536,1.69336
4,True,5,121,150,9007,1.42412
4,True,5,122,150,2693,0.456404
4,True,5,123,150,2496,0.391627
4,True,5,124,150,8956,1.42838
4,True,5,125,150,10976,1.71919
4,True,5,126,150,8956,1.43474
4,True,5,127,150,10045,1.66819
4,True,5,128,150,8372,1.40918
4,True,5,129,150,9250,1.54352
4,True,5,130,150,7024,1.17489
4,True,5,131,150,10121,1.69346
4,True,5,132,150,8363,1.43051
4,True,5,133,150,9250,1.56745
4,True,5,134,150,8363,1.4463
4,True,5,135,150,10580,1.80815
4,True,5,136,150,8956,1.54003
4,True,5,137,150,10121,1.76508
4,True,5,138,150,8956,1.59209
4,True,5,139,150,10976,1.89789
4,True,5,140,150,8956,1.58791
4,True,5,141,150,10964,1.91933
4,True,5,142,150,8005,1.42022
4,True,5,143,150,10257,1.81737
4,True,5,144,150,8005,1.43062
4,True,5,145,150,10976,1.98662
4,True,5,146,150,8956,1.65612
4,True,5,147,150,2625,0.47811
4,True,5,148,150,1060,0.186798
4,True,5,149,230,10217,1.82056
4,True,5,150,1130,10312,1.82222
4,True,5,151,1130,45900,7.30627
4,True,5,152,1130,55095,8.75973
0,True,5,1,50,37915,2.34122
0,True,5,2,40,26939,1.15199
0,True,5,3,140,33709,1.70045
0,True,5,4,160,42012,1.94994
0,True,5,5,230,35856,1.73112
0,True,5,6,240,30161,0.977728
0,True,5,7,240,58473,1.81067
0,True,5,8,240,42653,1.38612
0,True,5,9,240,53313,1.7753
0,True,5,10,240,44688,1.55777
0,True,5,11,240,51985,1.80361
0,True,5,12,240,44806,1.60836
0,True,5,13,240,47214,1.70366
0,True,5,14,240,44806,1.68946
0,True,5,15,240,47214,1.81325
0,True,5,16,240,44806,1.78787
0,True,5,17,240,47214,1.88225
0,True,5,18,240,44806,1.87452
0,True,5,19,240,47214,1.96634
0,True,5,20,240,44806,1.93254
0,True,5,21,240,47214,2.05505
0,True,5,22,240,44806,2.02009
0,True,5,23,240,47214,2.12886
0,True,5,24,240,44806,2.09517
0,True,5,25,240,47214,2.21842
0,True,5,26,240,44806,2.20129
0,True,5,27,240,47214,2.29262
0,True,5,28,240,44806,2.26919
0,True,5,29,240,47214,2.37978
0,True,5,30,240,17469,0.978771
0,True,5,31,240,1337,0.0713343
0,True,5,32,1140,42770,2.31315
0,True,5,33,1140,32686,1.79375
1,True,5,1,20,2208,0.100674
1,True,5,2,30,1594,0.0914214
1,True,5,3,30,1843,0.0785632
1,True,5,4,30,1657,0.0796154
1,True,5,5,30,1450,0.0757068
1,True,5,6,30,964,0.0567086
1,True,5,7,30,1360,0.0773953
1,True,5,8,40,1001,0.0640504
1,True,5,9,30,2018,0.130858
1,True,5,10,30,2763,0.162393
1,True,5,11,20,2022,0.128772
1,True,5,12,20,8605,0.454193
1,True,5,13,10,10720,0.61169
1,True,5,14,0,13106,0.679685
1,True,5,15,20,7684,0.422843
1,True,5,16,30,4664,0.240211
1,True,5,17,0,7621,0.438414
1,True,5,18,30,4664,0.247825
1,True,5,19,30,3132,0.177073
1,True,5,20,20,10208,0.592317
1,True,5,21,20,7423,0.455528
1,True,5,22,30,3464,0.198668
1,True,5,23,20,4299,0.292218
1,True,5,24,30,3066,0.352688
1,True,5,25,40,8065,0.491908
1,True,5,26,50,6289,0.417223
1,True,5,27,120,9643,0.614764
1,True,5,28,120,22639,1.35404
1,True,5,29,130,31904,1.84022
1,True,5,30,140,36627,2.03465
1,True,5,31,140,71867,4.13344
1,True,5,32,140,24757,1.42834
1,True,5,33,140,27040,1.5538
1,True,5,34,140,25748,1.52965
1,True,5,35,140,29731,1.76496
1,True,5,36,140,28301,1.69476
1,True,5,37,140,29747,1.80265
1,True,5,38,140,28416,1.77792
1,True,5,39,140,29747,1.85149
1,True,5,40,140,28301,1.81382
1,True,5,41,140,30728,1.99149
1,True,5,42,140,28553,1.86608
1,True,5,43,140,30516,1.99912
1,True,5,44,140,28553,1.91512
1,True,5,45,140,30516,2.04554
1,True,5,46,140,28360,1.9679
1,True,5,47,140,30677,2.14228
1,True,5,48,140,27496,2.00161
1,True,5,49,140,30734,2.20792
1,True,5,50,140,27496,2.12588
1,True,5,51,140,30677,2.2682
1,True,5,52,140,28553,2.17569
1,True,5,53,140,4191,0.382221
1,True,5,54,140,2167,0.175492
1,True,5,55,140,30103,2.2935
1,True,5,56,140,24651,1.87605
1,True,5,57,140,31462,2.40347
1,True,5,58,140,25562,2.02725
1,True,5,59,140,31503,2.49388
1,True,5,60,140,25192,2.03351
1,True,5,61,140,29335,2.35772
1,True,5,62,140,25192,2.08583
1,True,5,63,140,31503,2.63843
1,True,5,64,140,25562,2.19038
1,True,5,65,140,31503,2.65857
1,True,5,66,140,26345,2.26738
1,True,5,67,140,31503,2.77246
1,True,5,68,140,26345,2.3407
1,True,5,69,140,27497,2.4289
1,True,5,70,140,29229,2.62743
1,True,5,71,140,31739,2.88254
1,True,5,72,140,26499,2.57824
1,True,5,73,140,31559,2.93632
1,True,5,74,140,24651,2.31847
1,True,5,75,140,31462,2.91459
1,True,5,76,140,25005,2.36609
1,True,5,77,140,31559,3.06785
1,True,5,78,140,1605,0.188437
1,True,5,79,140,901,0.0912893
1,True,5,80,220,22424,2.25985
1,True,5,81,1040,41489,4.10757
1,True,5,82,1040,32497,3.23091
2,True,5,1,90,8186,0.523411
2,True,5,2,100,18642,0.816353
2,True,5,3,110,73886,2.45635
2,True,5,4,140,111858,3.57561
2,True,5,5,140,256731,8.11996
2,True,5,6,150,51295,1.63414
2,True,5,7,150,47804,1.56799
2,True,5,8,160,75200,2.61859
2,True,5,9,160,51898,1.71347
2,True,5,10,160,34955,1.16628
2,True,5,11,1050,40198,1.39817
2,True,5,12,1050,46984,1.72381
2,True,5,13,1050,55510,2.21156
2,True,5,14,1050,12524,0.529219
3,True,5,1,40,60301,2.01268
3,True,5,2,930,48890,1.57154
4,True,5,1,50,6982,0.307012
4,True,5,2,50,14558,0.552158
4,True,5,3,60,7492,0.278344
4,True,5,4,70,9344,0.303402
4,True,5,5,70,11017,0.356047
4,True,5,6,70,19455,0.70695
4,True,5,7,70,12026,0.415061
4,True,5,8,70,10138,0.358545
4,True,5,9,70,8671,0.327794
4,True,5,10,70,10553,0.409375
4,True,5,11,70,8671,0.340168
4,True,5,12,70,11158,0.432366
4,True,5,13,70,12783,0.507366
4,True,5,14,70,11766,0.488973
4,True,5,15,70,9365,0.420593
4,True,5,16,70,9183,0.41223
4,True,5,17,70,9181,0.46701
4,True,5,18,70,10533,0.534844
4,True,5,19,70,11511,0.584548
4,True,5,20,70,11630,0.55147
4,True,5,21,70,12090,0.576397
4,True,5,22,70,11321,0.557597
4,True,5,23,70,12120,0.609635
4,True,5,24,70,11321,0.582857
4,True,5,25,70,12090,0.639375
4,True,5,26,70,11046,0.609406
4,True,5,27,70,11775,0.690807
4,True,5,28,70,10092,0.578525
4,True,5,29,70,9641,0.57599
4,True,5,30,70,14762,1.01893
4,True,5,31,70,9627,0.585594
4,True,5,32,70,8253,0.574484
4,True,5,33,70,6624,0.461058
4,True,5,34,70,8253,0.535027
4,True,5,35,70,7140,0.490262
4,True,5,36,70,19846,1.8373
4,True,5,37,70,8090,0.533069
4,True,5,38,70,6656,0.458032
4,True,5,39,70,8081,0.539422
4,True,5,40,70,6669,0.467415
4,True,5,41,70,7615,0.534798
4,True,5,42,70,6554,0.484834
4,True,5,43,70,7228,0.526489
4,True,5,44,70,5821,0.438015
4,True,5,45,70,7155,0.544363
4,True,5,46,70,6554,0.515233
4,True,5,47,70,7155,0.578845
4,True,5,48,70,6554,0.527736
4,True,5,49,70,7228,0.658871
4,True,5,50,70,6142,0.526167
4,True,5,51,70,6587,0.547443
4,True,5,52,70,5821,0.484232
4,True,5,53,70,7155,0.5959
4,True,5,54,70,6554,0.561953
4,True,5,55,70,8002,0.677413
4,True,5,56,70,6655,0.604201
4,True,5,57,70,7990,0.69358
4,True,5,58,70,6554,0.590383
4,True,5,59,70,7155,0.649116
4,True,5,60,70,1700,0.173688
4,True,5,61,70,841,0.0825688
4,True,5,62,70,7842,0.725478
4,True,5,63,70,6376,0.616996
4,True,5,64,70,7767,0.75072
4,True,5,65,70,6655,0.687398
4,True,5,66,70,8246,0.808177
4,True,5,67,70,7209,0.714828
4,True,5,68,70,8258,0.821154
4,True,5,69,70,7086,0.728888
4,True,5,70,70,8677,0.876122
4,True,5,71,70,7086,0.740726
4,True,5,72,70,7767,0.804135
4,True,5,73,70,6376,0.689299
4,True,5,74,70,7842,0.827641
4,True,5,75,70,6642,0.739835
4,True,5,76,70,7163,0.782317
4,True,5,77,70,6298,0.699304
4,True,5,78,70,7842,0.859216
4,True,5,79,70,7099,0.816296
4,True,5,80,70,7842,0.881706
4,True,5,81,70,7099,0.818599
4,True,5,82,70,7767,0.886751
4,True,5,83,70,6655,0.804902
4,True,5,84,70,6829,0.793896
4,True,5,85,70,1708,0.214812
4,True,5,86,70,821,0.102413
4,True,5,87,150,8129,0.987866
4,True,5,88,150,9794,1.16875
4,True,5,89,150,7359,0.905064
4,True,5,90,150,10920,1.339
4,True,5,91,150,8816,1.1411
4,True,5,92,150,7344,0.924596
4,True,5,93,150,8816,1.13756
4,True,5,94,150,9197,1.17171
4,True,5,95,150,8816,1.14738
4,True,5,96,150,7344,0.957128
4,True,5,97,150,10361,1.34538
4,True,5,98,150,9719,1.2606
4,True,5,99,150,8656,1.16937
4,True,5,100,150,9719,1.28863
4,True,5,101,150,9272,1.24223
4,True,5,102,150,10236,1.38402
4,True,5,103,150,9319,1.27178
4,True,5,104,150,9779,1.30952
4,True,5,105,150,9319,1.28295
4,True,5,106,150,9779,1.33755
4,True,5,107,150,9319,1.31347
4,True,5,108,150,9779,1.40668
4,True,5,109,150,8324,1.19713
4,True,5,110,150,9779,1.40711
4,True,5,111,150,2427,0.360045
4,True,5,112,150,2033,0.29229
4,True,5,113,150,9823,1.41641
4,True,5,114,150,8362,1.25285
4,True,5,115,150,10626,1.56499
4,True,5,116,150,8362,1.24797
4,True,5,117,150,9823,1.46177
4,True,5,118,150,9374,1.41733
4,True,5,119,150,9823,1.48812
4,True,5,120,150,8362,1.30101
4,True,5,121,150,9823,1.49238
4,True,5,122,150,9374,1.4588
4,True,5,123,150,10281,1.61544
4,True,5,124,150,9314,1.55083
4,True,5,125,150,10626,1.83655
4,True,5,126,150,8351,1.35965
4,True,5,127,150,9834,1.56748
4,True,5,128,150,9361,1.52954
4,True,5,129,150,9834,1.59782
4,True,5,130,150,8351,1.39479
4,True,5,131,150,10626,1.78247
4,True,5,132,150,9314,1.60134
4,True,5,133,150,9764,1.63885
4,True,5,134,150,9314,1.59439
4,True,5,135,150,9764,1.72297
4,True,5,136,150,2308,0.436789
4,True,5,137,150,2968,0.509258
4,True,5,138,150,10669,1.90276
4,True,5,139,150,9319,1.72342
4,True,5,140,150,10657,1.84528
4,True,5,141,150,8405,1.50801
4,True,5,142,150,10657,1.95851
4,True,5,143,150,9332,1.85844
4,True,5,144,150,10308,1.93589
4,True,5,145,150,9332,1.72828
4,True,5,146,150,9793,1.76866
4,True,5,147,150,7453,1.38892
4,True,5,148,150,10981,2.0408
4,True,5,149,150,10442,1.93953
4,True,5,150,150,9868,1.8239
4,True,5,151,150,8703,1.6873
4,True,5,152,150,10655,2.04457
4,True,5,153,0,1,6e-06
0,True,5,1,50,37915,2.34998
0,True,5,2,20,39549,2.25067
0,True,5,3,140,82831,3.64952
0,True,5,4,230,53588,2.39788
0,True,5,5,230,30278,1.15375
0,True,5,6,240,74763,2.45527
0,True,5,7,1080,48519,1.91842
0,True,5,8,1080,78056,2.61847
0,True,5,9,1080,113277,4.22962
0,True,5,10,1080,75587,3.08649
0,True,5,11,1080,35228,1.4125
1,True,5,1,20,2208,0.102531
1,True,5,2,20,3691,0.158836
1,True,5,3,20,1829,0.0839471
1,True,5,4,20,1091,0.0621361
1,True,5,5,30,1202,0.0704629
1,True,5,6,30,1487,0.0909267
1,True,5,7,40,4357,0.400972
1,True,5,8,40,2155,0.106724
1,True,5,9,40,3166,0.154434
1,True,5,10,40,2622,0.133096
1,True,5,11,40,5032,0.259544
1,True,5,12,40,2678,0.138186
1,True,5,13,50,1735,0.144301
1,True,5,14,50,1488,0.0881887
1,True,5,15,50,3630,0.197241
1,True,5,16,60,4745,0.263227
1,True,5,17,70,8196,0.444
1,True,5,18,140,3841,0.204254
1,True,5,19,150,5490,0.28171
1,True,5,20,150,5060,0.254113
1,True,5,21,150,5545,0.287731
1,True,5,22,150,4354,0.232674
1,True,5,23,150,6141,0.337849
1,True,5,24,150,5400,0.295951
1,True,5,25,150,5767,0.320758
1,True,5,26,150,4400,0.25096
1,True,5,27,150,6025,0.342478
1,True,5,28,150,8090,0.451547
1,True,5,29,150,6025,0.351386
1,True,5,30,150,8782,0.501568
1,True,5,31,140,29734,1.74749
1,True,5,32,150,5161,0.341671
1,True,5,33,150,7128,0.442539
1,True,5,34,150,5166,0.370006
1,True,5,35,150,15696,1.00117
1,True,5,36,150,16199,1.04602
1,True,5,37,150,8325,0.543196
1,True,5,38,150,28917,1.96544
1,True,5,39,220,50645,3.18062
1,True,5,40,230,63946,4.04414
1,True,5,41,230,30897,2.08265
1,True,5,42,230,29793,1.93473
1,True,5,43,230,28698,1.9142
1,True,5,44,230,34160,2.26925
1,True,5,45,230,29803,2.01436
1,True,5,46,230,34160,2.34315
1,True,5,47,230,28698,2.0442
1,True,5,48,230,29793,2.09784
1,True,5,49,230,28698,2.07455
1,True,5,50,230,34160,2.46329
1,True,5,51,230,29803,2.17149
1,True,5,52,230,36566,2.70891
1,True,5,53,230,33038,2.5421
1,True,5,54,230,37260,2.77832
1,True,5,55,230,33038,2.53803
1,True,5,56,230,34160,2.67738
1,True,5,57,230,32170,2.55887
1,True,5,58,230,37252,2.95054
1,True,5,59,230,32170,2.58393
1,True,5,60,230,37260,3.28211
1,True,5,61,230,33038,3.02615
1,True,5,62,230,34160,2.8463
1,True,5,63,230,6008,0.530207
1,True,5,64,230,6533,0.541504
1,True,5,65,230,40916,3.52774
1,True,5,66,230,40324,3.52444
1,True,5,67,230,44500,3.86651
1,True,5,68,230,39156,3.45928
1,True,5,69,230,44998,3.96063
1,True,5,70,230,40324,3.66623
1,True,5,71,230,44998,4.046
1,True,5,72,230,40324,3.81469
1,True,5,73,230,37461,3.49217
1,True,5,74,230,40324,3.818
1,True,5,75,230,37461,3.60077
1,True,5,76,230,40324,3.87698
1,True,5,77,230,44998,4.2982
1,True,5,78,230,38529,3.74574
1,True,5,79,230,44998,4.40179
1,True,5,80,230,38529,3.80366
1,True,5,81,230,44500,4.51721
1,True,5,82,230,38529,3.89387
1,True,5,83,230,44605,4.48963
1,True,5,84,230,36909,3.84503
1,True,5,85,230,58453,6.2524
1,True,5,86,230,37844,3.9577
1,True,5,87,230,31205,3.3085
1,True,5,88,230,6222,0.689846
1,True,5,89,230,4389,0.48315
1,True,5,90,230,26545,2.91568
1,True,5,91,230,32701,3.56595
1,True,5,92,230,27720,3.10132
1,True,5,93,230,32701,3.61425
1,True,5,94,230,26545,3.01556
1,True,5,95,230,32701,3.67872
1,True,5,96,230,26545,3.0904
1,True,5,97,230,32701,3.712
1,True,5,98,230,27720,3.24955
1,True,5,99,230,33200,3.86914
1,True,5,100,230,34205,4.14648
1,True,5,101,1050,25494,3.15494
2,True,5,1,90,8186,0.505894
2,True,5,2,100,18642,0.808936
2,True,5,3,140,40713,1.38466
2,True,5,4,150,11101,0.500427
2,True,5,5,150,10401,0.505005
2,True,5,6,150,6616,0.32272
2,True,5,7,150,6274,0.319693
2,True,5,8,150,7480,0.379538
2,True,5,9,150,6274,0.336481
2,True,5,10,150,6029,0.334101
2,True,5,11,150,6274,0.357247
2,True,5,12,160,8619,0.509654
2,True,5,13,160,6414,0.381399
2,True,5,14,160,7486,0.400955
2,True,5,15,160,22657,1.20857
2,True,5,16,160,10111,0.729427
2,True,5,17,160,24411,1.32901
2,True,5,18,160,17805,0.977171
2,True,5,19,160,13402,0.832875
2,True,5,20,160,29913,1.35346
2,True,5,21,160,13402,0.871937
2,True,5,22,160,29913,1.40455
2,True,5,23,160,13402,0.905736
2,True,5,24,160,11610,0.855677
2,True,5,25,160,16803,1.11015
2,True,5,26,160,11610,0.879475
2,True,5,27,160,13402,0.967417
2,True,5,28,160,11610,0.921331
2,True,5,29,160,8347,0.658553
2,True,5,30,1060,76226,3.90349
2,True,5,31,1060,62085,3.20939
2,True,5,32,1060,59157,3.12156
2,True,5,33,1060,67006,3.58603
2,True,5,34,1060,59157,3.19891
2,True,5,35,1060,67006,3.694
2,True,5,36,1060,59157,3.29506
2,True,5,37,1060,67006,3.79674
2,True,5,38,1060,59157,3.42116
2,True,5,39,1060,67006,3.95836
2,True,5,40,1060,59157,3.53516
2,True,5,41,1060,67006,4.00922
2,True,5,42,1060,59157,3.63158
2,True,5,43,1060,67006,4.57553
2,True,5,44,1060,59157,3.77487
2,True,5,45,1060,67006,4.2579
2,True,5,46,1060,59157,3.90343
2,True,5,47,1060,67006,4.38321
2,True,5,48,1060,59157,3.94008
2,True,5,49,1060,67006,4.62015
2,True,5,50,1060,59157,4.06107
2,True,5,51,1060,67006,4.61933
2,True,5,52,1060,59157,4.1348
2,True,5,53,1060,8757,0.661943
2,True,5,54,1060,3207,0.230071
2,True,5,55,1060,55031,4.03651
2,True,5,56,1060,63311,4.64216
2,True,5,57,1060,55031,4.11688
2,True,5,58,1060,63311,4.72838
2,True,5,59,1060,55031,4.19119
2,True,5,60,1060,63311,4.87337
2,True,5,61,1060,55031,4.3338
2,True,5,62,1060,63311,4.95343
2,True,5,63,1060,55031,4.40135
2,True,5,64,1060,63311,5.10352
2,True,5,65,1060,55031,4.52777
2,True,5,66,1060,63311,5.19212
2,True,5,67,1060,55031,4.60183
2,True,5,68,1060,63311,5.30624
2,True,5,69,1060,55031,4.7445
2,True,5,70,1060,63311,5.45863
2,True,5,71,1060,55031,4.82574
2,True,5,72,1060,63311,5.54507
2,True,5,73,1060,55031,4.89924
2,True,5,74,1060,63311,5.84581
2,True,5,75,1060,55031,5.03597
2,True,5,76,1060,63311,5.74656
2,True,5,77,1060,55031,5.08651
2,True,5,78,1060,7011,0.696162
2,True,5,79,1060,2524,0.237568
2,True,5,80,1060,34050,3.21772
3,True,5,1,40,60301,2.05134
3,True,5,2,900,23680,0.754122
4,True,5,1,50,6982,0.3152
4,True,5,2,50,10983,0.420885
4,True,5,3,50,5590,0.209923
4,True,5,4,50,9849,0.38947
4,True,5,5,60,7595,0.297322
4,True,5,6,70,5350,0.197889
4,True,5,7,70,11524,0.40241
4,True,5,8,70,14033,0.508735
4,True,5,9,70,12720,0.471682
4,True,5,10,70,9473,0.375309
4,True,5,11,70,12778,0.492169
4,True,5,12,70,10524,0.47584
4,True,5,13,70,5922,0.286753
4,True,5,14,70,10788,0.442068
4,True,5,15,70,10880,0.46108
4,True,5,16,70,10036,0.456201
4,True,5,17,70,10712,0.485231
4,True,5,18,70,9139,0.431867
4,True,5,19,70,10712,0.509889
4,True,5,20,70,11399,0.563776
4,True,5,21,70,10712,0.530431
4,True,5,22,70,10036,0.521307
4,True,5,23,70,10712,0.563529
4,True,5,24,70,10902,0.584695
4,True,5,25,70,11252,0.591696
4,True,5,26,70,11378,0.621169
4,True,5,27,70,12381,0.665589
4,True,5,28,70,12137,0.689708
4,True,5,29,70,12372,0.695334
4,True,5,30,70,12277,0.703375
4,True,5,31,70,12372,0.721724
4,True,5,32,70,12277,0.731281
4,True,5,33,70,12255,0.74845
4,True,5,34,70,12094,0.751622
4,True,5,35,70,11575,0.751162
4,True,5,36,70,12065,0.779737
4,True,5,37,70,2604,0.193811
4,True,5,38,70,1162,0.0939679
4,True,5,39,70,11419,0.77962
4,True,5,40,70,12187,0.846132
4,True,5,41,70,12116,0.851285
4,True,5,42,70,11458,0.8471
4,True,5,43,70,11246,0.831973
4,True,5,44,70,12163,0.896559
4,True,5,45,70,11888,0.975602
4,True,5,46,70,12309,1.02499
4,True,5,47,70,12259,0.921726
4,True,5,48,70,12163,0.943573
4,True,5,49,70,12097,0.948931
4,True,5,50,70,12204,0.967602
4,True,5,51,70,12097,0.979906
4,True,5,52,70,11336,0.943379
4,True,5,53,70,11419,0.955439
4,True,5,54,70,12187,1.0193
4,True,5,55,70,11372,0.991745
4,True,5,56,70,10697,0.949379
4,True,5,57,70,10080,0.910521
4,True,5,58,70,11574,1.03405
4,True,5,59,70,11688,1.04099
4,True,5,60,70,11868,1.05116
4,True,5,61,70,11809,1.07723
4,True,5,62,70,2912,0.328979
4,True,5,63,70,1202,0.13867
4,True,5,64,70,12200,1.1598
4,True,5,65,70,12440,1.19321
4,True,5,66,70,12173,1.17238
4,True,5,67,70,12265,1.21547
4,True,5,68,70,12200,1.22166
4,True,5,69,70,12440,1.23327
4,True,5,70,70,12354,1.2347
4,True,5,71,70,12382,1.26673
4,True,5,72,70,11455,1.19696
4,True,5,73,70,12382,1.27594
4,True,5,74,70,11558,1.21647
4,True,5,75,70,11597,1.27914
4,True,5,76,70,11558,1.23051
4,True,5,77,70,11645,1.26771
4,True,5,78,70,11555,1.24152
4,True,5,79,70,11645,1.27915
4,True,5,80,70,11555,1.26544
4,True,5,81,70,11645,1.31516
4,True,5,82,70,11555,1.28636
4,True,5,83,70,11645,1.31399
4,True,5,84,70,11455,1.32492
4,True,5,85,70,12450,1.57302
4,True,5,86,70,11455,1.3658
4,True,5,87,70,2848,0.377071
4,True,5,88,70,1160,0.164119
4,True,5,89,150,14657,1.79742
4,True,5,90,150,16119,1.96052
4,True,5,91,150,13945,1.71574
4,True,5,92,150,13070,1.59147
4,True,5,93,150,12737,1.59555
4,True,5,94,150,13127,1.6633
4,True,5,95,970,7832,1.00995
4,True,5,96,970,8683,1.10783
0,True,5,1,50,37915,2.34966
0,True,5,2,20,39549,2.27656
0,True,5,3,150,71024,3.30474
0,True,5,4,180,70863,3.28584
0,True,5,5,1080,56088,2.08426
0,True,5,6,1080,76843,2.90372
1,True,5,1,20,2208,0.110292
1,True,5,2,20,3483,0.151957
1,True,5,3,20,2857,0.139364
1,True,5,4,20,2332,0.115522
1,True,5,5,30,1265,0.0797811
1,True,5,6,30,922,0.0519346
1,True,5,7,30,1300,0.0741155
1,True,5,8,30,911,0.0568108
1,True,5,9,40,1026,0.0658936
1,True,5,10,40,1284,0.089269
1,True,5,11,40,1891,0.121577
1,True,5,12,40,1543,0.108222
1,True,5,13,40,3246,0.202665
1,True,5,14,40,1530,0.111361
1,True,5,15,40,3246,0.208326
1,True,5,16,40,1651,0.134191
1,True,5,17,40,3294,0.221719
1,True,5,18,40,1293,0.106434
1,True,5,19,40,3326,0.230263
1,True,5,20,40,1050,0.0920525
1,True,5,21,60,4203,0.242333
1,True,5,22,90,1152,0.0894569
1,True,5,23,90,1178,0.095474
1,True,5,24,90,1384,0.104842
1,True,5,25,90,1022,0.0839898
1,True,5,26,90,1024,0.0842554
1,True,5,27,90,995,0.0888763
1,True,5,28,90,1403,0.116959
1,True,5,29,90,989,0.0940028
1,True,5,30,90,1025,0.0902009
1,True,5,31,90,1189,0.118026
1,True,5,32,10,2369,0.20467
1,True,5,33,90,1189,0.116452
1,True,5,34,90,1403,0.133692
1,True,5,35,90,1191,0.120379
1,True,5,36,90,893,0.085694
1,True,5,37,80,1414,0.132312
1,True,5,38,80,1418,0.135346
1,True,5,39,90,995,0.110314
1,True,5,40,90,1291,0.136486
1,True,5,41,90,1189,0.133455
1,True,5,42,90,1403,0.147497
1,True,5,43,90,1191,0.135911
1,True,5,44,80,1418,0.149645
1,True,5,45,90,897,0.104677
1,True,5,46,80,1418,0.151601
1,True,5,47,70,2100,0.230683
1,True,5,48,70,1518,0.172461
1,True,5,49,70,4622,0.510121
1,True,5,50,70,2225,0.277154
1,True,5,51,70,4470,0.522016
1,True,5,52,80,6155,0.706885
1,True,5,53,90,5440,0.624841
1,True,5,54,80,4265,0.508877
1,True,5,55,80,4609,0.56358
1,True,5,56,80,2849,0.333338
