Endgame, White, Parameter, Move,number_of_evaluations
4,False,2,1,8
4,False,2,2,8
4,False,2,3,7
4,False,2,4,7
4,False,2,5,7
4,False,2,6,6
4,False,2,7,7
4,False,2,8,6
4,False,2,9,6
4,False,2,10,7
4,False,2,11,6
4,False,2,12,6
4,False,2,13,4
4,False,2,14,6
4,False,2,15,4
4,False,2,16,6
4,False,2,17,4
4,False,2,18,6
4,False,2,19,4
4,False,2,20,6
4,False,2,21,4
4,False,2,22,6
4,False,2,23,4
4,False,2,24,6
4,False,2,25,4
4,False,2,26,6
4,False,2,27,4
4,False,2,28,6
4,False,2,29,4
4,False,2,30,6
4,False,2,31,4
4,False,2,32,6
4,False,2,33,4
4,False,2,34,6
4,False,2,35,19
4,False,2,36,23
4,False,2,37,21
4,False,2,38,23
4,False,2,39,19
4,False,2,40,43
4,False,2,41,31
4,False,2,42,24
4,False,2,43,20
4,False,2,44,28
4,False,2,45,20
4,False,2,46,21
4,False,2,47,27
4,False,2,48,30
4,False,2,49,43
4,False,2,50,71
4,False,2,51,25
4,False,2,52,71
4,False,2,53,25
4,False,2,54,71
4,False,2,55,25
4,False,2,56,71
4,False,2,57,25
4,False,2,58,71
4,False,2,59,25
4,False,2,60,71
4,False,2,61,25
4,False,2,62,71
4,False,2,63,25
4,False,2,64,71
4,False,2,65,25
4,False,2,66,71
4,False,2,67,25
4,False,2,68,71
4,False,2,69,25
4,False,2,70,71
4,False,2,71,25
4,False,2,72,71
4,False,2,73,25
4,False,2,74,15
4,False,2,75,170
4,False,2,76,186
4,False,2,77,190
4,False,2,78,184
4,False,2,79,110
4,False,2,80,62
4,False,2,81,63
4,False,2,82,265
4,False,2,83,150
4,False,2,84,158
4,False,2,85,148
4,False,2,86,158
4,False,2,87,148
4,False,2,88,158
4,False,2,89,148
4,False,2,90,158
4,False,2,91,148
4,False,2,92,158
4,False,2,93,148
4,False,2,94,158
4,False,2,95,148
4,False,2,96,158
4,False,2,97,148
4,False,2,98,158
4,False,2,99,148
4,False,2,100,158
4,False,2,101,148
4,False,2,102,158
4,False,2,103,148
4,False,2,104,158
4,False,2,105,148
4,False,2,106,158
4,False,2,107,22
4,False,2,108,342
4,False,2,109,1219
4,False,2,110,351
4,False,2,111,426
4,False,2,112,806
4,False,2,113,771
4,False,2,114,1491
4,False,2,115,706
4,False,2,116,2211
4,False,2,117,9059
4,False,2,118,1591
4,False,2,119,1219
4,False,2,120,3269
4,False,2,121,1246
4,False,2,122,2684
4,False,2,123,1086
4,False,2,124,991
4,False,2,125,1305
4,False,2,126,991
4,False,2,127,1305
4,False,2,128,991
4,False,2,129,1305
4,False,2,130,991
4,False,2,131,1305
4,False,2,132,991
4,False,2,133,1305
4,False,2,134,991
4,False,2,135,1305
4,False,2,136,991
4,False,2,137,1305
4,False,2,138,991
4,False,2,139,1305
4,False,2,140,991
4,False,2,141,1305
4,False,2,142,991
4,False,2,143,1305
4,False,2,144,187
4,False,2,145,1755
4,False,2,146,2030
4,False,2,147,9538
4,False,2,148,3763
4,False,2,149,1629
4,False,2,150,1464
4,False,2,151,1629
4,False,2,152,1464
4,False,2,153,1629
4,False,2,154,1464
4,False,2,155,1629
4,False,2,156,1464
4,False,2,157,1629
4,False,2,158,1464
4,False,2,159,1629
4,False,2,160,1464
4,False,2,161,1629
4,False,2,162,1464
4,False,2,163,1629
4,False,2,164,1464
4,False,2,165,1629
4,False,2,166,1464
4,False,2,167,1629
4,False,2,168,1464
4,False,2,169,536
4,False,2,170,2060
4,False,2,171,1234
4,False,2,172,1155
4,False,2,173,1234
4,False,2,174,1155
4,False,2,175,1234
4,False,2,176,1155
4,False,2,177,1234
4,False,2,178,1155
4,False,2,179,1234
4,False,2,180,1155
4,False,2,181,1234
4,False,2,182,1155
4,False,2,183,1234
4,False,2,184,1155
4,False,2,185,1234
4,False,2,186,1155
4,False,2,187,1234
4,False,2,188,1155
4,False,2,189,1234
4,False,2,190,1155
4,False,2,191,1234
4,False,2,192,1155
4,False,2,193,1234
4,False,2,194,263
4,False,2,195,901
4,False,2,196,1666
4,False,2,197,1123
4,False,2,198,1999
4,False,2,199,1123
4,False,2,200,1999
4,False,2,201,1123
4,False,2,202,1999
4,False,2,203,1123
4,False,2,204,1999
4,False,2,205,1123
4,False,2,206,1999
4,False,2,207,1123
4,False,2,208,1999
4,False,2,209,1123
4,False,2,210,1999
4,False,2,211,1123
4,False,2,212,1999
