Endgame, White, Parameter, Move,evaluation_function
4,False,4,1,10
4,False,4,2,-60
4,False,4,3,30
4,False,4,4,30
4,False,4,5,30
4,False,4,6,40
4,False,4,7,40
4,False,4,8,40
4,False,4,9,30
4,False,4,10,30
4,False,4,11,30
4,False,4,12,30
4,False,4,13,30
4,False,4,14,30
4,False,4,15,30
4,False,4,16,30
4,False,4,17,30
4,False,4,18,30
4,False,4,19,30
4,False,4,20,30
4,False,4,21,30
4,False,4,22,30
4,False,4,23,30
4,False,4,24,30
4,False,4,25,30
4,False,4,26,30
4,False,4,27,30
4,False,4,28,30
4,False,4,29,30
4,False,4,30,30
4,False,4,31,30
4,False,4,32,30
4,False,4,33,30
4,False,4,34,30
4,False,4,35,10
4,False,4,36,10
4,False,4,37,10
4,False,4,38,10
4,False,4,39,0
4,False,4,40,-10
4,False,4,41,-20
4,False,4,42,-20
4,False,4,43,-20
4,False,4,44,-20
4,False,4,45,-20
4,False,4,46,-20
4,False,4,47,-20
4,False,4,48,-10
4,False,4,49,0
4,False,4,50,0
4,False,4,51,0
4,False,4,52,0
4,False,4,53,0
4,False,4,54,0
4,False,4,55,0
4,False,4,56,0
4,False,4,57,0
4,False,4,58,0
4,False,4,59,0
4,False,4,60,0
4,False,4,61,0
4,False,4,62,0
4,False,4,63,0
4,False,4,64,0
4,False,4,65,0
4,False,4,66,0
4,False,4,67,0
4,False,4,68,0
4,False,4,69,0
4,False,4,70,0
4,False,4,71,0
4,False,4,72,0
4,False,4,73,0
4,False,4,74,0
4,False,4,75,20
4,False,4,76,20
4,False,4,77,30
4,False,4,78,30
4,False,4,79,0
4,False,4,80,-80
4,False,4,81,-80
4,False,4,82,-80
4,False,4,83,-80
4,False,4,84,-80
4,False,4,85,-80
4,False,4,86,-80
4,False,4,87,-80
4,False,4,88,-80
4,False,4,89,-80
4,False,4,90,-80
4,False,4,91,-80
4,False,4,92,-80
4,False,4,93,-80
4,False,4,94,-80
4,False,4,95,-80
4,False,4,96,-80
4,False,4,97,-80
4,False,4,98,-80
4,False,4,99,-80
4,False,4,100,-80
4,False,4,101,-80
4,False,4,102,-80
4,False,4,103,-80
4,False,4,104,-80
4,False,4,105,-80
4,False,4,106,-80
4,False,4,107,0
4,False,4,108,10
4,False,4,109,20
4,False,4,110,20
4,False,4,111,10
4,False,4,112,10
4,False,4,113,10
4,False,4,114,-20
4,False,4,115,-70
4,False,4,116,-80
4,False,4,117,-90
4,False,4,118,-90
4,False,4,119,-90
4,False,4,120,-90
4,False,4,121,-120
4,False,4,122,-120
4,False,4,123,-90
4,False,4,124,-90
4,False,4,125,-90
4,False,4,126,-90
4,False,4,127,-90
4,False,4,128,-90
4,False,4,129,-90
4,False,4,130,-90
4,False,4,131,-90
4,False,4,132,-90
4,False,4,133,-90
4,False,4,134,-90
4,False,4,135,-90
4,False,4,136,-90
4,False,4,137,-90
4,False,4,138,-90
4,False,4,139,-90
4,False,4,140,-90
4,False,4,141,-90
4,False,4,142,-90
4,False,4,143,-90
4,False,4,144,-90
4,False,4,145,-90
4,False,4,146,-90
4,False,4,147,-110
4,False,4,148,-90
4,False,4,149,-120
4,False,4,150,-90
4,False,4,151,-120
4,False,4,152,-90
4,False,4,153,-120
4,False,4,154,-90
4,False,4,155,-120
4,False,4,156,-90
4,False,4,157,-120
4,False,4,158,-90
4,False,4,159,-120
4,False,4,160,-90
4,False,4,161,-120
4,False,4,162,-90
4,False,4,163,-120
4,False,4,164,-90
4,False,4,165,-120
4,False,4,166,-90
4,False,4,167,-120
4,False,4,168,-90
4,False,4,169,-90
4,False,4,170,-90
4,False,4,171,-90
4,False,4,172,-90
4,False,4,173,-90
4,False,4,174,-90
4,False,4,175,-90
4,False,4,176,-90
4,False,4,177,-90
4,False,4,178,-90
4,False,4,179,-90
4,False,4,180,-90
4,False,4,181,-90
4,False,4,182,-90
4,False,4,183,-90
4,False,4,184,-90
4,False,4,185,-90
4,False,4,186,-90
4,False,4,187,-90
4,False,4,188,-90
4,False,4,189,-90
4,False,4,190,-90
4,False,4,191,-90
4,False,4,192,-90
4,False,4,193,-90
4,False,4,194,-80
4,False,4,195,-80
4,False,4,196,-90
4,False,4,197,-120
4,False,4,198,-90
4,False,4,199,-120
4,False,4,200,-90
4,False,4,201,-120
4,False,4,202,-90
4,False,4,203,-120
4,False,4,204,-90
4,False,4,205,-120
4,False,4,206,-90
4,False,4,207,-120
4,False,4,208,-90
4,False,4,209,-120
4,False,4,210,-90
4,False,4,211,-120
4,False,4,212,-90
4,False,4,213,-120
4,False,4,214,-90
4,False,4,215,-120
4,False,4,216,-90
4,False,4,217,-120
4,False,4,218,-90
4,False,4,219,-90
4,False,4,220,-90
4,False,4,221,-90
4,False,4,222,-110
4,False,4,223,-90
4,False,4,224,-90
4,False,4,225,-90
4,False,4,226,-90
4,False,4,227,-90
4,False,4,228,-90
4,False,4,229,-90
4,False,4,230,-90
4,False,4,231,-90
4,False,4,232,-90
4,False,4,233,-90
4,False,4,234,-90
4,False,4,235,-90
4,False,4,236,-90
4,False,4,237,-90
4,False,4,238,-90
4,False,4,239,-90
4,False,4,240,-90
4,False,4,241,-90
4,False,4,242,-90
4,False,4,243,-90
4,False,4,244,-80
4,False,4,245,-160
4,False,4,246,-160
4,False,4,247,-160
4,False,4,248,-160
4,False,4,249,-160
4,False,4,250,-160
4,False,4,251,-160
4,False,4,252,-160
4,False,4,253,-160
4,False,4,254,-160
4,False,4,255,-160
4,False,4,256,-160
4,False,4,257,-160
4,False,4,258,-160
4,False,4,259,-160
4,False,4,260,-160
4,False,4,261,-160
4,False,4,262,-160
4,False,4,263,-160
4,False,4,264,-160
4,False,4,265,-160
4,False,4,266,-160
4,False,4,267,-160
4,False,4,268,-160
4,False,4,269,-160
4,False,4,270,0
4,False,4,271,20
4,False,4,272,20
4,False,4,273,20
4,False,4,274,20
4,False,4,275,20
4,False,4,276,10
4,False,4,277,0
4,False,4,278,0
4,False,4,279,0
4,False,4,280,0
4,False,4,281,0
4,False,4,282,0
4,False,4,283,0
4,False,4,284,0
4,False,4,285,10
4,False,4,286,20
4,False,4,287,20
4,False,4,288,20
4,False,4,289,20
4,False,4,290,20
4,False,4,291,20
4,False,4,292,20
4,False,4,293,20
4,False,4,294,20
4,False,4,295,20
4,False,4,296,20
4,False,4,297,20
4,False,4,298,20
4,False,4,299,20
4,False,4,300,20
4,False,4,301,20
4,False,4,302,20
4,False,4,303,20
4,False,4,304,20
4,False,4,305,20
4,False,4,306,20
4,False,4,307,20
4,False,4,308,20
4,False,4,309,20
4,False,4,310,10
4,False,4,311,10
4,False,4,312,90
4,False,4,313,100
4,False,4,314,100
4,False,4,315,100
4,False,4,316,100
4,False,4,317,100
4,False,4,318,100
4,False,4,319,100
4,False,4,320,100
4,False,4,321,100
4,False,4,322,100
4,False,4,323,100
4,False,4,324,100
4,False,4,325,100
4,False,4,326,100
4,False,4,327,100
4,False,4,328,100
4,False,4,329,100
4,False,4,330,100
4,False,4,331,100
4,False,4,332,100
4,False,4,333,100
4,False,4,334,100
4,False,4,335,100
4,False,4,336,100
4,False,4,337,100
4,False,4,338,100
4,False,4,339,110
4,False,4,340,990
4,False,4,341,990
4,False,4,342,990
4,False,4,343,-70
4,False,4,344,20
4,False,4,345,30
4,False,4,346,30
4,False,4,347,30
4,False,4,348,-50
4,False,4,349,40
4,False,4,350,40
4,False,4,351,40
4,False,4,352,30
4,False,4,353,30
4,False,4,354,30
4,False,4,355,30
4,False,4,356,30
4,False,4,357,30
4,False,4,358,30
4,False,4,359,30
4,False,4,360,30
4,False,4,361,30
4,False,4,362,30
4,False,4,363,30
4,False,4,364,30
4,False,4,365,30
4,False,4,366,30
4,False,4,367,30
4,False,4,368,30
4,False,4,369,30
4,False,4,370,30
4,False,4,371,30
4,False,4,372,30
4,False,4,373,30
4,False,4,374,30
4,False,4,375,30
4,False,4,376,30
4,False,4,377,10
4,False,4,378,10
4,False,4,379,10
4,False,4,380,10
4,False,4,381,10
4,False,4,382,10
4,False,4,383,10
4,False,4,384,10
4,False,4,385,10
4,False,4,386,10
4,False,4,387,10
4,False,4,388,10
4,False,4,389,10
4,False,4,390,10
4,False,4,391,10
4,False,4,392,10
4,False,4,393,10
4,False,4,394,10
4,False,4,395,10
4,False,4,396,10
4,False,4,397,10
4,False,4,398,10
4,False,4,399,10
4,False,4,400,10
4,False,4,401,10
4,False,4,402,10
4,False,4,403,10
4,False,4,404,-60
4,False,4,405,20
4,False,4,406,20
4,False,4,407,-60
4,False,4,408,-90
4,False,4,409,-90
4,False,4,410,-90
4,False,4,411,-90
4,False,4,412,-90
4,False,4,413,-90
4,False,4,414,-90
4,False,4,415,-90
4,False,4,416,-90
4,False,4,417,-90
4,False,4,418,-90
4,False,4,419,-90
4,False,4,420,-90
4,False,4,421,-90
4,False,4,422,-90
4,False,4,423,-90
4,False,4,424,-90
4,False,4,425,-90
4,False,4,426,-90
4,False,4,427,-90
4,False,4,428,-90
4,False,4,429,-90
4,False,4,430,-90
4,False,4,431,-90
4,False,4,432,-90
4,False,4,433,-90
4,False,4,434,-90
4,False,4,435,-90
4,False,4,436,-90
4,False,4,437,-90
4,False,4,438,-170
4,False,4,439,-180
4,False,4,440,-190
4,False,4,441,-190
4,False,4,442,20
