Endgame, White, Parameter, Move,processing_time
0,False,5,1,0.0002621
0,False,5,2,0.0002525
0,False,5,3,0.000468
0,False,5,4,0.000565
0,False,5,5,0.0005401
0,False,5,6,0.0005157
0,False,5,7,0.0004999
0,False,5,8,0.0006252
0,False,5,9,0.0005414
0,False,5,10,0.0006578
0,False,5,11,0.0007978
0,False,5,12,0.0009659
0,False,5,13,0.0006698
0,False,5,14,0.0013018
0,False,5,15,0.0006336
0,False,5,16,0.0007918
0,False,5,17,0.0006659
0,False,5,18,0.0007048
0,False,5,19,0.0010532
0,False,5,20,0.0007229
0,False,5,21,0.001143
0,False,5,22,0.0010986
0,False,5,23,0.000825
0,False,5,24,0.000805
0,False,5,25,0.0009224
0,False,5,26,0.0011055
0,False,5,27,0.0010403
0,False,5,28,0.0009783
0,False,5,29,0.016224
0,False,5,30,0.020658
0,False,5,31,0.0263661
0,False,5,32,0.024199
0,False,5,33,0.0212799
0,False,5,34,0.0105333
0,False,5,35,0.0115207
0,False,5,36,0.0099782
0,False,5,37,0.0112838
0,False,5,38,0.0112564
0,False,5,39,0.0114657
0,False,5,40,0.018197
0,False,5,41,0.01485
0,False,5,42,0.0169329
0,False,5,43,0.012475
0,False,5,44,0.0151547
0,False,5,45,0.0152169
0,False,5,46,0.0140315
0,False,5,47,0.0134355
0,False,5,48,0.0166417
0,False,5,49,0.0140585
0,False,5,50,0.0149749
0,False,5,51,0.015026
0,False,5,52,0.0167593
0,False,5,53,0.0194971
0,False,5,54,0.0197504
0,False,5,55,0.0183713
0,False,5,56,0.0169181
0,False,5,57,0.015255
0,False,5,58,0.0175964
0,False,5,59,0.0167765
0,False,5,60,0.0002259
0,False,5,61,0.0353897
0,False,5,62,0.0656995
0,False,5,63,0.0742009
0,False,5,64,0.121608
0,False,5,65,0.0084316
0,False,5,66,0.0229985
0,False,5,67,0.0436257
0,False,5,68,0.0390542
0,False,5,69,0.0162076
0,False,5,70,0.0331743
0,False,5,71,0.0218043
0,False,5,72,0.0122492
0,False,5,73,0.0050206
0,False,5,74,0.0070447
0,False,5,75,0.0075605
0,False,5,76,0.0071059
0,False,5,77,0.0050295
0,False,5,78,0.0066033
0,False,5,79,0.0054244
0,False,5,80,0.0069241
0,False,5,81,0.0055822
0,False,5,82,0.0074497
0,False,5,83,0.006317
0,False,5,84,0.0073252
0,False,5,85,0.0066177
0,False,5,86,0.0082061
0,False,5,87,0.0065486
0,False,5,88,0.0087496
0,False,5,89,0.0080764
0,False,5,90,0.01082
0,False,5,91,0.009148
0,False,5,92,0.0110687
0,False,5,93,0.0087212
0,False,5,94,0.0096072
0,False,5,95,0.0077482
0,False,5,96,0.0098405
0,False,5,97,0.0004658
0,False,5,98,0.420004
0,False,5,99,0.398348
0,False,5,100,0.808905
0,False,5,101,0.770247
0,False,5,102,1.18345
0,False,5,103,0.87085
0,False,5,104,2.00178
0,False,5,105,2.75535
0,False,5,106,4.12614
0,False,5,107,2.2183
0,False,5,108,2.0378
0,False,5,109,1.77772
0,False,5,110,1.16423
0,False,5,111,0.477894
0,False,5,112,3.01936
0,False,5,113,0.937887
0,False,5,114,1.3159
0,False,5,115,0.974443
0,False,5,116,0.747061
0,False,5,117,0.905646
0,False,5,118,0.817738
0,False,5,119,0.962455
0,False,5,120,0.822617
0,False,5,121,1.01299
0,False,5,122,0.876728
0,False,5,123,1.03843
0,False,5,124,0.907597
0,False,5,125,1.1313
0,False,5,126,0.93378
0,False,5,127,1.12508
0,False,5,128,0.986922
0,False,5,129,1.18395
0,False,5,130,1.04208
0,False,5,131,1.22622
0,False,5,132,1.04284
0,False,5,133,1.32406
0,False,5,134,1.08366
0,False,5,135,1.37484
0,False,5,136,1.1313
0,False,5,137,1.35839
0,False,5,138,1.24218
0,False,5,139,0.10152
0,False,5,140,0.0490157
0,False,5,141,1.01014
0,False,5,142,0.98403
0,False,5,143,1.18354
0,False,5,144,1.00444
0,False,5,145,1.22319
0,False,5,146,1.0595
0,False,5,147,1.25615
0,False,5,148,1.07444
0,False,5,149,1.27663
0,False,5,150,1.10848
0,False,5,151,1.32375
0,False,5,152,1.14615
0,False,5,153,1.35416
0,False,5,154,1.17416
0,False,5,155,1.39565
0,False,5,156,1.19109
0,False,5,157,1.42502
0,False,5,158,1.2373
0,False,5,159,1.45555
0,False,5,160,1.25648
0,False,5,161,1.49602
0,False,5,162,1.28989
0,False,5,163,1.53464
0,False,5,164,0.068352
0,False,5,165,0.0026254
0,False,5,166,0.0010304
0,False,5,167,0.0002854
0,False,5,168,0.0002138
0,False,5,169,0.0140276
0,False,5,170,0.0155616
0,False,5,171,0.0208778
0,False,5,172,0.0236425
0,False,5,173,0.0015269
0,False,5,174,0.0008461
0,False,5,175,0.0017878
0,False,5,176,0.0035774
0,False,5,177,0.0058333
0,False,5,178,0.0009783
0,False,5,179,0.0015265
0,False,5,180,0.0056952
0,False,5,181,0.0036501
0,False,5,182,0.0035572
0,False,5,183,0.00448
0,False,5,184,0.0046241
0,False,5,185,0.0041855
0,False,5,186,0.0052152
0,False,5,187,0.0043869
0,False,5,188,0.0051609
0,False,5,189,0.0057195
0,False,5,190,0.0049848
0,False,5,191,0.0047882
0,False,5,192,0.0056195
0,False,5,193,0.0076254
0,False,5,194,0.0060147
0,False,5,195,0.0086677
0,False,5,196,0.0080019
0,False,5,197,0.0090539
0,False,5,198,0.0069474
0,False,5,199,0.0099634
0,False,5,200,0.0107121
0,False,5,201,0.0083316
0,False,5,202,0.0070733
0,False,5,203,0.0065468
0,False,5,204,0.0070745
0,False,5,205,0.0067215
0,False,5,206,9.58e-05
0,False,5,207,0.0354864
0,False,5,208,0.0643377
0,False,5,209,0.101233
0,False,5,210,0.0883641
0,False,5,211,0.0484
0,False,5,212,0.040749
0,False,5,213,0.0409792
0,False,5,214,0.0430213
0,False,5,215,0.0448491
0,False,5,216,0.0490511
0,False,5,217,0.0495435
0,False,5,218,0.0442984
0,False,5,219,0.0458962
0,False,5,220,0.053289
0,False,5,221,0.0508558
0,False,5,222,0.049448
0,False,5,223,0.0532333
0,False,5,224,0.0506016
0,False,5,225,0.0548912
0,False,5,226,0.0582434
0,False,5,227,0.0547396
0,False,5,228,0.0596403
0,False,5,229,0.05725
0,False,5,230,0.0581969
0,False,5,231,0.059651
0,False,5,232,0.0618568
0,False,5,233,0.047015
0,False,5,234,0.0496688
0,False,5,235,0.0764146
0,False,5,236,0.058195
0,False,5,237,0.0768302
0,False,5,238,0.0580227
0,False,5,239,0.0809776
0,False,5,240,0.0533159
0,False,5,241,0.0842596
0,False,5,242,0.0593492
0,False,5,243,0.0964746
0,False,5,244,0.0588104
0,False,5,245,0.091079
0,False,5,246,0.0584272
0,False,5,247,0.0949032
0,False,5,248,0.0636575
0,False,5,249,0.116709
0,False,5,250,0.0860699
0,False,5,251,0.0997067
0,False,5,252,0.0762246
0,False,5,253,0.115181
0,False,5,254,0.0758581
0,False,5,255,0.109363
0,False,5,256,0.0716972
0,False,5,257,0.138036
0,False,5,258,0.0263381
0,False,5,259,0.033946
0,False,5,260,0.0127149
0,False,5,261,0.007006
0,False,5,262,0.0069816
0,False,5,263,0.005988
0,False,5,264,0.0033092
0,False,5,265,0.0074118
0,False,5,266,0.0035195
0,False,5,267,0.0075729
0,False,5,268,0.0037245
0,False,5,269,0.0072672
0,False,5,270,0.0044547
0,False,5,271,0.0078858
0,False,5,272,0.0038595
0,False,5,273,0.0093498
0,False,5,274,0.0040958
0,False,5,275,0.0071723
0,False,5,276,0.0042441
0,False,5,277,0.0071399
0,False,5,278,0.0037433
0,False,5,279,0.0074045
0,False,5,280,0.0039975
0,False,5,281,0.0076177
0,False,5,282,0.0040827
0,False,5,283,0.0079731
0,False,5,284,0.004281
0,False,5,285,0.0011196
0,False,5,286,0.403238
0,False,5,287,0.373351
0,False,5,288,0.304918
0,False,5,289,0.208279
0,False,5,290,0.303354
0,False,5,291,0.221916
0,False,5,292,0.331077
0,False,5,293,0.231102
0,False,5,294,0.332229
0,False,5,295,0.246233
0,False,5,296,0.395992
0,False,5,297,0.253692
0,False,5,298,0.360982
0,False,5,299,0.266866
0,False,5,300,0.416222
0,False,5,301,0.28014
0,False,5,302,0.406773
0,False,5,303,0.294144
0,False,5,304,0.430695
0,False,5,305,0.296848
0,False,5,306,0.430869
0,False,5,307,0.313373
0,False,5,308,0.452852
0,False,5,309,0.330714
0,False,5,310,0.47351
0,False,5,311,0.106147
0,False,5,312,0.0013916
0,False,5,313,2.44525
0,False,5,314,2.33822
0,False,5,315,0.713845
0,False,5,316,0.559165
0,False,5,317,1.32676
0,False,5,318,4.26976
0,False,5,319,1.92108
0,False,5,320,1.55194
0,False,5,321,1.05821
0,False,5,322,0.396159
0,False,5,323,1.58189
0,False,5,324,0.419252
0,False,5,325,1.66385
0,False,5,326,0.445683
0,False,5,327,1.76663
0,False,5,328,0.472056
0,False,5,329,1.84038
0,False,5,330,0.479703
0,False,5,331,1.96449
0,False,5,332,0.510042
0,False,5,333,2.05638
0,False,5,334,0.523756
0,False,5,335,2.13592
0,False,5,336,0.548105
0,False,5,337,2.18148
0,False,5,338,0.57894
0,False,5,339,2.24734
0,False,5,340,0.591502
0,False,5,341,2.33309
0,False,5,342,0.478255
0,False,5,343,0.205354
0,False,5,344,0.0001127
0,False,5,345,0.0002492
0,False,5,346,0.0001946
0,False,5,347,0.0003965
0,False,5,348,8.78e-05
0,False,5,349,0.0001377
0,False,5,350,7.35e-05
0,False,5,351,7.87e-05
0,False,5,352,8.46e-05
0,False,5,353,9.44e-05
0,False,5,354,9.3e-05
0,False,5,355,0.0001165
0,False,5,356,0.0001088
0,False,5,357,0.0001152
0,False,5,358,0.0001102
0,False,5,359,0.0001161
0,False,5,360,0.0001224
0,False,5,361,0.0001273
0,False,5,362,0.000138
0,False,5,363,0.0001357
0,False,5,364,0.0001389
0,False,5,365,0.0001624
0,False,5,366,0.0001572
0,False,5,367,0.0001533
0,False,5,368,0.0001571
0,False,5,369,0.0001722
0,False,5,370,0.000203
0,False,5,371,0.0002007
0,False,5,372,0.0001886
0,False,5,373,0.0001889
0,False,5,374,0.0001832
0,False,5,375,0.0001874
0,False,5,376,0.0001957
0,False,5,377,0.0002113
0,False,5,378,0.0002882
0,False,5,379,0.0002211
0,False,5,380,0.0002135
0,False,5,381,0.0002181
0,False,5,382,0.0002204
0,False,5,383,0.0002371
0,False,5,384,0.0002514
0,False,5,385,0.0002341
0,False,5,386,0.0002509
0,False,5,387,0.0002426
0,False,5,388,0.0002472
0,False,5,389,0.0002509
0,False,5,390,0.0002938
0,False,5,391,0.0002753
0,False,5,392,0.0002649
0,False,5,393,0.0002686
0,False,5,394,0.000289
0,False,5,395,0.000278
0,False,5,396,0.0002974
0,False,5,397,0.0003018
0,False,5,398,0.0003259
0,False,5,399,0.0002952
0,False,5,400,0.0003328
0,False,5,401,0.0003232
0,False,5,402,0.0004235
0,False,5,403,0.0003131
0,False,5,404,0.0003165
0,False,5,405,0.0003221
0,False,5,406,0.0003267
0,False,5,407,0.0003494
0,False,5,408,0.0003396
0,False,5,409,0.0003437
0,False,5,410,0.0003477
0,False,5,411,0.0003553
0,False,5,412,0.0003566
0,False,5,413,0.0003615
0,False,5,414,0.0003654
0,False,5,415,0.0003889
0,False,5,416,0.0003932
0,False,5,417,0.0003807
0,False,5,418,0.0004261
0,False,5,419,0.0004048
0,False,5,420,0.0004099
0,False,5,421,0.000536
0,False,5,422,0.000432
0,False,5,423,0.000424
0,False,5,424,0.0004401
0,False,5,425,0.0004638
0,False,5,426,0.0004881
0,False,5,427,0.0005063
0,False,5,428,0.0004851
0,False,5,429,0.0004504
0,False,5,430,0.0006468
0,False,5,431,0.0004584
0,False,5,432,0.000445
0,False,5,433,0.000449
0,False,5,434,0.0004529
0,False,5,435,0.0006044
0,False,5,436,0.0004612
0,False,5,437,0.0004946
0,False,5,438,0.0004895
0,False,5,439,0.000476
0,False,5,440,0.0004971
0,False,5,441,0.0004869
0,False,5,442,0.0005067
0,False,5,443,0.0006299
0,False,5,444,0.0005154
0,False,5,445,0.0005192
0,False,5,446,0.0005072
0,False,5,447,0.0005427
0,False,5,448,0.000554
0,False,5,449,0.0007495
0,False,5,450,0.0007078
0,False,5,451,0.0007723
0,False,5,452,0.0013605
0,False,5,453,0.0007941
0,False,5,454,0.0008675
0,False,5,455,0.0007707
0,False,5,456,0.0008394
0,False,5,457,0.0007871
0,False,5,458,0.0008486
0,False,5,459,0.0008808
0,False,5,460,0.0009168
0,False,5,461,0.0007906
0,False,5,462,0.0008941
0,False,5,463,0.0008011
0,False,5,464,0.0009052
0,False,5,465,0.0008139
0,False,5,466,0.0009386
0,False,5,467,0.0008256
0,False,5,468,0.000945
0,False,5,469,0.0008473
0,False,5,470,0.0010259
0,False,5,471,0.0008316
0,False,5,472,0.0009609
0,False,5,473,0.0008993
0,False,5,474,0.0015029
0,False,5,475,0.0010152
0,False,5,476,0.0008398
0,False,5,477,0.0007645
0,False,5,478,0.0007687
0,False,5,479,0.0008145
0,False,5,480,0.0007782
0,False,5,481,0.0014425
0,False,5,482,0.0007884
0,False,5,483,0.0008152
0,False,5,484,0.000796
0,False,5,485,0.0009551
0,False,5,486,0.0008994
0,False,5,487,0.0008154
0,False,5,488,0.0008185
0,False,5,489,0.0008244
0,False,5,490,0.0008276
0,False,5,491,0.0008899
0,False,5,492,0.0010519
0,False,5,493,0.0008872
0,False,5,494,0.0009487
0,False,5,495,0.0009101
0,False,5,496,0.0008582
0,False,5,497,0.0008631
0,False,5,498,0.0009082
