Endgame, White, Parameter, Move,processing_time
4,False,2,1,0.000308
4,False,2,2,0.0003465
4,False,2,3,0.0003251
4,False,2,4,0.0003141
4,False,2,5,0.0003256
4,False,2,6,0.0002777
4,False,2,7,0.0003162
4,False,2,8,0.0003186
4,False,2,9,0.0003547
4,False,2,10,0.0003248
4,False,2,11,0.0002806
4,False,2,12,0.000254
4,False,2,13,0.0002105
4,False,2,14,0.0002768
4,False,2,15,0.0002148
4,False,2,16,0.0004242
4,False,2,17,0.0002443
4,False,2,18,0.0002915
4,False,2,19,0.0002407
4,False,2,20,0.0003063
4,False,2,21,0.0002522
4,False,2,22,0.0003198
4,False,2,23,0.0002773
4,False,2,24,0.0003341
4,False,2,25,0.0002749
4,False,2,26,0.0003484
4,False,2,27,0.0002864
4,False,2,28,0.0003611
4,False,2,29,0.0002974
4,False,2,30,0.000378
4,False,2,31,0.000309
4,False,2,32,0.0003934
4,False,2,33,0.0003209
4,False,2,34,0.0004077
4,False,2,35,0.0015442
4,False,2,36,0.001966
4,False,2,37,0.0016727
4,False,2,38,0.0017308
4,False,2,39,0.0012009
4,False,2,40,0.0022966
4,False,2,41,0.0015922
4,False,2,42,0.002253
4,False,2,43,0.0015742
4,False,2,44,0.0023063
4,False,2,45,0.0016476
4,False,2,46,0.0022247
4,False,2,47,0.0014758
4,False,2,48,0.003066
4,False,2,49,0.0040561
4,False,2,50,0.0044498
4,False,2,51,0.0025851
4,False,2,52,0.0048179
4,False,2,53,0.0025198
4,False,2,54,0.0050106
4,False,2,55,0.0032603
4,False,2,56,0.0057122
4,False,2,57,0.0031568
4,False,2,58,0.0052103
4,False,2,59,0.0044517
4,False,2,60,0.0062606
4,False,2,61,0.0031375
4,False,2,62,0.005983
4,False,2,63,0.0032463
4,False,2,64,0.0060207
4,False,2,65,0.0032477
4,False,2,66,0.006125
4,False,2,67,0.0033922
4,False,2,68,0.0065746
4,False,2,69,0.0039423
4,False,2,70,0.0064665
4,False,2,71,0.0035086
4,False,2,72,0.0073423
4,False,2,73,0.0038287
4,False,2,74,0.002405
4,False,2,75,0.0069077
4,False,2,76,0.0092507
4,False,2,77,0.0096965
4,False,2,78,0.0103482
4,False,2,79,0.0090368
4,False,2,80,0.0043973
4,False,2,81,0.0056456
4,False,2,82,0.0202575
4,False,2,83,0.011526
4,False,2,84,0.01132
4,False,2,85,0.0144314
4,False,2,86,0.0124678
4,False,2,87,0.0136599
4,False,2,88,0.0148407
4,False,2,89,0.0162225
4,False,2,90,0.0142723
4,False,2,91,0.0153982
4,False,2,92,0.0161504
4,False,2,93,0.0149151
4,False,2,94,0.0145121
4,False,2,95,0.0176269
4,False,2,96,0.0159717
4,False,2,97,0.019203
4,False,2,98,0.0218557
4,False,2,99,0.0187917
4,False,2,100,0.0170745
4,False,2,101,0.0174244
4,False,2,102,0.0179491
4,False,2,103,0.0178564
4,False,2,104,0.0183912
4,False,2,105,0.018961
4,False,2,106,0.0272008
4,False,2,107,0.0048929
4,False,2,108,0.0271271
4,False,2,109,0.0601623
4,False,2,110,0.0331335
4,False,2,111,0.0349728
4,False,2,112,0.0758344
4,False,2,113,0.086346
4,False,2,114,0.188943
4,False,2,115,0.0738189
4,False,2,116,0.121675
4,False,2,117,0.43963
4,False,2,118,0.0713213
4,False,2,119,0.0738218
4,False,2,120,0.186522
4,False,2,121,0.0653591
4,False,2,122,0.121077
4,False,2,123,0.0518922
4,False,2,124,0.0483832
4,False,2,125,0.0633604
4,False,2,126,0.0489096
4,False,2,127,0.0651075
4,False,2,128,0.0545185
4,False,2,129,0.0653324
4,False,2,130,0.050928
4,False,2,131,0.0715579
4,False,2,132,0.0530358
4,False,2,133,0.0679132
4,False,2,134,0.0626347
4,False,2,135,0.0767772
4,False,2,136,0.0587535
4,False,2,137,0.0799923
4,False,2,138,0.0607045
4,False,2,139,0.0832355
4,False,2,140,0.0639101
4,False,2,141,0.088924
4,False,2,142,0.0674816
4,False,2,143,0.0854256
4,False,2,144,0.0158664
4,False,2,145,0.162681
4,False,2,146,0.165082
4,False,2,147,0.699302
4,False,2,148,0.36172
4,False,2,149,0.122059
4,False,2,150,0.103583
4,False,2,151,0.131227
4,False,2,152,0.112575
4,False,2,153,0.128135
4,False,2,154,0.114933
4,False,2,155,0.136427
4,False,2,156,0.118721
4,False,2,157,0.136468
4,False,2,158,0.124293
4,False,2,159,0.139532
4,False,2,160,0.128758
4,False,2,161,0.143903
4,False,2,162,0.128514
4,False,2,163,0.142544
4,False,2,164,0.130722
4,False,2,165,0.147547
4,False,2,166,0.130172
4,False,2,167,0.150049
4,False,2,168,0.136336
4,False,2,169,0.0829358
4,False,2,170,0.224878
4,False,2,171,0.125444
4,False,2,172,0.127889
4,False,2,173,0.12007
4,False,2,174,0.125869
4,False,2,175,0.131749
4,False,2,176,0.123569
4,False,2,177,0.13445
4,False,2,178,0.131266
4,False,2,179,0.143936
4,False,2,180,0.127861
4,False,2,181,0.140324
4,False,2,182,0.134968
4,False,2,183,0.133713
4,False,2,184,0.153632
4,False,2,185,0.147374
4,False,2,186,0.139252
4,False,2,187,0.140836
4,False,2,188,0.134367
4,False,2,189,0.149816
4,False,2,190,0.147087
4,False,2,191,0.148166
4,False,2,192,0.16349
4,False,2,193,0.148235
4,False,2,194,0.0463127
4,False,2,195,0.150946
4,False,2,196,0.225083
4,False,2,197,0.150427
4,False,2,198,0.281093
4,False,2,199,0.146596
4,False,2,200,0.272981
4,False,2,201,0.15145
4,False,2,202,0.280959
4,False,2,203,0.157224
4,False,2,204,0.285963
4,False,2,205,0.158384
4,False,2,206,0.291014
4,False,2,207,0.153081
4,False,2,208,0.295373
4,False,2,209,0.167856
4,False,2,210,0.305546
4,False,2,211,0.167638
4,False,2,212,0.300224
4,False,2,213,0.167072
4,False,2,214,0.29806
4,False,2,215,0.167408
4,False,2,216,0.329667
4,False,2,217,0.166505
4,False,2,218,0.311112
4,False,2,219,0.0683188
4,False,2,220,0.365386
4,False,2,221,2.15428
4,False,2,222,0.535862
4,False,2,223,0.267382
4,False,2,224,0.222817
4,False,2,225,0.222796
4,False,2,226,0.219308
4,False,2,227,0.213395
4,False,2,228,0.221798
4,False,2,229,0.214724
4,False,2,230,0.225635
4,False,2,231,0.219259
4,False,2,232,0.229548
4,False,2,233,0.217233
4,False,2,234,0.236135
4,False,2,235,0.236126
4,False,2,236,0.250512
4,False,2,237,0.239161
4,False,2,238,0.235817
4,False,2,239,0.23356
4,False,2,240,0.24069
4,False,2,241,0.243894
4,False,2,242,0.245013
4,False,2,243,0.236897
4,False,2,244,0.0882006
4,False,2,245,0.499904
4,False,2,246,0.666413
4,False,2,247,0.342237
4,False,2,248,0.649651
4,False,2,249,0.335748
4,False,2,250,0.645125
4,False,2,251,0.343865
4,False,2,252,0.702432
4,False,2,253,0.348312
4,False,2,254,0.666065
4,False,2,255,0.356378
4,False,2,256,0.676317
4,False,2,257,0.366063
4,False,2,258,0.70923
4,False,2,259,0.348209
4,False,2,260,0.689289
4,False,2,261,0.357024
4,False,2,262,0.711343
4,False,2,263,0.375239
4,False,2,264,0.710927
4,False,2,265,0.369548
4,False,2,266,0.708038
4,False,2,267,0.364042
4,False,2,268,0.747959
4,False,2,269,0.16866
4,False,2,270,0.0017937
4,False,2,271,0.105237
4,False,2,272,0.129992
4,False,2,273,0.0632932
4,False,2,274,0.0968667
4,False,2,275,0.217428
4,False,2,276,0.144685
4,False,2,277,0.272922
4,False,2,278,0.135638
4,False,2,279,0.108322
4,False,2,280,0.12721
4,False,2,281,0.198417
4,False,2,282,0.129045
4,False,2,283,0.0917928
4,False,2,284,0.202859
4,False,2,285,0.250547
4,False,2,286,0.547224
4,False,2,287,0.439453
4,False,2,288,0.22974
4,False,2,289,0.468476
4,False,2,290,0.235028
4,False,2,291,0.476503
4,False,2,292,0.248264
4,False,2,293,0.523668
4,False,2,294,0.266591
4,False,2,295,0.523224
4,False,2,296,0.275423
4,False,2,297,0.533445
4,False,2,298,0.281892
4,False,2,299,0.565845
4,False,2,300,0.295137
4,False,2,301,0.608477
4,False,2,302,0.293026
4,False,2,303,0.615243
4,False,2,304,0.313029
4,False,2,305,0.661428
4,False,2,306,0.344263
4,False,2,307,0.671265
4,False,2,308,0.331073
4,False,2,309,0.689641
4,False,2,310,0.314806
4,False,2,311,0.566459
4,False,2,312,0.490011
4,False,2,313,0.646497
4,False,2,314,0.440836
4,False,2,315,0.477631
4,False,2,316,0.62034
4,False,2,317,0.487129
4,False,2,318,0.65912
4,False,2,319,0.529243
4,False,2,320,0.654031
4,False,2,321,0.50418
4,False,2,322,0.689416
4,False,2,323,0.540129
4,False,2,324,0.704072
4,False,2,325,0.542347
4,False,2,326,0.714863
4,False,2,327,0.550665
4,False,2,328,0.748321
4,False,2,329,0.585228
4,False,2,330,0.762241
4,False,2,331,0.582874
4,False,2,332,0.788674
4,False,2,333,0.608793
4,False,2,334,0.781507
4,False,2,335,0.604435
4,False,2,336,0.788284
4,False,2,337,0.469261
4,False,2,338,0.71358
4,False,2,339,3.0447
4,False,2,340,3.9776
4,False,2,341,3.43488
4,False,2,342,4.24952
4,False,2,343,0.0002781
4,False,2,344,0.0002996
4,False,2,345,0.0002365
4,False,2,346,0.0002513
4,False,2,347,0.0002391
4,False,2,348,0.0002726
4,False,2,349,0.0002312
4,False,2,350,0.0002463
4,False,2,351,0.0002325
4,False,2,352,0.0002542
4,False,2,353,0.0004416
4,False,2,354,0.0002803
4,False,2,355,0.0002545
4,False,2,356,0.0002102
4,False,2,357,0.0003009
4,False,2,358,0.0002243
4,False,2,359,0.0003032
4,False,2,360,0.0002358
4,False,2,361,0.0003186
4,False,2,362,0.0002491
4,False,2,363,0.000314
4,False,2,364,0.0002742
4,False,2,365,0.0003272
4,False,2,366,0.0002899
4,False,2,367,0.0003424
4,False,2,368,0.0002986
4,False,2,369,0.0003774
4,False,2,370,0.0003115
4,False,2,371,0.0003695
4,False,2,372,0.0003041
4,False,2,373,0.0003847
4,False,2,374,0.0003183
4,False,2,375,0.0004019
4,False,2,376,0.0003297
4,False,2,377,0.000509
4,False,2,378,0.000435
4,False,2,379,0.000355
4,False,2,380,0.0004432
4,False,2,381,0.0004918
4,False,2,382,0.0006755
4,False,2,383,0.0003559
4,False,2,384,0.0004499
4,False,2,385,0.0003664
4,False,2,386,0.0006016
4,False,2,387,0.0007088
4,False,2,388,0.0005088
4,False,2,389,0.000389
4,False,2,390,0.0004936
4,False,2,391,0.0004023
4,False,2,392,0.0005319
4,False,2,393,0.0004332
4,False,2,394,0.0005436
4,False,2,395,0.0005925
4,False,2,396,0.0005347
4,False,2,397,0.0004354
4,False,2,398,0.000549
4,False,2,399,0.0004469
4,False,2,400,0.0005637
4,False,2,401,0.0004849
4,False,2,402,0.0006057
4,False,2,403,0.0014327
4,False,2,404,0.0020108
4,False,2,405,0.002498
4,False,2,406,0.0020862
4,False,2,407,0.0015845
4,False,2,408,0.0016421
4,False,2,409,0.0033468
4,False,2,410,0.0041502
4,False,2,411,0.0028728
4,False,2,412,0.0033379
4,False,2,413,0.0023528
4,False,2,414,0.0017743
4,False,2,415,0.0032628
4,False,2,416,0.0016358
4,False,2,417,0.0029799
4,False,2,418,0.0015691
4,False,2,419,0.0027332
4,False,2,420,0.0016571
4,False,2,421,0.0027592
4,False,2,422,0.0017505
4,False,2,423,0.0027096
4,False,2,424,0.0017767
4,False,2,425,0.0050168
4,False,2,426,0.0017717
4,False,2,427,0.0033957
4,False,2,428,0.0018251
4,False,2,429,0.0029971
4,False,2,430,0.0018869
4,False,2,431,0.003252
4,False,2,432,0.0019448
4,False,2,433,0.0031888
4,False,2,434,0.0020158
4,False,2,435,0.0034359
4,False,2,436,0.0022815
4,False,2,437,0.0049729
4,False,2,438,0.0029134
4,False,2,439,0.0030217
4,False,2,440,0.0077832
4,False,2,441,0.0041173
4,False,2,442,0.0069006
4,False,2,443,0.0075166
4,False,2,444,0.0075543
4,False,2,445,0.0084605
4,False,2,446,0.0042171
4,False,2,447,0.0086007
4,False,2,448,0.0068292
4,False,2,449,0.0064332
4,False,2,450,0.0107933
4,False,2,451,0.0084414
4,False,2,452,0.0107521
4,False,2,453,0.007784
4,False,2,454,0.0109149
4,False,2,455,0.0085347
4,False,2,456,0.0111364
4,False,2,457,0.0085062
4,False,2,458,0.011706
4,False,2,459,0.011689
4,False,2,460,0.0127803
4,False,2,461,0.0090541
4,False,2,462,0.0132799
4,False,2,463,0.0095927
4,False,2,464,0.0133219
4,False,2,465,0.0100428
4,False,2,466,0.0158967
4,False,2,467,0.0125423
4,False,2,468,0.0207506
4,False,2,469,0.0107908
4,False,2,470,0.0150955
4,False,2,471,0.0116317
4,False,2,472,0.0175505
4,False,2,473,0.0139559
4,False,2,474,0.0109599
4,False,2,475,0.018039
4,False,2,476,0.0041403
4,False,2,477,0.0112945
4,False,2,478,0.0122484
4,False,2,479,0.0352614
4,False,2,480,0.0186238
4,False,2,481,0.0288368
4,False,2,482,0.0151436
4,False,2,483,0.0157755
4,False,2,484,0.017195
4,False,2,485,0.0137112
4,False,2,486,0.0219876
4,False,2,487,0.0148951
4,False,2,488,0.016444
4,False,2,489,0.0176102
4,False,2,490,0.0174557
4,False,2,491,0.0172564
4,False,2,492,0.0178615
4,False,2,493,0.0164707
4,False,2,494,0.01798
