Endgame, White, Parameter, Move,evaluation_function
2,True,4,1,10
2,True,4,2,-60
2,True,4,3,30
2,True,4,4,30
2,True,4,5,30
2,True,4,6,40
2,True,4,7,40
2,True,4,8,40
2,True,4,9,30
2,True,4,10,30
2,True,4,11,30
2,True,4,12,30
2,True,4,13,30
2,True,4,14,30
2,True,4,15,30
2,True,4,16,30
2,True,4,17,30
2,True,4,18,30
2,True,4,19,30
2,True,4,20,30
2,True,4,21,30
2,True,4,22,30
2,True,4,23,30
2,True,4,24,30
2,True,4,25,30
2,True,4,26,30
2,True,4,27,30
2,True,4,28,30
2,True,4,29,30
2,True,4,30,30
2,True,4,31,30
2,True,4,32,30
2,True,4,33,30
2,True,4,34,30
2,True,4,35,0
2,True,4,36,10
2,True,4,37,10
2,True,4,38,10
2,True,4,39,10
2,True,4,40,0
2,True,4,41,-10
2,True,4,42,-20
2,True,4,43,-20
2,True,4,44,-20
2,True,4,45,-20
2,True,4,46,-20
2,True,4,47,-20
2,True,4,48,-10
2,True,4,49,0
2,True,4,50,0
2,True,4,51,0
2,True,4,52,0
2,True,4,53,0
2,True,4,54,0
2,True,4,55,0
2,True,4,56,0
2,True,4,57,0
2,True,4,58,0
2,True,4,59,0
2,True,4,60,0
2,True,4,61,0
2,True,4,62,0
2,True,4,63,0
2,True,4,64,0
2,True,4,65,0
2,True,4,66,0
2,True,4,67,0
2,True,4,68,0
2,True,4,69,0
2,True,4,70,0
2,True,4,71,0
2,True,4,72,0
2,True,4,73,0
2,True,4,74,0
2,True,4,75,0
2,True,4,76,20
2,True,4,77,20
2,True,4,78,30
2,True,4,79,30
2,True,4,80,0
2,True,4,81,-80
2,True,4,82,-80
2,True,4,83,-80
2,True,4,84,-80
2,True,4,85,-80
2,True,4,86,-80
2,True,4,87,-80
2,True,4,88,-80
2,True,4,89,-80
2,True,4,90,-80
2,True,4,91,-80
2,True,4,92,-80
2,True,4,93,-80
2,True,4,94,-80
2,True,4,95,-80
2,True,4,96,-80
2,True,4,97,-80
2,True,4,98,-80
2,True,4,99,-80
2,True,4,100,-80
2,True,4,101,-80
2,True,4,102,-80
2,True,4,103,-80
2,True,4,104,-80
2,True,4,105,-80
2,True,4,106,-80
2,True,4,107,-80
2,True,4,108,0
2,True,4,109,20
2,True,4,110,20
2,True,4,111,20
2,True,4,112,10
2,True,4,113,10
2,True,4,114,10
2,True,4,115,10
2,True,4,116,-60
2,True,4,117,-70
2,True,4,118,-80
2,True,4,119,-90
2,True,4,120,-90
2,True,4,121,-90
2,True,4,122,-90
2,True,4,123,-90
2,True,4,124,-90
2,True,4,125,-90
2,True,4,126,-90
2,True,4,127,-90
2,True,4,128,-90
2,True,4,129,-90
2,True,4,130,-90
2,True,4,131,-90
2,True,4,132,-90
2,True,4,133,-90
2,True,4,134,-90
2,True,4,135,-90
2,True,4,136,-90
2,True,4,137,-90
2,True,4,138,-90
2,True,4,139,-90
2,True,4,140,-90
2,True,4,141,-90
2,True,4,142,-90
2,True,4,143,-90
2,True,4,144,-90
2,True,4,145,-90
2,True,4,146,-90
2,True,4,147,-90
2,True,4,148,-90
2,True,4,149,-90
2,True,4,150,-90
2,True,4,151,-90
2,True,4,152,-90
2,True,4,153,-90
2,True,4,154,-90
2,True,4,155,-90
2,True,4,156,-90
2,True,4,157,-90
2,True,4,158,-90
2,True,4,159,-90
2,True,4,160,-90
2,True,4,161,-90
2,True,4,162,-90
2,True,4,163,-90
2,True,4,164,-90
2,True,4,165,-90
2,True,4,166,-90
2,True,4,167,-90
2,True,4,168,-90
2,True,4,169,-90
2,True,4,170,-90
2,True,4,171,-90
2,True,4,172,-90
2,True,4,173,-90
2,True,4,174,-90
2,True,4,175,-90
2,True,4,176,-90
2,True,4,177,-90
2,True,4,178,-90
2,True,4,179,-90
2,True,4,180,-90
2,True,4,181,-90
2,True,4,182,-90
2,True,4,183,-90
2,True,4,184,-90
2,True,4,185,-90
2,True,4,186,-90
2,True,4,187,-90
2,True,4,188,-90
2,True,4,189,-90
2,True,4,190,-90
2,True,4,191,-90
2,True,4,192,-90
2,True,4,193,-90
2,True,4,194,-90
2,True,4,195,-80
2,True,4,196,-80
2,True,4,197,-90
2,True,4,198,-90
2,True,4,199,-90
2,True,4,200,-90
2,True,4,201,-90
2,True,4,202,-90
2,True,4,203,-90
2,True,4,204,-90
2,True,4,205,-90
2,True,4,206,-90
2,True,4,207,-90
2,True,4,208,-90
2,True,4,209,-90
2,True,4,210,-90
2,True,4,211,-90
2,True,4,212,-90
2,True,4,213,-90
2,True,4,214,-90
2,True,4,215,-90
2,True,4,216,-90
2,True,4,217,-90
2,True,4,218,-90
2,True,4,219,-90
2,True,4,220,-90
2,True,4,221,-90
2,True,4,222,-90
2,True,4,223,-90
2,True,4,224,-90
2,True,4,225,-90
2,True,4,226,-90
2,True,4,227,-90
2,True,4,228,-90
2,True,4,229,-90
2,True,4,230,-90
2,True,4,231,-90
2,True,4,232,-90
2,True,4,233,-90
2,True,4,234,-90
2,True,4,235,-90
2,True,4,236,-90
2,True,4,237,-90
2,True,4,238,-90
2,True,4,239,-90
2,True,4,240,-90
2,True,4,241,-90
2,True,4,242,-90
2,True,4,243,-90
2,True,4,244,-90
2,True,4,245,-80
2,True,4,246,-80
2,True,4,247,-80
2,True,4,248,-80
2,True,4,249,-80
2,True,4,250,-80
2,True,4,251,-80
2,True,4,252,-80
2,True,4,253,-80
2,True,4,254,-80
2,True,4,255,-80
2,True,4,256,-80
2,True,4,257,-80
2,True,4,258,-80
2,True,4,259,-80
2,True,4,260,-80
2,True,4,261,-80
2,True,4,262,-80
2,True,4,263,-80
2,True,4,264,-80
2,True,4,265,-80
2,True,4,266,-80
2,True,4,267,-80
2,True,4,268,-80
2,True,4,269,-80
2,True,4,270,-80
2,True,4,271,0
2,True,4,272,10
2,True,4,273,10
2,True,4,274,10
2,True,4,275,20
2,True,4,276,20
2,True,4,277,10
2,True,4,278,0
2,True,4,279,-10
2,True,4,280,-10
2,True,4,281,-10
2,True,4,282,-10
2,True,4,283,-10
2,True,4,284,0
2,True,4,285,0
2,True,4,286,10
2,True,4,287,20
2,True,4,288,20
2,True,4,289,20
2,True,4,290,20
2,True,4,291,20
2,True,4,292,20
2,True,4,293,20
2,True,4,294,20
2,True,4,295,20
2,True,4,296,20
2,True,4,297,20
2,True,4,298,20
2,True,4,299,20
2,True,4,300,20
2,True,4,301,20
2,True,4,302,20
2,True,4,303,20
2,True,4,304,20
2,True,4,305,20
2,True,4,306,20
2,True,4,307,20
2,True,4,308,20
2,True,4,309,20
2,True,4,310,20
2,True,4,311,20
2,True,4,312,10
2,True,4,313,20
2,True,4,314,90
2,True,4,315,90
2,True,4,316,90
2,True,4,317,90
2,True,4,318,90
2,True,4,319,90
2,True,4,320,90
2,True,4,321,90
2,True,4,322,90
2,True,4,323,90
2,True,4,324,90
2,True,4,325,90
2,True,4,326,90
2,True,4,327,90
2,True,4,328,90
2,True,4,329,90
2,True,4,330,90
2,True,4,331,90
2,True,4,332,90
2,True,4,333,90
2,True,4,334,90
2,True,4,335,90
2,True,4,336,90
2,True,4,337,90
2,True,4,338,90
2,True,4,339,100
2,True,4,340,100
2,True,4,341,90
2,True,4,342,100
2,True,4,343,20
2,True,4,344,20
2,True,4,345,40
2,True,4,346,40
2,True,4,347,40
2,True,4,348,40
2,True,4,349,50
2,True,4,350,50
2,True,4,351,50
2,True,4,352,40
2,True,4,353,40
2,True,4,354,40
2,True,4,355,40
2,True,4,356,40
2,True,4,357,40
2,True,4,358,40
2,True,4,359,40
2,True,4,360,40
2,True,4,361,40
2,True,4,362,40
2,True,4,363,40
2,True,4,364,40
2,True,4,365,40
2,True,4,366,40
2,True,4,367,40
2,True,4,368,40
2,True,4,369,40
2,True,4,370,40
2,True,4,371,40
2,True,4,372,40
2,True,4,373,40
2,True,4,374,40
2,True,4,375,40
2,True,4,376,40
2,True,4,377,10
2,True,4,378,10
2,True,4,379,10
2,True,4,380,10
2,True,4,381,10
2,True,4,382,10
2,True,4,383,10
2,True,4,384,10
2,True,4,385,10
2,True,4,386,10
2,True,4,387,10
2,True,4,388,10
2,True,4,389,10
2,True,4,390,10
2,True,4,391,10
2,True,4,392,10
2,True,4,393,10
2,True,4,394,10
2,True,4,395,10
2,True,4,396,10
2,True,4,397,10
2,True,4,398,10
2,True,4,399,10
2,True,4,400,10
2,True,4,401,10
2,True,4,402,0
2,True,4,403,0
2,True,4,404,-60
2,True,4,405,20
2,True,4,406,20
2,True,4,407,-60
2,True,4,408,-90
2,True,4,409,-90
2,True,4,410,-90
2,True,4,411,-90
2,True,4,412,-90
2,True,4,413,-90
2,True,4,414,-90
2,True,4,415,-90
2,True,4,416,-90
2,True,4,417,-90
2,True,4,418,-90
2,True,4,419,-90
2,True,4,420,-90
2,True,4,421,-90
2,True,4,422,-90
2,True,4,423,-90
2,True,4,424,-90
2,True,4,425,-90
2,True,4,426,-90
2,True,4,427,-90
2,True,4,428,-90
2,True,4,429,-90
2,True,4,430,-90
2,True,4,431,-90
2,True,4,432,-90
2,True,4,433,-90
2,True,4,434,-90
2,True,4,435,-90
2,True,4,436,-90
2,True,4,437,-90
2,True,4,438,-170
2,True,4,439,-180
2,True,4,440,-190
2,True,4,441,-190
2,True,4,442,-1080
2,True,4,443,10
2,True,4,444,10
2,True,4,445,-10
2,True,4,446,-60
2,True,4,447,20
2,True,4,448,20
2,True,4,449,10
2,True,4,450,-20
2,True,4,451,-20
2,True,4,452,-20
2,True,4,453,-20
2,True,4,454,-20
2,True,4,455,-20
2,True,4,456,-20
2,True,4,457,-20
2,True,4,458,-20
2,True,4,459,-20
2,True,4,460,-20
2,True,4,461,-20
2,True,4,462,-20
2,True,4,463,-20
2,True,4,464,-20
2,True,4,465,-20
2,True,4,466,-20
2,True,4,467,-20
2,True,4,468,-20
2,True,4,469,-20
2,True,4,470,-20
2,True,4,471,-20
2,True,4,472,-20
2,True,4,473,-20
2,True,4,474,-20
2,True,4,475,-10
2,True,4,476,-10
2,True,4,477,-90
2,True,4,478,-100
2,True,4,479,-110
2,True,4,480,-120
2,True,4,481,-120
2,True,4,482,-120
2,True,4,483,-120
2,True,4,484,-120
2,True,4,485,-120
2,True,4,486,-120
2,True,4,487,-120
2,True,4,488,-120
2,True,4,489,-120
2,True,4,490,-120
2,True,4,491,-120
2,True,4,492,-120
2,True,4,493,-120
2,True,4,494,-120
2,True,4,495,-120
2,True,4,496,-120
2,True,4,497,-120
2,True,4,498,-120
2,True,4,499,-120
2,True,4,500,-120
2,True,4,501,-120
2,True,4,502,-120
2,True,4,503,-120
2,True,4,504,-120
2,True,4,505,-120
2,True,4,506,-120
2,True,4,507,-120
2,True,4,508,-120
2,True,4,509,-120
2,True,4,510,-120
2,True,4,511,-120
2,True,4,512,-120
2,True,4,513,-120
2,True,4,514,-120
2,True,4,515,-120
2,True,4,516,-120
2,True,4,517,-120
2,True,4,518,-120
2,True,4,519,-120
2,True,4,520,-120
2,True,4,521,-120
2,True,4,522,-120
2,True,4,523,-120
2,True,4,524,-120
2,True,4,525,-120
2,True,4,526,-120
2,True,4,527,-120
2,True,4,528,-120
2,True,4,529,-120
2,True,4,530,-120
2,True,4,531,-120
2,True,4,532,-120
2,True,4,533,-1020
2,True,4,534,10
2,True,4,535,10
2,True,4,536,0
2,True,4,537,-10
2,True,4,538,-70
2,True,4,539,0
2,True,4,540,-10
2,True,4,541,-20
2,True,4,542,-20
2,True,4,543,-80
2,True,4,544,-120
2,True,4,545,-160
2,True,4,546,-160
2,True,4,547,-160
2,True,4,548,-160
2,True,4,549,-160
2,True,4,550,-160
2,True,4,551,-160
2,True,4,552,-160
2,True,4,553,-160
2,True,4,554,-160
2,True,4,555,-160
2,True,4,556,-160
2,True,4,557,-160
2,True,4,558,-160
2,True,4,559,-160
2,True,4,560,-160
2,True,4,561,-160
2,True,4,562,-160
2,True,4,563,-160
2,True,4,564,-160
2,True,4,565,-160
2,True,4,566,-160
2,True,4,567,-160
2,True,4,568,-160
2,True,4,569,-160
2,True,4,570,-120
2,True,4,571,-120
2,True,4,572,-120
2,True,4,573,-120
2,True,4,574,-120
2,True,4,575,-120
2,True,4,576,-120
2,True,4,577,-120
2,True,4,578,-120
2,True,4,579,-120
2,True,4,580,-120
2,True,4,581,-120
2,True,4,582,-120
2,True,4,583,-120
2,True,4,584,-120
2,True,4,585,-120
2,True,4,586,-120
2,True,4,587,-120
2,True,4,588,-120
2,True,4,589,-120
2,True,4,590,-120
2,True,4,591,-120
2,True,4,592,-120
2,True,4,593,-120
2,True,4,594,-120
2,True,4,595,-120
2,True,4,596,-120
2,True,4,597,-120
2,True,4,598,-120
2,True,4,599,-120
2,True,4,600,-120
2,True,4,601,-120
2,True,4,602,-120
2,True,4,603,-120
2,True,4,604,-120
2,True,4,605,-120
2,True,4,606,-120
2,True,4,607,-120
2,True,4,608,-120
2,True,4,609,-120
2,True,4,610,-120
2,True,4,611,-120
2,True,4,612,-120
2,True,4,613,-120
2,True,4,614,-120
2,True,4,615,-120
2,True,4,616,-120
2,True,4,617,-120
2,True,4,618,-120
2,True,4,619,-120
2,True,4,620,-120
2,True,4,621,-120
2,True,4,622,-120
2,True,4,623,-120
2,True,4,624,-120
2,True,4,625,-120
2,True,4,626,-120
2,True,4,627,-120
2,True,4,628,-120
2,True,4,629,-120
2,True,4,630,-120
2,True,4,631,-120
2,True,4,632,-120
2,True,4,633,-120
2,True,4,634,-120
2,True,4,635,-120
2,True,4,636,-120
2,True,4,637,-120
2,True,4,638,-120
2,True,4,639,-120
2,True,4,640,-120
2,True,4,641,-120
2,True,4,642,-120
2,True,4,643,-120
2,True,4,644,-120
2,True,4,645,-120
2,True,4,646,-200
2,True,4,647,-200
2,True,4,648,-200
2,True,4,649,-200
2,True,4,650,-200
2,True,4,651,-200
2,True,4,652,-200
2,True,4,653,-200
2,True,4,654,-200
2,True,4,655,-200
2,True,4,656,-200
2,True,4,657,-200
2,True,4,658,-200
2,True,4,659,-200
2,True,4,660,-200
2,True,4,661,-200
2,True,4,662,-200
2,True,4,663,-200
2,True,4,664,-200
2,True,4,665,-200
2,True,4,666,-200
2,True,4,667,-200
2,True,4,668,-200
2,True,4,669,-200
2,True,4,670,-200
2,True,4,671,-200
2,True,4,672,-200
2,True,4,673,-1100
2,True,4,674,-60
2,True,4,675,20
2,True,4,676,20
2,True,4,677,-50
2,True,4,678,20
2,True,4,679,30
2,True,4,680,20
2,True,4,681,-10
2,True,4,682,-10
2,True,4,683,-10
2,True,4,684,-10
2,True,4,685,-10
2,True,4,686,-10
2,True,4,687,-10
2,True,4,688,-10
2,True,4,689,-10
2,True,4,690,-10
2,True,4,691,-10
2,True,4,692,-10
2,True,4,693,-10
2,True,4,694,-10
2,True,4,695,-10
2,True,4,696,-10
2,True,4,697,-10
2,True,4,698,-10
2,True,4,699,-10
2,True,4,700,-10
2,True,4,701,-10
2,True,4,702,-10
2,True,4,703,-10
2,True,4,704,-10
2,True,4,705,-10
2,True,4,706,0
2,True,4,707,10
2,True,4,708,20
2,True,4,709,30
2,True,4,710,30
2,True,4,711,30
2,True,4,712,20
2,True,4,713,-50
2,True,4,714,-60
2,True,4,715,40
2,True,4,716,40
2,True,4,717,40
2,True,4,718,30
2,True,4,719,30
2,True,4,720,20
2,True,4,721,30
2,True,4,722,30
2,True,4,723,30
2,True,4,724,30
2,True,4,725,30
2,True,4,726,30
2,True,4,727,30
2,True,4,728,30
2,True,4,729,30
2,True,4,730,30
2,True,4,731,30
2,True,4,732,30
2,True,4,733,30
2,True,4,734,30
2,True,4,735,30
2,True,4,736,30
2,True,4,737,30
2,True,4,738,30
2,True,4,739,30
2,True,4,740,30
2,True,4,741,30
2,True,4,742,30
2,True,4,743,30
2,True,4,744,20
2,True,4,745,70
2,True,4,746,100
2,True,4,747,100
2,True,4,748,100
2,True,4,749,100
2,True,4,750,100
2,True,4,751,100
2,True,4,752,100
2,True,4,753,100
2,True,4,754,100
2,True,4,755,100
2,True,4,756,100
2,True,4,757,100
2,True,4,758,100
2,True,4,759,100
2,True,4,760,100
2,True,4,761,100
2,True,4,762,100
2,True,4,763,100
2,True,4,764,100
2,True,4,765,100
2,True,4,766,100
2,True,4,767,100
2,True,4,768,100
2,True,4,769,100
2,True,4,770,100
2,True,4,771,110
2,True,4,772,110
2,True,4,773,120
2,True,4,774,120
2,True,4,775,120
2,True,4,776,120
2,True,4,777,120
2,True,4,778,120
2,True,4,779,120
2,True,4,780,120
2,True,4,781,120
2,True,4,782,120
2,True,4,783,120
2,True,4,784,120
2,True,4,785,120
2,True,4,786,120
2,True,4,787,120
2,True,4,788,120
2,True,4,789,120
2,True,4,790,120
2,True,4,791,120
2,True,4,792,120
2,True,4,793,120
2,True,4,794,120
2,True,4,795,120
2,True,4,796,120
2,True,4,797,120
2,True,4,798,120
2,True,4,799,120
2,True,4,800,120
2,True,4,801,120
2,True,4,802,120
2,True,4,803,120
2,True,4,804,120
2,True,4,805,120
2,True,4,806,120
2,True,4,807,120
2,True,4,808,120
2,True,4,809,120
2,True,4,810,120
2,True,4,811,120
2,True,4,812,120
2,True,4,813,120
2,True,4,814,120
2,True,4,815,120
2,True,4,816,120
2,True,4,817,120
2,True,4,818,120
2,True,4,819,120
2,True,4,820,120
2,True,4,821,120
2,True,4,822,0
2,True,4,823,0
2,True,4,824,10
2,True,4,825,20
2,True,4,826,20
2,True,4,827,10
2,True,4,828,10
2,True,4,829,10
2,True,4,830,-20
2,True,4,831,-70
2,True,4,832,-80
2,True,4,833,-90
2,True,4,834,-90
2,True,4,835,-90
2,True,4,836,-90
2,True,4,837,-120
2,True,4,838,-120
2,True,4,839,-90
2,True,4,840,-90
2,True,4,841,-90
2,True,4,842,-90
2,True,4,843,-90
2,True,4,844,-90
2,True,4,845,-90
2,True,4,846,-90
2,True,4,847,-90
2,True,4,848,-90
2,True,4,849,-90
2,True,4,850,-90
2,True,4,851,-90
2,True,4,852,-90
2,True,4,853,-90
2,True,4,854,-90
2,True,4,855,-90
2,True,4,856,-90
2,True,4,857,-90
2,True,4,858,-90
2,True,4,859,-90
2,True,4,860,-90
2,True,4,861,-90
2,True,4,862,-90
2,True,4,863,-110
2,True,4,864,-90
2,True,4,865,-120
2,True,4,866,-90
2,True,4,867,-120
2,True,4,868,-90
2,True,4,869,-120
2,True,4,870,-90
2,True,4,871,-120
2,True,4,872,-90
2,True,4,873,-120
2,True,4,874,-90
2,True,4,875,-120
2,True,4,876,-90
2,True,4,877,-120
2,True,4,878,-90
2,True,4,879,-120
2,True,4,880,-90
2,True,4,881,-120
2,True,4,882,-90
2,True,4,883,-120
2,True,4,884,-90
2,True,4,885,-90
2,True,4,886,-90
2,True,4,887,-90
2,True,4,888,-90
2,True,4,889,-90
2,True,4,890,-90
2,True,4,891,-90
2,True,4,892,-90
2,True,4,893,-90
2,True,4,894,-90
2,True,4,895,-90
2,True,4,896,-90
2,True,4,897,-90
2,True,4,898,-90
2,True,4,899,-90
2,True,4,900,-90
2,True,4,901,-90
2,True,4,902,-90
2,True,4,903,-90
2,True,4,904,-90
2,True,4,905,-90
2,True,4,906,-90
2,True,4,907,-90
2,True,4,908,-90
2,True,4,909,-90
2,True,4,910,-80
2,True,4,911,-80
2,True,4,912,-90
2,True,4,913,-120
2,True,4,914,-90
2,True,4,915,-120
2,True,4,916,-90
2,True,4,917,-120
2,True,4,918,-90
2,True,4,919,-120
2,True,4,920,-90
2,True,4,921,-120
2,True,4,922,-90
2,True,4,923,-120
2,True,4,924,-90
2,True,4,925,-120
2,True,4,926,-90
2,True,4,927,-120
2,True,4,928,-90
2,True,4,929,-120
2,True,4,930,-90
2,True,4,931,-120
2,True,4,932,-90
2,True,4,933,-120
2,True,4,934,-90
2,True,4,935,-90
2,True,4,936,-90
2,True,4,937,-90
2,True,4,938,-110
2,True,4,939,-90
2,True,4,940,-90
2,True,4,941,-90
2,True,4,942,-90
2,True,4,943,-90
2,True,4,944,-90
2,True,4,945,-90
2,True,4,946,-90
2,True,4,947,-90
2,True,4,948,-90
2,True,4,949,-90
2,True,4,950,-90
2,True,4,951,-90
2,True,4,952,-90
2,True,4,953,-90
2,True,4,954,-90
2,True,4,955,-90
2,True,4,956,-90
2,True,4,957,-90
2,True,4,958,-90
2,True,4,959,-90
2,True,4,960,-80
2,True,4,961,-160
2,True,4,962,-160
2,True,4,963,-160
2,True,4,964,-160
2,True,4,965,-160
2,True,4,966,-160
2,True,4,967,-160
2,True,4,968,-160
2,True,4,969,-160
2,True,4,970,-160
2,True,4,971,-160
2,True,4,972,-160
2,True,4,973,-160
2,True,4,974,-160
2,True,4,975,-160
2,True,4,976,-160
2,True,4,977,-160
2,True,4,978,-160
2,True,4,979,-160
2,True,4,980,-160
2,True,4,981,-160
2,True,4,982,-160
2,True,4,983,-160
2,True,4,984,-160
2,True,4,985,-160
2,True,4,986,0
2,True,4,987,10
2,True,4,988,10
2,True,4,989,0
2,True,4,990,-10
2,True,4,991,-70
2,True,4,992,0
2,True,4,993,-10
2,True,4,994,-20
2,True,4,995,-20
2,True,4,996,-80
2,True,4,997,-120
2,True,4,998,-160
2,True,4,999,-160
2,True,4,1000,-160
2,True,4,1001,-160
2,True,4,1002,-160
2,True,4,1003,-160
2,True,4,1004,-160
2,True,4,1005,-160
2,True,4,1006,-160
2,True,4,1007,-160
2,True,4,1008,-160
2,True,4,1009,-160
2,True,4,1010,-160
2,True,4,1011,-160
2,True,4,1012,-160
2,True,4,1013,-160
2,True,4,1014,-160
2,True,4,1015,-160
2,True,4,1016,-160
2,True,4,1017,-160
2,True,4,1018,-160
2,True,4,1019,-160
2,True,4,1020,-160
2,True,4,1021,-160
2,True,4,1022,-160
2,True,4,1023,-120
2,True,4,1024,-120
2,True,4,1025,-120
2,True,4,1026,-120
2,True,4,1027,-120
2,True,4,1028,-120
2,True,4,1029,-120
2,True,4,1030,-120
2,True,4,1031,-120
2,True,4,1032,-120
2,True,4,1033,-120
2,True,4,1034,-120
2,True,4,1035,-120
2,True,4,1036,-120
2,True,4,1037,-120
2,True,4,1038,-120
2,True,4,1039,-120
2,True,4,1040,-120
2,True,4,1041,-120
2,True,4,1042,-120
2,True,4,1043,-120
2,True,4,1044,-120
2,True,4,1045,-120
2,True,4,1046,-120
2,True,4,1047,-120
2,True,4,1048,-120
2,True,4,1049,-120
2,True,4,1050,-120
2,True,4,1051,-120
2,True,4,1052,-120
2,True,4,1053,-120
2,True,4,1054,-120
2,True,4,1055,-120
2,True,4,1056,-120
