Endgame, White, Parameter, Move,number_of_evaluations
2,False,1,1,8
2,False,1,2,8
2,False,1,3,7
2,False,1,4,7
2,False,1,5,7
2,False,1,6,6
2,False,1,7,7
2,False,1,8,6
2,False,1,9,6
2,False,1,10,7
2,False,1,11,6
2,False,1,12,6
2,False,1,13,4
2,False,1,14,6
2,False,1,15,4
2,False,1,16,6
2,False,1,17,4
2,False,1,18,6
2,False,1,19,4
2,False,1,20,6
2,False,1,21,4
2,False,1,22,6
2,False,1,23,4
2,False,1,24,6
2,False,1,25,4
2,False,1,26,6
2,False,1,27,4
2,False,1,28,6
2,False,1,29,4
2,False,1,30,6
2,False,1,31,4
2,False,1,32,6
2,False,1,33,4
2,False,1,34,6
2,False,1,35,19
2,False,1,36,23
2,False,1,37,21
2,False,1,38,23
2,False,1,39,19
2,False,1,40,43
2,False,1,41,31
2,False,1,42,24
2,False,1,43,20
2,False,1,44,28
2,False,1,45,20
2,False,1,46,21
2,False,1,47,27
2,False,1,48,30
2,False,1,49,43
2,False,1,50,71
2,False,1,51,25
2,False,1,52,71
2,False,1,53,25
2,False,1,54,71
2,False,1,55,25
2,False,1,56,71
2,False,1,57,25
2,False,1,58,71
2,False,1,59,25
2,False,1,60,71
2,False,1,61,25
2,False,1,62,71
2,False,1,63,25
2,False,1,64,71
2,False,1,65,25
2,False,1,66,71
2,False,1,67,25
2,False,1,68,71
2,False,1,69,25
2,False,1,70,71
2,False,1,71,25
2,False,1,72,71
2,False,1,73,25
2,False,1,74,15
2,False,1,75,170
2,False,1,76,186
2,False,1,77,190
2,False,1,78,184
2,False,1,79,110
2,False,1,80,62
2,False,1,81,63
2,False,1,82,265
2,False,1,83,150
2,False,1,84,158
2,False,1,85,148
2,False,1,86,158
2,False,1,87,148
2,False,1,88,158
2,False,1,89,148
2,False,1,90,158
2,False,1,91,148
2,False,1,92,158
2,False,1,93,148
2,False,1,94,158
2,False,1,95,148
2,False,1,96,158
2,False,1,97,148
2,False,1,98,158
2,False,1,99,148
2,False,1,100,158
2,False,1,101,148
2,False,1,102,158
2,False,1,103,148
2,False,1,104,158
2,False,1,105,148
2,False,1,106,158
2,False,1,107,22
2,False,1,108,342
2,False,1,109,1219
2,False,1,110,351
2,False,1,111,426
2,False,1,112,806
2,False,1,113,771
2,False,1,114,1491
2,False,1,115,706
2,False,1,116,2211
2,False,1,117,9059
2,False,1,118,1591
2,False,1,119,1219
