Endgame, White, Parameter, Move,processing_time
2,False,5,1,0.000308
2,False,5,2,0.0003465
2,False,5,3,0.0003251
2,False,5,4,0.0003141
2,False,5,5,0.0003256
2,False,5,6,0.0002777
2,False,5,7,0.0003162
2,False,5,8,0.0003186
2,False,5,9,0.0003547
2,False,5,10,0.0003248
2,False,5,11,0.0002806
2,False,5,12,0.000254
2,False,5,13,0.0002105
2,False,5,14,0.0002768
2,False,5,15,0.0002148
2,False,5,16,0.0004242
2,False,5,17,0.0002443
2,False,5,18,0.0002915
2,False,5,19,0.0002407
2,False,5,20,0.0003063
2,False,5,21,0.0002522
2,False,5,22,0.0003198
2,False,5,23,0.0002773
2,False,5,24,0.0003341
2,False,5,25,0.0002749
2,False,5,26,0.0003484
2,False,5,27,0.0002864
2,False,5,28,0.0003611
2,False,5,29,0.0002974
2,False,5,30,0.000378
2,False,5,31,0.000309
2,False,5,32,0.0003934
2,False,5,33,0.0003209
2,False,5,34,0.0004077
2,False,5,35,0.0015442
2,False,5,36,0.001966
2,False,5,37,0.0016727
2,False,5,38,0.0017308
2,False,5,39,0.0012009
2,False,5,40,0.0022966
2,False,5,41,0.0015922
2,False,5,42,0.002253
2,False,5,43,0.0015742
2,False,5,44,0.0023063
2,False,5,45,0.0016476
2,False,5,46,0.0022247
2,False,5,47,0.0014758
2,False,5,48,0.003066
2,False,5,49,0.0040561
2,False,5,50,0.0044498
2,False,5,51,0.0025851
2,False,5,52,0.0048179
2,False,5,53,0.0025198
2,False,5,54,0.0050106
2,False,5,55,0.0032603
2,False,5,56,0.0057122
2,False,5,57,0.0031568
2,False,5,58,0.0052103
2,False,5,59,0.0044517
2,False,5,60,0.0062606
2,False,5,61,0.0031375
2,False,5,62,0.005983
2,False,5,63,0.0032463
2,False,5,64,0.0060207
2,False,5,65,0.0032477
2,False,5,66,0.006125
2,False,5,67,0.0033922
2,False,5,68,0.0065746
2,False,5,69,0.0039423
2,False,5,70,0.0064665
2,False,5,71,0.0035086
2,False,5,72,0.0073423
2,False,5,73,0.0038287
2,False,5,74,0.002405
2,False,5,75,0.0069077
2,False,5,76,0.0092507
2,False,5,77,0.0096965
2,False,5,78,0.0103482
2,False,5,79,0.0090368
2,False,5,80,0.0043973
2,False,5,81,0.0056456
2,False,5,82,0.0202575
2,False,5,83,0.011526
2,False,5,84,0.01132
2,False,5,85,0.0144314
2,False,5,86,0.0124678
2,False,5,87,0.0136599
2,False,5,88,0.0148407
2,False,5,89,0.0162225
2,False,5,90,0.0142723
2,False,5,91,0.0153982
2,False,5,92,0.0161504
2,False,5,93,0.0149151
2,False,5,94,0.0145121
2,False,5,95,0.0176269
2,False,5,96,0.0159717
2,False,5,97,0.019203
2,False,5,98,0.0218557
2,False,5,99,0.0187917
2,False,5,100,0.0170745
2,False,5,101,0.0174244
2,False,5,102,0.0179491
2,False,5,103,0.0178564
2,False,5,104,0.0183912
