Endgame, White, Parameter, Move,number_of_evaluations
1,False,5,1,8
1,False,5,2,8
1,False,5,3,7
1,False,5,4,7
1,False,5,5,7
1,False,5,6,6
1,False,5,7,7
1,False,5,8,6
1,False,5,9,6
1,False,5,10,7
1,False,5,11,6
1,False,5,12,6
1,False,5,13,4
1,False,5,14,6
1,False,5,15,4
1,False,5,16,6
1,False,5,17,4
1,False,5,18,6
1,False,5,19,4
1,False,5,20,6
1,False,5,21,4
1,False,5,22,6
1,False,5,23,4
1,False,5,24,6
1,False,5,25,4
1,False,5,26,6
1,False,5,27,4
1,False,5,28,6
1,False,5,29,4
1,False,5,30,6
1,False,5,31,4
1,False,5,32,6
1,False,5,33,4
1,False,5,34,6
1,False,5,35,19
1,False,5,36,23
1,False,5,37,21
1,False,5,38,23
1,False,5,39,19
1,False,5,40,43
1,False,5,41,31
1,False,5,42,24
1,False,5,43,20
1,False,5,44,28
1,False,5,45,20
1,False,5,46,21
1,False,5,47,27
1,False,5,48,30
1,False,5,49,43
1,False,5,50,71
1,False,5,51,25
1,False,5,52,71
1,False,5,53,25
1,False,5,54,71
1,False,5,55,25
1,False,5,56,71
1,False,5,57,25
1,False,5,58,71
1,False,5,59,25
1,False,5,60,71
1,False,5,61,25
1,False,5,62,71
1,False,5,63,25
1,False,5,64,71
1,False,5,65,25
1,False,5,66,71
1,False,5,67,25
1,False,5,68,71
1,False,5,69,25
1,False,5,70,71
1,False,5,71,25
1,False,5,72,71
1,False,5,73,25
1,False,5,74,15
1,False,5,75,170
1,False,5,76,186
1,False,5,77,190
1,False,5,78,184
1,False,5,79,110
1,False,5,80,62
1,False,5,81,63
1,False,5,82,265
1,False,5,83,150
1,False,5,84,158
1,False,5,85,148
1,False,5,86,158
1,False,5,87,148
1,False,5,88,158
1,False,5,89,148
1,False,5,90,158
1,False,5,91,148
1,False,5,92,158
1,False,5,93,148
1,False,5,94,158
1,False,5,95,148
1,False,5,96,158
1,False,5,97,148
1,False,5,98,158
1,False,5,99,148
1,False,5,100,158
1,False,5,101,148
1,False,5,102,158
1,False,5,103,148
1,False,5,104,158
1,False,5,105,148
1,False,5,106,158
1,False,5,107,22
1,False,5,108,342
1,False,5,109,1219
1,False,5,110,351
1,False,5,111,426
1,False,5,112,806
1,False,5,113,771
1,False,5,114,1491
1,False,5,115,706
1,False,5,116,2211
1,False,5,117,9059
1,False,5,118,1591
1,False,5,119,1219
1,False,5,120,3269
1,False,5,121,1246
1,False,5,122,2684
1,False,5,123,1086
1,False,5,124,991
1,False,5,125,1305
1,False,5,126,991
1,False,5,127,1305
1,False,5,128,991
1,False,5,129,1305
1,False,5,130,991
1,False,5,131,1305
1,False,5,132,991
1,False,5,133,1305
1,False,5,134,991
1,False,5,135,1305
1,False,5,136,991
1,False,5,137,1305
1,False,5,138,991
1,False,5,139,1305
1,False,5,140,991
1,False,5,141,1305
1,False,5,142,991
1,False,5,143,1305
1,False,5,144,187
1,False,5,145,1755
1,False,5,146,2030
1,False,5,147,9538
1,False,5,148,3763
1,False,5,149,1629
1,False,5,150,1464
1,False,5,151,1629
1,False,5,152,1464
1,False,5,153,1629
1,False,5,154,1464
1,False,5,155,1629
1,False,5,156,1464
1,False,5,157,1629
1,False,5,158,1464
1,False,5,159,1629
1,False,5,160,1464
1,False,5,161,1629
1,False,5,162,1464
1,False,5,163,1629
1,False,5,164,1464
1,False,5,165,1629
1,False,5,166,1464
1,False,5,167,1629
1,False,5,168,1464
1,False,5,169,536
1,False,5,170,2060
1,False,5,171,1234
1,False,5,172,1155
1,False,5,173,1234
1,False,5,174,1155
1,False,5,175,1234
1,False,5,176,1155
1,False,5,177,1234
1,False,5,178,1155
1,False,5,179,1234
1,False,5,180,1155
1,False,5,181,1234
1,False,5,182,1155
1,False,5,183,1234
1,False,5,184,1155
1,False,5,185,1234
1,False,5,186,1155
1,False,5,187,1234
1,False,5,188,1155
1,False,5,189,1234
1,False,5,190,1155
1,False,5,191,1234
1,False,5,192,1155
1,False,5,193,1234
1,False,5,194,263
1,False,5,195,901
1,False,5,196,1666
1,False,5,197,1123
1,False,5,198,1999
1,False,5,199,1123
1,False,5,200,1999
1,False,5,201,1123
1,False,5,202,1999
1,False,5,203,1123
1,False,5,204,1999
1,False,5,205,1123
1,False,5,206,1999
1,False,5,207,1123
1,False,5,208,1999
1,False,5,209,1123
1,False,5,210,1999
1,False,5,211,1123
1,False,5,212,1999
1,False,5,213,1123
1,False,5,214,1999
1,False,5,215,1123
1,False,5,216,1999
1,False,5,217,1123
1,False,5,218,1999
1,False,5,219,321
1,False,5,220,1993
1,False,5,221,13847
1,False,5,222,3126
1,False,5,223,1300
1,False,5,224,1400
1,False,5,225,1147
1,False,5,226,1400
1,False,5,227,1147
1,False,5,228,1400
1,False,5,229,1147
1,False,5,230,1400
1,False,5,231,1147
1,False,5,232,1400
1,False,5,233,1147
1,False,5,234,1400
1,False,5,235,1147
1,False,5,236,1400
1,False,5,237,1147
1,False,5,238,1400
1,False,5,239,1147
1,False,5,240,1400
1,False,5,241,1147
1,False,5,242,1400
1,False,5,243,1147
1,False,5,244,420
1,False,5,245,2864
1,False,5,246,3593
1,False,5,247,1845
1,False,5,248,3593
1,False,5,249,1845
1,False,5,250,3593
1,False,5,251,1845
1,False,5,252,3593
1,False,5,253,1845
1,False,5,254,3593
1,False,5,255,1845
1,False,5,256,3593
1,False,5,257,1845
1,False,5,258,3593
1,False,5,259,1845
1,False,5,260,3593
1,False,5,261,1845
1,False,5,262,3593
1,False,5,263,1845
1,False,5,264,3593
1,False,5,265,1845
1,False,5,266,3593
1,False,5,267,1845
1,False,5,268,3593
1,False,5,269,676
1,False,5,270,5
1,False,5,271,2208
1,False,5,272,2732
1,False,5,273,912
1,False,5,274,1568
1,False,5,275,2574
1,False,5,276,2579
1,False,5,277,4409
1,False,5,278,2383
1,False,5,279,1861
1,False,5,280,2287
1,False,5,281,3735
1,False,5,282,2068
1,False,5,283,1458
1,False,5,284,3116
1,False,5,285,4193
1,False,5,286,9921
1,False,5,287,8965
1,False,5,288,4285
1,False,5,289,8965
1,False,5,290,4285
1,False,5,291,8965
1,False,5,292,4285
1,False,5,293,8965
1,False,5,294,4285
1,False,5,295,8965
1,False,5,296,4285
1,False,5,297,8965
1,False,5,298,4285
1,False,5,299,8965
1,False,5,300,4285
1,False,5,301,8965
1,False,5,302,4285
1,False,5,303,8965
1,False,5,304,4285
1,False,5,305,8965
1,False,5,306,4285
1,False,5,307,8965
1,False,5,308,4285
1,False,5,309,8965
1,False,5,310,3781
1,False,5,311,7118
1,False,5,312,5432
1,False,5,313,7723
1,False,5,314,5336
1,False,5,315,5680
1,False,5,316,7440
1,False,5,317,5680
1,False,5,318,7440
1,False,5,319,5680
1,False,5,320,7440
1,False,5,321,5680
1,False,5,322,7440
1,False,5,323,5680
1,False,5,324,7440
1,False,5,325,5680
1,False,5,326,7440
1,False,5,327,5680
1,False,5,328,7440
1,False,5,329,5680
1,False,5,330,7440
1,False,5,331,5680
1,False,5,332,7440
1,False,5,333,5680
1,False,5,334,7440
1,False,5,335,5680
1,False,5,336,7440
1,False,5,337,4357
1,False,5,338,7026
1,False,5,339,31286
1,False,5,340,39610
1,False,5,341,35322
1,False,5,342,41478
1,False,5,343,8
1,False,5,344,8
1,False,5,345,7
1,False,5,346,7
1,False,5,347,7
1,False,5,348,7
1,False,5,349,6
1,False,5,350,7
1,False,5,351,6
1,False,5,352,6
1,False,5,353,7
1,False,5,354,6
1,False,5,355,6
1,False,5,356,4
1,False,5,357,6
1,False,5,358,4
1,False,5,359,6
1,False,5,360,4
1,False,5,361,6
1,False,5,362,4
1,False,5,363,6
1,False,5,364,4
1,False,5,365,6
1,False,5,366,4
1,False,5,367,6
1,False,5,368,4
1,False,5,369,6
1,False,5,370,4
1,False,5,371,6
1,False,5,372,4
1,False,5,373,6
1,False,5,374,4
1,False,5,375,6
1,False,5,376,4
1,False,5,377,7
1,False,5,378,6
1,False,5,379,4
1,False,5,380,6
1,False,5,381,4
1,False,5,382,6
1,False,5,383,4
1,False,5,384,6
1,False,5,385,4
1,False,5,386,6
1,False,5,387,4
1,False,5,388,6
1,False,5,389,4
1,False,5,390,6
1,False,5,391,4
1,False,5,392,6
1,False,5,393,4
1,False,5,394,6
1,False,5,395,4
1,False,5,396,6
1,False,5,397,4
1,False,5,398,6
1,False,5,399,4
1,False,5,400,6
1,False,5,401,4
1,False,5,402,6
1,False,5,403,19
1,False,5,404,30
1,False,5,405,34
1,False,5,406,22
1,False,5,407,20
1,False,5,408,37
1,False,5,409,71
1,False,5,410,77
1,False,5,411,65
1,False,5,412,75
1,False,5,413,45
1,False,5,414,30
1,False,5,415,45
1,False,5,416,30
1,False,5,417,45
1,False,5,418,30
1,False,5,419,45
1,False,5,420,30
1,False,5,421,45
1,False,5,422,30
1,False,5,423,45
1,False,5,424,30
1,False,5,425,45
1,False,5,426,30
1,False,5,427,45
1,False,5,428,30
1,False,5,429,45
1,False,5,430,30
1,False,5,431,45
1,False,5,432,30
1,False,5,433,45
1,False,5,434,30
1,False,5,435,45
1,False,5,436,30
1,False,5,437,37
1,False,5,438,46
1,False,5,439,30
1,False,5,440,125
1,False,5,441,64
1,False,5,442,170
1,False,5,443,138
1,False,5,444,156
1,False,5,445,104
1,False,5,446,67
1,False,5,447,140
1,False,5,448,130
1,False,5,449,134
1,False,5,450,226
1,False,5,451,162
1,False,5,452,226
1,False,5,453,162
1,False,5,454,226
1,False,5,455,162
1,False,5,456,226
1,False,5,457,162
1,False,5,458,226
1,False,5,459,162
1,False,5,460,226
1,False,5,461,162
1,False,5,462,226
1,False,5,463,162
1,False,5,464,226
1,False,5,465,162
1,False,5,466,226
1,False,5,467,162
1,False,5,468,226
1,False,5,469,162
1,False,5,470,226
1,False,5,471,162
1,False,5,472,226
1,False,5,473,162
1,False,5,474,117
1,False,5,475,178
1,False,5,476,35
1,False,5,477,104
1,False,5,478,94
1,False,5,479,208
1,False,5,480,105
1,False,5,481,197
1,False,5,482,101
1,False,5,483,92
1,False,5,484,101
1,False,5,485,92
1,False,5,486,101
1,False,5,487,92
1,False,5,488,101
1,False,5,489,92
1,False,5,490,101
1,False,5,491,92
1,False,5,492,101
1,False,5,493,92
1,False,5,494,101
1,False,5,495,92
1,False,5,496,101
1,False,5,497,92
1,False,5,498,101
1,False,5,499,92
1,False,5,500,101
1,False,5,501,92
1,False,5,502,101
1,False,5,503,92
1,False,5,504,56
1,False,5,505,67
1,False,5,506,62
1,False,5,507,67
1,False,5,508,62
1,False,5,509,67
1,False,5,510,62
1,False,5,511,67
1,False,5,512,62
1,False,5,513,67
1,False,5,514,62
1,False,5,515,67
1,False,5,516,62
1,False,5,517,67
1,False,5,518,62
1,False,5,519,67
1,False,5,520,62
1,False,5,521,67
1,False,5,522,62
1,False,5,523,67
1,False,5,524,62
1,False,5,525,67
1,False,5,526,62
1,False,5,527,67
1,False,5,528,62
1,False,5,529,55
1,False,5,530,60
1,False,5,531,55
1,False,5,532,40
1,False,5,533,342
1,False,5,534,454
1,False,5,535,665
1,False,5,536,596
1,False,5,537,486
1,False,5,538,244
1,False,5,539,342
1,False,5,540,755
1,False,5,541,434
1,False,5,542,472
1,False,5,543,837
1,False,5,544,5135
1,False,5,545,3788
1,False,5,546,1253
1,False,5,547,1573
1,False,5,548,864
1,False,5,549,1042
1,False,5,550,864
1,False,5,551,1042
1,False,5,552,864
1,False,5,553,1042
1,False,5,554,864
1,False,5,555,1042
1,False,5,556,864
1,False,5,557,1042
1,False,5,558,864
1,False,5,559,1042
1,False,5,560,864
1,False,5,561,1042
1,False,5,562,864
1,False,5,563,1042
1,False,5,564,864
1,False,5,565,1042
1,False,5,566,864
1,False,5,567,1042
1,False,5,568,864
1,False,5,569,327
1,False,5,570,3516
1,False,5,571,5830
1,False,5,572,7921
1,False,5,573,6325
1,False,5,574,3382
1,False,5,575,7893
1,False,5,576,6932
1,False,5,577,6325
1,False,5,578,3382
1,False,5,579,7893
1,False,5,580,6932
1,False,5,581,6325
1,False,5,582,3382
1,False,5,583,7893
1,False,5,584,6932
1,False,5,585,6325
1,False,5,586,3382
1,False,5,587,7893
1,False,5,588,6932
1,False,5,589,6325
1,False,5,590,3382
1,False,5,591,7893
1,False,5,592,6932
1,False,5,593,6325
1,False,5,594,1179
1,False,5,595,3662
1,False,5,596,3278
