Endgame, White, Parameter, Move,processing_time
0,True,2,1,0.0165391
0,True,2,2,0.0121371
0,True,2,3,0.00429
0,True,2,4,0.0044268
0,True,2,5,0.0042487
0,True,2,6,0.0035801
0,True,2,7,0.0035405
0,True,2,8,0.0042355
0,True,2,9,0.0046047
0,True,2,10,0.0037823
0,True,2,11,0.0048212
0,True,2,12,0.0053102
0,True,2,13,0.0045386
0,True,2,14,0.0061761
0,True,2,15,0.0063068
0,True,2,16,0.0049947
0,True,2,17,0.0054859
0,True,2,18,0.0046641
0,True,2,19,0.0063641
0,True,2,20,0.0055811
0,True,2,21,0.0068647
0,True,2,22,0.0077542
0,True,2,23,0.0083389
0,True,2,24,0.0062451
0,True,2,25,0.0076137
0,True,2,26,0.0060071
0,True,2,27,0.0084966
0,True,2,28,0.0072468
0,True,2,29,0.0001055
0,True,2,30,0.0030738
0,True,2,31,0.0045911
0,True,2,32,0.0033613
0,True,2,33,0.0022428
0,True,2,34,0.0021882
0,True,2,35,0.0105231
0,True,2,36,0.0150844
0,True,2,37,0.0022057
0,True,2,38,0.0106913
0,True,2,39,0.0114538
0,True,2,40,0.0102587
0,True,2,41,0.0152976
0,True,2,42,0.0185559
0,True,2,43,0.0134835
0,True,2,44,0.0127134
0,True,2,45,0.0150475
0,True,2,46,0.013533
0,True,2,47,0.0132394
0,True,2,48,0.0132297
0,True,2,49,0.0153074
0,True,2,50,0.01288
0,True,2,51,0.0164369
0,True,2,52,0.014264
0,True,2,53,0.0146979
0,True,2,54,0.0191748
0,True,2,55,0.0169118
0,True,2,56,0.0146321
0,True,2,57,0.01572
0,True,2,58,0.0143202
0,True,2,59,0.0160009
0,True,2,60,0.0080058
0,True,2,61,0.0149518
0,True,2,62,0.0167712
0,True,2,63,0.0201784
0,True,2,64,0.028026
0,True,2,65,0.0017338
0,True,2,66,0.0010054
0,True,2,67,0.0031025
0,True,2,68,0.0054224
0,True,2,69,0.0058809
0,True,2,70,0.0010326
0,True,2,71,0.0017285
0,True,2,72,0.0062069
0,True,2,73,0.0041571
0,True,2,74,0.0046966
0,True,2,75,0.0041998
0,True,2,76,0.0047981
0,True,2,77,0.0042487
0,True,2,78,0.0042866
0,True,2,79,0.0044454
0,True,2,80,0.0054322
0,True,2,81,0.0046498
0,True,2,82,0.0049069
0,True,2,83,0.0049708
0,True,2,84,0.0050321
0,True,2,85,0.0070972
0,True,2,86,0.0056363
0,True,2,87,0.0056069
0,True,2,88,0.0054557
0,True,2,89,0.0066265
0,True,2,90,0.0068581
0,True,2,91,0.0070372
0,True,2,92,0.0071049
0,True,2,93,0.008923
0,True,2,94,0.0068596
0,True,2,95,0.0065932
0,True,2,96,0.0071258
0,True,2,97,0.0068175
0,True,2,98,9.42e-05
0,True,2,99,0.0031357
0,True,2,100,0.0090261
0,True,2,101,0.002603
0,True,2,102,0.0016756
0,True,2,103,0.0129141
0,True,2,104,0.0152493
0,True,2,105,0.0202135
0,True,2,106,0.0245315
0,True,2,107,0.0172414
0,True,2,108,0.0148675
0,True,2,109,0.0128415
0,True,2,110,0.010484
0,True,2,111,0.0068356
0,True,2,112,0.002113
0,True,2,113,0.003601
0,True,2,114,0.0013095
0,True,2,115,0.0046888
0,True,2,116,0.0019466
0,True,2,117,0.0016745
0,True,2,118,0.0023711
0,True,2,119,0.0030895
0,True,2,120,0.0021631
0,True,2,121,0.0018516
0,True,2,122,0.0024068
0,True,2,123,0.0019358
0,True,2,124,0.0023596
0,True,2,125,0.0021226
0,True,2,126,0.0025145
0,True,2,127,0.0021032
0,True,2,128,0.0032699
0,True,2,129,0.0026715
0,True,2,130,0.0030789
0,True,2,131,0.0025526
0,True,2,132,0.0027576
0,True,2,133,0.0023482
0,True,2,134,0.0051562
0,True,2,135,0.0024496
0,True,2,136,0.0032025
0,True,2,137,0.00272
0,True,2,138,0.0030751
0,True,2,139,0.0033325
0,True,2,140,0.0026385
0,True,2,141,0.0028011
0,True,2,142,0.0023737
0,True,2,143,0.0020065
0,True,2,144,0.0022359
0,True,2,145,0.0021486
0,True,2,146,0.0037971
0,True,2,147,0.0021313
0,True,2,148,0.0032457
0,True,2,149,0.0021882
0,True,2,150,0.0024391
0,True,2,151,0.002477
0,True,2,152,0.0027786
0,True,2,153,0.0026561
0,True,2,154,0.0027576
0,True,2,155,0.0025428
0,True,2,156,0.0026398
0,True,2,157,0.0024319
0,True,2,158,0.0030769
0,True,2,159,0.002717
0,True,2,160,0.0030723
0,True,2,161,0.0027593
0,True,2,162,0.0030127
0,True,2,163,0.002801
0,True,2,164,0.0037273
0,True,2,165,0.0027741
0,True,2,166,2.59e-05
