Endgame, White, Parameter, Move,number_of_evaluations
0,True,2,1,287
0,True,2,2,189
0,True,2,3,68
0,True,2,4,61
0,True,2,5,69
0,True,2,6,53
0,True,2,7,52
0,True,2,8,51
0,True,2,9,52
0,True,2,10,51
0,True,2,11,52
0,True,2,12,51
0,True,2,13,52
0,True,2,14,51
0,True,2,15,52
0,True,2,16,51
0,True,2,17,52
0,True,2,18,51
0,True,2,19,52
0,True,2,20,51
0,True,2,21,52
0,True,2,22,51
0,True,2,23,52
0,True,2,24,51
0,True,2,25,52
0,True,2,26,51
0,True,2,27,52
0,True,2,28,51
0,True,2,29,1
0,True,2,30,92
0,True,2,31,135
0,True,2,32,74
0,True,2,33,49
0,True,2,34,49
0,True,2,35,140
0,True,2,36,109
0,True,2,37,49
0,True,2,38,108
0,True,2,39,117
0,True,2,40,108
0,True,2,41,117
0,True,2,42,108
0,True,2,43,117
0,True,2,44,108
0,True,2,45,117
0,True,2,46,108
0,True,2,47,117
0,True,2,48,108
0,True,2,49,117
0,True,2,50,108
0,True,2,51,117
0,True,2,52,108
0,True,2,53,117
0,True,2,54,108
0,True,2,55,117
0,True,2,56,108
0,True,2,57,117
0,True,2,58,108
0,True,2,59,117
0,True,2,60,36
0,True,2,61,287
0,True,2,62,481
0,True,2,63,651
0,True,2,64,739
0,True,2,65,52
0,True,2,66,21
0,True,2,67,55
0,True,2,68,104
0,True,2,69,84
0,True,2,70,19
0,True,2,71,25
0,True,2,72,85
0,True,2,73,55
0,True,2,74,52
0,True,2,75,55
0,True,2,76,54
0,True,2,77,49
0,True,2,78,48
0,True,2,79,49
0,True,2,80,48
0,True,2,81,49
0,True,2,82,48
0,True,2,83,49
0,True,2,84,48
0,True,2,85,49
0,True,2,86,48
0,True,2,87,49
0,True,2,88,48
0,True,2,89,49
0,True,2,90,48
0,True,2,91,49
0,True,2,92,48
0,True,2,93,49
0,True,2,94,48
0,True,2,95,49
0,True,2,96,48
0,True,2,97,49
0,True,2,98,1
0,True,2,99,108
0,True,2,100,144
0,True,2,101,98
0,True,2,102,51
0,True,2,103,287
0,True,2,104,481
0,True,2,105,651
0,True,2,106,701
0,True,2,107,517
0,True,2,108,398
0,True,2,109,218
0,True,2,110,169
0,True,2,111,123
0,True,2,112,54
0,True,2,113,40
0,True,2,114,28
0,True,2,115,121
0,True,2,116,36
0,True,2,117,35
0,True,2,118,36
0,True,2,119,35
0,True,2,120,36
0,True,2,121,35
0,True,2,122,36
0,True,2,123,35
0,True,2,124,36
0,True,2,125,35
0,True,2,126,36
0,True,2,127,35
0,True,2,128,36
0,True,2,129,35
0,True,2,130,36
0,True,2,131,35
0,True,2,132,36
0,True,2,133,35
0,True,2,134,36
0,True,2,135,35
0,True,2,136,36
0,True,2,137,35
0,True,2,138,36
0,True,2,139,35
0,True,2,140,44
0,True,2,141,30
0,True,2,142,29
0,True,2,143,30
0,True,2,144,29
0,True,2,145,30
0,True,2,146,29
0,True,2,147,30
0,True,2,148,29
0,True,2,149,30
0,True,2,150,29
0,True,2,151,30
0,True,2,152,29
0,True,2,153,30
0,True,2,154,29
0,True,2,155,30
0,True,2,156,29
0,True,2,157,30
0,True,2,158,29
0,True,2,159,30
0,True,2,160,29
0,True,2,161,30
0,True,2,162,29
0,True,2,163,30
0,True,2,164,29
0,True,2,165,30
0,True,2,166,1
