Endgame, White, Parameter, Move,processing_time
0,False,3,1,0.0002621
0,False,3,2,0.0002525
0,False,3,3,0.000468
0,False,3,4,0.000565
0,False,3,5,0.0005401
0,False,3,6,0.0005157
0,False,3,7,0.0004999
0,False,3,8,0.0006252
0,False,3,9,0.0005414
0,False,3,10,0.0006578
0,False,3,11,0.0007978
0,False,3,12,0.0009659
0,False,3,13,0.0006698
0,False,3,14,0.0013018
0,False,3,15,0.0006336
0,False,3,16,0.0007918
0,False,3,17,0.0006659
0,False,3,18,0.0007048
0,False,3,19,0.0010532
0,False,3,20,0.0007229
0,False,3,21,0.001143
0,False,3,22,0.0010986
0,False,3,23,0.000825
0,False,3,24,0.000805
0,False,3,25,0.0009224
0,False,3,26,0.0011055
0,False,3,27,0.0010403
0,False,3,28,0.0009783
0,False,3,29,0.016224
0,False,3,30,0.020658
0,False,3,31,0.0263661
0,False,3,32,0.024199
0,False,3,33,0.0212799
0,False,3,34,0.0105333
0,False,3,35,0.0115207
0,False,3,36,0.0099782
0,False,3,37,0.0112838
0,False,3,38,0.0112564
0,False,3,39,0.0114657
0,False,3,40,0.018197
0,False,3,41,0.01485
0,False,3,42,0.0169329
0,False,3,43,0.012475
0,False,3,44,0.0151547
0,False,3,45,0.0152169
0,False,3,46,0.0140315
0,False,3,47,0.0134355
0,False,3,48,0.0166417
0,False,3,49,0.0140585
0,False,3,50,0.0149749
0,False,3,51,0.015026
0,False,3,52,0.0167593
0,False,3,53,0.0194971
0,False,3,54,0.0197504
0,False,3,55,0.0183713
0,False,3,56,0.0169181
0,False,3,57,0.015255
0,False,3,58,0.0175964
0,False,3,59,0.0167765
0,False,3,60,0.0002259
0,False,3,61,0.0353897
0,False,3,62,0.0656995
0,False,3,63,0.0742009
0,False,3,64,0.121608
0,False,3,65,0.0084316
0,False,3,66,0.0229985
0,False,3,67,0.0436257
0,False,3,68,0.0390542
0,False,3,69,0.0162076
0,False,3,70,0.0331743
0,False,3,71,0.0218043
0,False,3,72,0.0122492
