Endgame, White, Parameter, Move,processing_time
1,True,5,1,0.0016872
1,True,5,2,0.0023479
1,True,5,3,0.0027027
1,True,5,4,0.0021286
1,True,5,5,0.0018567
1,True,5,6,0.0015195
1,True,5,7,0.0020426
1,True,5,8,0.0029188
1,True,5,9,0.002437
1,True,5,10,0.0026331
1,True,5,11,0.001885
1,True,5,12,0.001689
1,True,5,13,0.0012217
1,True,5,14,0.0021291
1,True,5,15,0.0012425
1,True,5,16,0.0022605
1,True,5,17,0.0014858
1,True,5,18,0.0023594
1,True,5,19,0.0013917
1,True,5,20,0.0024167
1,True,5,21,0.0014558
1,True,5,22,0.0025236
1,True,5,23,0.001517
1,True,5,24,0.0027904
1,True,5,25,0.001586
1,True,5,26,0.0027754
1,True,5,27,0.0016548
1,True,5,28,0.0028608
1,True,5,29,0.0017133
1,True,5,30,0.0037551
1,True,5,31,0.0017837
1,True,5,32,0.003113
1,True,5,33,0.001863
1,True,5,34,0.0032342
1,True,5,35,8.93e-05
1,True,5,36,0.0015841
1,True,5,37,0.0016568
1,True,5,38,0.0019441
1,True,5,39,0.0019061
1,True,5,40,0.0016479
1,True,5,41,0.0017842
1,True,5,42,0.0019827
1,True,5,43,0.0018981
1,True,5,44,0.0022529
1,True,5,45,0.0027456
1,True,5,46,0.0023687
1,True,5,47,0.0020639
1,True,5,48,0.0032706
1,True,5,49,0.0045401
1,True,5,50,0.0019262
1,True,5,51,0.002374
1,True,5,52,0.0020398
1,True,5,53,0.0022649
1,True,5,54,0.0020501
1,True,5,55,0.0040906
1,True,5,56,0.0025624
1,True,5,57,0.0040382
1,True,5,58,0.0023792
1,True,5,59,0.0065662
1,True,5,60,0.002621
1,True,5,61,0.0028616
1,True,5,62,0.0025658
1,True,5,63,0.0031066
1,True,5,64,0.0026615
1,True,5,65,0.0029197
1,True,5,66,0.0026167
1,True,5,67,0.003089
1,True,5,68,0.0027393
1,True,5,69,0.0033821
1,True,5,70,0.0030249
1,True,5,71,0.0032798
1,True,5,72,0.0029227
1,True,5,73,0.0035672
1,True,5,74,0.0031915
1,True,5,75,0.0001008
1,True,5,76,0.0021599
1,True,5,77,0.0023288
1,True,5,78,0.002478
1,True,5,79,0.0026929
1,True,5,80,0.0015172
1,True,5,81,0.0013697
1,True,5,82,0.0046952
1,True,5,83,0.0054012
1,True,5,84,0.0054064
1,True,5,85,0.006246
1,True,5,86,0.005484
1,True,5,87,0.0055122
1,True,5,88,0.0057754
1,True,5,89,0.0061003
1,True,5,90,0.0062145
1,True,5,91,0.0080654
1,True,5,92,0.006404
1,True,5,93,0.0072801
1,True,5,94,0.0062438
1,True,5,95,0.0066015
1,True,5,96,0.007093
1,True,5,97,0.0088416
1,True,5,98,0.0084419
1,True,5,99,0.0078905
1,True,5,100,0.0075638
1,True,5,101,0.0079769
1,True,5,102,0.0075923
1,True,5,103,0.0081305
1,True,5,104,0.007742
1,True,5,105,0.0085249
1,True,5,106,0.0107638
1,True,5,107,0.0168303
1,True,5,108,0.000185
1,True,5,109,0.0023303
1,True,5,110,0.0016606
1,True,5,111,0.0021403
1,True,5,112,0.0027027
1,True,5,113,0.0024459
1,True,5,114,0.0014697
1,True,5,115,0.0022532
1,True,5,116,0.0024536
1,True,5,117,0.0058593
1,True,5,118,0.0060356
1,True,5,119,0.0052248
1,True,5,120,0.0047959
1,True,5,121,0.0053047
1,True,5,122,0.0063071
1,True,5,123,0.0075301
1,True,5,124,0.0053412
1,True,5,125,0.0083866
1,True,5,126,0.0062932
1,True,5,127,0.0062299
1,True,5,128,0.0088408
1,True,5,129,0.0069233
1,True,5,130,0.0067441
1,True,5,131,0.0067764
1,True,5,132,0.0074923
1,True,5,133,0.0073964
1,True,5,134,0.0074202
1,True,5,135,0.0083237
1,True,5,136,0.0088563
1,True,5,137,0.0104246
1,True,5,138,0.0087764
1,True,5,139,0.008491
1,True,5,140,0.0093792
1,True,5,141,0.0098754
1,True,5,142,0.0114573
1,True,5,143,0.0092685
1,True,5,144,0.0097146
1,True,5,145,0.0043555
1,True,5,146,0.0093979
1,True,5,147,0.0124197
1,True,5,148,0.0128418
1,True,5,149,0.0113658
1,True,5,150,0.0112994
1,True,5,151,0.0114684
1,True,5,152,0.011207
