Endgame, White, Parameter, Move,evaluation_function
0,False,3,1,10
0,False,3,2,10
0,False,3,3,10
0,False,3,4,10
0,False,3,5,10
0,False,3,6,10
0,False,3,7,10
0,False,3,8,10
0,False,3,9,10
0,False,3,10,10
0,False,3,11,10
0,False,3,12,10
0,False,3,13,10
0,False,3,14,10
0,False,3,15,10
0,False,3,16,10
0,False,3,17,10
0,False,3,18,10
0,False,3,19,10
0,False,3,20,10
0,False,3,21,10
0,False,3,22,10
0,False,3,23,10
0,False,3,24,10
0,False,3,25,10
0,False,3,26,10
0,False,3,27,10
0,False,3,28,10
0,False,3,29,10
0,False,3,30,0
0,False,3,31,0
0,False,3,32,0
0,False,3,33,0
0,False,3,34,0
0,False,3,35,0
0,False,3,36,0
0,False,3,37,0
0,False,3,38,0
0,False,3,39,0
0,False,3,40,0
0,False,3,41,0
0,False,3,42,0
0,False,3,43,0
0,False,3,44,0
0,False,3,45,0
0,False,3,46,0
0,False,3,47,0
0,False,3,48,0
0,False,3,49,0
0,False,3,50,0
0,False,3,51,0
0,False,3,52,0
0,False,3,53,0
0,False,3,54,0
0,False,3,55,0
0,False,3,56,0
0,False,3,57,0
0,False,3,58,0
0,False,3,59,0
0,False,3,60,0
0,False,3,61,0
0,False,3,62,0
0,False,3,63,-10
0,False,3,64,-40
0,False,3,65,40
0,False,3,66,40
0,False,3,67,40
0,False,3,68,50
0,False,3,69,50
0,False,3,70,50
0,False,3,71,90
0,False,3,72,90
0,False,3,73,90
0,False,3,74,90
0,False,3,75,90
0,False,3,76,90
0,False,3,77,90
0,False,3,78,90
0,False,3,79,90
0,False,3,80,90
0,False,3,81,90
0,False,3,82,90
0,False,3,83,90
0,False,3,84,90
0,False,3,85,90
0,False,3,86,90
0,False,3,87,90
0,False,3,88,90
0,False,3,89,90
0,False,3,90,90
0,False,3,91,90
0,False,3,92,90
0,False,3,93,90
0,False,3,94,90
0,False,3,95,90
0,False,3,96,90
0,False,3,97,0
0,False,3,98,10
0,False,3,99,10
0,False,3,100,10
0,False,3,101,100
0,False,3,102,960
0,False,3,103,0
0,False,3,104,-10
0,False,3,105,0
0,False,3,106,-10
0,False,3,107,0
0,False,3,108,0
0,False,3,109,-30
0,False,3,110,-30
0,False,3,111,-40
0,False,3,112,-40
0,False,3,113,-80
0,False,3,114,-80
0,False,3,115,-90
0,False,3,116,-90
0,False,3,117,-90
0,False,3,118,-90
0,False,3,119,-90
0,False,3,120,-90
0,False,3,121,-90
0,False,3,122,-90
0,False,3,123,-90
0,False,3,124,-90
0,False,3,125,-90
0,False,3,126,-90
0,False,3,127,-90
0,False,3,128,-90
0,False,3,129,-90
0,False,3,130,-90
0,False,3,131,-90
0,False,3,132,-90
0,False,3,133,-90
0,False,3,134,-90
0,False,3,135,-90
0,False,3,136,-90
0,False,3,137,-90
0,False,3,138,-90
0,False,3,139,-90
0,False,3,140,-90
0,False,3,141,-90
0,False,3,142,-90
0,False,3,143,-90
0,False,3,144,-90
0,False,3,145,-90
0,False,3,146,-90
0,False,3,147,-90
0,False,3,148,-90
0,False,3,149,-90
0,False,3,150,-90
0,False,3,151,-90
0,False,3,152,-90
0,False,3,153,-90
0,False,3,154,-90
0,False,3,155,-90
0,False,3,156,-90
0,False,3,157,-90
0,False,3,158,-90
0,False,3,159,-90
0,False,3,160,-90
0,False,3,161,-90
0,False,3,162,-90
0,False,3,163,-90
0,False,3,164,0
0,False,3,165,0
0,False,3,166,10
0,False,3,167,10
0,False,3,168,10
0,False,3,169,10
0,False,3,170,0
0,False,3,171,0
0,False,3,172,-10
0,False,3,173,-40
0,False,3,174,40
0,False,3,175,40
0,False,3,176,40
0,False,3,177,50
0,False,3,178,50
0,False,3,179,50
0,False,3,180,90
0,False,3,181,90
0,False,3,182,90
0,False,3,183,90
0,False,3,184,90
0,False,3,185,90
0,False,3,186,90
0,False,3,187,90
0,False,3,188,90
0,False,3,189,90
0,False,3,190,90
0,False,3,191,90
0,False,3,192,90
0,False,3,193,90
0,False,3,194,90
0,False,3,195,90
0,False,3,196,90
0,False,3,197,90
0,False,3,198,90
0,False,3,199,90
0,False,3,200,90
0,False,3,201,90
0,False,3,202,90
0,False,3,203,90
0,False,3,204,90
0,False,3,205,90
0,False,3,206,0
0,False,3,207,0
0,False,3,208,0
0,False,3,209,-40
0,False,3,210,-40
0,False,3,211,-80
0,False,3,212,-80
0,False,3,213,-80
0,False,3,214,-80
0,False,3,215,-80
0,False,3,216,-80
0,False,3,217,-80
0,False,3,218,-80
0,False,3,219,-80
0,False,3,220,-80
0,False,3,221,-80
0,False,3,222,-80
0,False,3,223,-80
0,False,3,224,-80
0,False,3,225,-80
0,False,3,226,-80
0,False,3,227,-80
0,False,3,228,-80
0,False,3,229,-80
0,False,3,230,-80
0,False,3,231,-80
0,False,3,232,-80
0,False,3,233,-30
0,False,3,234,-80
0,False,3,235,-40
0,False,3,236,-80
0,False,3,237,-40
0,False,3,238,-80
0,False,3,239,-40
0,False,3,240,-80
0,False,3,241,-40
0,False,3,242,-80
0,False,3,243,-40
0,False,3,244,-80
0,False,3,245,-40
0,False,3,246,-80
0,False,3,247,-40
0,False,3,248,-80
0,False,3,249,-40
0,False,3,250,-80
0,False,3,251,-40
0,False,3,252,-80
0,False,3,253,-40
0,False,3,254,-80
0,False,3,255,-40
0,False,3,256,-80
0,False,3,257,-40
0,False,3,258,-40
0,False,3,259,0
0,False,3,260,0
0,False,3,261,0
0,False,3,262,0
0,False,3,263,0
0,False,3,264,0
0,False,3,265,0
0,False,3,266,0
0,False,3,267,0
0,False,3,268,0
0,False,3,269,0
0,False,3,270,0
0,False,3,271,0
0,False,3,272,0
0,False,3,273,0
0,False,3,274,0
0,False,3,275,0
0,False,3,276,0
0,False,3,277,0
0,False,3,278,0
0,False,3,279,0
0,False,3,280,0
0,False,3,281,0
0,False,3,282,0
0,False,3,283,0
0,False,3,284,0
0,False,3,285,0
0,False,3,286,10
0,False,3,287,10
0,False,3,288,10
0,False,3,289,10
0,False,3,290,10
0,False,3,291,10
0,False,3,292,10
0,False,3,293,10
0,False,3,294,10
0,False,3,295,10
0,False,3,296,10
0,False,3,297,10
0,False,3,298,10
0,False,3,299,10
0,False,3,300,10
0,False,3,301,10
0,False,3,302,10
0,False,3,303,10
0,False,3,304,10
0,False,3,305,10
0,False,3,306,10
0,False,3,307,10
0,False,3,308,10
0,False,3,309,10
0,False,3,310,10
0,False,3,311,0
0,False,3,312,0
0,False,3,313,50
0,False,3,314,20
0,False,3,315,20
0,False,3,316,70
0,False,3,317,90
0,False,3,318,50
0,False,3,319,90
0,False,3,320,90
0,False,3,321,90
0,False,3,322,90
0,False,3,323,90
0,False,3,324,90
0,False,3,325,90
0,False,3,326,90
0,False,3,327,90
0,False,3,328,90
0,False,3,329,90
0,False,3,330,90
0,False,3,331,90
0,False,3,332,90
0,False,3,333,90
0,False,3,334,90
0,False,3,335,90
0,False,3,336,90
0,False,3,337,90
0,False,3,338,90
0,False,3,339,90
0,False,3,340,90
0,False,3,341,90
0,False,3,342,0
0,False,3,343,0
0,False,3,344,0
0,False,3,345,10
0,False,3,346,10
0,False,3,347,50
0,False,3,348,100
0,False,3,349,20
0,False,3,350,110
0,False,3,351,110
0,False,3,352,110
0,False,3,353,110
0,False,3,354,110
0,False,3,355,110
0,False,3,356,110
0,False,3,357,110
0,False,3,358,110
0,False,3,359,110
0,False,3,360,110
0,False,3,361,110
0,False,3,362,110
0,False,3,363,110
0,False,3,364,110
0,False,3,365,110
0,False,3,366,110
0,False,3,367,110
0,False,3,368,110
0,False,3,369,110
0,False,3,370,110
0,False,3,371,110
0,False,3,372,110
0,False,3,373,110
0,False,3,374,110
0,False,3,375,110
0,False,3,376,110
0,False,3,377,110
0,False,3,378,110
0,False,3,379,110
0,False,3,380,110
0,False,3,381,110
0,False,3,382,110
0,False,3,383,110
0,False,3,384,110
0,False,3,385,110
