Endgame, White, Parameter, Move,processing_time
0,True,4,1,0.0165391
0,True,4,2,0.0121371
0,True,4,3,0.00429
0,True,4,4,0.0044268
0,True,4,5,0.0042487
0,True,4,6,0.0035801
0,True,4,7,0.0035405
0,True,4,8,0.0042355
0,True,4,9,0.0046047
0,True,4,10,0.0037823
0,True,4,11,0.0048212
0,True,4,12,0.0053102
0,True,4,13,0.0045386
0,True,4,14,0.0061761
0,True,4,15,0.0063068
0,True,4,16,0.0049947
0,True,4,17,0.0054859
0,True,4,18,0.0046641
0,True,4,19,0.0063641
0,True,4,20,0.0055811
0,True,4,21,0.0068647
0,True,4,22,0.0077542
0,True,4,23,0.0083389
0,True,4,24,0.0062451
0,True,4,25,0.0076137
0,True,4,26,0.0060071
0,True,4,27,0.0084966
0,True,4,28,0.0072468
0,True,4,29,0.0001055
0,True,4,30,0.0030738
0,True,4,31,0.0045911
0,True,4,32,0.0033613
0,True,4,33,0.0022428
0,True,4,34,0.0021882
0,True,4,35,0.0105231
0,True,4,36,0.0150844
0,True,4,37,0.0022057
0,True,4,38,0.0106913
0,True,4,39,0.0114538
0,True,4,40,0.0102587
0,True,4,41,0.0152976
0,True,4,42,0.0185559
0,True,4,43,0.0134835
0,True,4,44,0.0127134
0,True,4,45,0.0150475
0,True,4,46,0.013533
0,True,4,47,0.0132394
0,True,4,48,0.0132297
0,True,4,49,0.0153074
0,True,4,50,0.01288
0,True,4,51,0.0164369
0,True,4,52,0.014264
0,True,4,53,0.0146979
0,True,4,54,0.0191748
0,True,4,55,0.0169118
0,True,4,56,0.0146321
0,True,4,57,0.01572
0,True,4,58,0.0143202
0,True,4,59,0.0160009
0,True,4,60,0.0080058
0,True,4,61,0.0149518
0,True,4,62,0.0167712
0,True,4,63,0.0201784
0,True,4,64,0.028026
0,True,4,65,0.0017338
0,True,4,66,0.0010054
0,True,4,67,0.0031025
0,True,4,68,0.0054224
0,True,4,69,0.0058809
0,True,4,70,0.0010326
0,True,4,71,0.0017285
0,True,4,72,0.0062069
0,True,4,73,0.0041571
0,True,4,74,0.0046966
0,True,4,75,0.0041998
0,True,4,76,0.0047981
0,True,4,77,0.0042487
0,True,4,78,0.0042866
0,True,4,79,0.0044454
0,True,4,80,0.0054322
0,True,4,81,0.0046498
0,True,4,82,0.0049069
0,True,4,83,0.0049708
0,True,4,84,0.0050321
0,True,4,85,0.0070972
0,True,4,86,0.0056363
0,True,4,87,0.0056069
0,True,4,88,0.0054557
0,True,4,89,0.0066265
0,True,4,90,0.0068581
0,True,4,91,0.0070372
0,True,4,92,0.0071049
0,True,4,93,0.008923
0,True,4,94,0.0068596
0,True,4,95,0.0065932
0,True,4,96,0.0071258
0,True,4,97,0.0068175
0,True,4,98,9.42e-05
0,True,4,99,0.0031357
0,True,4,100,0.0090261
0,True,4,101,0.002603
0,True,4,102,0.0016756
0,True,4,103,0.0129141
0,True,4,104,0.0152493
0,True,4,105,0.0202135
0,True,4,106,0.0245315
0,True,4,107,0.0172414
0,True,4,108,0.0148675
0,True,4,109,0.0128415
0,True,4,110,0.010484
0,True,4,111,0.0068356
0,True,4,112,0.002113
0,True,4,113,0.003601
0,True,4,114,0.0013095
0,True,4,115,0.0046888
0,True,4,116,0.0019466
0,True,4,117,0.0016745
0,True,4,118,0.0023711
0,True,4,119,0.0030895
0,True,4,120,0.0021631
0,True,4,121,0.0018516
0,True,4,122,0.0024068
0,True,4,123,0.0019358
0,True,4,124,0.0023596
0,True,4,125,0.0021226
0,True,4,126,0.0025145
0,True,4,127,0.0021032
0,True,4,128,0.0032699
0,True,4,129,0.0026715
0,True,4,130,0.0030789
0,True,4,131,0.0025526
0,True,4,132,0.0027576
0,True,4,133,0.0023482
0,True,4,134,0.0051562
0,True,4,135,0.0024496
0,True,4,136,0.0032025
0,True,4,137,0.00272
0,True,4,138,0.0030751
0,True,4,139,0.0033325
0,True,4,140,0.0026385
0,True,4,141,0.0028011
0,True,4,142,0.0023737
0,True,4,143,0.0020065
0,True,4,144,0.0022359
0,True,4,145,0.0021486
0,True,4,146,0.0037971
0,True,4,147,0.0021313
0,True,4,148,0.0032457
0,True,4,149,0.0021882
0,True,4,150,0.0024391
0,True,4,151,0.002477
0,True,4,152,0.0027786
0,True,4,153,0.0026561
0,True,4,154,0.0027576
0,True,4,155,0.0025428
0,True,4,156,0.0026398
0,True,4,157,0.0024319
0,True,4,158,0.0030769
0,True,4,159,0.002717
0,True,4,160,0.0030723
0,True,4,161,0.0027593
0,True,4,162,0.0030127
0,True,4,163,0.002801
0,True,4,164,0.0037273
0,True,4,165,0.0027741
0,True,4,166,2.59e-05
0,True,4,167,0.0903262
0,True,4,168,0.0686705
0,True,4,169,0.0629099
0,True,4,170,0.0329212
0,True,4,171,0.0670379
0,True,4,172,0.0716542
0,True,4,173,0.101925
0,True,4,174,0.0083281
0,True,4,175,0.0167678
0,True,4,176,0.0326774
0,True,4,177,0.0343099
0,True,4,178,0.0147674
0,True,4,179,0.0302638
0,True,4,180,0.019833
0,True,4,181,0.0114465
0,True,4,182,0.0046763
0,True,4,183,0.0053735
0,True,4,184,0.0058543
0,True,4,185,0.0075784
0,True,4,186,0.0049307
0,True,4,187,0.0063427
0,True,4,188,0.0067016
0,True,4,189,0.0069258
0,True,4,190,0.0054701
0,True,4,191,0.0070552
0,True,4,192,0.0067422
0,True,4,193,0.0093264
0,True,4,194,0.0074354
0,True,4,195,0.0088925
0,True,4,196,0.0083774
0,True,4,197,0.0120418
0,True,4,198,0.0121051
0,True,4,199,0.0127755
0,True,4,200,0.0113329
0,True,4,201,0.0152023
0,True,4,202,0.0083999
0,True,4,203,0.0102979
0,True,4,204,0.0080353
0,True,4,205,0.0104117
0,True,4,206,0.0004712
0,True,4,207,0.0924983
0,True,4,208,0.0468624
0,True,4,209,0.0566976
0,True,4,210,0.0603939
0,True,4,211,0.0157986
0,True,4,212,0.0093421
0,True,4,213,0.0187227
0,True,4,214,0.0189494
0,True,4,215,0.020093
0,True,4,216,0.0254699
0,True,4,217,0.0208804
0,True,4,218,0.0197987
0,True,4,219,0.0210359
0,True,4,220,0.0220777
0,True,4,221,0.0237114
0,True,4,222,0.0205526
0,True,4,223,0.0251084
0,True,4,224,0.0214571
0,True,4,225,0.0252871
0,True,4,226,0.0255235
0,True,4,227,0.0256873
0,True,4,228,0.0226822
0,True,4,229,0.0255196
0,True,4,230,0.0238438
0,True,4,231,0.0322475
0,True,4,232,0.0241574
0,True,4,233,0.0306006
0,True,4,234,0.0098156
0,True,4,235,0.0187852
0,True,4,236,0.0312156
0,True,4,237,0.0205381
0,True,4,238,0.0325724
0,True,4,239,0.0223708
0,True,4,240,0.0328952
0,True,4,241,0.0220521
0,True,4,242,0.0352763
0,True,4,243,0.0216543
0,True,4,244,0.0379903
0,True,4,245,0.0222004
0,True,4,246,0.0356296
0,True,4,247,0.0229439
0,True,4,248,0.0368942
0,True,4,249,0.0284999
0,True,4,250,0.0444913
0,True,4,251,0.0266475
0,True,4,252,0.0451081
0,True,4,253,0.0276246
0,True,4,254,0.0536728
0,True,4,255,0.0272941
0,True,4,256,0.0417205
0,True,4,257,0.026585
0,True,4,258,0.0457775
0,True,4,259,0.040306
0,True,4,260,0.0708909
0,True,4,261,0.0068043
0,True,4,262,0.0068107
0,True,4,263,0.0067111
0,True,4,264,0.0035262
0,True,4,265,0.0026499
0,True,4,266,0.0041294
0,True,4,267,0.0027445
0,True,4,268,0.0057078
0,True,4,269,0.0029705
0,True,4,270,0.0039215
0,True,4,271,0.0036364
0,True,4,272,0.0040852
0,True,4,273,0.005912
0,True,4,274,0.004144
0,True,4,275,0.0030534
0,True,4,276,0.0041668
0,True,4,277,0.0031211
0,True,4,278,0.0041239
0,True,4,279,0.0033698
0,True,4,280,0.0043867
0,True,4,281,0.0040459
0,True,4,282,0.0044829
0,True,4,283,0.003609
0,True,4,284,0.0046322
0,True,4,285,0.0012824
0,True,4,286,2.68e-05
0,True,4,287,0.030645
0,True,4,288,0.154069
0,True,4,289,0.0768097
0,True,4,290,0.150166
0,True,4,291,0.0840948
0,True,4,292,0.156815
0,True,4,293,0.0825226
0,True,4,294,0.164875
0,True,4,295,0.0894971
0,True,4,296,0.175317
0,True,4,297,0.117456
0,True,4,298,0.186754
0,True,4,299,0.101581
0,True,4,300,0.193541
0,True,4,301,0.0990648
0,True,4,302,0.20196
0,True,4,303,0.120485
0,True,4,304,0.209617
0,True,4,305,0.111571
0,True,4,306,0.218961
0,True,4,307,0.119401
0,True,4,308,0.223088
0,True,4,309,0.116761
0,True,4,310,0.236893
0,True,4,311,0.12204
0,True,4,312,0.0581207
0,True,4,313,0.0001313
0,True,4,314,0.0316253
0,True,4,315,0.0679651
0,True,4,316,0.0120954
0,True,4,317,0.0313717
0,True,4,318,0.0585127
0,True,4,319,0.0067404
0,True,4,320,0.0055893
0,True,4,321,0.0056553
0,True,4,322,0.0048338
0,True,4,323,0.0054634
0,True,4,324,0.0053506
0,True,4,325,0.0059973
0,True,4,326,0.0064576
0,True,4,327,0.0063755
0,True,4,328,0.0064347
0,True,4,329,0.0074136
0,True,4,330,0.0060686
0,True,4,331,0.0069017
0,True,4,332,0.006848
0,True,4,333,0.0075534
0,True,4,334,0.0066518
0,True,4,335,0.0075022
0,True,4,336,0.0071276
0,True,4,337,0.0078958
0,True,4,338,0.0075754
0,True,4,339,0.0080108
0,True,4,340,0.0096013
0,True,4,341,0.0109536
0,True,4,342,0.0080032
0,True,4,343,0.0089298
0,True,4,344,0.0026095
0,True,4,345,0.397927
0,True,4,346,0.198525
0,True,4,347,0.421331
0,True,4,348,0.13822
0,True,4,349,0.0825183
0,True,4,350,0.013775
0,True,4,351,0.0918068
0,True,4,352,0.110868
0,True,4,353,0.106028
0,True,4,354,0.115099
0,True,4,355,0.106494
0,True,4,356,0.126722
0,True,4,357,0.115831
0,True,4,358,0.13641
0,True,4,359,0.117216
0,True,4,360,0.137247
0,True,4,361,0.132726
0,True,4,362,0.152704
0,True,4,363,0.137423
0,True,4,364,0.166738
0,True,4,365,0.140218
0,True,4,366,0.169763
0,True,4,367,0.14763
0,True,4,368,0.184556
0,True,4,369,0.157062
0,True,4,370,0.192123
0,True,4,371,0.16596
0,True,4,372,0.194748
0,True,4,373,0.171522
0,True,4,374,0.0831981
0,True,4,375,0.0088195
0,True,4,376,0.179263
0,True,4,377,0.216099
0,True,4,378,0.19227
0,True,4,379,0.212289
0,True,4,380,0.203497
0,True,4,381,0.216469
0,True,4,382,0.21569
0,True,4,383,0.224218
0,True,4,384,0.21484
0,True,4,385,0.239118
0,True,4,386,0.220187
0,True,4,387,0.244186
0,True,4,388,0.226009
0,True,4,389,0.248272
0,True,4,390,0.237506
0,True,4,391,0.278176
0,True,4,392,0.239543
0,True,4,393,0.266676
0,True,4,394,0.247117
0,True,4,395,0.286615
0,True,4,396,0.256747
0,True,4,397,0.288364
0,True,4,398,0.267778
0,True,4,399,0.194945
0,True,4,400,0.0160791
0,True,4,401,0.289108
0,True,4,402,0.351513
0,True,4,403,0.312481
0,True,4,404,0.359823
0,True,4,405,0.300723
0,True,4,406,0.366812
0,True,4,407,0.314257
0,True,4,408,0.399496
0,True,4,409,0.330587
0,True,4,410,0.389523
0,True,4,411,0.339089
0,True,4,412,0.409841
0,True,4,413,0.343563
0,True,4,414,0.423684
0,True,4,415,0.360095
0,True,4,416,0.415389
0,True,4,417,0.355189
0,True,4,418,0.424769
0,True,4,419,0.37407
0,True,4,420,0.442786
0,True,4,421,0.37639
0,True,4,422,0.44695
0,True,4,423,0.37934
0,True,4,424,0.458837
0,True,4,425,0.0406553
0,True,4,426,0.383973
0,True,4,427,0.460422
0,True,4,428,0.410817
0,True,4,429,0.444379
0,True,4,430,0.39993
0,True,4,431,0.455431
0,True,4,432,0.404157
0,True,4,433,0.457434
0,True,4,434,0.42805
0,True,4,435,0.485461
0,True,4,436,0.419082
