Endgame, White, Parameter, Move,processing_time
2,True,5,1,0.0016872
2,True,5,2,0.0023479
2,True,5,3,0.0027027
2,True,5,4,0.0021286
2,True,5,5,0.0018567
2,True,5,6,0.0015195
2,True,5,7,0.0020426
2,True,5,8,0.0029188
2,True,5,9,0.002437
2,True,5,10,0.0026331
2,True,5,11,0.001885
2,True,5,12,0.001689
2,True,5,13,0.0012217
2,True,5,14,0.0021291
2,True,5,15,0.0012425
2,True,5,16,0.0022605
2,True,5,17,0.0014858
2,True,5,18,0.0023594
2,True,5,19,0.0013917
2,True,5,20,0.0024167
2,True,5,21,0.0014558
2,True,5,22,0.0025236
2,True,5,23,0.001517
2,True,5,24,0.0027904
2,True,5,25,0.001586
2,True,5,26,0.0027754
2,True,5,27,0.0016548
2,True,5,28,0.0028608
2,True,5,29,0.0017133
2,True,5,30,0.0037551
2,True,5,31,0.0017837
2,True,5,32,0.003113
2,True,5,33,0.001863
2,True,5,34,0.0032342
2,True,5,35,8.93e-05
2,True,5,36,0.0015841
2,True,5,37,0.0016568
2,True,5,38,0.0019441
2,True,5,39,0.0019061
2,True,5,40,0.0016479
2,True,5,41,0.0017842
2,True,5,42,0.0019827
2,True,5,43,0.0018981
2,True,5,44,0.0022529
2,True,5,45,0.0027456
2,True,5,46,0.0023687
2,True,5,47,0.0020639
2,True,5,48,0.0032706
2,True,5,49,0.0045401
2,True,5,50,0.0019262
2,True,5,51,0.002374
2,True,5,52,0.0020398
2,True,5,53,0.0022649
2,True,5,54,0.0020501
2,True,5,55,0.0040906
2,True,5,56,0.0025624
2,True,5,57,0.0040382
2,True,5,58,0.0023792
2,True,5,59,0.0065662
2,True,5,60,0.002621
2,True,5,61,0.0028616
2,True,5,62,0.0025658
2,True,5,63,0.0031066
2,True,5,64,0.0026615
2,True,5,65,0.0029197
2,True,5,66,0.0026167
2,True,5,67,0.003089
2,True,5,68,0.0027393
2,True,5,69,0.0033821
2,True,5,70,0.0030249
2,True,5,71,0.0032798
2,True,5,72,0.0029227
2,True,5,73,0.0035672
2,True,5,74,0.0031915
2,True,5,75,0.0001008
2,True,5,76,0.0021599
2,True,5,77,0.0023288
2,True,5,78,0.002478
2,True,5,79,0.0026929
2,True,5,80,0.0015172
2,True,5,81,0.0013697
2,True,5,82,0.0046952
2,True,5,83,0.0054012
2,True,5,84,0.0054064
2,True,5,85,0.006246
2,True,5,86,0.005484
2,True,5,87,0.0055122
2,True,5,88,0.0057754
2,True,5,89,0.0061003
2,True,5,90,0.0062145
2,True,5,91,0.0080654
2,True,5,92,0.006404
2,True,5,93,0.0072801
2,True,5,94,0.0062438
2,True,5,95,0.0066015
2,True,5,96,0.007093
2,True,5,97,0.0088416
2,True,5,98,0.0084419
2,True,5,99,0.0078905
2,True,5,100,0.0075638
2,True,5,101,0.0079769
2,True,5,102,0.0075923
2,True,5,103,0.0081305
2,True,5,104,0.007742
2,True,5,105,0.0085249
2,True,5,106,0.0107638
2,True,5,107,0.0168303
2,True,5,108,0.000185
2,True,5,109,0.0023303
2,True,5,110,0.0016606
2,True,5,111,0.0021403
2,True,5,112,0.0027027
2,True,5,113,0.0024459
2,True,5,114,0.0014697
2,True,5,115,0.0022532
2,True,5,116,0.0024536
2,True,5,117,0.0058593
2,True,5,118,0.0060356
2,True,5,119,0.0052248
2,True,5,120,0.0047959
2,True,5,121,0.0053047
2,True,5,122,0.0063071
2,True,5,123,0.0075301
2,True,5,124,0.0053412
2,True,5,125,0.0083866
2,True,5,126,0.0062932
2,True,5,127,0.0062299
2,True,5,128,0.0088408
2,True,5,129,0.0069233
2,True,5,130,0.0067441
2,True,5,131,0.0067764
2,True,5,132,0.0074923
2,True,5,133,0.0073964
2,True,5,134,0.0074202
2,True,5,135,0.0083237
2,True,5,136,0.0088563
2,True,5,137,0.0104246
2,True,5,138,0.0087764
2,True,5,139,0.008491
2,True,5,140,0.0093792
2,True,5,141,0.0098754
2,True,5,142,0.0114573
2,True,5,143,0.0092685
2,True,5,144,0.0097146
2,True,5,145,0.0043555
2,True,5,146,0.0093979
2,True,5,147,0.0124197
2,True,5,148,0.0128418
2,True,5,149,0.0113658
2,True,5,150,0.0112994
2,True,5,151,0.0114684
2,True,5,152,0.011207
2,True,5,153,0.0119782
2,True,5,154,0.0115331
2,True,5,155,0.0126324
2,True,5,156,0.0133039
2,True,5,157,0.013899
2,True,5,158,0.0129913
2,True,5,159,0.0154562
2,True,5,160,0.0144824
2,True,5,161,0.0134211
2,True,5,162,0.0135306
2,True,5,163,0.0164042
2,True,5,164,0.0133684
2,True,5,165,0.014209
2,True,5,166,0.0153851
2,True,5,167,0.0143626
2,True,5,168,0.014154
2,True,5,169,0.0164602
2,True,5,170,0.0065132
2,True,5,171,0.0135991
2,True,5,172,0.015296
2,True,5,173,0.0144424
2,True,5,174,0.0144821
2,True,5,175,0.0165782
2,True,5,176,0.0172986
2,True,5,177,0.0175979
2,True,5,178,0.0157342
2,True,5,179,0.0172639
2,True,5,180,0.0174738
2,True,5,181,0.0152854
2,True,5,182,0.016773
2,True,5,183,0.0159822
2,True,5,184,0.0184884
2,True,5,185,0.0169077
2,True,5,186,0.0187117
2,True,5,187,0.0165242
2,True,5,188,0.0196687
2,True,5,189,0.0202551
2,True,5,190,0.0169702
2,True,5,191,0.0170468
2,True,5,192,0.0178183
2,True,5,193,0.0201805
2,True,5,194,0.0176206
2,True,5,195,0.0070735
2,True,5,196,0.0068383
2,True,5,197,0.0219553
2,True,5,198,0.0157445
2,True,5,199,0.0177793
2,True,5,200,0.0185493
2,True,5,201,0.0182327
2,True,5,202,0.0153181
2,True,5,203,0.0180126
2,True,5,204,0.0156745
2,True,5,205,0.0184098
2,True,5,206,0.01723
2,True,5,207,0.0208034
2,True,5,208,0.0184983
2,True,5,209,0.0210468
2,True,5,210,0.0178811
2,True,5,211,0.0208872
2,True,5,212,0.0169402
2,True,5,213,0.0208823
2,True,5,214,0.0175623
2,True,5,215,0.0212356
2,True,5,216,0.0177108
2,True,5,217,0.0221494
2,True,5,218,0.0195824
2,True,5,219,0.0209154
2,True,5,220,0.0082276
2,True,5,221,0.0238794
2,True,5,222,0.0263269
2,True,5,223,0.0180925
2,True,5,224,0.0193953
2,True,5,225,0.0240716
2,True,5,226,0.0191881
2,True,5,227,0.0231736
2,True,5,228,0.0197568
2,True,5,229,0.0284995
2,True,5,230,0.0218086
2,True,5,231,0.0235229
