Endgame, White, Parameter, Move,processing_time
3,True,5,1,0.0016872
3,True,5,2,0.0023479
3,True,5,3,0.0027027
3,True,5,4,0.0021286
3,True,5,5,0.0018567
3,True,5,6,0.0015195
3,True,5,7,0.0020426
3,True,5,8,0.0029188
3,True,5,9,0.002437
3,True,5,10,0.0026331
3,True,5,11,0.001885
3,True,5,12,0.001689
3,True,5,13,0.0012217
3,True,5,14,0.0021291
3,True,5,15,0.0012425
3,True,5,16,0.0022605
3,True,5,17,0.0014858
3,True,5,18,0.0023594
3,True,5,19,0.0013917
3,True,5,20,0.0024167
3,True,5,21,0.0014558
3,True,5,22,0.0025236
3,True,5,23,0.001517
3,True,5,24,0.0027904
3,True,5,25,0.001586
3,True,5,26,0.0027754
3,True,5,27,0.0016548
3,True,5,28,0.0028608
3,True,5,29,0.0017133
3,True,5,30,0.0037551
3,True,5,31,0.0017837
3,True,5,32,0.003113
3,True,5,33,0.001863
3,True,5,34,0.0032342
3,True,5,35,8.93e-05
3,True,5,36,0.0015841
3,True,5,37,0.0016568
3,True,5,38,0.0019441
3,True,5,39,0.0019061
3,True,5,40,0.0016479
3,True,5,41,0.0017842
3,True,5,42,0.0019827
3,True,5,43,0.0018981
3,True,5,44,0.0022529
3,True,5,45,0.0027456
3,True,5,46,0.0023687
3,True,5,47,0.0020639
3,True,5,48,0.0032706
3,True,5,49,0.0045401
3,True,5,50,0.0019262
3,True,5,51,0.002374
3,True,5,52,0.0020398
3,True,5,53,0.0022649
3,True,5,54,0.0020501
3,True,5,55,0.0040906
3,True,5,56,0.0025624
3,True,5,57,0.0040382
3,True,5,58,0.0023792
3,True,5,59,0.0065662
3,True,5,60,0.002621
3,True,5,61,0.0028616
3,True,5,62,0.0025658
3,True,5,63,0.0031066
3,True,5,64,0.0026615
3,True,5,65,0.0029197
3,True,5,66,0.0026167
3,True,5,67,0.003089
3,True,5,68,0.0027393
3,True,5,69,0.0033821
3,True,5,70,0.0030249
3,True,5,71,0.0032798
3,True,5,72,0.0029227
3,True,5,73,0.0035672
3,True,5,74,0.0031915
3,True,5,75,0.0001008
3,True,5,76,0.0021599
3,True,5,77,0.0023288
3,True,5,78,0.002478
3,True,5,79,0.0026929
3,True,5,80,0.0015172
3,True,5,81,0.0013697
3,True,5,82,0.0046952
3,True,5,83,0.0054012
3,True,5,84,0.0054064
3,True,5,85,0.006246
3,True,5,86,0.005484
3,True,5,87,0.0055122
3,True,5,88,0.0057754
3,True,5,89,0.0061003
3,True,5,90,0.0062145
3,True,5,91,0.0080654
3,True,5,92,0.006404
3,True,5,93,0.0072801
3,True,5,94,0.0062438
3,True,5,95,0.0066015
3,True,5,96,0.007093
3,True,5,97,0.0088416
3,True,5,98,0.0084419
