Endgame, White, Parameter, Move,evaluation_function
0,True,5,1,10
0,True,5,2,10
0,True,5,3,10
0,True,5,4,10
0,True,5,5,10
0,True,5,6,10
0,True,5,7,10
0,True,5,8,10
0,True,5,9,10
0,True,5,10,10
0,True,5,11,10
0,True,5,12,10
0,True,5,13,10
0,True,5,14,10
0,True,5,15,10
0,True,5,16,10
0,True,5,17,10
0,True,5,18,10
0,True,5,19,10
0,True,5,20,10
0,True,5,21,10
0,True,5,22,10
0,True,5,23,10
0,True,5,24,10
0,True,5,25,10
0,True,5,26,10
0,True,5,27,10
0,True,5,28,10
0,True,5,29,0
0,True,5,30,60
0,True,5,31,50
0,True,5,32,10
0,True,5,33,10
0,True,5,34,10
0,True,5,35,0
0,True,5,36,0
0,True,5,37,0
0,True,5,38,0
0,True,5,39,0
0,True,5,40,0
0,True,5,41,0
0,True,5,42,0
0,True,5,43,0
0,True,5,44,0
0,True,5,45,0
0,True,5,46,0
0,True,5,47,0
0,True,5,48,0
0,True,5,49,0
0,True,5,50,0
0,True,5,51,0
0,True,5,52,0
0,True,5,53,0
0,True,5,54,0
0,True,5,55,0
0,True,5,56,0
0,True,5,57,0
0,True,5,58,0
0,True,5,59,0
0,True,5,60,0
0,True,5,61,10
0,True,5,62,0
0,True,5,63,0
0,True,5,64,-10
0,True,5,65,-40
0,True,5,66,40
0,True,5,67,40
0,True,5,68,40
0,True,5,69,50
0,True,5,70,50
0,True,5,71,50
0,True,5,72,90
0,True,5,73,90
0,True,5,74,90
0,True,5,75,90
0,True,5,76,90
0,True,5,77,90
0,True,5,78,90
0,True,5,79,90
0,True,5,80,90
0,True,5,81,90
0,True,5,82,90
0,True,5,83,90
0,True,5,84,90
0,True,5,85,90
0,True,5,86,90
0,True,5,87,90
0,True,5,88,90
0,True,5,89,90
0,True,5,90,90
0,True,5,91,90
0,True,5,92,90
0,True,5,93,90
0,True,5,94,90
0,True,5,95,90
0,True,5,96,90
0,True,5,97,90
0,True,5,98,0
0,True,5,99,20
0,True,5,100,10
0,True,5,101,10
0,True,5,102,60
0,True,5,103,10
0,True,5,104,0
0,True,5,105,0
0,True,5,106,0
0,True,5,107,0
0,True,5,108,0
0,True,5,109,0
0,True,5,110,0
0,True,5,111,-40
0,True,5,112,-30
