Endgame, White, Parameter, Move,number_of_evaluations
1,True,4,1,19
1,True,4,2,30
1,True,4,3,53
1,True,4,4,22
1,True,4,5,20
1,True,4,6,19
1,True,4,7,22
1,True,4,8,32
1,True,4,9,31
1,True,4,10,31
1,True,4,11,24
1,True,4,12,22
1,True,4,13,16
1,True,4,14,28
1,True,4,15,16
1,True,4,16,28
1,True,4,17,16
1,True,4,18,28
1,True,4,19,16
1,True,4,20,28
1,True,4,21,16
1,True,4,22,28
1,True,4,23,16
1,True,4,24,28
1,True,4,25,16
1,True,4,26,28
1,True,4,27,16
1,True,4,28,28
1,True,4,29,16
1,True,4,30,28
1,True,4,31,16
1,True,4,32,28
1,True,4,33,16
1,True,4,34,28
1,True,4,35,1
1,True,4,36,29
1,True,4,37,28
1,True,4,38,29
1,True,4,39,28
1,True,4,40,31
1,True,4,41,31
1,True,4,42,39
1,True,4,43,31
1,True,4,44,40
1,True,4,45,42
1,True,4,46,33
1,True,4,47,25
1,True,4,48,60
1,True,4,49,103
1,True,4,50,27
1,True,4,51,27
1,True,4,52,27
1,True,4,53,27
1,True,4,54,27
1,True,4,55,27
1,True,4,56,27
1,True,4,57,27
1,True,4,58,27
1,True,4,59,27
1,True,4,60,27
1,True,4,61,27
1,True,4,62,27
1,True,4,63,27
1,True,4,64,27
1,True,4,65,27
1,True,4,66,27
1,True,4,67,27
1,True,4,68,27
1,True,4,69,27
1,True,4,70,27
1,True,4,71,27
1,True,4,72,27
1,True,4,73,27
1,True,4,74,27
1,True,4,75,1
1,True,4,76,65
1,True,4,77,27
1,True,4,78,67
1,True,4,79,73
1,True,4,80,20
1,True,4,81,16
1,True,4,82,54
1,True,4,83,57
1,True,4,84,51
1,True,4,85,58
1,True,4,86,51
1,True,4,87,58
1,True,4,88,51
1,True,4,89,58
1,True,4,90,51
1,True,4,91,58
1,True,4,92,51
1,True,4,93,58
1,True,4,94,51
1,True,4,95,58
1,True,4,96,51
1,True,4,97,58
1,True,4,98,51
1,True,4,99,58
1,True,4,100,51
1,True,4,101,58
1,True,4,102,51
1,True,4,103,58
1,True,4,104,51
1,True,4,105,58
1,True,4,106,51
1,True,4,107,58
1,True,4,108,1
1,True,4,109,65
1,True,4,110,27
1,True,4,111,29
1,True,4,112,46
1,True,4,113,33
1,True,4,114,29
1,True,4,115,36
1,True,4,116,35
1,True,4,117,79
1,True,4,118,70
1,True,4,119,72
1,True,4,120,62
1,True,4,121,85
1,True,4,122,77
1,True,4,123,84
1,True,4,124,59
1,True,4,125,76
1,True,4,126,65
1,True,4,127,76
1,True,4,128,65
1,True,4,129,76
1,True,4,130,65
1,True,4,131,76
1,True,4,132,65
1,True,4,133,76
1,True,4,134,65
1,True,4,135,76
1,True,4,136,65
1,True,4,137,76
1,True,4,138,65
1,True,4,139,76
1,True,4,140,65
1,True,4,141,76
1,True,4,142,65
1,True,4,143,76
1,True,4,144,65
1,True,4,145,44
1,True,4,146,65
1,True,4,147,76
1,True,4,148,78
1,True,4,149,67
1,True,4,150,66
1,True,4,151,67
1,True,4,152,66
1,True,4,153,67
1,True,4,154,66
1,True,4,155,67
1,True,4,156,66
1,True,4,157,67
1,True,4,158,66
1,True,4,159,67
1,True,4,160,66
1,True,4,161,67
1,True,4,162,66
1,True,4,163,67
1,True,4,164,66
1,True,4,165,67
1,True,4,166,66
1,True,4,167,67
1,True,4,168,66
1,True,4,169,67
1,True,4,170,57
1,True,4,171,62
1,True,4,172,63
1,True,4,173,62
1,True,4,174,63
1,True,4,175,62
1,True,4,176,63
1,True,4,177,62
1,True,4,178,63
1,True,4,179,62
1,True,4,180,63
1,True,4,181,62
1,True,4,182,63
1,True,4,183,62
1,True,4,184,63
1,True,4,185,62
1,True,4,186,63
1,True,4,187,62
1,True,4,188,63
1,True,4,189,62
1,True,4,190,63
1,True,4,191,62
1,True,4,192,63
1,True,4,193,62
1,True,4,194,63
1,True,4,195,45
1,True,4,196,46
1,True,4,197,60
1,True,4,198,51
1,True,4,199,60
1,True,4,200,51
1,True,4,201,60
1,True,4,202,51
1,True,4,203,60
1,True,4,204,51
1,True,4,205,60
1,True,4,206,51
1,True,4,207,60
1,True,4,208,51
1,True,4,209,60
1,True,4,210,51
1,True,4,211,60
1,True,4,212,51
1,True,4,213,60
1,True,4,214,51
1,True,4,215,60
1,True,4,216,51
1,True,4,217,60
1,True,4,218,51
1,True,4,219,60
1,True,4,220,49
1,True,4,221,72
1,True,4,222,129
1,True,4,223,52
1,True,4,224,50
1,True,4,225,62
1,True,4,226,50
1,True,4,227,62
1,True,4,228,50
1,True,4,229,62
1,True,4,230,50
1,True,4,231,62
1,True,4,232,50
1,True,4,233,62
1,True,4,234,50
1,True,4,235,62
1,True,4,236,50
1,True,4,237,62
1,True,4,238,50
1,True,4,239,62
1,True,4,240,50
1,True,4,241,62
1,True,4,242,50
1,True,4,243,62
1,True,4,244,50
1,True,4,245,56
1,True,4,246,60
1,True,4,247,58
1,True,4,248,60
1,True,4,249,58
1,True,4,250,60
1,True,4,251,58
1,True,4,252,60
1,True,4,253,58
1,True,4,254,60
1,True,4,255,58
1,True,4,256,60
1,True,4,257,58
1,True,4,258,60
1,True,4,259,58
1,True,4,260,60
1,True,4,261,58
1,True,4,262,60
1,True,4,263,58
1,True,4,264,60
1,True,4,265,58
1,True,4,266,60
1,True,4,267,58
1,True,4,268,60
1,True,4,269,58
1,True,4,270,60
1,True,4,271,1
1,True,4,272,29
1,True,4,273,28
1,True,4,274,29
1,True,4,275,75
1,True,4,276,32
1,True,4,277,24
1,True,4,278,36
1,True,4,279,33
1,True,4,280,35
1,True,4,281,34
1,True,4,282,48
1,True,4,283,30
1,True,4,284,89
1,True,4,285,49
1,True,4,286,87
1,True,4,287,60
1,True,4,288,71
1,True,4,289,60
1,True,4,290,71
1,True,4,291,60
1,True,4,292,71
1,True,4,293,60
1,True,4,294,71
1,True,4,295,60
1,True,4,296,71
1,True,4,297,60
1,True,4,298,71
1,True,4,299,60
1,True,4,300,71
1,True,4,301,60
1,True,4,302,71
1,True,4,303,60
1,True,4,304,71
1,True,4,305,60
1,True,4,306,71
1,True,4,307,60
1,True,4,308,71
1,True,4,309,60
1,True,4,310,71
1,True,4,311,60
1,True,4,312,33
1,True,4,313,60
1,True,4,314,93
1,True,4,315,54
1,True,4,316,66
1,True,4,317,82
1,True,4,318,66
1,True,4,319,82
1,True,4,320,66
1,True,4,321,82
1,True,4,322,66
1,True,4,323,82
1,True,4,324,66
1,True,4,325,82
1,True,4,326,66
