Endgame, White, Parameter, Move,number_of_evaluations
2,False,5,1,8
2,False,5,2,8
2,False,5,3,7
2,False,5,4,7
2,False,5,5,7
2,False,5,6,6
2,False,5,7,7
2,False,5,8,6
2,False,5,9,6
2,False,5,10,7
2,False,5,11,6
2,False,5,12,6
2,False,5,13,4
2,False,5,14,6
2,False,5,15,4
2,False,5,16,6
2,False,5,17,4
2,False,5,18,6
2,False,5,19,4
2,False,5,20,6
2,False,5,21,4
2,False,5,22,6
2,False,5,23,4
2,False,5,24,6
2,False,5,25,4
2,False,5,26,6
2,False,5,27,4
2,False,5,28,6
2,False,5,29,4
2,False,5,30,6
2,False,5,31,4
2,False,5,32,6
2,False,5,33,4
2,False,5,34,6
2,False,5,35,19
2,False,5,36,23
2,False,5,37,21
2,False,5,38,23
2,False,5,39,19
2,False,5,40,43
2,False,5,41,31
2,False,5,42,24
2,False,5,43,20
2,False,5,44,28
2,False,5,45,20
2,False,5,46,21
2,False,5,47,27
2,False,5,48,30
2,False,5,49,43
2,False,5,50,71
2,False,5,51,25
2,False,5,52,71
2,False,5,53,25
2,False,5,54,71
2,False,5,55,25
2,False,5,56,71
2,False,5,57,25
2,False,5,58,71
2,False,5,59,25
2,False,5,60,71
2,False,5,61,25
2,False,5,62,71
2,False,5,63,25
2,False,5,64,71
2,False,5,65,25
2,False,5,66,71
2,False,5,67,25
2,False,5,68,71
2,False,5,69,25
2,False,5,70,71
2,False,5,71,25
2,False,5,72,71
2,False,5,73,25
2,False,5,74,15
2,False,5,75,170
2,False,5,76,186
2,False,5,77,190
2,False,5,78,184
2,False,5,79,110
2,False,5,80,62
2,False,5,81,63
2,False,5,82,265
2,False,5,83,150
2,False,5,84,158
2,False,5,85,148
2,False,5,86,158
2,False,5,87,148
2,False,5,88,158
2,False,5,89,148
2,False,5,90,158
2,False,5,91,148
2,False,5,92,158
2,False,5,93,148
2,False,5,94,158
2,False,5,95,148
2,False,5,96,158
2,False,5,97,148
2,False,5,98,158
2,False,5,99,148
2,False,5,100,158
2,False,5,101,148
2,False,5,102,158
2,False,5,103,148
2,False,5,104,158
2,False,5,105,148
2,False,5,106,158
2,False,5,107,22
2,False,5,108,342
2,False,5,109,1219
2,False,5,110,351
2,False,5,111,426
2,False,5,112,806
2,False,5,113,771
2,False,5,114,1491
2,False,5,115,706
2,False,5,116,2211
2,False,5,117,9059
2,False,5,118,1591
2,False,5,119,1219
2,False,5,120,3269
2,False,5,121,1246
2,False,5,122,2684
2,False,5,123,1086
2,False,5,124,991
2,False,5,125,1305
2,False,5,126,991
2,False,5,127,1305
2,False,5,128,991
2,False,5,129,1305
2,False,5,130,991
2,False,5,131,1305
2,False,5,132,991
2,False,5,133,1305
2,False,5,134,991
2,False,5,135,1305
2,False,5,136,991
2,False,5,137,1305
2,False,5,138,991
2,False,5,139,1305
2,False,5,140,991
2,False,5,141,1305
2,False,5,142,991
2,False,5,143,1305
2,False,5,144,187
2,False,5,145,1755
2,False,5,146,2030
2,False,5,147,9538
2,False,5,148,3763
2,False,5,149,1629
2,False,5,150,1464
2,False,5,151,1629
2,False,5,152,1464
2,False,5,153,1629
2,False,5,154,1464
2,False,5,155,1629
2,False,5,156,1464
2,False,5,157,1629
2,False,5,158,1464
2,False,5,159,1629
