Endgame, White, Parameter, Move,processing_time
4,True,5,1,0.0016872
4,True,5,2,0.0023479
4,True,5,3,0.0027027
4,True,5,4,0.0021286
4,True,5,5,0.0018567
4,True,5,6,0.0015195
4,True,5,7,0.0020426
4,True,5,8,0.0029188
4,True,5,9,0.002437
4,True,5,10,0.0026331
4,True,5,11,0.001885
4,True,5,12,0.001689
4,True,5,13,0.0012217
4,True,5,14,0.0021291
4,True,5,15,0.0012425
4,True,5,16,0.0022605
4,True,5,17,0.0014858
4,True,5,18,0.0023594
4,True,5,19,0.0013917
4,True,5,20,0.0024167
4,True,5,21,0.0014558
4,True,5,22,0.0025236
4,True,5,23,0.001517
4,True,5,24,0.0027904
4,True,5,25,0.001586
4,True,5,26,0.0027754
4,True,5,27,0.0016548
4,True,5,28,0.0028608
4,True,5,29,0.0017133
4,True,5,30,0.0037551
4,True,5,31,0.0017837
4,True,5,32,0.003113
4,True,5,33,0.001863
4,True,5,34,0.0032342
4,True,5,35,8.93e-05
4,True,5,36,0.0015841
4,True,5,37,0.0016568
4,True,5,38,0.0019441
4,True,5,39,0.0019061
4,True,5,40,0.0016479
4,True,5,41,0.0017842
4,True,5,42,0.0019827
4,True,5,43,0.0018981
4,True,5,44,0.0022529
4,True,5,45,0.0027456
4,True,5,46,0.0023687
4,True,5,47,0.0020639
4,True,5,48,0.0032706
4,True,5,49,0.0045401
4,True,5,50,0.0019262
4,True,5,51,0.002374
4,True,5,52,0.0020398
4,True,5,53,0.0022649
4,True,5,54,0.0020501
4,True,5,55,0.0040906
4,True,5,56,0.0025624
4,True,5,57,0.0040382
4,True,5,58,0.0023792
4,True,5,59,0.0065662
4,True,5,60,0.002621
4,True,5,61,0.0028616
4,True,5,62,0.0025658
4,True,5,63,0.0031066
4,True,5,64,0.0026615
4,True,5,65,0.0029197
4,True,5,66,0.0026167
4,True,5,67,0.003089
4,True,5,68,0.0027393
4,True,5,69,0.0033821
4,True,5,70,0.0030249
4,True,5,71,0.0032798
4,True,5,72,0.0029227
4,True,5,73,0.0035672
4,True,5,74,0.0031915
4,True,5,75,0.0001008
4,True,5,76,0.0021599
4,True,5,77,0.0023288
4,True,5,78,0.002478
4,True,5,79,0.0026929
4,True,5,80,0.0015172
4,True,5,81,0.0013697
4,True,5,82,0.0046952
4,True,5,83,0.0054012
4,True,5,84,0.0054064
4,True,5,85,0.006246
4,True,5,86,0.005484
4,True,5,87,0.0055122
4,True,5,88,0.0057754
4,True,5,89,0.0061003
4,True,5,90,0.0062145
4,True,5,91,0.0080654
4,True,5,92,0.006404
4,True,5,93,0.0072801
4,True,5,94,0.0062438
4,True,5,95,0.0066015
4,True,5,96,0.007093
4,True,5,97,0.0088416
4,True,5,98,0.0084419
4,True,5,99,0.0078905
4,True,5,100,0.0075638
4,True,5,101,0.0079769
4,True,5,102,0.0075923
4,True,5,103,0.0081305
4,True,5,104,0.007742
4,True,5,105,0.0085249
4,True,5,106,0.0107638
4,True,5,107,0.0168303
4,True,5,108,0.000185
4,True,5,109,0.0023303
4,True,5,110,0.0016606
4,True,5,111,0.0021403
4,True,5,112,0.0027027
4,True,5,113,0.0024459
4,True,5,114,0.0014697
4,True,5,115,0.0022532
4,True,5,116,0.0024536
4,True,5,117,0.0058593
4,True,5,118,0.0060356
4,True,5,119,0.0052248
4,True,5,120,0.0047959
4,True,5,121,0.0053047
4,True,5,122,0.0063071
4,True,5,123,0.0075301
4,True,5,124,0.0053412
4,True,5,125,0.0083866
4,True,5,126,0.0062932
4,True,5,127,0.0062299
4,True,5,128,0.0088408
4,True,5,129,0.0069233
4,True,5,130,0.0067441
4,True,5,131,0.0067764
4,True,5,132,0.0074923
4,True,5,133,0.0073964
4,True,5,134,0.0074202
4,True,5,135,0.0083237
4,True,5,136,0.0088563
4,True,5,137,0.0104246
4,True,5,138,0.0087764
4,True,5,139,0.008491
4,True,5,140,0.0093792
4,True,5,141,0.0098754
4,True,5,142,0.0114573
4,True,5,143,0.0092685
4,True,5,144,0.0097146
4,True,5,145,0.0043555
4,True,5,146,0.0093979
4,True,5,147,0.0124197
4,True,5,148,0.0128418
4,True,5,149,0.0113658
4,True,5,150,0.0112994
4,True,5,151,0.0114684
4,True,5,152,0.011207
4,True,5,153,0.0119782
4,True,5,154,0.0115331
4,True,5,155,0.0126324
4,True,5,156,0.0133039
4,True,5,157,0.013899
4,True,5,158,0.0129913
4,True,5,159,0.0154562
4,True,5,160,0.0144824
4,True,5,161,0.0134211
4,True,5,162,0.0135306
4,True,5,163,0.0164042
4,True,5,164,0.0133684
4,True,5,165,0.014209
4,True,5,166,0.0153851
4,True,5,167,0.0143626
4,True,5,168,0.014154
4,True,5,169,0.0164602
4,True,5,170,0.0065132
4,True,5,171,0.0135991
4,True,5,172,0.015296
4,True,5,173,0.0144424
4,True,5,174,0.0144821
4,True,5,175,0.0165782
4,True,5,176,0.0172986
4,True,5,177,0.0175979
4,True,5,178,0.0157342
4,True,5,179,0.0172639
4,True,5,180,0.0174738
4,True,5,181,0.0152854
4,True,5,182,0.016773
4,True,5,183,0.0159822
4,True,5,184,0.0184884
4,True,5,185,0.0169077
4,True,5,186,0.0187117
4,True,5,187,0.0165242
4,True,5,188,0.0196687
4,True,5,189,0.0202551
4,True,5,190,0.0169702
4,True,5,191,0.0170468
4,True,5,192,0.0178183
4,True,5,193,0.0201805
4,True,5,194,0.0176206
4,True,5,195,0.0070735
4,True,5,196,0.0068383
4,True,5,197,0.0219553
4,True,5,198,0.0157445
4,True,5,199,0.0177793
4,True,5,200,0.0185493
4,True,5,201,0.0182327
4,True,5,202,0.0153181
4,True,5,203,0.0180126
4,True,5,204,0.0156745
4,True,5,205,0.0184098
4,True,5,206,0.01723
4,True,5,207,0.0208034
4,True,5,208,0.0184983
4,True,5,209,0.0210468
4,True,5,210,0.0178811
4,True,5,211,0.0208872
4,True,5,212,0.0169402
4,True,5,213,0.0208823
