Endgame, White, Parameter, Move,number_of_evaluations
4,True,4,1,19
4,True,4,2,30
4,True,4,3,53
4,True,4,4,22
4,True,4,5,20
4,True,4,6,19
4,True,4,7,22
4,True,4,8,32
4,True,4,9,31
4,True,4,10,31
4,True,4,11,24
4,True,4,12,22
4,True,4,13,16
4,True,4,14,28
4,True,4,15,16
4,True,4,16,28
4,True,4,17,16
4,True,4,18,28
4,True,4,19,16
4,True,4,20,28
4,True,4,21,16
4,True,4,22,28
4,True,4,23,16
4,True,4,24,28
4,True,4,25,16
4,True,4,26,28
4,True,4,27,16
4,True,4,28,28
4,True,4,29,16
4,True,4,30,28
4,True,4,31,16
4,True,4,32,28
4,True,4,33,16
4,True,4,34,28
4,True,4,35,1
4,True,4,36,29
4,True,4,37,28
4,True,4,38,29
4,True,4,39,28
4,True,4,40,31
4,True,4,41,31
4,True,4,42,39
4,True,4,43,31
4,True,4,44,40
4,True,4,45,42
4,True,4,46,33
4,True,4,47,25
4,True,4,48,60
4,True,4,49,103
4,True,4,50,27
4,True,4,51,27
4,True,4,52,27
4,True,4,53,27
4,True,4,54,27
4,True,4,55,27
4,True,4,56,27
4,True,4,57,27
4,True,4,58,27
4,True,4,59,27
4,True,4,60,27
4,True,4,61,27
4,True,4,62,27
4,True,4,63,27
4,True,4,64,27
4,True,4,65,27
4,True,4,66,27
4,True,4,67,27
4,True,4,68,27
4,True,4,69,27
4,True,4,70,27
4,True,4,71,27
4,True,4,72,27
4,True,4,73,27
4,True,4,74,27
4,True,4,75,1
4,True,4,76,65
4,True,4,77,27
4,True,4,78,67
4,True,4,79,73
4,True,4,80,20
4,True,4,81,16
4,True,4,82,54
4,True,4,83,57
4,True,4,84,51
4,True,4,85,58
4,True,4,86,51
4,True,4,87,58
4,True,4,88,51
4,True,4,89,58
4,True,4,90,51
4,True,4,91,58
4,True,4,92,51
4,True,4,93,58
4,True,4,94,51
4,True,4,95,58
4,True,4,96,51
4,True,4,97,58
4,True,4,98,51
4,True,4,99,58
4,True,4,100,51
4,True,4,101,58
4,True,4,102,51
4,True,4,103,58
4,True,4,104,51
4,True,4,105,58
4,True,4,106,51
4,True,4,107,58
4,True,4,108,1
4,True,4,109,65
4,True,4,110,27
4,True,4,111,29
4,True,4,112,46
4,True,4,113,33
4,True,4,114,29
4,True,4,115,36
4,True,4,116,35
4,True,4,117,79
4,True,4,118,70
4,True,4,119,72
4,True,4,120,62
4,True,4,121,85
4,True,4,122,77
4,True,4,123,84
4,True,4,124,59
4,True,4,125,76
4,True,4,126,65
4,True,4,127,76
4,True,4,128,65
4,True,4,129,76
4,True,4,130,65
4,True,4,131,76
4,True,4,132,65
4,True,4,133,76
4,True,4,134,65
4,True,4,135,76
4,True,4,136,65
4,True,4,137,76
4,True,4,138,65
4,True,4,139,76
4,True,4,140,65
4,True,4,141,76
4,True,4,142,65
4,True,4,143,76
4,True,4,144,65
4,True,4,145,44
4,True,4,146,65
4,True,4,147,76
4,True,4,148,78
4,True,4,149,67
4,True,4,150,66
4,True,4,151,67
4,True,4,152,66
4,True,4,153,67
4,True,4,154,66
4,True,4,155,67
4,True,4,156,66
4,True,4,157,67
4,True,4,158,66
4,True,4,159,67
4,True,4,160,66
4,True,4,161,67
4,True,4,162,66
4,True,4,163,67
4,True,4,164,66
4,True,4,165,67
4,True,4,166,66
4,True,4,167,67
4,True,4,168,66
4,True,4,169,67
4,True,4,170,57
4,True,4,171,62
4,True,4,172,63
4,True,4,173,62
4,True,4,174,63
4,True,4,175,62
4,True,4,176,63
4,True,4,177,62
4,True,4,178,63
4,True,4,179,62
4,True,4,180,63
4,True,4,181,62
4,True,4,182,63
