Endgame, White, Parameter, Move,evaluation_function
2,False,4,1,10
2,False,4,2,-60
2,False,4,3,30
2,False,4,4,30
2,False,4,5,30
2,False,4,6,40
2,False,4,7,40
2,False,4,8,40
2,False,4,9,30
2,False,4,10,30
2,False,4,11,30
2,False,4,12,30
2,False,4,13,30
2,False,4,14,30
2,False,4,15,30
2,False,4,16,30
2,False,4,17,30
2,False,4,18,30
2,False,4,19,30
2,False,4,20,30
2,False,4,21,30
2,False,4,22,30
2,False,4,23,30
2,False,4,24,30
2,False,4,25,30
2,False,4,26,30
2,False,4,27,30
2,False,4,28,30
2,False,4,29,30
2,False,4,30,30
2,False,4,31,30
2,False,4,32,30
2,False,4,33,30
2,False,4,34,30
2,False,4,35,10
2,False,4,36,10
2,False,4,37,10
2,False,4,38,10
2,False,4,39,0
2,False,4,40,-10
2,False,4,41,-20
2,False,4,42,-20
2,False,4,43,-20
2,False,4,44,-20
2,False,4,45,-20
2,False,4,46,-20
2,False,4,47,-20
2,False,4,48,-10
2,False,4,49,0
2,False,4,50,0
2,False,4,51,0
2,False,4,52,0
2,False,4,53,0
2,False,4,54,0
2,False,4,55,0
2,False,4,56,0
2,False,4,57,0
2,False,4,58,0
2,False,4,59,0
2,False,4,60,0
2,False,4,61,0
2,False,4,62,0
2,False,4,63,0
2,False,4,64,0
2,False,4,65,0
2,False,4,66,0
2,False,4,67,0
2,False,4,68,0
2,False,4,69,0
2,False,4,70,0
2,False,4,71,0
2,False,4,72,0
2,False,4,73,0
2,False,4,74,0
2,False,4,75,20
2,False,4,76,20
2,False,4,77,30
2,False,4,78,30
2,False,4,79,0
2,False,4,80,-80
2,False,4,81,-80
2,False,4,82,-80
2,False,4,83,-80
2,False,4,84,-80
2,False,4,85,-80
2,False,4,86,-80
2,False,4,87,-80
2,False,4,88,-80
2,False,4,89,-80
2,False,4,90,-80
2,False,4,91,-80
2,False,4,92,-80
2,False,4,93,-80
2,False,4,94,-80
2,False,4,95,-80
2,False,4,96,-80
2,False,4,97,-80
2,False,4,98,-80
2,False,4,99,-80
2,False,4,100,-80
2,False,4,101,-80
2,False,4,102,-80
2,False,4,103,-80
2,False,4,104,-80
2,False,4,105,-80
2,False,4,106,-80
2,False,4,107,0
2,False,4,108,10
2,False,4,109,20
2,False,4,110,20
2,False,4,111,10
2,False,4,112,10
2,False,4,113,10
2,False,4,114,-20
2,False,4,115,-70
2,False,4,116,-80
2,False,4,117,-90
2,False,4,118,-90
2,False,4,119,-90
2,False,4,120,-90
2,False,4,121,-120
2,False,4,122,-120
2,False,4,123,-90
2,False,4,124,-90
2,False,4,125,-90
2,False,4,126,-90
2,False,4,127,-90
2,False,4,128,-90
2,False,4,129,-90
2,False,4,130,-90
2,False,4,131,-90
2,False,4,132,-90
2,False,4,133,-90
2,False,4,134,-90
2,False,4,135,-90
2,False,4,136,-90
2,False,4,137,-90
2,False,4,138,-90
2,False,4,139,-90
2,False,4,140,-90
2,False,4,141,-90
2,False,4,142,-90
2,False,4,143,-90
2,False,4,144,-90
2,False,4,145,-90
2,False,4,146,-90
2,False,4,147,-110
2,False,4,148,-90
2,False,4,149,-120
2,False,4,150,-90
2,False,4,151,-120
2,False,4,152,-90
2,False,4,153,-120
2,False,4,154,-90
2,False,4,155,-120
2,False,4,156,-90
2,False,4,157,-120
2,False,4,158,-90
2,False,4,159,-120
2,False,4,160,-90
2,False,4,161,-120
2,False,4,162,-90
2,False,4,163,-120
2,False,4,164,-90
2,False,4,165,-120
2,False,4,166,-90
2,False,4,167,-120
2,False,4,168,-90
2,False,4,169,-90
2,False,4,170,-90
2,False,4,171,-90
2,False,4,172,-90
2,False,4,173,-90
2,False,4,174,-90
2,False,4,175,-90
2,False,4,176,-90
2,False,4,177,-90
2,False,4,178,-90
2,False,4,179,-90
2,False,4,180,-90
2,False,4,181,-90
2,False,4,182,-90
2,False,4,183,-90
2,False,4,184,-90
2,False,4,185,-90
2,False,4,186,-90
2,False,4,187,-90
2,False,4,188,-90
2,False,4,189,-90
2,False,4,190,-90
2,False,4,191,-90
2,False,4,192,-90
2,False,4,193,-90
2,False,4,194,-80
2,False,4,195,-80
2,False,4,196,-90
2,False,4,197,-120
2,False,4,198,-90
2,False,4,199,-120
2,False,4,200,-90
2,False,4,201,-120
2,False,4,202,-90
2,False,4,203,-120
2,False,4,204,-90
2,False,4,205,-120
2,False,4,206,-90
2,False,4,207,-120
2,False,4,208,-90
2,False,4,209,-120
2,False,4,210,-90
2,False,4,211,-120
2,False,4,212,-90
2,False,4,213,-120
2,False,4,214,-90
2,False,4,215,-120
2,False,4,216,-90
2,False,4,217,-120
2,False,4,218,-90
2,False,4,219,-90
2,False,4,220,-90
2,False,4,221,-90
2,False,4,222,-110
2,False,4,223,-90
2,False,4,224,-90
2,False,4,225,-90
2,False,4,226,-90
2,False,4,227,-90
2,False,4,228,-90
2,False,4,229,-90
2,False,4,230,-90
2,False,4,231,-90
2,False,4,232,-90
2,False,4,233,-90
2,False,4,234,-90
2,False,4,235,-90
2,False,4,236,-90
2,False,4,237,-90
2,False,4,238,-90
2,False,4,239,-90
2,False,4,240,-90
2,False,4,241,-90
2,False,4,242,-90
2,False,4,243,-90
2,False,4,244,-80
2,False,4,245,-160
2,False,4,246,-160
2,False,4,247,-160
2,False,4,248,-160
2,False,4,249,-160
2,False,4,250,-160
2,False,4,251,-160
2,False,4,252,-160
2,False,4,253,-160
2,False,4,254,-160
2,False,4,255,-160
2,False,4,256,-160
2,False,4,257,-160
2,False,4,258,-160
2,False,4,259,-160
2,False,4,260,-160
2,False,4,261,-160
2,False,4,262,-160
2,False,4,263,-160
2,False,4,264,-160
2,False,4,265,-160
2,False,4,266,-160
2,False,4,267,-160
2,False,4,268,-160
2,False,4,269,-160
2,False,4,270,0
2,False,4,271,20
2,False,4,272,20
2,False,4,273,20
2,False,4,274,20
2,False,4,275,20
2,False,4,276,10
2,False,4,277,0
2,False,4,278,0
2,False,4,279,0
2,False,4,280,0
2,False,4,281,0
2,False,4,282,0
2,False,4,283,0
2,False,4,284,0
2,False,4,285,10
2,False,4,286,20
2,False,4,287,20
2,False,4,288,20
2,False,4,289,20
2,False,4,290,20
2,False,4,291,20
2,False,4,292,20
2,False,4,293,20
2,False,4,294,20
2,False,4,295,20
2,False,4,296,20
2,False,4,297,20
2,False,4,298,20
2,False,4,299,20
2,False,4,300,20
2,False,4,301,20
2,False,4,302,20
2,False,4,303,20
2,False,4,304,20
2,False,4,305,20
2,False,4,306,20
2,False,4,307,20
2,False,4,308,20
2,False,4,309,20
2,False,4,310,10
2,False,4,311,10
2,False,4,312,90
2,False,4,313,100
2,False,4,314,100
2,False,4,315,100
2,False,4,316,100
2,False,4,317,100
2,False,4,318,100
2,False,4,319,100
2,False,4,320,100
2,False,4,321,100
2,False,4,322,100
2,False,4,323,100
2,False,4,324,100
2,False,4,325,100
2,False,4,326,100
2,False,4,327,100
2,False,4,328,100
2,False,4,329,100
2,False,4,330,100
2,False,4,331,100
2,False,4,332,100
2,False,4,333,100
2,False,4,334,100
2,False,4,335,100
2,False,4,336,100
2,False,4,337,100
2,False,4,338,100
2,False,4,339,110
2,False,4,340,990
2,False,4,341,990
2,False,4,342,990
2,False,4,343,-70
2,False,4,344,20
2,False,4,345,30
2,False,4,346,30
2,False,4,347,30
2,False,4,348,-50
2,False,4,349,40
2,False,4,350,40
2,False,4,351,40
2,False,4,352,30
2,False,4,353,30
2,False,4,354,30
2,False,4,355,30
2,False,4,356,30
2,False,4,357,30
2,False,4,358,30
2,False,4,359,30
2,False,4,360,30
2,False,4,361,30
2,False,4,362,30
2,False,4,363,30
2,False,4,364,30
2,False,4,365,30
2,False,4,366,30
2,False,4,367,30
2,False,4,368,30
2,False,4,369,30
2,False,4,370,30
2,False,4,371,30
2,False,4,372,30
2,False,4,373,30
2,False,4,374,30
2,False,4,375,30
2,False,4,376,30
2,False,4,377,10
2,False,4,378,10
2,False,4,379,10
2,False,4,380,10
2,False,4,381,10
2,False,4,382,10
2,False,4,383,10
2,False,4,384,10
2,False,4,385,10
2,False,4,386,10
2,False,4,387,10
2,False,4,388,10
2,False,4,389,10
2,False,4,390,10
2,False,4,391,10
2,False,4,392,10
2,False,4,393,10
2,False,4,394,10
2,False,4,395,10
2,False,4,396,10
2,False,4,397,10
2,False,4,398,10
2,False,4,399,10
2,False,4,400,10
2,False,4,401,10
2,False,4,402,10
2,False,4,403,10
2,False,4,404,-60
2,False,4,405,20
2,False,4,406,20
2,False,4,407,-60
2,False,4,408,-90
2,False,4,409,-90
2,False,4,410,-90
2,False,4,411,-90
2,False,4,412,-90
2,False,4,413,-90
2,False,4,414,-90
2,False,4,415,-90
2,False,4,416,-90
2,False,4,417,-90
2,False,4,418,-90
2,False,4,419,-90
2,False,4,420,-90
2,False,4,421,-90
2,False,4,422,-90
2,False,4,423,-90
2,False,4,424,-90
2,False,4,425,-90
2,False,4,426,-90
2,False,4,427,-90
2,False,4,428,-90
2,False,4,429,-90
2,False,4,430,-90
2,False,4,431,-90
2,False,4,432,-90
2,False,4,433,-90
2,False,4,434,-90
2,False,4,435,-90
2,False,4,436,-90
2,False,4,437,-90
2,False,4,438,-170
2,False,4,439,-180
2,False,4,440,-190
2,False,4,441,-190
2,False,4,442,20
2,False,4,443,20
2,False,4,444,20
2,False,4,445,20
2,False,4,446,30
2,False,4,447,30
2,False,4,448,30
2,False,4,449,20
2,False,4,450,20
2,False,4,451,20
2,False,4,452,20
2,False,4,453,20
2,False,4,454,20
2,False,4,455,20
2,False,4,456,20
2,False,4,457,20
2,False,4,458,20
2,False,4,459,20
2,False,4,460,20
2,False,4,461,20
2,False,4,462,20
2,False,4,463,20
2,False,4,464,20
2,False,4,465,20
2,False,4,466,20
2,False,4,467,20
2,False,4,468,20
2,False,4,469,20
2,False,4,470,20
2,False,4,471,20
2,False,4,472,20
2,False,4,473,20
2,False,4,474,0
2,False,4,475,-10
2,False,4,476,-10
2,False,4,477,-90
2,False,4,478,-100
2,False,4,479,-110
2,False,4,480,-120
2,False,4,481,-120
2,False,4,482,-120
2,False,4,483,-120
2,False,4,484,-120
2,False,4,485,-120
2,False,4,486,-120
2,False,4,487,-120
2,False,4,488,-120
2,False,4,489,-120
2,False,4,490,-120
2,False,4,491,-120
2,False,4,492,-120
2,False,4,493,-120
2,False,4,494,-120
2,False,4,495,-120
2,False,4,496,-120
2,False,4,497,-120
2,False,4,498,-120
2,False,4,499,-120
2,False,4,500,-120
2,False,4,501,-120
2,False,4,502,-120
2,False,4,503,-120
2,False,4,504,-120
2,False,4,505,-120
2,False,4,506,-120
2,False,4,507,-120
2,False,4,508,-120
2,False,4,509,-120
2,False,4,510,-120
2,False,4,511,-120
2,False,4,512,-120
2,False,4,513,-120
2,False,4,514,-120
2,False,4,515,-120
2,False,4,516,-120
2,False,4,517,-120
2,False,4,518,-120
2,False,4,519,-120
2,False,4,520,-120
2,False,4,521,-120
2,False,4,522,-120
2,False,4,523,-120
2,False,4,524,-120
2,False,4,525,-120
2,False,4,526,-120
2,False,4,527,-120
2,False,4,528,-120
2,False,4,529,-120
2,False,4,530,-120
2,False,4,531,-120
2,False,4,532,-1020
2,False,4,533,10
2,False,4,534,10
2,False,4,535,0
2,False,4,536,-10
2,False,4,537,-70
2,False,4,538,0
2,False,4,539,-10
2,False,4,540,-20
2,False,4,541,-20
2,False,4,542,-80
2,False,4,543,-120
2,False,4,544,-160
2,False,4,545,-160
2,False,4,546,-160
2,False,4,547,-160
2,False,4,548,-160
2,False,4,549,-160
2,False,4,550,-160
2,False,4,551,-160
2,False,4,552,-160
2,False,4,553,-160
2,False,4,554,-160
2,False,4,555,-160
2,False,4,556,-160
2,False,4,557,-160
2,False,4,558,-160
2,False,4,559,-160
2,False,4,560,-160
2,False,4,561,-160
2,False,4,562,-160
2,False,4,563,-160
2,False,4,564,-160
2,False,4,565,-160
2,False,4,566,-160
2,False,4,567,-160
2,False,4,568,-160
2,False,4,569,-120
2,False,4,570,-120
2,False,4,571,-120
2,False,4,572,-120
2,False,4,573,-120
2,False,4,574,-120
2,False,4,575,-120
2,False,4,576,-120
2,False,4,577,-120
2,False,4,578,-120
2,False,4,579,-120
2,False,4,580,-120
2,False,4,581,-120
2,False,4,582,-120
2,False,4,583,-120
2,False,4,584,-120
2,False,4,585,-120
2,False,4,586,-120
2,False,4,587,-120
2,False,4,588,-120
2,False,4,589,-120
2,False,4,590,-120
2,False,4,591,-120
2,False,4,592,-120
2,False,4,593,-120
2,False,4,594,-120
2,False,4,595,-120
2,False,4,596,-120
2,False,4,597,-120
2,False,4,598,-120
2,False,4,599,-120
2,False,4,600,-120
2,False,4,601,-120
2,False,4,602,-120
2,False,4,603,-120
2,False,4,604,-120
2,False,4,605,-120
2,False,4,606,-120
2,False,4,607,-120
2,False,4,608,-120
