Endgame, White, Parameter, Move,evaluation_function
0,False,2,1,10
0,False,2,2,10
0,False,2,3,10
0,False,2,4,10
0,False,2,5,10
0,False,2,6,10
0,False,2,7,10
0,False,2,8,10
0,False,2,9,10
0,False,2,10,10
0,False,2,11,10
0,False,2,12,10
0,False,2,13,10
0,False,2,14,10
0,False,2,15,10
0,False,2,16,10
0,False,2,17,10
0,False,2,18,10
0,False,2,19,10
0,False,2,20,10
0,False,2,21,10
0,False,2,22,10
0,False,2,23,10
0,False,2,24,10
0,False,2,25,10
0,False,2,26,10
0,False,2,27,10
0,False,2,28,10
0,False,2,29,10
0,False,2,30,0
0,False,2,31,0
0,False,2,32,0
0,False,2,33,0
0,False,2,34,0
0,False,2,35,0
0,False,2,36,0
0,False,2,37,0
0,False,2,38,0
0,False,2,39,0
0,False,2,40,0
0,False,2,41,0
0,False,2,42,0
0,False,2,43,0
0,False,2,44,0
0,False,2,45,0
0,False,2,46,0
0,False,2,47,0
0,False,2,48,0
0,False,2,49,0
0,False,2,50,0
0,False,2,51,0
0,False,2,52,0
0,False,2,53,0
0,False,2,54,0
0,False,2,55,0
0,False,2,56,0
0,False,2,57,0
0,False,2,58,0
0,False,2,59,0
0,False,2,60,0
0,False,2,61,0
0,False,2,62,0
0,False,2,63,-10
0,False,2,64,-40
0,False,2,65,40
0,False,2,66,40
0,False,2,67,40
0,False,2,68,50
0,False,2,69,50
0,False,2,70,50
0,False,2,71,90
0,False,2,72,90
0,False,2,73,90
0,False,2,74,90
0,False,2,75,90
0,False,2,76,90
0,False,2,77,90
0,False,2,78,90
0,False,2,79,90
0,False,2,80,90
0,False,2,81,90
0,False,2,82,90
0,False,2,83,90
0,False,2,84,90
0,False,2,85,90
0,False,2,86,90
0,False,2,87,90
0,False,2,88,90
0,False,2,89,90
0,False,2,90,90
0,False,2,91,90
0,False,2,92,90
0,False,2,93,90
0,False,2,94,90
0,False,2,95,90
0,False,2,96,90
0,False,2,97,0
0,False,2,98,10
0,False,2,99,10
0,False,2,100,10
0,False,2,101,100
0,False,2,102,960
0,False,2,103,0
0,False,2,104,-10
0,False,2,105,0
0,False,2,106,-10
0,False,2,107,0
0,False,2,108,0
0,False,2,109,-30
0,False,2,110,-30
0,False,2,111,-40
0,False,2,112,-40
0,False,2,113,-80
0,False,2,114,-80
0,False,2,115,-90
0,False,2,116,-90
0,False,2,117,-90
0,False,2,118,-90
0,False,2,119,-90
0,False,2,120,-90
0,False,2,121,-90
0,False,2,122,-90
0,False,2,123,-90
0,False,2,124,-90
0,False,2,125,-90
0,False,2,126,-90
0,False,2,127,-90
0,False,2,128,-90
0,False,2,129,-90
0,False,2,130,-90
0,False,2,131,-90
0,False,2,132,-90
0,False,2,133,-90
0,False,2,134,-90
0,False,2,135,-90
0,False,2,136,-90
0,False,2,137,-90
0,False,2,138,-90
0,False,2,139,-90
0,False,2,140,-90
0,False,2,141,-90
0,False,2,142,-90
0,False,2,143,-90
0,False,2,144,-90
0,False,2,145,-90
0,False,2,146,-90
0,False,2,147,-90
0,False,2,148,-90
0,False,2,149,-90
0,False,2,150,-90
0,False,2,151,-90
0,False,2,152,-90
0,False,2,153,-90
0,False,2,154,-90
0,False,2,155,-90
0,False,2,156,-90
0,False,2,157,-90
0,False,2,158,-90
0,False,2,159,-90
0,False,2,160,-90
0,False,2,161,-90
0,False,2,162,-90
0,False,2,163,-90
0,False,2,164,0
0,False,2,165,0
0,False,2,166,10
0,False,2,167,10
0,False,2,168,10
0,False,2,169,10
0,False,2,170,0
0,False,2,171,0
0,False,2,172,-10
0,False,2,173,-40
0,False,2,174,40
0,False,2,175,40
0,False,2,176,40
0,False,2,177,50
0,False,2,178,50
0,False,2,179,50
0,False,2,180,90
0,False,2,181,90
0,False,2,182,90
0,False,2,183,90
0,False,2,184,90
0,False,2,185,90
0,False,2,186,90
0,False,2,187,90
0,False,2,188,90
0,False,2,189,90
0,False,2,190,90
0,False,2,191,90
0,False,2,192,90
0,False,2,193,90
0,False,2,194,90
0,False,2,195,90
0,False,2,196,90
0,False,2,197,90
0,False,2,198,90
0,False,2,199,90
0,False,2,200,90
0,False,2,201,90
0,False,2,202,90
0,False,2,203,90
0,False,2,204,90
0,False,2,205,90
0,False,2,206,0
0,False,2,207,0
0,False,2,208,0
0,False,2,209,-40
0,False,2,210,-40
0,False,2,211,-80
0,False,2,212,-80
0,False,2,213,-80
0,False,2,214,-80
0,False,2,215,-80
0,False,2,216,-80
0,False,2,217,-80
0,False,2,218,-80
0,False,2,219,-80
0,False,2,220,-80
0,False,2,221,-80
0,False,2,222,-80
0,False,2,223,-80
0,False,2,224,-80
0,False,2,225,-80
0,False,2,226,-80
0,False,2,227,-80
0,False,2,228,-80
0,False,2,229,-80
0,False,2,230,-80
0,False,2,231,-80
0,False,2,232,-80
0,False,2,233,-30
0,False,2,234,-80
0,False,2,235,-40
0,False,2,236,-80
0,False,2,237,-40
0,False,2,238,-80
0,False,2,239,-40
0,False,2,240,-80
0,False,2,241,-40
0,False,2,242,-80
0,False,2,243,-40
0,False,2,244,-80
0,False,2,245,-40
0,False,2,246,-80
0,False,2,247,-40
0,False,2,248,-80
0,False,2,249,-40
0,False,2,250,-80
0,False,2,251,-40
0,False,2,252,-80
0,False,2,253,-40
0,False,2,254,-80
0,False,2,255,-40
0,False,2,256,-80
0,False,2,257,-40
0,False,2,258,-40
0,False,2,259,0
0,False,2,260,0
0,False,2,261,0
0,False,2,262,0
0,False,2,263,0
0,False,2,264,0
0,False,2,265,0
0,False,2,266,0
0,False,2,267,0
0,False,2,268,0
0,False,2,269,0
0,False,2,270,0
0,False,2,271,0
0,False,2,272,0
0,False,2,273,0
0,False,2,274,0
0,False,2,275,0
0,False,2,276,0
0,False,2,277,0
0,False,2,278,0
0,False,2,279,0
0,False,2,280,0
0,False,2,281,0
0,False,2,282,0
0,False,2,283,0
0,False,2,284,0
0,False,2,285,0
0,False,2,286,10
0,False,2,287,10
0,False,2,288,10
0,False,2,289,10
0,False,2,290,10
0,False,2,291,10
0,False,2,292,10
0,False,2,293,10
0,False,2,294,10
0,False,2,295,10
0,False,2,296,10
0,False,2,297,10
0,False,2,298,10
0,False,2,299,10
0,False,2,300,10
0,False,2,301,10
0,False,2,302,10
0,False,2,303,10
0,False,2,304,10
0,False,2,305,10
0,False,2,306,10
0,False,2,307,10
0,False,2,308,10
0,False,2,309,10
0,False,2,310,10
0,False,2,311,0
0,False,2,312,0
0,False,2,313,50
0,False,2,314,20
0,False,2,315,20
0,False,2,316,70
0,False,2,317,90
0,False,2,318,50
0,False,2,319,90
0,False,2,320,90
0,False,2,321,90
0,False,2,322,90
0,False,2,323,90
0,False,2,324,90
0,False,2,325,90
0,False,2,326,90
0,False,2,327,90
0,False,2,328,90
0,False,2,329,90
0,False,2,330,90
0,False,2,331,90
0,False,2,332,90
0,False,2,333,90
0,False,2,334,90
0,False,2,335,90
0,False,2,336,90
0,False,2,337,90
0,False,2,338,90
0,False,2,339,90
0,False,2,340,90
0,False,2,341,90
0,False,2,342,0
0,False,2,343,0
0,False,2,344,0
0,False,2,345,10
0,False,2,346,10
0,False,2,347,50
0,False,2,348,100
0,False,2,349,20
0,False,2,350,110
0,False,2,351,110
0,False,2,352,110
0,False,2,353,110
0,False,2,354,110
0,False,2,355,110
0,False,2,356,110
0,False,2,357,110
0,False,2,358,110
0,False,2,359,110
0,False,2,360,110
0,False,2,361,110
0,False,2,362,110
0,False,2,363,110
0,False,2,364,110
0,False,2,365,110
0,False,2,366,110
0,False,2,367,110
0,False,2,368,110
0,False,2,369,110
0,False,2,370,110
0,False,2,371,110
0,False,2,372,110
0,False,2,373,110
0,False,2,374,110
0,False,2,375,110
0,False,2,376,110
0,False,2,377,110
0,False,2,378,110
0,False,2,379,110
0,False,2,380,110
0,False,2,381,110
0,False,2,382,110
0,False,2,383,110
0,False,2,384,110
0,False,2,385,110
0,False,2,386,110
0,False,2,387,110
0,False,2,388,110
0,False,2,389,110
0,False,2,390,110
0,False,2,391,110
0,False,2,392,110
0,False,2,393,110
0,False,2,394,110
0,False,2,395,110
0,False,2,396,110
0,False,2,397,110
0,False,2,398,110
0,False,2,399,110
0,False,2,400,100
0,False,2,401,100
0,False,2,402,100
0,False,2,403,100
0,False,2,404,100
0,False,2,405,100
0,False,2,406,100
0,False,2,407,100
0,False,2,408,100
0,False,2,409,100
0,False,2,410,100
0,False,2,411,100
0,False,2,412,100
0,False,2,413,100
0,False,2,414,100
0,False,2,415,100
0,False,2,416,100
0,False,2,417,100
0,False,2,418,100
0,False,2,419,100
0,False,2,420,100
0,False,2,421,100
0,False,2,422,100
0,False,2,423,100
0,False,2,424,100
0,False,2,425,100
0,False,2,426,100
0,False,2,427,100
0,False,2,428,100
0,False,2,429,100
0,False,2,430,100
0,False,2,431,100
0,False,2,432,100
0,False,2,433,100
0,False,2,434,100
0,False,2,435,100
0,False,2,436,100
0,False,2,437,100
0,False,2,438,100
0,False,2,439,100
0,False,2,440,100
0,False,2,441,100
0,False,2,442,100
0,False,2,443,100
0,False,2,444,100
0,False,2,445,100
0,False,2,446,100
0,False,2,447,100
0,False,2,448,100
0,False,2,449,100
0,False,2,450,100
0,False,2,451,100
0,False,2,452,100
0,False,2,453,100
0,False,2,454,100
0,False,2,455,100
0,False,2,456,100
0,False,2,457,100
0,False,2,458,100
0,False,2,459,100
