Endgame, White, Parameter, Move,number_of_evaluations
0,True,4,1,287
0,True,4,2,189
0,True,4,3,68
0,True,4,4,61
0,True,4,5,69
0,True,4,6,53
0,True,4,7,52
0,True,4,8,51
0,True,4,9,52
0,True,4,10,51
0,True,4,11,52
0,True,4,12,51
0,True,4,13,52
0,True,4,14,51
0,True,4,15,52
0,True,4,16,51
0,True,4,17,52
0,True,4,18,51
0,True,4,19,52
0,True,4,20,51
0,True,4,21,52
0,True,4,22,51
0,True,4,23,52
0,True,4,24,51
0,True,4,25,52
0,True,4,26,51
0,True,4,27,52
0,True,4,28,51
0,True,4,29,1
0,True,4,30,92
0,True,4,31,135
0,True,4,32,74
0,True,4,33,49
0,True,4,34,49
0,True,4,35,140
0,True,4,36,109
0,True,4,37,49
0,True,4,38,108
0,True,4,39,117
0,True,4,40,108
0,True,4,41,117
0,True,4,42,108
0,True,4,43,117
0,True,4,44,108
0,True,4,45,117
0,True,4,46,108
0,True,4,47,117
0,True,4,48,108
0,True,4,49,117
0,True,4,50,108
0,True,4,51,117
0,True,4,52,108
0,True,4,53,117
0,True,4,54,108
0,True,4,55,117
0,True,4,56,108
0,True,4,57,117
0,True,4,58,108
0,True,4,59,117
0,True,4,60,36
0,True,4,61,287
0,True,4,62,481
0,True,4,63,651
0,True,4,64,739
0,True,4,65,52
0,True,4,66,21
0,True,4,67,55
0,True,4,68,104
0,True,4,69,84
0,True,4,70,19
0,True,4,71,25
0,True,4,72,85
0,True,4,73,55
0,True,4,74,52
0,True,4,75,55
0,True,4,76,54
0,True,4,77,49
0,True,4,78,48
0,True,4,79,49
0,True,4,80,48
0,True,4,81,49
0,True,4,82,48
0,True,4,83,49
0,True,4,84,48
0,True,4,85,49
0,True,4,86,48
0,True,4,87,49
0,True,4,88,48
0,True,4,89,49
0,True,4,90,48
0,True,4,91,49
0,True,4,92,48
0,True,4,93,49
0,True,4,94,48
0,True,4,95,49
0,True,4,96,48
0,True,4,97,49
0,True,4,98,1
0,True,4,99,108
0,True,4,100,144
0,True,4,101,98
0,True,4,102,51
0,True,4,103,287
0,True,4,104,481
0,True,4,105,651
0,True,4,106,701
0,True,4,107,517
0,True,4,108,398
0,True,4,109,218
0,True,4,110,169
0,True,4,111,123
0,True,4,112,54
0,True,4,113,40
