Endgame, White, Parameter, Move,evaluation_function
1,True,5,1,10
1,True,5,2,-60
1,True,5,3,30
1,True,5,4,30
1,True,5,5,30
1,True,5,6,40
1,True,5,7,40
1,True,5,8,40
1,True,5,9,30
1,True,5,10,30
1,True,5,11,30
1,True,5,12,30
1,True,5,13,30
1,True,5,14,30
1,True,5,15,30
1,True,5,16,30
1,True,5,17,30
1,True,5,18,30
1,True,5,19,30
1,True,5,20,30
1,True,5,21,30
1,True,5,22,30
1,True,5,23,30
1,True,5,24,30
1,True,5,25,30
1,True,5,26,30
1,True,5,27,30
1,True,5,28,30
1,True,5,29,30
1,True,5,30,30
1,True,5,31,30
1,True,5,32,30
1,True,5,33,30
1,True,5,34,30
1,True,5,35,0
1,True,5,36,10
1,True,5,37,10
1,True,5,38,10
1,True,5,39,10
1,True,5,40,0
1,True,5,41,-10
1,True,5,42,-20
1,True,5,43,-20
1,True,5,44,-20
1,True,5,45,-20
1,True,5,46,-20
1,True,5,47,-20
1,True,5,48,-10
1,True,5,49,0
1,True,5,50,0
1,True,5,51,0
1,True,5,52,0
1,True,5,53,0
1,True,5,54,0
1,True,5,55,0
1,True,5,56,0
1,True,5,57,0
1,True,5,58,0
1,True,5,59,0
1,True,5,60,0
1,True,5,61,0
1,True,5,62,0
1,True,5,63,0
1,True,5,64,0
1,True,5,65,0
1,True,5,66,0
1,True,5,67,0
1,True,5,68,0
1,True,5,69,0
1,True,5,70,0
1,True,5,71,0
1,True,5,72,0
1,True,5,73,0
1,True,5,74,0
1,True,5,75,0
1,True,5,76,20
1,True,5,77,20
1,True,5,78,30
1,True,5,79,30
1,True,5,80,0
1,True,5,81,-80
1,True,5,82,-80
1,True,5,83,-80
1,True,5,84,-80
1,True,5,85,-80
1,True,5,86,-80
1,True,5,87,-80
1,True,5,88,-80
1,True,5,89,-80
1,True,5,90,-80
1,True,5,91,-80
1,True,5,92,-80
1,True,5,93,-80
1,True,5,94,-80
1,True,5,95,-80
1,True,5,96,-80
1,True,5,97,-80
1,True,5,98,-80
1,True,5,99,-80
1,True,5,100,-80
1,True,5,101,-80
1,True,5,102,-80
1,True,5,103,-80
1,True,5,104,-80
1,True,5,105,-80
1,True,5,106,-80
1,True,5,107,-80
1,True,5,108,0
1,True,5,109,20
1,True,5,110,20
1,True,5,111,20
1,True,5,112,10
1,True,5,113,10
1,True,5,114,10
1,True,5,115,10
1,True,5,116,-60
1,True,5,117,-70
1,True,5,118,-80
1,True,5,119,-90
1,True,5,120,-90
1,True,5,121,-90
1,True,5,122,-90
1,True,5,123,-90
1,True,5,124,-90
1,True,5,125,-90
1,True,5,126,-90
1,True,5,127,-90
1,True,5,128,-90
1,True,5,129,-90
1,True,5,130,-90
1,True,5,131,-90
1,True,5,132,-90
1,True,5,133,-90
1,True,5,134,-90
1,True,5,135,-90
1,True,5,136,-90
1,True,5,137,-90
1,True,5,138,-90
1,True,5,139,-90
1,True,5,140,-90
1,True,5,141,-90
1,True,5,142,-90
1,True,5,143,-90
1,True,5,144,-90
1,True,5,145,-90
1,True,5,146,-90
1,True,5,147,-90
1,True,5,148,-90
1,True,5,149,-90
1,True,5,150,-90
1,True,5,151,-90
1,True,5,152,-90
1,True,5,153,-90
1,True,5,154,-90
1,True,5,155,-90
1,True,5,156,-90
1,True,5,157,-90
1,True,5,158,-90
1,True,5,159,-90
1,True,5,160,-90
1,True,5,161,-90
1,True,5,162,-90
1,True,5,163,-90
1,True,5,164,-90
1,True,5,165,-90
1,True,5,166,-90
1,True,5,167,-90
1,True,5,168,-90
1,True,5,169,-90
1,True,5,170,-90
1,True,5,171,-90
1,True,5,172,-90
1,True,5,173,-90
1,True,5,174,-90
1,True,5,175,-90
1,True,5,176,-90
1,True,5,177,-90
1,True,5,178,-90
1,True,5,179,-90
1,True,5,180,-90
1,True,5,181,-90
1,True,5,182,-90
1,True,5,183,-90
1,True,5,184,-90
1,True,5,185,-90
1,True,5,186,-90
1,True,5,187,-90
1,True,5,188,-90
1,True,5,189,-90
1,True,5,190,-90
1,True,5,191,-90
1,True,5,192,-90
1,True,5,193,-90
1,True,5,194,-90
1,True,5,195,-80
1,True,5,196,-80
1,True,5,197,-90
1,True,5,198,-90
1,True,5,199,-90
1,True,5,200,-90
1,True,5,201,-90
1,True,5,202,-90
1,True,5,203,-90
1,True,5,204,-90
1,True,5,205,-90
1,True,5,206,-90
1,True,5,207,-90
1,True,5,208,-90
1,True,5,209,-90
1,True,5,210,-90
1,True,5,211,-90
1,True,5,212,-90
1,True,5,213,-90
1,True,5,214,-90
1,True,5,215,-90
1,True,5,216,-90
1,True,5,217,-90
1,True,5,218,-90
1,True,5,219,-90
1,True,5,220,-90
1,True,5,221,-90
1,True,5,222,-90
1,True,5,223,-90
1,True,5,224,-90
1,True,5,225,-90
1,True,5,226,-90
1,True,5,227,-90
1,True,5,228,-90
1,True,5,229,-90
1,True,5,230,-90
1,True,5,231,-90
1,True,5,232,-90
1,True,5,233,-90
1,True,5,234,-90
1,True,5,235,-90
1,True,5,236,-90
1,True,5,237,-90
1,True,5,238,-90
1,True,5,239,-90
1,True,5,240,-90
1,True,5,241,-90
1,True,5,242,-90
1,True,5,243,-90
1,True,5,244,-90
1,True,5,245,-80
1,True,5,246,-80
1,True,5,247,-80
1,True,5,248,-80
1,True,5,249,-80
1,True,5,250,-80
1,True,5,251,-80
1,True,5,252,-80
1,True,5,253,-80
1,True,5,254,-80
1,True,5,255,-80
1,True,5,256,-80
1,True,5,257,-80
1,True,5,258,-80
1,True,5,259,-80
1,True,5,260,-80
1,True,5,261,-80
1,True,5,262,-80
1,True,5,263,-80
1,True,5,264,-80
1,True,5,265,-80
1,True,5,266,-80
1,True,5,267,-80
1,True,5,268,-80
1,True,5,269,-80
1,True,5,270,-80
1,True,5,271,0
1,True,5,272,10
1,True,5,273,10
1,True,5,274,10
1,True,5,275,20
1,True,5,276,20
1,True,5,277,10
1,True,5,278,0
1,True,5,279,-10
1,True,5,280,-10
1,True,5,281,-10
1,True,5,282,-10
1,True,5,283,-10
1,True,5,284,0
1,True,5,285,0
1,True,5,286,10
1,True,5,287,20
1,True,5,288,20
1,True,5,289,20
1,True,5,290,20
1,True,5,291,20
1,True,5,292,20
1,True,5,293,20
1,True,5,294,20
1,True,5,295,20
1,True,5,296,20
1,True,5,297,20
1,True,5,298,20
1,True,5,299,20
1,True,5,300,20
1,True,5,301,20
1,True,5,302,20
1,True,5,303,20
1,True,5,304,20
1,True,5,305,20
1,True,5,306,20
1,True,5,307,20
1,True,5,308,20
1,True,5,309,20
1,True,5,310,20
1,True,5,311,20
1,True,5,312,10
1,True,5,313,20
1,True,5,314,90
1,True,5,315,90
1,True,5,316,90
1,True,5,317,90
1,True,5,318,90
1,True,5,319,90
1,True,5,320,90
1,True,5,321,90
1,True,5,322,90
1,True,5,323,90
1,True,5,324,90
1,True,5,325,90
1,True,5,326,90
1,True,5,327,90
1,True,5,328,90
1,True,5,329,90
1,True,5,330,90
1,True,5,331,90
1,True,5,332,90
1,True,5,333,90
1,True,5,334,90
1,True,5,335,90
1,True,5,336,90
1,True,5,337,90
1,True,5,338,90
