Endgame, White, Parameter, Move,processing_time
1,False,5,1,0.000308
1,False,5,2,0.0003465
1,False,5,3,0.0003251
1,False,5,4,0.0003141
1,False,5,5,0.0003256
1,False,5,6,0.0002777
1,False,5,7,0.0003162
1,False,5,8,0.0003186
1,False,5,9,0.0003547
1,False,5,10,0.0003248
1,False,5,11,0.0002806
1,False,5,12,0.000254
1,False,5,13,0.0002105
1,False,5,14,0.0002768
1,False,5,15,0.0002148
1,False,5,16,0.0004242
1,False,5,17,0.0002443
1,False,5,18,0.0002915
1,False,5,19,0.0002407
1,False,5,20,0.0003063
1,False,5,21,0.0002522
1,False,5,22,0.0003198
1,False,5,23,0.0002773
1,False,5,24,0.0003341
1,False,5,25,0.0002749
1,False,5,26,0.0003484
1,False,5,27,0.0002864
1,False,5,28,0.0003611
1,False,5,29,0.0002974
1,False,5,30,0.000378
1,False,5,31,0.000309
1,False,5,32,0.0003934
1,False,5,33,0.0003209
1,False,5,34,0.0004077
1,False,5,35,0.0015442
1,False,5,36,0.001966
1,False,5,37,0.0016727
1,False,5,38,0.0017308
1,False,5,39,0.0012009
1,False,5,40,0.0022966
1,False,5,41,0.0015922
1,False,5,42,0.002253
1,False,5,43,0.0015742
1,False,5,44,0.0023063
1,False,5,45,0.0016476
1,False,5,46,0.0022247
1,False,5,47,0.0014758
1,False,5,48,0.003066
1,False,5,49,0.0040561
1,False,5,50,0.0044498
1,False,5,51,0.0025851
1,False,5,52,0.0048179
1,False,5,53,0.0025198
1,False,5,54,0.0050106
1,False,5,55,0.0032603
1,False,5,56,0.0057122
1,False,5,57,0.0031568
1,False,5,58,0.0052103
1,False,5,59,0.0044517
1,False,5,60,0.0062606
1,False,5,61,0.0031375
1,False,5,62,0.005983
1,False,5,63,0.0032463
1,False,5,64,0.0060207
1,False,5,65,0.0032477
1,False,5,66,0.006125
1,False,5,67,0.0033922
1,False,5,68,0.0065746
1,False,5,69,0.0039423
1,False,5,70,0.0064665
1,False,5,71,0.0035086
1,False,5,72,0.0073423
1,False,5,73,0.0038287
1,False,5,74,0.002405
1,False,5,75,0.0069077
1,False,5,76,0.0092507
1,False,5,77,0.0096965
1,False,5,78,0.0103482
1,False,5,79,0.0090368
1,False,5,80,0.0043973
1,False,5,81,0.0056456
1,False,5,82,0.0202575
1,False,5,83,0.011526
1,False,5,84,0.01132
1,False,5,85,0.0144314
1,False,5,86,0.0124678
1,False,5,87,0.0136599
1,False,5,88,0.0148407
1,False,5,89,0.0162225
1,False,5,90,0.0142723
1,False,5,91,0.0153982
1,False,5,92,0.0161504
1,False,5,93,0.0149151
1,False,5,94,0.0145121
1,False,5,95,0.0176269
1,False,5,96,0.0159717
1,False,5,97,0.019203
1,False,5,98,0.0218557
1,False,5,99,0.0187917
1,False,5,100,0.0170745
1,False,5,101,0.0174244
1,False,5,102,0.0179491
1,False,5,103,0.0178564
1,False,5,104,0.0183912
1,False,5,105,0.018961
1,False,5,106,0.0272008
1,False,5,107,0.0048929
1,False,5,108,0.0271271
1,False,5,109,0.0601623
1,False,5,110,0.0331335
1,False,5,111,0.0349728
1,False,5,112,0.0758344
1,False,5,113,0.086346
1,False,5,114,0.188943
1,False,5,115,0.0738189
1,False,5,116,0.121675
1,False,5,117,0.43963
1,False,5,118,0.0713213
1,False,5,119,0.0738218
1,False,5,120,0.186522
1,False,5,121,0.0653591
1,False,5,122,0.121077
1,False,5,123,0.0518922
1,False,5,124,0.0483832
1,False,5,125,0.0633604
1,False,5,126,0.0489096
1,False,5,127,0.0651075
1,False,5,128,0.0545185
1,False,5,129,0.0653324
1,False,5,130,0.050928
1,False,5,131,0.0715579
1,False,5,132,0.0530358
1,False,5,133,0.0679132
1,False,5,134,0.0626347
1,False,5,135,0.0767772
1,False,5,136,0.0587535
1,False,5,137,0.0799923
1,False,5,138,0.0607045
1,False,5,139,0.0832355
1,False,5,140,0.0639101
1,False,5,141,0.088924
1,False,5,142,0.0674816
1,False,5,143,0.0854256
1,False,5,144,0.0158664
1,False,5,145,0.162681
1,False,5,146,0.165082
1,False,5,147,0.699302
1,False,5,148,0.36172
1,False,5,149,0.122059
1,False,5,150,0.103583
1,False,5,151,0.131227
1,False,5,152,0.112575
1,False,5,153,0.128135
1,False,5,154,0.114933
1,False,5,155,0.136427
1,False,5,156,0.118721
1,False,5,157,0.136468
1,False,5,158,0.124293
1,False,5,159,0.139532
1,False,5,160,0.128758
1,False,5,161,0.143903
1,False,5,162,0.128514
1,False,5,163,0.142544
1,False,5,164,0.130722
1,False,5,165,0.147547
1,False,5,166,0.130172
1,False,5,167,0.150049
1,False,5,168,0.136336
1,False,5,169,0.0829358
1,False,5,170,0.224878
1,False,5,171,0.125444
1,False,5,172,0.127889
1,False,5,173,0.12007
1,False,5,174,0.125869
1,False,5,175,0.131749
1,False,5,176,0.123569
1,False,5,177,0.13445
1,False,5,178,0.131266
1,False,5,179,0.143936
1,False,5,180,0.127861
1,False,5,181,0.140324
1,False,5,182,0.134968
1,False,5,183,0.133713
1,False,5,184,0.153632
1,False,5,185,0.147374
1,False,5,186,0.139252
1,False,5,187,0.140836
1,False,5,188,0.134367
1,False,5,189,0.149816
1,False,5,190,0.147087
1,False,5,191,0.148166
1,False,5,192,0.16349
1,False,5,193,0.148235
1,False,5,194,0.0463127
1,False,5,195,0.150946
1,False,5,196,0.225083
1,False,5,197,0.150427
1,False,5,198,0.281093
1,False,5,199,0.146596
1,False,5,200,0.272981
1,False,5,201,0.15145
1,False,5,202,0.280959
1,False,5,203,0.157224
1,False,5,204,0.285963
1,False,5,205,0.158384
1,False,5,206,0.291014
1,False,5,207,0.153081
1,False,5,208,0.295373
1,False,5,209,0.167856
1,False,5,210,0.305546
1,False,5,211,0.167638
1,False,5,212,0.300224
1,False,5,213,0.167072
1,False,5,214,0.29806
1,False,5,215,0.167408
1,False,5,216,0.329667
1,False,5,217,0.166505
1,False,5,218,0.311112
1,False,5,219,0.0683188
1,False,5,220,0.365386
1,False,5,221,2.15428
1,False,5,222,0.535862
1,False,5,223,0.267382
1,False,5,224,0.222817
1,False,5,225,0.222796
1,False,5,226,0.219308
1,False,5,227,0.213395
1,False,5,228,0.221798
1,False,5,229,0.214724
1,False,5,230,0.225635
1,False,5,231,0.219259
1,False,5,232,0.229548
1,False,5,233,0.217233
1,False,5,234,0.236135
1,False,5,235,0.236126
1,False,5,236,0.250512
1,False,5,237,0.239161
1,False,5,238,0.235817
1,False,5,239,0.23356
1,False,5,240,0.24069
1,False,5,241,0.243894
1,False,5,242,0.245013
1,False,5,243,0.236897
1,False,5,244,0.0882006
1,False,5,245,0.499904
1,False,5,246,0.666413
1,False,5,247,0.342237
1,False,5,248,0.649651
1,False,5,249,0.335748
1,False,5,250,0.645125
1,False,5,251,0.343865
1,False,5,252,0.702432
1,False,5,253,0.348312
1,False,5,254,0.666065
1,False,5,255,0.356378
1,False,5,256,0.676317
1,False,5,257,0.366063
1,False,5,258,0.70923
1,False,5,259,0.348209
1,False,5,260,0.689289
1,False,5,261,0.357024
1,False,5,262,0.711343
1,False,5,263,0.375239
1,False,5,264,0.710927
1,False,5,265,0.369548
1,False,5,266,0.708038
1,False,5,267,0.364042
1,False,5,268,0.747959
1,False,5,269,0.16866
1,False,5,270,0.0017937
1,False,5,271,0.105237
1,False,5,272,0.129992
1,False,5,273,0.0632932
1,False,5,274,0.0968667
1,False,5,275,0.217428
1,False,5,276,0.144685
1,False,5,277,0.272922
1,False,5,278,0.135638
1,False,5,279,0.108322
1,False,5,280,0.12721
1,False,5,281,0.198417
1,False,5,282,0.129045
1,False,5,283,0.0917928
1,False,5,284,0.202859
1,False,5,285,0.250547
1,False,5,286,0.547224
1,False,5,287,0.439453
1,False,5,288,0.22974
1,False,5,289,0.468476
1,False,5,290,0.235028
1,False,5,291,0.476503
1,False,5,292,0.248264
1,False,5,293,0.523668
1,False,5,294,0.266591
1,False,5,295,0.523224
1,False,5,296,0.275423
1,False,5,297,0.533445
1,False,5,298,0.281892
1,False,5,299,0.565845
1,False,5,300,0.295137
1,False,5,301,0.608477
1,False,5,302,0.293026
1,False,5,303,0.615243
1,False,5,304,0.313029
1,False,5,305,0.661428
1,False,5,306,0.344263
1,False,5,307,0.671265
1,False,5,308,0.331073
1,False,5,309,0.689641
1,False,5,310,0.314806
1,False,5,311,0.566459
1,False,5,312,0.490011
1,False,5,313,0.646497
1,False,5,314,0.440836
1,False,5,315,0.477631
1,False,5,316,0.62034
1,False,5,317,0.487129
1,False,5,318,0.65912
1,False,5,319,0.529243
1,False,5,320,0.654031
1,False,5,321,0.50418
1,False,5,322,0.689416
1,False,5,323,0.540129
1,False,5,324,0.704072
1,False,5,325,0.542347
1,False,5,326,0.714863
1,False,5,327,0.550665
1,False,5,328,0.748321
1,False,5,329,0.585228
1,False,5,330,0.762241
1,False,5,331,0.582874
1,False,5,332,0.788674
1,False,5,333,0.608793
1,False,5,334,0.781507
1,False,5,335,0.604435
1,False,5,336,0.788284
1,False,5,337,0.469261
1,False,5,338,0.71358
1,False,5,339,3.0447
1,False,5,340,3.9776
1,False,5,341,3.43488
1,False,5,342,4.24952
1,False,5,343,0.0002781
1,False,5,344,0.0002996
1,False,5,345,0.0002365
1,False,5,346,0.0002513
1,False,5,347,0.0002391
1,False,5,348,0.0002726
