Endgame, White, Parameter, Move,processing_time
4,False,5,1,0.000308
4,False,5,2,0.0003465
4,False,5,3,0.0003251
4,False,5,4,0.0003141
4,False,5,5,0.0003256
4,False,5,6,0.0002777
4,False,5,7,0.0003162
4,False,5,8,0.0003186
4,False,5,9,0.0003547
4,False,5,10,0.0003248
4,False,5,11,0.0002806
4,False,5,12,0.000254
4,False,5,13,0.0002105
4,False,5,14,0.0002768
4,False,5,15,0.0002148
4,False,5,16,0.0004242
4,False,5,17,0.0002443
4,False,5,18,0.0002915
4,False,5,19,0.0002407
4,False,5,20,0.0003063
4,False,5,21,0.0002522
4,False,5,22,0.0003198
4,False,5,23,0.0002773
4,False,5,24,0.0003341
4,False,5,25,0.0002749
4,False,5,26,0.0003484
4,False,5,27,0.0002864
4,False,5,28,0.0003611
4,False,5,29,0.0002974
4,False,5,30,0.000378
4,False,5,31,0.000309
4,False,5,32,0.0003934
4,False,5,33,0.0003209
4,False,5,34,0.0004077
4,False,5,35,0.0015442
4,False,5,36,0.001966
4,False,5,37,0.0016727
4,False,5,38,0.0017308
4,False,5,39,0.0012009
4,False,5,40,0.0022966
4,False,5,41,0.0015922
4,False,5,42,0.002253
4,False,5,43,0.0015742
4,False,5,44,0.0023063
4,False,5,45,0.0016476
4,False,5,46,0.0022247
4,False,5,47,0.0014758
4,False,5,48,0.003066
4,False,5,49,0.0040561
4,False,5,50,0.0044498
4,False,5,51,0.0025851
4,False,5,52,0.0048179
4,False,5,53,0.0025198
4,False,5,54,0.0050106
4,False,5,55,0.0032603
4,False,5,56,0.0057122
4,False,5,57,0.0031568
4,False,5,58,0.0052103
4,False,5,59,0.0044517
4,False,5,60,0.0062606
4,False,5,61,0.0031375
4,False,5,62,0.005983
4,False,5,63,0.0032463
4,False,5,64,0.0060207
4,False,5,65,0.0032477
4,False,5,66,0.006125
4,False,5,67,0.0033922
4,False,5,68,0.0065746
4,False,5,69,0.0039423
4,False,5,70,0.0064665
4,False,5,71,0.0035086
4,False,5,72,0.0073423
4,False,5,73,0.0038287
4,False,5,74,0.002405
4,False,5,75,0.0069077
4,False,5,76,0.0092507
4,False,5,77,0.0096965
4,False,5,78,0.0103482
4,False,5,79,0.0090368
4,False,5,80,0.0043973
4,False,5,81,0.0056456
4,False,5,82,0.0202575
4,False,5,83,0.011526
4,False,5,84,0.01132
4,False,5,85,0.0144314
4,False,5,86,0.0124678
4,False,5,87,0.0136599
4,False,5,88,0.0148407
4,False,5,89,0.0162225
4,False,5,90,0.0142723
4,False,5,91,0.0153982
4,False,5,92,0.0161504
4,False,5,93,0.0149151
4,False,5,94,0.0145121
4,False,5,95,0.0176269
4,False,5,96,0.0159717
4,False,5,97,0.019203
4,False,5,98,0.0218557
4,False,5,99,0.0187917
4,False,5,100,0.0170745
4,False,5,101,0.0174244
4,False,5,102,0.0179491
4,False,5,103,0.0178564
4,False,5,104,0.0183912
4,False,5,105,0.018961
4,False,5,106,0.0272008
4,False,5,107,0.0048929
4,False,5,108,0.0271271
4,False,5,109,0.0601623
4,False,5,110,0.0331335
4,False,5,111,0.0349728
4,False,5,112,0.0758344
4,False,5,113,0.086346
4,False,5,114,0.188943
4,False,5,115,0.0738189
4,False,5,116,0.121675
4,False,5,117,0.43963
4,False,5,118,0.0713213
4,False,5,119,0.0738218
4,False,5,120,0.186522
4,False,5,121,0.0653591
4,False,5,122,0.121077
4,False,5,123,0.0518922
4,False,5,124,0.0483832
4,False,5,125,0.0633604
4,False,5,126,0.0489096
4,False,5,127,0.0651075
4,False,5,128,0.0545185
4,False,5,129,0.0653324
4,False,5,130,0.050928
4,False,5,131,0.0715579
4,False,5,132,0.0530358
4,False,5,133,0.0679132
4,False,5,134,0.0626347
4,False,5,135,0.0767772
4,False,5,136,0.0587535
4,False,5,137,0.0799923
4,False,5,138,0.0607045
4,False,5,139,0.0832355
4,False,5,140,0.0639101
4,False,5,141,0.088924
4,False,5,142,0.0674816
4,False,5,143,0.0854256
4,False,5,144,0.0158664
4,False,5,145,0.162681
4,False,5,146,0.165082
4,False,5,147,0.699302
4,False,5,148,0.36172
4,False,5,149,0.122059
4,False,5,150,0.103583
4,False,5,151,0.131227
4,False,5,152,0.112575
4,False,5,153,0.128135
4,False,5,154,0.114933
4,False,5,155,0.136427
4,False,5,156,0.118721
4,False,5,157,0.136468
4,False,5,158,0.124293
4,False,5,159,0.139532
4,False,5,160,0.128758
4,False,5,161,0.143903
4,False,5,162,0.128514
4,False,5,163,0.142544
4,False,5,164,0.130722
4,False,5,165,0.147547
4,False,5,166,0.130172
4,False,5,167,0.150049
4,False,5,168,0.136336
4,False,5,169,0.0829358
4,False,5,170,0.224878
4,False,5,171,0.125444
4,False,5,172,0.127889
4,False,5,173,0.12007
4,False,5,174,0.125869
4,False,5,175,0.131749
4,False,5,176,0.123569
4,False,5,177,0.13445
4,False,5,178,0.131266
4,False,5,179,0.143936
4,False,5,180,0.127861
