Endgame, White, Parameter, Move,processing_time
2,True,4,1,0.0016872
2,True,4,2,0.0023479
2,True,4,3,0.0027027
2,True,4,4,0.0021286
2,True,4,5,0.0018567
2,True,4,6,0.0015195
2,True,4,7,0.0020426
2,True,4,8,0.0029188
2,True,4,9,0.002437
2,True,4,10,0.0026331
2,True,4,11,0.001885
2,True,4,12,0.001689
2,True,4,13,0.0012217
2,True,4,14,0.0021291
2,True,4,15,0.0012425
2,True,4,16,0.0022605
2,True,4,17,0.0014858
2,True,4,18,0.0023594
2,True,4,19,0.0013917
2,True,4,20,0.0024167
2,True,4,21,0.0014558
2,True,4,22,0.0025236
2,True,4,23,0.001517
2,True,4,24,0.0027904
2,True,4,25,0.001586
2,True,4,26,0.0027754
2,True,4,27,0.0016548
2,True,4,28,0.0028608
2,True,4,29,0.0017133
2,True,4,30,0.0037551
2,True,4,31,0.0017837
2,True,4,32,0.003113
2,True,4,33,0.001863
2,True,4,34,0.0032342
2,True,4,35,8.93e-05
2,True,4,36,0.0015841
2,True,4,37,0.0016568
2,True,4,38,0.0019441
2,True,4,39,0.0019061
2,True,4,40,0.0016479
2,True,4,41,0.0017842
2,True,4,42,0.0019827
2,True,4,43,0.0018981
2,True,4,44,0.0022529
2,True,4,45,0.0027456
2,True,4,46,0.0023687
2,True,4,47,0.0020639
2,True,4,48,0.0032706
2,True,4,49,0.0045401
2,True,4,50,0.0019262
2,True,4,51,0.002374
2,True,4,52,0.0020398
2,True,4,53,0.0022649
2,True,4,54,0.0020501
2,True,4,55,0.0040906
2,True,4,56,0.0025624
2,True,4,57,0.0040382
2,True,4,58,0.0023792
2,True,4,59,0.0065662
2,True,4,60,0.002621
2,True,4,61,0.0028616
2,True,4,62,0.0025658
2,True,4,63,0.0031066
2,True,4,64,0.0026615
2,True,4,65,0.0029197
2,True,4,66,0.0026167
2,True,4,67,0.003089
2,True,4,68,0.0027393
2,True,4,69,0.0033821
2,True,4,70,0.0030249
2,True,4,71,0.0032798
2,True,4,72,0.0029227
2,True,4,73,0.0035672
2,True,4,74,0.0031915
2,True,4,75,0.0001008
2,True,4,76,0.0021599
2,True,4,77,0.0023288
2,True,4,78,0.002478
2,True,4,79,0.0026929
2,True,4,80,0.0015172
2,True,4,81,0.0013697
2,True,4,82,0.0046952
2,True,4,83,0.0054012
2,True,4,84,0.0054064
2,True,4,85,0.006246
2,True,4,86,0.005484
2,True,4,87,0.0055122
2,True,4,88,0.0057754
2,True,4,89,0.0061003
2,True,4,90,0.0062145
2,True,4,91,0.0080654
2,True,4,92,0.006404
2,True,4,93,0.0072801
2,True,4,94,0.0062438
