Endgame, White, Parameter, Move,evaluation_function
1,False,2,1,10
1,False,2,2,-60
1,False,2,3,30
1,False,2,4,30
1,False,2,5,30
1,False,2,6,40
1,False,2,7,40
1,False,2,8,40
1,False,2,9,30
1,False,2,10,30
1,False,2,11,30
1,False,2,12,30
1,False,2,13,30
1,False,2,14,30
1,False,2,15,30
1,False,2,16,30
1,False,2,17,30
1,False,2,18,30
1,False,2,19,30
1,False,2,20,30
1,False,2,21,30
1,False,2,22,30
1,False,2,23,30
1,False,2,24,30
1,False,2,25,30
1,False,2,26,30
1,False,2,27,30
1,False,2,28,30
1,False,2,29,30
1,False,2,30,30
1,False,2,31,30
1,False,2,32,30
1,False,2,33,30
1,False,2,34,30
1,False,2,35,10
1,False,2,36,10
1,False,2,37,10
1,False,2,38,10
1,False,2,39,0
1,False,2,40,-10
1,False,2,41,-20
1,False,2,42,-20
1,False,2,43,-20
1,False,2,44,-20
1,False,2,45,-20
1,False,2,46,-20
1,False,2,47,-20
1,False,2,48,-10
1,False,2,49,0
1,False,2,50,0
1,False,2,51,0
1,False,2,52,0
1,False,2,53,0
1,False,2,54,0
1,False,2,55,0
1,False,2,56,0
1,False,2,57,0
1,False,2,58,0
1,False,2,59,0
1,False,2,60,0
1,False,2,61,0
1,False,2,62,0
1,False,2,63,0
1,False,2,64,0
1,False,2,65,0
1,False,2,66,0
1,False,2,67,0
1,False,2,68,0
1,False,2,69,0
1,False,2,70,0
1,False,2,71,0
1,False,2,72,0
1,False,2,73,0
1,False,2,74,0
1,False,2,75,20
1,False,2,76,20
1,False,2,77,30
1,False,2,78,30
1,False,2,79,0
1,False,2,80,-80
1,False,2,81,-80
1,False,2,82,-80
1,False,2,83,-80
1,False,2,84,-80
1,False,2,85,-80
1,False,2,86,-80
1,False,2,87,-80
1,False,2,88,-80
1,False,2,89,-80
1,False,2,90,-80
1,False,2,91,-80
1,False,2,92,-80
1,False,2,93,-80
1,False,2,94,-80
1,False,2,95,-80
1,False,2,96,-80
1,False,2,97,-80
1,False,2,98,-80
1,False,2,99,-80
1,False,2,100,-80
1,False,2,101,-80
1,False,2,102,-80
1,False,2,103,-80
1,False,2,104,-80
1,False,2,105,-80
1,False,2,106,-80
1,False,2,107,0
1,False,2,108,10
1,False,2,109,20
1,False,2,110,20
1,False,2,111,10
1,False,2,112,10
1,False,2,113,10
1,False,2,114,-20
1,False,2,115,-70
1,False,2,116,-80
1,False,2,117,-90
1,False,2,118,-90
1,False,2,119,-90
1,False,2,120,-90
1,False,2,121,-120
1,False,2,122,-120
1,False,2,123,-90
1,False,2,124,-90
1,False,2,125,-90
1,False,2,126,-90
1,False,2,127,-90
1,False,2,128,-90
1,False,2,129,-90
1,False,2,130,-90
1,False,2,131,-90
1,False,2,132,-90
1,False,2,133,-90
1,False,2,134,-90
1,False,2,135,-90
1,False,2,136,-90
1,False,2,137,-90
1,False,2,138,-90
1,False,2,139,-90
1,False,2,140,-90
1,False,2,141,-90
1,False,2,142,-90
1,False,2,143,-90
1,False,2,144,-90
1,False,2,145,-90
1,False,2,146,-90
1,False,2,147,-110
1,False,2,148,-90
1,False,2,149,-120
1,False,2,150,-90
1,False,2,151,-120
1,False,2,152,-90
1,False,2,153,-120
1,False,2,154,-90
1,False,2,155,-120
1,False,2,156,-90
1,False,2,157,-120
1,False,2,158,-90
1,False,2,159,-120
1,False,2,160,-90
1,False,2,161,-120
1,False,2,162,-90
1,False,2,163,-120
1,False,2,164,-90
1,False,2,165,-120
1,False,2,166,-90
1,False,2,167,-120
1,False,2,168,-90
1,False,2,169,-90
1,False,2,170,-90
1,False,2,171,-90
1,False,2,172,-90
1,False,2,173,-90
1,False,2,174,-90
1,False,2,175,-90
1,False,2,176,-90
1,False,2,177,-90
1,False,2,178,-90
1,False,2,179,-90
1,False,2,180,-90
