Endgame, White, Parameter, Move,number_of_evaluations
1,False,4,1,8
1,False,4,2,8
1,False,4,3,7
1,False,4,4,7
1,False,4,5,7
1,False,4,6,6
1,False,4,7,7
1,False,4,8,6
1,False,4,9,6
1,False,4,10,7
1,False,4,11,6
1,False,4,12,6
1,False,4,13,4
1,False,4,14,6
1,False,4,15,4
1,False,4,16,6
1,False,4,17,4
1,False,4,18,6
1,False,4,19,4
1,False,4,20,6
1,False,4,21,4
1,False,4,22,6
1,False,4,23,4
1,False,4,24,6
1,False,4,25,4
1,False,4,26,6
1,False,4,27,4
1,False,4,28,6
1,False,4,29,4
1,False,4,30,6
1,False,4,31,4
1,False,4,32,6
1,False,4,33,4
1,False,4,34,6
1,False,4,35,19
1,False,4,36,23
1,False,4,37,21
1,False,4,38,23
1,False,4,39,19
1,False,4,40,43
1,False,4,41,31
1,False,4,42,24
1,False,4,43,20
1,False,4,44,28
1,False,4,45,20
1,False,4,46,21
1,False,4,47,27
1,False,4,48,30
1,False,4,49,43
1,False,4,50,71
1,False,4,51,25
1,False,4,52,71
1,False,4,53,25
1,False,4,54,71
1,False,4,55,25
1,False,4,56,71
1,False,4,57,25
1,False,4,58,71
1,False,4,59,25
1,False,4,60,71
1,False,4,61,25
1,False,4,62,71
1,False,4,63,25
1,False,4,64,71
1,False,4,65,25
1,False,4,66,71
1,False,4,67,25
1,False,4,68,71
1,False,4,69,25
1,False,4,70,71
1,False,4,71,25
1,False,4,72,71
1,False,4,73,25
1,False,4,74,15
1,False,4,75,170
1,False,4,76,186
1,False,4,77,190
1,False,4,78,184
1,False,4,79,110
1,False,4,80,62
1,False,4,81,63
1,False,4,82,265
1,False,4,83,150
1,False,4,84,158
1,False,4,85,148
1,False,4,86,158
1,False,4,87,148
1,False,4,88,158
1,False,4,89,148
1,False,4,90,158
1,False,4,91,148
1,False,4,92,158
1,False,4,93,148
1,False,4,94,158
1,False,4,95,148
1,False,4,96,158
1,False,4,97,148
1,False,4,98,158
1,False,4,99,148
1,False,4,100,158
1,False,4,101,148
1,False,4,102,158
1,False,4,103,148
1,False,4,104,158
1,False,4,105,148
1,False,4,106,158
1,False,4,107,22
1,False,4,108,342
1,False,4,109,1219
1,False,4,110,351
1,False,4,111,426
1,False,4,112,806
1,False,4,113,771
1,False,4,114,1491
1,False,4,115,706
1,False,4,116,2211
1,False,4,117,9059
1,False,4,118,1591
1,False,4,119,1219
1,False,4,120,3269
1,False,4,121,1246
1,False,4,122,2684
1,False,4,123,1086
1,False,4,124,991
1,False,4,125,1305
1,False,4,126,991
1,False,4,127,1305
1,False,4,128,991
1,False,4,129,1305
1,False,4,130,991
1,False,4,131,1305
1,False,4,132,991
1,False,4,133,1305
1,False,4,134,991
1,False,4,135,1305
1,False,4,136,991
1,False,4,137,1305
1,False,4,138,991
1,False,4,139,1305
1,False,4,140,991
1,False,4,141,1305
1,False,4,142,991
1,False,4,143,1305
1,False,4,144,187
1,False,4,145,1755
1,False,4,146,2030
1,False,4,147,9538
1,False,4,148,3763
1,False,4,149,1629
1,False,4,150,1464
1,False,4,151,1629
1,False,4,152,1464
1,False,4,153,1629
1,False,4,154,1464
1,False,4,155,1629
1,False,4,156,1464
1,False,4,157,1629
1,False,4,158,1464
1,False,4,159,1629
1,False,4,160,1464
1,False,4,161,1629
1,False,4,162,1464
1,False,4,163,1629
1,False,4,164,1464
1,False,4,165,1629
1,False,4,166,1464
1,False,4,167,1629
1,False,4,168,1464
1,False,4,169,536
1,False,4,170,2060
1,False,4,171,1234
1,False,4,172,1155
1,False,4,173,1234
1,False,4,174,1155
1,False,4,175,1234
1,False,4,176,1155
1,False,4,177,1234
1,False,4,178,1155
1,False,4,179,1234
1,False,4,180,1155
1,False,4,181,1234
1,False,4,182,1155
1,False,4,183,1234
1,False,4,184,1155
1,False,4,185,1234
1,False,4,186,1155
1,False,4,187,1234
1,False,4,188,1155
1,False,4,189,1234
1,False,4,190,1155
1,False,4,191,1234
1,False,4,192,1155
1,False,4,193,1234
1,False,4,194,263
1,False,4,195,901
1,False,4,196,1666
1,False,4,197,1123
1,False,4,198,1999
1,False,4,199,1123
1,False,4,200,1999
1,False,4,201,1123
1,False,4,202,1999
1,False,4,203,1123
1,False,4,204,1999
1,False,4,205,1123
1,False,4,206,1999
1,False,4,207,1123
1,False,4,208,1999
1,False,4,209,1123
1,False,4,210,1999
1,False,4,211,1123
1,False,4,212,1999
1,False,4,213,1123
1,False,4,214,1999
1,False,4,215,1123
1,False,4,216,1999
1,False,4,217,1123
1,False,4,218,1999
1,False,4,219,321
1,False,4,220,1993
1,False,4,221,13847
1,False,4,222,3126
1,False,4,223,1300
1,False,4,224,1400
1,False,4,225,1147
1,False,4,226,1400
1,False,4,227,1147
1,False,4,228,1400
1,False,4,229,1147
1,False,4,230,1400
1,False,4,231,1147
1,False,4,232,1400
1,False,4,233,1147
1,False,4,234,1400
1,False,4,235,1147
1,False,4,236,1400
1,False,4,237,1147
1,False,4,238,1400
1,False,4,239,1147
1,False,4,240,1400
1,False,4,241,1147
1,False,4,242,1400
1,False,4,243,1147
1,False,4,244,420
1,False,4,245,2864
1,False,4,246,3593
1,False,4,247,1845
1,False,4,248,3593
1,False,4,249,1845
1,False,4,250,3593
1,False,4,251,1845
1,False,4,252,3593
1,False,4,253,1845
1,False,4,254,3593
1,False,4,255,1845
1,False,4,256,3593
1,False,4,257,1845
1,False,4,258,3593
1,False,4,259,1845
1,False,4,260,3593
1,False,4,261,1845
1,False,4,262,3593
1,False,4,263,1845
1,False,4,264,3593
1,False,4,265,1845
1,False,4,266,3593
1,False,4,267,1845
1,False,4,268,3593
1,False,4,269,676
1,False,4,270,5
1,False,4,271,2208
1,False,4,272,2732
1,False,4,273,912
1,False,4,274,1568
1,False,4,275,2574
1,False,4,276,2579
1,False,4,277,4409
1,False,4,278,2383
1,False,4,279,1861
1,False,4,280,2287
1,False,4,281,3735
1,False,4,282,2068
1,False,4,283,1458
1,False,4,284,3116
1,False,4,285,4193
1,False,4,286,9921
1,False,4,287,8965
1,False,4,288,4285
1,False,4,289,8965
1,False,4,290,4285
1,False,4,291,8965
1,False,4,292,4285
1,False,4,293,8965
1,False,4,294,4285
1,False,4,295,8965
1,False,4,296,4285
1,False,4,297,8965
1,False,4,298,4285
1,False,4,299,8965
1,False,4,300,4285
1,False,4,301,8965
1,False,4,302,4285
1,False,4,303,8965
1,False,4,304,4285
1,False,4,305,8965
1,False,4,306,4285
1,False,4,307,8965
1,False,4,308,4285
1,False,4,309,8965
1,False,4,310,3781
1,False,4,311,7118
1,False,4,312,5432
1,False,4,313,7723
1,False,4,314,5336
1,False,4,315,5680
1,False,4,316,7440
1,False,4,317,5680
1,False,4,318,7440
1,False,4,319,5680
1,False,4,320,7440
1,False,4,321,5680
1,False,4,322,7440
1,False,4,323,5680
1,False,4,324,7440
1,False,4,325,5680
1,False,4,326,7440
1,False,4,327,5680
1,False,4,328,7440
1,False,4,329,5680
1,False,4,330,7440
1,False,4,331,5680
1,False,4,332,7440
1,False,4,333,5680
1,False,4,334,7440
1,False,4,335,5680
1,False,4,336,7440
1,False,4,337,4357
1,False,4,338,7026
1,False,4,339,31286
1,False,4,340,39610
1,False,4,341,35322
1,False,4,342,41478
1,False,4,343,8
1,False,4,344,8
1,False,4,345,7
1,False,4,346,7
1,False,4,347,7
1,False,4,348,7
1,False,4,349,6
1,False,4,350,7
1,False,4,351,6
1,False,4,352,6
1,False,4,353,7
1,False,4,354,6
1,False,4,355,6
1,False,4,356,4
1,False,4,357,6
1,False,4,358,4
1,False,4,359,6
1,False,4,360,4
1,False,4,361,6
1,False,4,362,4
1,False,4,363,6
1,False,4,364,4
1,False,4,365,6
1,False,4,366,4
1,False,4,367,6
1,False,4,368,4
1,False,4,369,6
1,False,4,370,4
1,False,4,371,6
1,False,4,372,4
1,False,4,373,6
1,False,4,374,4
1,False,4,375,6
1,False,4,376,4
1,False,4,377,7
1,False,4,378,6
1,False,4,379,4
1,False,4,380,6
1,False,4,381,4
1,False,4,382,6
1,False,4,383,4
1,False,4,384,6
1,False,4,385,4
1,False,4,386,6
1,False,4,387,4
1,False,4,388,6
1,False,4,389,4
1,False,4,390,6
1,False,4,391,4
1,False,4,392,6
1,False,4,393,4
1,False,4,394,6
1,False,4,395,4
1,False,4,396,6
1,False,4,397,4
1,False,4,398,6
1,False,4,399,4
1,False,4,400,6
1,False,4,401,4
1,False,4,402,6
1,False,4,403,19
1,False,4,404,30
1,False,4,405,34
1,False,4,406,22
1,False,4,407,20
1,False,4,408,37
1,False,4,409,71
1,False,4,410,77
1,False,4,411,65
1,False,4,412,75
1,False,4,413,45
1,False,4,414,30
1,False,4,415,45
1,False,4,416,30
1,False,4,417,45
1,False,4,418,30
1,False,4,419,45
1,False,4,420,30
1,False,4,421,45
1,False,4,422,30
1,False,4,423,45
1,False,4,424,30
1,False,4,425,45
1,False,4,426,30
1,False,4,427,45
1,False,4,428,30
1,False,4,429,45
1,False,4,430,30
1,False,4,431,45
1,False,4,432,30
1,False,4,433,45
1,False,4,434,30
1,False,4,435,45
1,False,4,436,30
1,False,4,437,37
1,False,4,438,46
1,False,4,439,30
1,False,4,440,125
1,False,4,441,64
1,False,4,442,170
1,False,4,443,138
1,False,4,444,156
1,False,4,445,104
1,False,4,446,67
1,False,4,447,140
1,False,4,448,130
1,False,4,449,134
1,False,4,450,226
1,False,4,451,162
1,False,4,452,226
1,False,4,453,162
1,False,4,454,226
1,False,4,455,162
1,False,4,456,226
1,False,4,457,162
1,False,4,458,226
1,False,4,459,162
1,False,4,460,226
1,False,4,461,162
1,False,4,462,226
1,False,4,463,162
1,False,4,464,226
1,False,4,465,162
1,False,4,466,226
1,False,4,467,162
1,False,4,468,226
1,False,4,469,162
1,False,4,470,226
1,False,4,471,162
1,False,4,472,226
1,False,4,473,162
1,False,4,474,117
1,False,4,475,178
1,False,4,476,35
1,False,4,477,104
1,False,4,478,94
1,False,4,479,208
1,False,4,480,105
1,False,4,481,197
1,False,4,482,101
1,False,4,483,92
1,False,4,484,101
1,False,4,485,92
1,False,4,486,101
1,False,4,487,92
1,False,4,488,101
1,False,4,489,92
1,False,4,490,101
1,False,4,491,92
1,False,4,492,101
1,False,4,493,92
1,False,4,494,101
1,False,4,495,92
1,False,4,496,101
1,False,4,497,92
1,False,4,498,101
1,False,4,499,92
1,False,4,500,101
1,False,4,501,92
1,False,4,502,101
1,False,4,503,92
1,False,4,504,56
1,False,4,505,67
1,False,4,506,62
1,False,4,507,67
1,False,4,508,62
1,False,4,509,67
1,False,4,510,62
1,False,4,511,67
1,False,4,512,62
1,False,4,513,67
1,False,4,514,62
1,False,4,515,67
1,False,4,516,62
1,False,4,517,67
1,False,4,518,62
1,False,4,519,67
1,False,4,520,62
1,False,4,521,67
1,False,4,522,62
1,False,4,523,67
1,False,4,524,62
1,False,4,525,67
1,False,4,526,62
1,False,4,527,67
1,False,4,528,62
1,False,4,529,55
1,False,4,530,60
1,False,4,531,55
1,False,4,532,40
1,False,4,533,342
1,False,4,534,454
1,False,4,535,665
1,False,4,536,596
1,False,4,537,486
1,False,4,538,244
1,False,4,539,342
1,False,4,540,755
1,False,4,541,434
1,False,4,542,472
1,False,4,543,837
1,False,4,544,5135
1,False,4,545,3788
1,False,4,546,1253
1,False,4,547,1573
1,False,4,548,864
1,False,4,549,1042
1,False,4,550,864
1,False,4,551,1042
1,False,4,552,864
1,False,4,553,1042
1,False,4,554,864
1,False,4,555,1042
1,False,4,556,864
1,False,4,557,1042
1,False,4,558,864
1,False,4,559,1042
1,False,4,560,864
1,False,4,561,1042
1,False,4,562,864
1,False,4,563,1042
1,False,4,564,864
1,False,4,565,1042
1,False,4,566,864
1,False,4,567,1042
1,False,4,568,864
1,False,4,569,327
1,False,4,570,3516
1,False,4,571,5830
1,False,4,572,7921
1,False,4,573,6325
1,False,4,574,3382
1,False,4,575,7893
1,False,4,576,6932
1,False,4,577,6325
1,False,4,578,3382
1,False,4,579,7893
1,False,4,580,6932
1,False,4,581,6325
1,False,4,582,3382
1,False,4,583,7893
1,False,4,584,6932
1,False,4,585,6325
1,False,4,586,3382
1,False,4,587,7893
1,False,4,588,6932
1,False,4,589,6325
1,False,4,590,3382
1,False,4,591,7893
1,False,4,592,6932
1,False,4,593,6325
1,False,4,594,1179
1,False,4,595,3662
1,False,4,596,3278
1,False,4,597,2113
1,False,4,598,7639
1,False,4,599,6667
1,False,4,600,6084
1,False,4,601,2793
1,False,4,602,7639
1,False,4,603,6667
1,False,4,604,6084
1,False,4,605,2793
1,False,4,606,7639
1,False,4,607,6667
1,False,4,608,6084
1,False,4,609,2793
1,False,4,610,7639
1,False,4,611,6667
1,False,4,612,6084
1,False,4,613,2793
1,False,4,614,7639
1,False,4,615,6667
1,False,4,616,6084
1,False,4,617,2793
1,False,4,618,7639
1,False,4,619,1384
1,False,4,620,4207
1,False,4,621,6226
1,False,4,622,4915
1,False,4,623,2755
1,False,4,624,6025
1,False,4,625,4765
1,False,4,626,4915
1,False,4,627,2755
1,False,4,628,6025
1,False,4,629,4765
1,False,4,630,4915
1,False,4,631,2755
1,False,4,632,6025
1,False,4,633,4765
1,False,4,634,4915
