Endgame, White, Parameter, Move,evaluation_function
3,False,4,1,10
3,False,4,2,-60
3,False,4,3,30
3,False,4,4,30
3,False,4,5,30
3,False,4,6,40
3,False,4,7,40
3,False,4,8,40
3,False,4,9,30
3,False,4,10,30
3,False,4,11,30
3,False,4,12,30
3,False,4,13,30
3,False,4,14,30
3,False,4,15,30
3,False,4,16,30
3,False,4,17,30
3,False,4,18,30
3,False,4,19,30
3,False,4,20,30
3,False,4,21,30
3,False,4,22,30
3,False,4,23,30
3,False,4,24,30
3,False,4,25,30
3,False,4,26,30
3,False,4,27,30
3,False,4,28,30
3,False,4,29,30
3,False,4,30,30
3,False,4,31,30
3,False,4,32,30
3,False,4,33,30
3,False,4,34,30
3,False,4,35,10
3,False,4,36,10
3,False,4,37,10
3,False,4,38,10
3,False,4,39,0
3,False,4,40,-10
3,False,4,41,-20
3,False,4,42,-20
3,False,4,43,-20
3,False,4,44,-20
3,False,4,45,-20
3,False,4,46,-20
3,False,4,47,-20
3,False,4,48,-10
3,False,4,49,0
3,False,4,50,0
3,False,4,51,0
3,False,4,52,0
3,False,4,53,0
3,False,4,54,0
3,False,4,55,0
3,False,4,56,0
3,False,4,57,0
3,False,4,58,0
3,False,4,59,0
3,False,4,60,0
3,False,4,61,0
3,False,4,62,0
3,False,4,63,0
3,False,4,64,0
3,False,4,65,0
3,False,4,66,0
3,False,4,67,0
3,False,4,68,0
3,False,4,69,0
3,False,4,70,0
3,False,4,71,0
3,False,4,72,0
3,False,4,73,0
3,False,4,74,0
3,False,4,75,20
3,False,4,76,20
3,False,4,77,30
3,False,4,78,30
3,False,4,79,0
3,False,4,80,-80
3,False,4,81,-80
3,False,4,82,-80
3,False,4,83,-80
3,False,4,84,-80
3,False,4,85,-80
3,False,4,86,-80
3,False,4,87,-80
3,False,4,88,-80
3,False,4,89,-80
3,False,4,90,-80
3,False,4,91,-80
3,False,4,92,-80
3,False,4,93,-80
3,False,4,94,-80
3,False,4,95,-80
3,False,4,96,-80
3,False,4,97,-80
3,False,4,98,-80
3,False,4,99,-80
3,False,4,100,-80
3,False,4,101,-80
3,False,4,102,-80
3,False,4,103,-80
3,False,4,104,-80
3,False,4,105,-80
3,False,4,106,-80
3,False,4,107,0
3,False,4,108,10
3,False,4,109,20
3,False,4,110,20
3,False,4,111,10
3,False,4,112,10
3,False,4,113,10
3,False,4,114,-20
3,False,4,115,-70
3,False,4,116,-80
3,False,4,117,-90
3,False,4,118,-90
3,False,4,119,-90
3,False,4,120,-90
3,False,4,121,-120
3,False,4,122,-120
3,False,4,123,-90
3,False,4,124,-90
3,False,4,125,-90
3,False,4,126,-90
3,False,4,127,-90
3,False,4,128,-90
3,False,4,129,-90
3,False,4,130,-90
3,False,4,131,-90
3,False,4,132,-90
3,False,4,133,-90
3,False,4,134,-90
3,False,4,135,-90
3,False,4,136,-90
3,False,4,137,-90
3,False,4,138,-90
3,False,4,139,-90
3,False,4,140,-90
3,False,4,141,-90
3,False,4,142,-90
3,False,4,143,-90
3,False,4,144,-90
3,False,4,145,-90
3,False,4,146,-90
3,False,4,147,-110
3,False,4,148,-90
3,False,4,149,-120
3,False,4,150,-90
3,False,4,151,-120
3,False,4,152,-90
3,False,4,153,-120
3,False,4,154,-90
3,False,4,155,-120
3,False,4,156,-90
3,False,4,157,-120
3,False,4,158,-90
3,False,4,159,-120
3,False,4,160,-90
3,False,4,161,-120
3,False,4,162,-90
3,False,4,163,-120
3,False,4,164,-90
3,False,4,165,-120
3,False,4,166,-90
3,False,4,167,-120
3,False,4,168,-90
3,False,4,169,-90
3,False,4,170,-90
3,False,4,171,-90
3,False,4,172,-90
3,False,4,173,-90
3,False,4,174,-90
3,False,4,175,-90
