Endgame, White, Parameter, Move,evaluation_function
0,True,4,1,10
0,True,4,2,10
0,True,4,3,10
0,True,4,4,10
0,True,4,5,10
0,True,4,6,10
0,True,4,7,10
0,True,4,8,10
0,True,4,9,10
0,True,4,10,10
0,True,4,11,10
0,True,4,12,10
0,True,4,13,10
0,True,4,14,10
0,True,4,15,10
0,True,4,16,10
0,True,4,17,10
0,True,4,18,10
0,True,4,19,10
0,True,4,20,10
0,True,4,21,10
0,True,4,22,10
0,True,4,23,10
0,True,4,24,10
0,True,4,25,10
0,True,4,26,10
0,True,4,27,10
0,True,4,28,10
0,True,4,29,0
0,True,4,30,60
0,True,4,31,50
0,True,4,32,10
0,True,4,33,10
0,True,4,34,10
0,True,4,35,0
0,True,4,36,0
0,True,4,37,0
0,True,4,38,0
0,True,4,39,0
0,True,4,40,0
0,True,4,41,0
0,True,4,42,0
0,True,4,43,0
0,True,4,44,0
0,True,4,45,0
0,True,4,46,0
0,True,4,47,0
0,True,4,48,0
0,True,4,49,0
0,True,4,50,0
0,True,4,51,0
0,True,4,52,0
0,True,4,53,0
0,True,4,54,0
0,True,4,55,0
0,True,4,56,0
0,True,4,57,0
0,True,4,58,0
0,True,4,59,0
0,True,4,60,0
0,True,4,61,10
0,True,4,62,0
0,True,4,63,0
0,True,4,64,-10
0,True,4,65,-40
0,True,4,66,40
0,True,4,67,40
0,True,4,68,40
0,True,4,69,50
0,True,4,70,50
0,True,4,71,50
0,True,4,72,90
0,True,4,73,90
0,True,4,74,90
0,True,4,75,90
0,True,4,76,90
0,True,4,77,90
0,True,4,78,90
0,True,4,79,90
0,True,4,80,90
0,True,4,81,90
0,True,4,82,90
0,True,4,83,90
0,True,4,84,90
0,True,4,85,90
0,True,4,86,90
0,True,4,87,90
0,True,4,88,90
0,True,4,89,90
0,True,4,90,90
0,True,4,91,90
0,True,4,92,90
0,True,4,93,90
0,True,4,94,90
0,True,4,95,90
0,True,4,96,90
0,True,4,97,90
0,True,4,98,0
0,True,4,99,20
0,True,4,100,10
0,True,4,101,10
0,True,4,102,60
0,True,4,103,10
0,True,4,104,0
0,True,4,105,0
0,True,4,106,0
0,True,4,107,0
0,True,4,108,0
0,True,4,109,0
0,True,4,110,0
0,True,4,111,-40
0,True,4,112,-30
0,True,4,113,-30
0,True,4,114,-30
0,True,4,115,-80
0,True,4,116,-80
0,True,4,117,-80
0,True,4,118,-80
0,True,4,119,-80
0,True,4,120,-80
0,True,4,121,-80
0,True,4,122,-80
0,True,4,123,-80
0,True,4,124,-80
0,True,4,125,-80
0,True,4,126,-80
0,True,4,127,-80
0,True,4,128,-80
0,True,4,129,-80
0,True,4,130,-80
0,True,4,131,-80
0,True,4,132,-80
0,True,4,133,-80
0,True,4,134,-80
0,True,4,135,-80
0,True,4,136,-80
0,True,4,137,-80
0,True,4,138,-80
0,True,4,139,-80
0,True,4,140,-90
0,True,4,141,-90
0,True,4,142,-90
0,True,4,143,-90
0,True,4,144,-90
0,True,4,145,-90
0,True,4,146,-90
0,True,4,147,-90
0,True,4,148,-90
0,True,4,149,-90
0,True,4,150,-90
0,True,4,151,-90
0,True,4,152,-90
0,True,4,153,-90
0,True,4,154,-90
0,True,4,155,-90
0,True,4,156,-90
0,True,4,157,-90
0,True,4,158,-90
0,True,4,159,-90
0,True,4,160,-90
0,True,4,161,-90
0,True,4,162,-90
0,True,4,163,-90
0,True,4,164,-90
0,True,4,165,-90
0,True,4,166,0
0,True,4,167,-80
0,True,4,168,-80
0,True,4,169,-890
0,True,4,170,0
0,True,4,171,0
0,True,4,172,-10
0,True,4,173,-40
0,True,4,174,40
0,True,4,175,40
0,True,4,176,40
0,True,4,177,50
0,True,4,178,50
0,True,4,179,50
0,True,4,180,90
0,True,4,181,90
0,True,4,182,90
0,True,4,183,90
0,True,4,184,90
0,True,4,185,90
0,True,4,186,90
0,True,4,187,90
0,True,4,188,90
0,True,4,189,90
0,True,4,190,90
0,True,4,191,90
0,True,4,192,90
0,True,4,193,90
0,True,4,194,90
0,True,4,195,90
0,True,4,196,90
0,True,4,197,90
0,True,4,198,90
0,True,4,199,90
0,True,4,200,90
0,True,4,201,90
0,True,4,202,90
0,True,4,203,90
0,True,4,204,90
0,True,4,205,90
0,True,4,206,0
0,True,4,207,60
0,True,4,208,50
0,True,4,209,10
0,True,4,210,10
0,True,4,211,10
0,True,4,212,-30
0,True,4,213,-30
0,True,4,214,-30
0,True,4,215,-30
0,True,4,216,-30
0,True,4,217,-30
0,True,4,218,-30
0,True,4,219,-30
0,True,4,220,-30
0,True,4,221,-30
0,True,4,222,-30
0,True,4,223,-30
0,True,4,224,-30
0,True,4,225,-30
0,True,4,226,-30
0,True,4,227,-30
0,True,4,228,-30
0,True,4,229,-30
0,True,4,230,-30
0,True,4,231,-30
0,True,4,232,-30
0,True,4,233,-30
0,True,4,234,-30
0,True,4,235,-30
0,True,4,236,-40
0,True,4,237,-30
0,True,4,238,-40
0,True,4,239,-30
0,True,4,240,-40
0,True,4,241,-30
0,True,4,242,-40
0,True,4,243,-30
0,True,4,244,-40
0,True,4,245,-30
0,True,4,246,-40
0,True,4,247,-30
0,True,4,248,-40
0,True,4,249,-30
0,True,4,250,-40
0,True,4,251,-30
0,True,4,252,-40
0,True,4,253,-30
0,True,4,254,-40
0,True,4,255,-30
0,True,4,256,-40
0,True,4,257,-30
0,True,4,258,-40
0,True,4,259,50
0,True,4,260,0
0,True,4,261,0
0,True,4,262,0
0,True,4,263,0
0,True,4,264,0
0,True,4,265,0
0,True,4,266,0
0,True,4,267,0
0,True,4,268,0
0,True,4,269,0
0,True,4,270,0
0,True,4,271,0
0,True,4,272,0
0,True,4,273,0
0,True,4,274,0
0,True,4,275,0
0,True,4,276,0
0,True,4,277,0
0,True,4,278,0
0,True,4,279,0
0,True,4,280,0
0,True,4,281,0
0,True,4,282,0
0,True,4,283,0
0,True,4,284,0
0,True,4,285,0
0,True,4,286,0
0,True,4,287,10
0,True,4,288,10
0,True,4,289,10
0,True,4,290,10
0,True,4,291,10
0,True,4,292,10
0,True,4,293,10
0,True,4,294,10
0,True,4,295,10
0,True,4,296,10
0,True,4,297,10
0,True,4,298,10
0,True,4,299,10
0,True,4,300,10
0,True,4,301,10
0,True,4,302,10
0,True,4,303,10
0,True,4,304,10
0,True,4,305,10
0,True,4,306,10
0,True,4,307,10
0,True,4,308,10
0,True,4,309,10
0,True,4,310,10
0,True,4,311,10
0,True,4,312,0
0,True,4,313,0
0,True,4,314,0
0,True,4,315,-70
0,True,4,316,10
0,True,4,317,10
0,True,4,318,20
0,True,4,319,10
0,True,4,320,10
0,True,4,321,10
0,True,4,322,10
0,True,4,323,10
0,True,4,324,10
0,True,4,325,10
0,True,4,326,10
0,True,4,327,10
0,True,4,328,10
0,True,4,329,10
0,True,4,330,10
0,True,4,331,10
0,True,4,332,10
0,True,4,333,10
0,True,4,334,10
0,True,4,335,10
0,True,4,336,10
0,True,4,337,10
0,True,4,338,10
0,True,4,339,10
0,True,4,340,10
0,True,4,341,10
0,True,4,342,10
0,True,4,343,10
0,True,4,344,0
0,True,4,345,10
0,True,4,346,50
0,True,4,347,100
0,True,4,348,110
0,True,4,349,110
0,True,4,350,110
0,True,4,351,110
0,True,4,352,110
0,True,4,353,110
0,True,4,354,110
0,True,4,355,110
0,True,4,356,110
0,True,4,357,110
0,True,4,358,110
0,True,4,359,110
0,True,4,360,110
0,True,4,361,110
0,True,4,362,110
0,True,4,363,110
0,True,4,364,110
0,True,4,365,110
0,True,4,366,110
0,True,4,367,110
0,True,4,368,110
0,True,4,369,110
0,True,4,370,110
0,True,4,371,110
0,True,4,372,110
0,True,4,373,110
0,True,4,374,110
0,True,4,375,110
0,True,4,376,110
0,True,4,377,110
0,True,4,378,110
0,True,4,379,110
0,True,4,380,110
0,True,4,381,110
0,True,4,382,110
0,True,4,383,110
0,True,4,384,110
0,True,4,385,110
0,True,4,386,110
0,True,4,387,110
0,True,4,388,110
0,True,4,389,110
0,True,4,390,110
0,True,4,391,110
0,True,4,392,110
0,True,4,393,110
0,True,4,394,110
0,True,4,395,110
0,True,4,396,110
0,True,4,397,110
0,True,4,398,110
0,True,4,399,100
0,True,4,400,100
0,True,4,401,100
0,True,4,402,100
0,True,4,403,100
0,True,4,404,100
0,True,4,405,100
0,True,4,406,100
0,True,4,407,100
0,True,4,408,100
0,True,4,409,100
0,True,4,410,100
0,True,4,411,100
0,True,4,412,100
0,True,4,413,100
0,True,4,414,100
0,True,4,415,100
0,True,4,416,100
0,True,4,417,100
0,True,4,418,100
0,True,4,419,100
0,True,4,420,100
0,True,4,421,100
0,True,4,422,100
0,True,4,423,100
0,True,4,424,100
0,True,4,425,100
0,True,4,426,100
0,True,4,427,100
0,True,4,428,100
0,True,4,429,100
0,True,4,430,100
0,True,4,431,100
0,True,4,432,100
0,True,4,433,100
0,True,4,434,100
0,True,4,435,100
0,True,4,436,100
0,True,4,437,100
0,True,4,438,100
0,True,4,439,100
0,True,4,440,100
0,True,4,441,100
0,True,4,442,100
0,True,4,443,100
0,True,4,444,100
0,True,4,445,100
0,True,4,446,100
0,True,4,447,100
0,True,4,448,100
0,True,4,449,100
0,True,4,450,180
0,True,4,451,180
0,True,4,452,180
0,True,4,453,180
0,True,4,454,180
0,True,4,455,180
0,True,4,456,180
0,True,4,457,180
0,True,4,458,180
0,True,4,459,180
0,True,4,460,180
0,True,4,461,180
0,True,4,462,180
0,True,4,463,180
0,True,4,464,180
0,True,4,465,180
0,True,4,466,180
0,True,4,467,180
0,True,4,468,180
0,True,4,469,180
0,True,4,470,180
0,True,4,471,180
0,True,4,472,180
0,True,4,473,180
0,True,4,474,180
0,True,4,475,180
0,True,4,476,180
0,True,4,477,180
0,True,4,478,180
0,True,4,479,180
0,True,4,480,180
0,True,4,481,180
0,True,4,482,180
0,True,4,483,180
0,True,4,484,180
0,True,4,485,180
0,True,4,486,180
0,True,4,487,180
0,True,4,488,180
0,True,4,489,180
0,True,4,490,180
0,True,4,491,180
0,True,4,492,180
0,True,4,493,180
0,True,4,494,180
0,True,4,495,180
0,True,4,496,180
0,True,4,497,180
0,True,4,498,180
0,True,4,499,90
0,True,4,500,90
0,True,4,501,90
0,True,4,502,90
0,True,4,503,90
0,True,4,504,90
0,True,4,505,90
0,True,4,506,90
0,True,4,507,90
0,True,4,508,90
0,True,4,509,90
0,True,4,510,90
0,True,4,511,90
0,True,4,512,90
0,True,4,513,90
0,True,4,514,90
