Endgame, White, Parameter, Move,number_of_evaluations
1,False,2,1,8
1,False,2,2,8
1,False,2,3,7
1,False,2,4,7
1,False,2,5,7
1,False,2,6,6
1,False,2,7,7
1,False,2,8,6
1,False,2,9,6
1,False,2,10,7
1,False,2,11,6
1,False,2,12,6
1,False,2,13,4
1,False,2,14,6
1,False,2,15,4
1,False,2,16,6
1,False,2,17,4
1,False,2,18,6
1,False,2,19,4
1,False,2,20,6
1,False,2,21,4
1,False,2,22,6
1,False,2,23,4
1,False,2,24,6
1,False,2,25,4
1,False,2,26,6
1,False,2,27,4
1,False,2,28,6
1,False,2,29,4
1,False,2,30,6
1,False,2,31,4
1,False,2,32,6
1,False,2,33,4
1,False,2,34,6
1,False,2,35,19
1,False,2,36,23
1,False,2,37,21
1,False,2,38,23
1,False,2,39,19
1,False,2,40,43
1,False,2,41,31
1,False,2,42,24
1,False,2,43,20
1,False,2,44,28
1,False,2,45,20
1,False,2,46,21
1,False,2,47,27
1,False,2,48,30
1,False,2,49,43
1,False,2,50,71
1,False,2,51,25
1,False,2,52,71
1,False,2,53,25
1,False,2,54,71
1,False,2,55,25
1,False,2,56,71
1,False,2,57,25
1,False,2,58,71
1,False,2,59,25
1,False,2,60,71
1,False,2,61,25
1,False,2,62,71
1,False,2,63,25
1,False,2,64,71
1,False,2,65,25
1,False,2,66,71
1,False,2,67,25
1,False,2,68,71
1,False,2,69,25
1,False,2,70,71
1,False,2,71,25
1,False,2,72,71
1,False,2,73,25
1,False,2,74,15
1,False,2,75,170
1,False,2,76,186
1,False,2,77,190
1,False,2,78,184
1,False,2,79,110
1,False,2,80,62
1,False,2,81,63
1,False,2,82,265
1,False,2,83,150
1,False,2,84,158
1,False,2,85,148
1,False,2,86,158
1,False,2,87,148
1,False,2,88,158
1,False,2,89,148
1,False,2,90,158
1,False,2,91,148
1,False,2,92,158
1,False,2,93,148
1,False,2,94,158
1,False,2,95,148
1,False,2,96,158
1,False,2,97,148
1,False,2,98,158
1,False,2,99,148
1,False,2,100,158
1,False,2,101,148
1,False,2,102,158
1,False,2,103,148
1,False,2,104,158
1,False,2,105,148
1,False,2,106,158
1,False,2,107,22
1,False,2,108,342
1,False,2,109,1219
1,False,2,110,351
1,False,2,111,426
1,False,2,112,806
1,False,2,113,771
1,False,2,114,1491
1,False,2,115,706
1,False,2,116,2211
1,False,2,117,9059
1,False,2,118,1591
1,False,2,119,1219
1,False,2,120,3269
1,False,2,121,1246
1,False,2,122,2684
1,False,2,123,1086
1,False,2,124,991
1,False,2,125,1305
1,False,2,126,991
1,False,2,127,1305
1,False,2,128,991
1,False,2,129,1305
1,False,2,130,991
1,False,2,131,1305
1,False,2,132,991
1,False,2,133,1305
1,False,2,134,991
1,False,2,135,1305
1,False,2,136,991
1,False,2,137,1305
1,False,2,138,991
1,False,2,139,1305
1,False,2,140,991
1,False,2,141,1305
1,False,2,142,991
1,False,2,143,1305
1,False,2,144,187
1,False,2,145,1755
1,False,2,146,2030
1,False,2,147,9538
1,False,2,148,3763
1,False,2,149,1629
1,False,2,150,1464
1,False,2,151,1629
1,False,2,152,1464
1,False,2,153,1629
1,False,2,154,1464
1,False,2,155,1629
1,False,2,156,1464
1,False,2,157,1629
1,False,2,158,1464
1,False,2,159,1629
1,False,2,160,1464
1,False,2,161,1629
1,False,2,162,1464
1,False,2,163,1629
1,False,2,164,1464
1,False,2,165,1629
1,False,2,166,1464
1,False,2,167,1629
1,False,2,168,1464
1,False,2,169,536
1,False,2,170,2060
1,False,2,171,1234
1,False,2,172,1155
1,False,2,173,1234
1,False,2,174,1155
1,False,2,175,1234
1,False,2,176,1155
1,False,2,177,1234
1,False,2,178,1155
1,False,2,179,1234
1,False,2,180,1155
1,False,2,181,1234
1,False,2,182,1155
1,False,2,183,1234
1,False,2,184,1155
1,False,2,185,1234
1,False,2,186,1155
1,False,2,187,1234
1,False,2,188,1155
1,False,2,189,1234
1,False,2,190,1155
1,False,2,191,1234
1,False,2,192,1155
1,False,2,193,1234
1,False,2,194,263
1,False,2,195,901
1,False,2,196,1666
1,False,2,197,1123
1,False,2,198,1999
1,False,2,199,1123
1,False,2,200,1999
1,False,2,201,1123
1,False,2,202,1999
1,False,2,203,1123
1,False,2,204,1999
1,False,2,205,1123
1,False,2,206,1999
1,False,2,207,1123
1,False,2,208,1999
1,False,2,209,1123
1,False,2,210,1999
1,False,2,211,1123
1,False,2,212,1999
1,False,2,213,1123
1,False,2,214,1999
1,False,2,215,1123
1,False,2,216,1999
1,False,2,217,1123
1,False,2,218,1999
1,False,2,219,321
1,False,2,220,1993
1,False,2,221,13847
1,False,2,222,3126
1,False,2,223,1300
1,False,2,224,1400
1,False,2,225,1147
1,False,2,226,1400
1,False,2,227,1147
1,False,2,228,1400
1,False,2,229,1147
1,False,2,230,1400
1,False,2,231,1147
1,False,2,232,1400
1,False,2,233,1147
1,False,2,234,1400
1,False,2,235,1147
1,False,2,236,1400
1,False,2,237,1147
1,False,2,238,1400
1,False,2,239,1147
1,False,2,240,1400
1,False,2,241,1147
1,False,2,242,1400
1,False,2,243,1147
1,False,2,244,420
1,False,2,245,2864
1,False,2,246,3593
1,False,2,247,1845
1,False,2,248,3593
1,False,2,249,1845
1,False,2,250,3593
1,False,2,251,1845
1,False,2,252,3593
1,False,2,253,1845
1,False,2,254,3593
1,False,2,255,1845
1,False,2,256,3593
1,False,2,257,1845
1,False,2,258,3593
1,False,2,259,1845
1,False,2,260,3593
1,False,2,261,1845
1,False,2,262,3593
1,False,2,263,1845
1,False,2,264,3593
1,False,2,265,1845
1,False,2,266,3593
1,False,2,267,1845
1,False,2,268,3593
1,False,2,269,676
1,False,2,270,5
1,False,2,271,2208
1,False,2,272,2732
1,False,2,273,912
1,False,2,274,1568
1,False,2,275,2574
1,False,2,276,2579
1,False,2,277,4409
1,False,2,278,2383
1,False,2,279,1861
1,False,2,280,2287
1,False,2,281,3735
1,False,2,282,2068
1,False,2,283,1458
1,False,2,284,3116
1,False,2,285,4193
1,False,2,286,9921
1,False,2,287,8965
1,False,2,288,4285
1,False,2,289,8965
1,False,2,290,4285
1,False,2,291,8965
1,False,2,292,4285
1,False,2,293,8965
1,False,2,294,4285
1,False,2,295,8965
1,False,2,296,4285
1,False,2,297,8965
1,False,2,298,4285
1,False,2,299,8965
1,False,2,300,4285
1,False,2,301,8965
1,False,2,302,4285
1,False,2,303,8965
1,False,2,304,4285
1,False,2,305,8965
1,False,2,306,4285
1,False,2,307,8965
1,False,2,308,4285
1,False,2,309,8965
1,False,2,310,3781
1,False,2,311,7118
1,False,2,312,5432
1,False,2,313,7723
1,False,2,314,5336
1,False,2,315,5680
1,False,2,316,7440
1,False,2,317,5680
1,False,2,318,7440
1,False,2,319,5680
1,False,2,320,7440
1,False,2,321,5680
1,False,2,322,7440
1,False,2,323,5680
1,False,2,324,7440
1,False,2,325,5680
1,False,2,326,7440
1,False,2,327,5680
1,False,2,328,7440
1,False,2,329,5680
1,False,2,330,7440
1,False,2,331,5680
1,False,2,332,7440
1,False,2,333,5680
1,False,2,334,7440
1,False,2,335,5680
1,False,2,336,7440
1,False,2,337,4357
1,False,2,338,7026
1,False,2,339,31286
1,False,2,340,39610
1,False,2,341,35322
1,False,2,342,41478
1,False,2,343,8
1,False,2,344,8
1,False,2,345,7
1,False,2,346,7
1,False,2,347,7
1,False,2,348,7
1,False,2,349,6
1,False,2,350,7
1,False,2,351,6
1,False,2,352,6
1,False,2,353,7
1,False,2,354,6
1,False,2,355,6
1,False,2,356,4
1,False,2,357,6
1,False,2,358,4
1,False,2,359,6
1,False,2,360,4
1,False,2,361,6
1,False,2,362,4
1,False,2,363,6
1,False,2,364,4
1,False,2,365,6
1,False,2,366,4
1,False,2,367,6
1,False,2,368,4
1,False,2,369,6
1,False,2,370,4
1,False,2,371,6
1,False,2,372,4
1,False,2,373,6
1,False,2,374,4
1,False,2,375,6
1,False,2,376,4
1,False,2,377,7
1,False,2,378,6
1,False,2,379,4
1,False,2,380,6
1,False,2,381,4
1,False,2,382,6
1,False,2,383,4
1,False,2,384,6
1,False,2,385,4
1,False,2,386,6
1,False,2,387,4
1,False,2,388,6
1,False,2,389,4
1,False,2,390,6
1,False,2,391,4
1,False,2,392,6
1,False,2,393,4
1,False,2,394,6
1,False,2,395,4
1,False,2,396,6
1,False,2,397,4
1,False,2,398,6
1,False,2,399,4
1,False,2,400,6
1,False,2,401,4
1,False,2,402,6
1,False,2,403,19
1,False,2,404,30
1,False,2,405,34
1,False,2,406,22
1,False,2,407,20
1,False,2,408,37
1,False,2,409,71
1,False,2,410,77
1,False,2,411,65
1,False,2,412,75
1,False,2,413,45
1,False,2,414,30
1,False,2,415,45
1,False,2,416,30
1,False,2,417,45
1,False,2,418,30
1,False,2,419,45
1,False,2,420,30
1,False,2,421,45
1,False,2,422,30
1,False,2,423,45
1,False,2,424,30
1,False,2,425,45
1,False,2,426,30
1,False,2,427,45
1,False,2,428,30
1,False,2,429,45
1,False,2,430,30
1,False,2,431,45
1,False,2,432,30
1,False,2,433,45
1,False,2,434,30
1,False,2,435,45
1,False,2,436,30
1,False,2,437,37
1,False,2,438,46
1,False,2,439,30
1,False,2,440,125
1,False,2,441,64
1,False,2,442,170
1,False,2,443,138
1,False,2,444,156
1,False,2,445,104
1,False,2,446,67
1,False,2,447,140
1,False,2,448,130
1,False,2,449,134
1,False,2,450,226
1,False,2,451,162
1,False,2,452,226
1,False,2,453,162
1,False,2,454,226
1,False,2,455,162
1,False,2,456,226
1,False,2,457,162
1,False,2,458,226
1,False,2,459,162
1,False,2,460,226
1,False,2,461,162
