Endgame, White, Parameter, Move,number_of_evaluations
4,False,5,1,8
4,False,5,2,8
4,False,5,3,7
4,False,5,4,7
4,False,5,5,7
4,False,5,6,6
4,False,5,7,7
4,False,5,8,6
4,False,5,9,6
4,False,5,10,7
4,False,5,11,6
4,False,5,12,6
4,False,5,13,4
4,False,5,14,6
4,False,5,15,4
4,False,5,16,6
4,False,5,17,4
4,False,5,18,6
4,False,5,19,4
4,False,5,20,6
4,False,5,21,4
4,False,5,22,6
4,False,5,23,4
4,False,5,24,6
4,False,5,25,4
4,False,5,26,6
4,False,5,27,4
4,False,5,28,6
4,False,5,29,4
4,False,5,30,6
4,False,5,31,4
4,False,5,32,6
4,False,5,33,4
4,False,5,34,6
4,False,5,35,19
4,False,5,36,23
4,False,5,37,21
4,False,5,38,23
4,False,5,39,19
4,False,5,40,43
4,False,5,41,31
4,False,5,42,24
4,False,5,43,20
4,False,5,44,28
4,False,5,45,20
4,False,5,46,21
4,False,5,47,27
4,False,5,48,30
4,False,5,49,43
4,False,5,50,71
4,False,5,51,25
4,False,5,52,71
4,False,5,53,25
4,False,5,54,71
4,False,5,55,25
4,False,5,56,71
4,False,5,57,25
4,False,5,58,71
4,False,5,59,25
4,False,5,60,71
4,False,5,61,25
4,False,5,62,71
4,False,5,63,25
4,False,5,64,71
4,False,5,65,25
4,False,5,66,71
4,False,5,67,25
4,False,5,68,71
4,False,5,69,25
4,False,5,70,71
4,False,5,71,25
4,False,5,72,71
4,False,5,73,25
4,False,5,74,15
4,False,5,75,170
4,False,5,76,186
4,False,5,77,190
4,False,5,78,184
4,False,5,79,110
4,False,5,80,62
4,False,5,81,63
4,False,5,82,265
4,False,5,83,150
4,False,5,84,158
4,False,5,85,148
4,False,5,86,158
4,False,5,87,148
4,False,5,88,158
4,False,5,89,148
4,False,5,90,158
4,False,5,91,148
4,False,5,92,158
4,False,5,93,148
4,False,5,94,158
4,False,5,95,148
4,False,5,96,158
4,False,5,97,148
4,False,5,98,158
4,False,5,99,148
4,False,5,100,158
4,False,5,101,148
4,False,5,102,158
4,False,5,103,148
4,False,5,104,158
4,False,5,105,148
4,False,5,106,158
4,False,5,107,22
4,False,5,108,342
4,False,5,109,1219
4,False,5,110,351
4,False,5,111,426
4,False,5,112,806
4,False,5,113,771
4,False,5,114,1491
4,False,5,115,706
4,False,5,116,2211
4,False,5,117,9059
4,False,5,118,1591
4,False,5,119,1219
4,False,5,120,3269
4,False,5,121,1246
4,False,5,122,2684
4,False,5,123,1086
4,False,5,124,991
4,False,5,125,1305
4,False,5,126,991
4,False,5,127,1305
4,False,5,128,991
4,False,5,129,1305
4,False,5,130,991
4,False,5,131,1305
4,False,5,132,991
4,False,5,133,1305
4,False,5,134,991
4,False,5,135,1305
4,False,5,136,991
4,False,5,137,1305
4,False,5,138,991
4,False,5,139,1305
4,False,5,140,991
4,False,5,141,1305
4,False,5,142,991
4,False,5,143,1305
4,False,5,144,187
4,False,5,145,1755
4,False,5,146,2030
4,False,5,147,9538
4,False,5,148,3763
4,False,5,149,1629
4,False,5,150,1464
4,False,5,151,1629
4,False,5,152,1464
4,False,5,153,1629
4,False,5,154,1464
4,False,5,155,1629
4,False,5,156,1464
4,False,5,157,1629
4,False,5,158,1464
4,False,5,159,1629
4,False,5,160,1464
4,False,5,161,1629
4,False,5,162,1464
4,False,5,163,1629
4,False,5,164,1464
4,False,5,165,1629
4,False,5,166,1464
4,False,5,167,1629
4,False,5,168,1464
4,False,5,169,536
4,False,5,170,2060
4,False,5,171,1234
4,False,5,172,1155
4,False,5,173,1234
4,False,5,174,1155
4,False,5,175,1234
4,False,5,176,1155
4,False,5,177,1234
4,False,5,178,1155
4,False,5,179,1234
4,False,5,180,1155
4,False,5,181,1234
4,False,5,182,1155
4,False,5,183,1234
4,False,5,184,1155
4,False,5,185,1234
4,False,5,186,1155
4,False,5,187,1234
4,False,5,188,1155
4,False,5,189,1234
4,False,5,190,1155
4,False,5,191,1234
4,False,5,192,1155
4,False,5,193,1234
4,False,5,194,263
4,False,5,195,901
4,False,5,196,1666
4,False,5,197,1123
4,False,5,198,1999
4,False,5,199,1123
4,False,5,200,1999
4,False,5,201,1123
4,False,5,202,1999
4,False,5,203,1123
4,False,5,204,1999
4,False,5,205,1123
4,False,5,206,1999
4,False,5,207,1123
4,False,5,208,1999
4,False,5,209,1123
4,False,5,210,1999
4,False,5,211,1123
4,False,5,212,1999
4,False,5,213,1123
4,False,5,214,1999
4,False,5,215,1123
4,False,5,216,1999
4,False,5,217,1123
4,False,5,218,1999
4,False,5,219,321
4,False,5,220,1993
4,False,5,221,13847
4,False,5,222,3126
4,False,5,223,1300
4,False,5,224,1400
4,False,5,225,1147
4,False,5,226,1400
4,False,5,227,1147
4,False,5,228,1400
4,False,5,229,1147
4,False,5,230,1400
4,False,5,231,1147
4,False,5,232,1400
4,False,5,233,1147
4,False,5,234,1400
4,False,5,235,1147
4,False,5,236,1400
4,False,5,237,1147
4,False,5,238,1400
4,False,5,239,1147
4,False,5,240,1400
4,False,5,241,1147
4,False,5,242,1400
4,False,5,243,1147
4,False,5,244,420
4,False,5,245,2864
4,False,5,246,3593
4,False,5,247,1845
4,False,5,248,3593
4,False,5,249,1845
4,False,5,250,3593
4,False,5,251,1845
4,False,5,252,3593
4,False,5,253,1845
4,False,5,254,3593
4,False,5,255,1845
4,False,5,256,3593
4,False,5,257,1845
4,False,5,258,3593
4,False,5,259,1845
4,False,5,260,3593
4,False,5,261,1845
4,False,5,262,3593
4,False,5,263,1845
4,False,5,264,3593
4,False,5,265,1845
4,False,5,266,3593
4,False,5,267,1845
4,False,5,268,3593
4,False,5,269,676
4,False,5,270,5
4,False,5,271,2208
4,False,5,272,2732
4,False,5,273,912
4,False,5,274,1568
4,False,5,275,2574
4,False,5,276,2579
4,False,5,277,4409
4,False,5,278,2383
4,False,5,279,1861
4,False,5,280,2287
4,False,5,281,3735
4,False,5,282,2068
4,False,5,283,1458
4,False,5,284,3116
4,False,5,285,4193
4,False,5,286,9921
4,False,5,287,8965
4,False,5,288,4285
4,False,5,289,8965
4,False,5,290,4285
4,False,5,291,8965
4,False,5,292,4285
4,False,5,293,8965
4,False,5,294,4285
4,False,5,295,8965
4,False,5,296,4285
4,False,5,297,8965
4,False,5,298,4285
4,False,5,299,8965
4,False,5,300,4285
4,False,5,301,8965
4,False,5,302,4285
4,False,5,303,8965
4,False,5,304,4285
4,False,5,305,8965
4,False,5,306,4285
4,False,5,307,8965
4,False,5,308,4285
4,False,5,309,8965
4,False,5,310,3781
4,False,5,311,7118
4,False,5,312,5432
4,False,5,313,7723
4,False,5,314,5336
4,False,5,315,5680
4,False,5,316,7440
4,False,5,317,5680
4,False,5,318,7440
4,False,5,319,5680
4,False,5,320,7440
4,False,5,321,5680
4,False,5,322,7440
4,False,5,323,5680
4,False,5,324,7440
4,False,5,325,5680
4,False,5,326,7440
4,False,5,327,5680
4,False,5,328,7440
4,False,5,329,5680
4,False,5,330,7440
4,False,5,331,5680
4,False,5,332,7440
4,False,5,333,5680
4,False,5,334,7440
4,False,5,335,5680
4,False,5,336,7440
4,False,5,337,4357
4,False,5,338,7026
4,False,5,339,31286
4,False,5,340,39610
4,False,5,341,35322
4,False,5,342,41478
4,False,5,343,8
4,False,5,344,8
4,False,5,345,7
4,False,5,346,7
4,False,5,347,7
4,False,5,348,7
4,False,5,349,6
4,False,5,350,7
4,False,5,351,6
4,False,5,352,6
4,False,5,353,7
4,False,5,354,6
4,False,5,355,6
4,False,5,356,4
4,False,5,357,6
4,False,5,358,4
4,False,5,359,6
4,False,5,360,4
4,False,5,361,6
4,False,5,362,4
4,False,5,363,6
4,False,5,364,4
4,False,5,365,6
4,False,5,366,4
4,False,5,367,6
4,False,5,368,4
4,False,5,369,6
4,False,5,370,4
4,False,5,371,6
4,False,5,372,4
4,False,5,373,6
4,False,5,374,4
4,False,5,375,6
4,False,5,376,4
4,False,5,377,7
4,False,5,378,6
4,False,5,379,4
4,False,5,380,6
4,False,5,381,4
4,False,5,382,6
4,False,5,383,4
4,False,5,384,6
4,False,5,385,4
4,False,5,386,6
4,False,5,387,4
4,False,5,388,6
4,False,5,389,4
4,False,5,390,6
4,False,5,391,4
4,False,5,392,6
4,False,5,393,4
4,False,5,394,6
4,False,5,395,4
4,False,5,396,6
4,False,5,397,4
4,False,5,398,6
4,False,5,399,4
4,False,5,400,6
4,False,5,401,4
4,False,5,402,6
4,False,5,403,19
4,False,5,404,30
4,False,5,405,34
4,False,5,406,22
4,False,5,407,20
4,False,5,408,37
4,False,5,409,71
4,False,5,410,77
4,False,5,411,65
4,False,5,412,75
4,False,5,413,45
4,False,5,414,30
4,False,5,415,45
4,False,5,416,30
4,False,5,417,45
4,False,5,418,30
4,False,5,419,45
4,False,5,420,30
4,False,5,421,45
4,False,5,422,30
4,False,5,423,45
4,False,5,424,30
4,False,5,425,45
4,False,5,426,30
4,False,5,427,45
4,False,5,428,30
4,False,5,429,45
4,False,5,430,30
4,False,5,431,45
4,False,5,432,30
4,False,5,433,45
4,False,5,434,30
4,False,5,435,45
4,False,5,436,30
4,False,5,437,37
4,False,5,438,46
4,False,5,439,30
4,False,5,440,125
4,False,5,441,64
4,False,5,442,170
4,False,5,443,138
4,False,5,444,156
4,False,5,445,104
4,False,5,446,67
4,False,5,447,140
4,False,5,448,130
4,False,5,449,134
4,False,5,450,226
4,False,5,451,162
4,False,5,452,226
4,False,5,453,162
4,False,5,454,226
4,False,5,455,162
4,False,5,456,226
4,False,5,457,162
4,False,5,458,226
4,False,5,459,162
4,False,5,460,226
4,False,5,461,162
4,False,5,462,226
4,False,5,463,162
4,False,5,464,226
4,False,5,465,162
4,False,5,466,226
4,False,5,467,162
4,False,5,468,226
4,False,5,469,162
4,False,5,470,226
4,False,5,471,162
4,False,5,472,226
4,False,5,473,162
4,False,5,474,117
4,False,5,475,178
4,False,5,476,35
4,False,5,477,104
4,False,5,478,94
4,False,5,479,208
4,False,5,480,105
4,False,5,481,197
4,False,5,482,101
4,False,5,483,92
4,False,5,484,101
4,False,5,485,92
4,False,5,486,101
4,False,5,487,92
4,False,5,488,101
4,False,5,489,92
4,False,5,490,101
4,False,5,491,92
4,False,5,492,101
4,False,5,493,92
4,False,5,494,101
4,False,5,495,92
4,False,5,496,101
