Endgame, White, Parameter, Move,number_of_evaluations
1,True,3,1,19
1,True,3,2,30
1,True,3,3,53
1,True,3,4,22
1,True,3,5,20
1,True,3,6,19
1,True,3,7,22
1,True,3,8,32
1,True,3,9,31
1,True,3,10,31
1,True,3,11,24
1,True,3,12,22
1,True,3,13,16
1,True,3,14,28
1,True,3,15,16
1,True,3,16,28
1,True,3,17,16
1,True,3,18,28
1,True,3,19,16
1,True,3,20,28
1,True,3,21,16
1,True,3,22,28
1,True,3,23,16
1,True,3,24,28
1,True,3,25,16
1,True,3,26,28
1,True,3,27,16
1,True,3,28,28
1,True,3,29,16
1,True,3,30,28
1,True,3,31,16
1,True,3,32,28
1,True,3,33,16
1,True,3,34,28
1,True,3,35,1
1,True,3,36,29
1,True,3,37,28
1,True,3,38,29
1,True,3,39,28
1,True,3,40,31
1,True,3,41,31
1,True,3,42,39
1,True,3,43,31
1,True,3,44,40
1,True,3,45,42
1,True,3,46,33
1,True,3,47,25
1,True,3,48,60
1,True,3,49,103
1,True,3,50,27
1,True,3,51,27
1,True,3,52,27
1,True,3,53,27
1,True,3,54,27
1,True,3,55,27
1,True,3,56,27
1,True,3,57,27
1,True,3,58,27
1,True,3,59,27
1,True,3,60,27
1,True,3,61,27
1,True,3,62,27
1,True,3,63,27
1,True,3,64,27
1,True,3,65,27
1,True,3,66,27
1,True,3,67,27
1,True,3,68,27
1,True,3,69,27
1,True,3,70,27
1,True,3,71,27
1,True,3,72,27
1,True,3,73,27
1,True,3,74,27
1,True,3,75,1
1,True,3,76,65
1,True,3,77,27
1,True,3,78,67
1,True,3,79,73
1,True,3,80,20
1,True,3,81,16
1,True,3,82,54
1,True,3,83,57
1,True,3,84,51
1,True,3,85,58
1,True,3,86,51
1,True,3,87,58
1,True,3,88,51
1,True,3,89,58
1,True,3,90,51
1,True,3,91,58
1,True,3,92,51
1,True,3,93,58
1,True,3,94,51
1,True,3,95,58
1,True,3,96,51
1,True,3,97,58
1,True,3,98,51
1,True,3,99,58
1,True,3,100,51
1,True,3,101,58
1,True,3,102,51
1,True,3,103,58
1,True,3,104,51
1,True,3,105,58
1,True,3,106,51
1,True,3,107,58
1,True,3,108,1
1,True,3,109,65
1,True,3,110,27
1,True,3,111,29
1,True,3,112,46
1,True,3,113,33
1,True,3,114,29
1,True,3,115,36
1,True,3,116,35
1,True,3,117,79
1,True,3,118,70
1,True,3,119,72
1,True,3,120,62
1,True,3,121,85
1,True,3,122,77
1,True,3,123,84
1,True,3,124,59
1,True,3,125,76
1,True,3,126,65
1,True,3,127,76
1,True,3,128,65
1,True,3,129,76
1,True,3,130,65
1,True,3,131,76
1,True,3,132,65
