Endgame, White, Parameter, Move,number_of_evaluations
4,False,3,1,8
4,False,3,2,8
4,False,3,3,7
4,False,3,4,7
4,False,3,5,7
4,False,3,6,6
4,False,3,7,7
4,False,3,8,6
4,False,3,9,6
4,False,3,10,7
4,False,3,11,6
4,False,3,12,6
4,False,3,13,4
4,False,3,14,6
4,False,3,15,4
4,False,3,16,6
4,False,3,17,4
4,False,3,18,6
4,False,3,19,4
4,False,3,20,6
4,False,3,21,4
4,False,3,22,6
4,False,3,23,4
4,False,3,24,6
4,False,3,25,4
4,False,3,26,6
4,False,3,27,4
4,False,3,28,6
4,False,3,29,4
4,False,3,30,6
4,False,3,31,4
4,False,3,32,6
4,False,3,33,4
4,False,3,34,6
4,False,3,35,19
4,False,3,36,23
4,False,3,37,21
4,False,3,38,23
4,False,3,39,19
4,False,3,40,43
4,False,3,41,31
4,False,3,42,24
4,False,3,43,20
4,False,3,44,28
4,False,3,45,20
4,False,3,46,21
4,False,3,47,27
4,False,3,48,30
4,False,3,49,43
4,False,3,50,71
4,False,3,51,25
4,False,3,52,71
4,False,3,53,25
4,False,3,54,71
4,False,3,55,25
4,False,3,56,71
4,False,3,57,25
4,False,3,58,71
4,False,3,59,25
4,False,3,60,71
4,False,3,61,25
4,False,3,62,71
4,False,3,63,25
4,False,3,64,71
4,False,3,65,25
4,False,3,66,71
4,False,3,67,25
4,False,3,68,71
4,False,3,69,25
4,False,3,70,71
4,False,3,71,25
4,False,3,72,71
4,False,3,73,25
4,False,3,74,15
4,False,3,75,170
4,False,3,76,186
4,False,3,77,190
4,False,3,78,184
4,False,3,79,110
4,False,3,80,62
4,False,3,81,63
4,False,3,82,265
4,False,3,83,150
4,False,3,84,158
4,False,3,85,148
4,False,3,86,158
4,False,3,87,148
4,False,3,88,158
4,False,3,89,148
4,False,3,90,158
4,False,3,91,148
4,False,3,92,158
4,False,3,93,148
4,False,3,94,158
4,False,3,95,148
4,False,3,96,158
4,False,3,97,148
4,False,3,98,158
4,False,3,99,148
4,False,3,100,158
4,False,3,101,148
4,False,3,102,158
4,False,3,103,148
4,False,3,104,158
4,False,3,105,148
4,False,3,106,158
4,False,3,107,22
4,False,3,108,342
4,False,3,109,1219
4,False,3,110,351
4,False,3,111,426
4,False,3,112,806
4,False,3,113,771
4,False,3,114,1491
4,False,3,115,706
4,False,3,116,2211
4,False,3,117,9059
4,False,3,118,1591
4,False,3,119,1219
4,False,3,120,3269
4,False,3,121,1246
4,False,3,122,2684
4,False,3,123,1086
4,False,3,124,991
4,False,3,125,1305
4,False,3,126,991
4,False,3,127,1305
4,False,3,128,991
4,False,3,129,1305
4,False,3,130,991
4,False,3,131,1305
4,False,3,132,991
4,False,3,133,1305
4,False,3,134,991
4,False,3,135,1305
4,False,3,136,991
4,False,3,137,1305
4,False,3,138,991
4,False,3,139,1305
4,False,3,140,991
4,False,3,141,1305
4,False,3,142,991
4,False,3,143,1305
4,False,3,144,187
4,False,3,145,1755
4,False,3,146,2030
4,False,3,147,9538
4,False,3,148,3763
4,False,3,149,1629
4,False,3,150,1464
4,False,3,151,1629
4,False,3,152,1464
4,False,3,153,1629
4,False,3,154,1464
4,False,3,155,1629
4,False,3,156,1464
4,False,3,157,1629
4,False,3,158,1464
4,False,3,159,1629
4,False,3,160,1464
4,False,3,161,1629
4,False,3,162,1464
4,False,3,163,1629
4,False,3,164,1464
4,False,3,165,1629
4,False,3,166,1464
4,False,3,167,1629
4,False,3,168,1464
4,False,3,169,536
4,False,3,170,2060
4,False,3,171,1234
4,False,3,172,1155
4,False,3,173,1234
4,False,3,174,1155
4,False,3,175,1234
4,False,3,176,1155
4,False,3,177,1234
4,False,3,178,1155
4,False,3,179,1234
4,False,3,180,1155
4,False,3,181,1234
4,False,3,182,1155
4,False,3,183,1234
4,False,3,184,1155
4,False,3,185,1234
4,False,3,186,1155
4,False,3,187,1234
4,False,3,188,1155
4,False,3,189,1234
4,False,3,190,1155
4,False,3,191,1234
4,False,3,192,1155
4,False,3,193,1234
4,False,3,194,263
4,False,3,195,901
4,False,3,196,1666
4,False,3,197,1123
4,False,3,198,1999
4,False,3,199,1123
4,False,3,200,1999
4,False,3,201,1123
4,False,3,202,1999
4,False,3,203,1123
4,False,3,204,1999
4,False,3,205,1123
