Endgame, White, Parameter, Move,evaluation_function
0,True,2,1,10
0,True,2,2,10
0,True,2,3,10
0,True,2,4,10
0,True,2,5,10
0,True,2,6,10
0,True,2,7,10
0,True,2,8,10
0,True,2,9,10
0,True,2,10,10
0,True,2,11,10
0,True,2,12,10
0,True,2,13,10
0,True,2,14,10
0,True,2,15,10
0,True,2,16,10
0,True,2,17,10
0,True,2,18,10
0,True,2,19,10
0,True,2,20,10
0,True,2,21,10
0,True,2,22,10
0,True,2,23,10
0,True,2,24,10
0,True,2,25,10
0,True,2,26,10
0,True,2,27,10
0,True,2,28,10
0,True,2,29,0
0,True,2,30,60
0,True,2,31,50
0,True,2,32,10
0,True,2,33,10
0,True,2,34,10
0,True,2,35,0
0,True,2,36,0
0,True,2,37,0
0,True,2,38,0
0,True,2,39,0
0,True,2,40,0
0,True,2,41,0
0,True,2,42,0
0,True,2,43,0
0,True,2,44,0
0,True,2,45,0
0,True,2,46,0
0,True,2,47,0
0,True,2,48,0
0,True,2,49,0
0,True,2,50,0
0,True,2,51,0
0,True,2,52,0
0,True,2,53,0
0,True,2,54,0
0,True,2,55,0
0,True,2,56,0
0,True,2,57,0
0,True,2,58,0
0,True,2,59,0
0,True,2,60,0
0,True,2,61,10
0,True,2,62,0
0,True,2,63,0
0,True,2,64,-10
0,True,2,65,-40
0,True,2,66,40
0,True,2,67,40
0,True,2,68,40
0,True,2,69,50
0,True,2,70,50
0,True,2,71,50
0,True,2,72,90
0,True,2,73,90
0,True,2,74,90
0,True,2,75,90
0,True,2,76,90
0,True,2,77,90
0,True,2,78,90
0,True,2,79,90
0,True,2,80,90
0,True,2,81,90
0,True,2,82,90
0,True,2,83,90
0,True,2,84,90
0,True,2,85,90
0,True,2,86,90
0,True,2,87,90
0,True,2,88,90
0,True,2,89,90
0,True,2,90,90
0,True,2,91,90
0,True,2,92,90
0,True,2,93,90
0,True,2,94,90
0,True,2,95,90
0,True,2,96,90
0,True,2,97,90
0,True,2,98,0
0,True,2,99,20
0,True,2,100,10
0,True,2,101,10
0,True,2,102,60
0,True,2,103,10
0,True,2,104,0
0,True,2,105,0
0,True,2,106,0
0,True,2,107,0
0,True,2,108,0
0,True,2,109,0
0,True,2,110,0
0,True,2,111,-40
0,True,2,112,-30
0,True,2,113,-30
0,True,2,114,-30
0,True,2,115,-80
0,True,2,116,-80
0,True,2,117,-80
0,True,2,118,-80
0,True,2,119,-80
0,True,2,120,-80
0,True,2,121,-80
0,True,2,122,-80
0,True,2,123,-80
0,True,2,124,-80
0,True,2,125,-80
0,True,2,126,-80
0,True,2,127,-80
0,True,2,128,-80
0,True,2,129,-80
0,True,2,130,-80
0,True,2,131,-80
0,True,2,132,-80
0,True,2,133,-80
0,True,2,134,-80
0,True,2,135,-80
0,True,2,136,-80
0,True,2,137,-80
0,True,2,138,-80
0,True,2,139,-80
0,True,2,140,-90
0,True,2,141,-90
0,True,2,142,-90
0,True,2,143,-90
0,True,2,144,-90
0,True,2,145,-90
0,True,2,146,-90
0,True,2,147,-90
0,True,2,148,-90
0,True,2,149,-90
0,True,2,150,-90
0,True,2,151,-90
0,True,2,152,-90
0,True,2,153,-90
0,True,2,154,-90
0,True,2,155,-90
0,True,2,156,-90
0,True,2,157,-90
0,True,2,158,-90
0,True,2,159,-90
0,True,2,160,-90
0,True,2,161,-90
0,True,2,162,-90
0,True,2,163,-90
0,True,2,164,-90
0,True,2,165,-90
0,True,2,166,0
