Endgame, White, Parameter, Move,processing_time
1,True,2,1,0.0016872
1,True,2,2,0.0023479
1,True,2,3,0.0027027
1,True,2,4,0.0021286
1,True,2,5,0.0018567
1,True,2,6,0.0015195
1,True,2,7,0.0020426
1,True,2,8,0.0029188
1,True,2,9,0.002437
1,True,2,10,0.0026331
1,True,2,11,0.001885
1,True,2,12,0.001689
1,True,2,13,0.0012217
1,True,2,14,0.0021291
1,True,2,15,0.0012425
1,True,2,16,0.0022605
1,True,2,17,0.0014858
1,True,2,18,0.0023594
1,True,2,19,0.0013917
1,True,2,20,0.0024167
1,True,2,21,0.0014558
1,True,2,22,0.0025236
1,True,2,23,0.001517
1,True,2,24,0.0027904
1,True,2,25,0.001586
1,True,2,26,0.0027754
1,True,2,27,0.0016548
1,True,2,28,0.0028608
1,True,2,29,0.0017133
1,True,2,30,0.0037551
1,True,2,31,0.0017837
1,True,2,32,0.003113
1,True,2,33,0.001863
1,True,2,34,0.0032342
1,True,2,35,8.93e-05
1,True,2,36,0.0015841
1,True,2,37,0.0016568
1,True,2,38,0.0019441
1,True,2,39,0.0019061
1,True,2,40,0.0016479
1,True,2,41,0.0017842
1,True,2,42,0.0019827
1,True,2,43,0.0018981
1,True,2,44,0.0022529
1,True,2,45,0.0027456
1,True,2,46,0.0023687
1,True,2,47,0.0020639
1,True,2,48,0.0032706
1,True,2,49,0.0045401
1,True,2,50,0.0019262
1,True,2,51,0.002374
1,True,2,52,0.0020398
1,True,2,53,0.0022649
1,True,2,54,0.0020501
1,True,2,55,0.0040906
1,True,2,56,0.0025624
1,True,2,57,0.0040382
1,True,2,58,0.0023792
1,True,2,59,0.0065662
1,True,2,60,0.002621
1,True,2,61,0.0028616
1,True,2,62,0.0025658
1,True,2,63,0.0031066
1,True,2,64,0.0026615
1,True,2,65,0.0029197
1,True,2,66,0.0026167
1,True,2,67,0.003089
1,True,2,68,0.0027393
1,True,2,69,0.0033821
1,True,2,70,0.0030249
1,True,2,71,0.0032798
1,True,2,72,0.0029227
1,True,2,73,0.0035672
1,True,2,74,0.0031915
1,True,2,75,0.0001008
1,True,2,76,0.0021599
1,True,2,77,0.0023288
1,True,2,78,0.002478
1,True,2,79,0.0026929
1,True,2,80,0.0015172
1,True,2,81,0.0013697
1,True,2,82,0.0046952
1,True,2,83,0.0054012
1,True,2,84,0.0054064
1,True,2,85,0.006246
1,True,2,86,0.005484
1,True,2,87,0.0055122
1,True,2,88,0.0057754
1,True,2,89,0.0061003
1,True,2,90,0.0062145
1,True,2,91,0.0080654
1,True,2,92,0.006404
1,True,2,93,0.0072801
1,True,2,94,0.0062438
1,True,2,95,0.0066015
1,True,2,96,0.007093
1,True,2,97,0.0088416
1,True,2,98,0.0084419
1,True,2,99,0.0078905
1,True,2,100,0.0075638
1,True,2,101,0.0079769
1,True,2,102,0.0075923
1,True,2,103,0.0081305
1,True,2,104,0.007742
1,True,2,105,0.0085249
1,True,2,106,0.0107638
1,True,2,107,0.0168303
1,True,2,108,0.000185
1,True,2,109,0.0023303
1,True,2,110,0.0016606
1,True,2,111,0.0021403
1,True,2,112,0.0027027
1,True,2,113,0.0024459
1,True,2,114,0.0014697
1,True,2,115,0.0022532
1,True,2,116,0.0024536
1,True,2,117,0.0058593
1,True,2,118,0.0060356
1,True,2,119,0.0052248
1,True,2,120,0.0047959
1,True,2,121,0.0053047
1,True,2,122,0.0063071
