Endgame,Algo,Parameter,White,Opponenet,Opponent_Parameter,Win,Draw,Lose,Move_Num,Total_Evaluations,Total_Time,Oppo_Total_Num,Oppo_Total_Time
3,Minimax,4,True,Minimax,3,1,0,0,27,839324,43.6806,54279,2.54449
3,Minimax,4,True,Minimax,3,1,0,0,27,839324,43.6715,54279,2.5584
3,Minimax,4,True,Minimax,3,1,0,0,27,839324,43.3994,54279,2.53813
3,Minimax,4,True,Minimax,3,1,0,0,27,839324,43.8383,54279,2.54895
3,Minimax,4,True,Minimax,5,1,0,0,34,326190,20.0071,1953615,101.075
3,Minimax,4,True,Minimax,5,1,0,0,34,326190,20.2036,1953615,102.737
3,Minimax,4,True,Minimax,5,1,0,0,34,326190,27.9767,1953615,140.362
3,Minimax,4,True,Minimax,5,1,0,0,34,326190,27.5167,1953615,145.492
3,Minimax,4,True,Minimax,5,1,0,0,34,326190,28.1583,1953615,142.279
3,Minimax,5,True,Minimax,1,1,0,0,2,179349,9.38364,12,0.0003604
3,Minimax,5,True,Minimax,1,1,0,0,2,179349,8.9876,12,0.0004111
3,Minimax,5,True,Minimax,1,1,0,0,2,179349,9.13977,12,0.0003842
3,Minimax,5,True,Minimax,1,1,0,0,2,179349,9.17281,12,0.0003623
3,Minimax,5,True,Minimax,1,1,0,0,2,179349,9.1199,12,0.00045
3,Minimax,5,True,Minimax,2,1,0,0,2,179349,8.94297,69,0.00503
3,Minimax,5,True,Minimax,2,1,0,0,2,179349,9.00836,69,0.0032719
3,Minimax,5,True,Minimax,2,1,0,0,2,179349,9.10098,69,0.0033363
3,Minimax,5,True,Minimax,2,1,0,0,2,179349,9.30968,69,0.0067631
3,Minimax,5,True,Minimax,2,1,0,0,2,179349,9.02211,69,0.0065998
3,Minimax,5,True,Minimax,3,1,0,0,5,91373,5.27201,1890,0.153953
3,Minimax,5,True,Minimax,3,1,0,0,5,91373,3.78785,1890,0.101538
3,Minimax,5,True,Minimax,3,1,0,0,5,91373,3.75394,1890,0.0952692
3,Minimax,5,True,Minimax,3,1,0,0,5,91373,3.32688,1890,0.0887831
3,Minimax,5,True,Minimax,3,1,0,0,5,91373,3.67721,1890,0.0992437
3,Minimax,5,True,Minimax,4,1,0,0,7,108647,4.14914,15479,0.588444
3,Minimax,5,True,Minimax,4,1,0,0,7,108647,4.18462,15479,0.602402
3,Minimax,5,True,Minimax,4,1,0,0,7,108647,4.5734,15479,0.687928
3,Minimax,5,True,Minimax,4,1,0,0,7,108647,5.40092,15479,0.696815
3,Minimax,5,True,Minimax,4,1,0,0,7,108647,4.38712,15479,0.607417
4,Minimax,1,True,Minimax,2,0,1,0,133,818,0.0797704,7477,1.75961
4,Minimax,1,True,Minimax,2,0,1,0,133,818,0.083526,7477,1.87496
4,Minimax,1,True,Minimax,2,0,1,0,133,818,0.0855042,7477,1.89607
4,Minimax,1,True,Minimax,2,0,1,0,133,818,0.0746626,7477,1.64647
4,Minimax,1,True,Minimax,2,0,1,0,133,818,0.0971867,7477,2.3957
4,Minimax,1,True,Minimax,3,0,0,1,132,414,0.0907906,106041,16.0101
4,Minimax,1,True,Minimax,3,0,0,1,132,414,0.0668956,106041,11.4256
4,Minimax,1,True,Minimax,3,0,0,1,132,414,0.0725449,106041,11.5101
4,Minimax,1,True,Minimax,3,0,0,1,132,414,0.0746308,106041,11.5313
4,Minimax,1,True,Minimax,3,0,0,1,132,414,0.0681026,106041,11.3667
4,Minimax,1,True,Minimax,4,0,0,1,34,204,0.01283,78293,10.8147
4,Minimax,1,True,Minimax,4,0,0,1,34,204,0.0136777,78293,10.8285
4,Minimax,1,True,Minimax,4,0,0,1,34,204,0.012835,78293,10.9306
4,Minimax,1,True,Minimax,4,0,0,1,34,204,0.0125294,78293,10.8039
4,Minimax,1,True,Minimax,4,0,0,1,34,204,0.0127023,78293,10.7089
4,Minimax,1,True,Minimax,5,0,0,1,57,217,0.0210633,3742519,282.08
4,Minimax,1,True,Minimax,5,0,0,1,57,217,0.0225762,3742519,268.789
4,Minimax,1,True,Minimax,5,0,0,1,57,217,0.0224333,3742519,267.115
4,Minimax,1,True,Minimax,5,0,0,1,57,217,0.0199301,3742519,244.393
4,Minimax,1,True,Minimax,5,0,0,1,57,217,0.0187858,3742519,215.952
4,Minimax,2,True,Minimax,1,0,1,0,29,1029,0.0734538,692,0.0290626
4,Minimax,2,True,Minimax,1,0,1,0,29,1029,0.0648946,692,0.0261708
4,Minimax,2,True,Minimax,1,0,1,0,29,1029,0.0626298,692,0.0257777
4,Minimax,2,True,Minimax,1,0,1,0,29,1029,0.0635719,692,0.0258971
4,Minimax,2,True,Minimax,1,0,1,0,29,1029,0.067882,692,0.0286956
4,Minimax,2,True,Minimax,3,0,0,1,157,5200,0.538843,98759,10.1552
4,Minimax,2,True,Minimax,3,0,0,1,157,5200,0.543742,98759,10.2582
4,Minimax,2,True,Minimax,3,0,0,1,157,5200,0.557903,98759,10.5229
4,Minimax,2,True,Minimax,3,0,0,1,157,5200,0.542868,98759,10.2348
4,Minimax,2,True,Minimax,3,0,0,1,157,5200,0.554044,98759,10.3389
4,Minimax,2,True,Minimax,4,0,0,1,9,466,0.0215553,11610,0.740243
4,Minimax,2,True,Minimax,4,0,0,1,9,466,0.020975,11610,0.784024
4,Minimax,2,True,Minimax,4,0,0,1,9,466,0.0201758,11610,0.751179
4,Minimax,2,True,Minimax,4,0,0,1,9,466,0.0206305,11610,0.756403
4,Minimax,2,True,Minimax,4,0,0,1,9,466,0.0201485,11610,0.747137
4,Minimax,2,True,Minimax,5,0,0,1,31,1456,0.0745405,469828,21.7709
4,Minimax,2,True,Minimax,5,0,0,1,31,1456,0.0742678,469828,21.7723
4,Minimax,2,True,Minimax,5,0,0,1,31,1456,0.0753815,469828,21.8929
4,Minimax,2,True,Minimax,5,0,0,1,31,1456,0.075702,469828,21.5216
4,Minimax,2,True,Minimax,5,0,0,1,31,1456,0.0786969,469828,21.671
4,Minimax,3,True,Minimax,1,1,0,0,30,12053,0.579483,182,0.0085801
4,Minimax,3,True,Minimax,1,1,0,0,30,12053,0.591315,182,0.0083411
4,Minimax,3,True,Minimax,1,1,0,0,30,12053,0.570907,182,0.0079196
4,Minimax,3,True,Minimax,1,1,0,0,30,12053,0.609677,182,0.0085038
4,Minimax,3,True,Minimax,1,1,0,0,30,12053,0.576329,182,0.0081988
4,Minimax,3,True,Minimax,2,1,0,0,30,3277,0.181306,699,0.0521536
4,Minimax,3,True,Minimax,2,1,0,0,30,3277,0.170282,699,0.0495448
4,Minimax,3,True,Minimax,2,1,0,0,30,3277,0.169843,699,0.04841
4,Minimax,3,True,Minimax,2,1,0,0,30,3277,0.172986,699,0.0498176
4,Minimax,3,True,Minimax,2,1,0,0,30,3277,0.187982,699,0.0497948
4,Minimax,3,True,Minimax,4,1,0,0,30,3277,0.179642,7435,0.519371
4,Minimax,3,True,Minimax,4,1,0,0,30,3277,0.176545,7435,0.528341
4,Minimax,3,True,Minimax,4,1,0,0,30,3277,0.172998,7435,0.510488
4,Minimax,3,True,Minimax,4,1,0,0,30,3277,0.179566,7435,0.521564
4,Minimax,3,True,Minimax,4,1,0,0,30,3277,0.177278,7435,0.527197
4,Minimax,3,True,Minimax,5,1,0,0,30,3277,0.179156,19130,1.37098
4,Minimax,3,True,Minimax,5,1,0,0,30,3277,0.168684,19130,1.35842
4,Minimax,3,True,Minimax,5,1,0,0,30,3277,0.179977,19130,1.36694
4,Minimax,3,True,Minimax,5,1,0,0,30,3277,0.171142,19130,1.35365
4,Minimax,3,True,Minimax,5,1,0,0,30,3277,0.172945,19130,1.35863
4,Minimax,4,True,Minimax,1,1,0,0,30,24451,2.4524,182,0.0080349
4,Minimax,4,True,Minimax,1,1,0,0,30,24451,2.6016,182,0.0084633
4,Minimax,4,True,Minimax,1,1,0,0,30,24451,2.45737,182,0.0078185
4,Minimax,4,True,Minimax,1,1,0,0,30,24451,2.45342,182,0.0080301
4,Minimax,4,True,Minimax,1,1,0,0,30,24451,2.44598,182,0.008171
4,Minimax,4,True,Minimax,2,1,0,0,26,32211,3.49552,1244,0.0727995
4,Minimax,4,True,Minimax,2,1,0,0,26,32211,3.46054,1244,0.0683481
4,Minimax,4,True,Minimax,2,1,0,0,26,32211,3.47899,1244,0.0703933
4,Minimax,4,True,Minimax,2,1,0,0,26,32211,3.50142,1244,0.0701539
4,Minimax,4,True,Minimax,2,1,0,0,26,32211,3.44982,1244,0.0673902
4,Minimax,4,True,Minimax,3,1,0,0,30,7723,0.667376,2149,0.145539
4,Minimax,4,True,Minimax,3,1,0,0,30,7723,0.686259,2149,0.146914
4,Minimax,4,True,Minimax,3,1,0,0,30,7723,0.675373,2149,0.15051
4,Minimax,4,True,Minimax,3,1,0,0,30,7723,0.697461,2149,0.152078
4,Minimax,4,True,Minimax,3,1,0,0,30,7723,0.657167,2149,0.146972
4,Minimax,4,True,Minimax,5,1,0,0,30,7723,0.674155,20441,1.46504
4,Minimax,4,True,Minimax,5,1,0,0,30,7723,0.685758,20441,1.47696
4,Minimax,4,True,Minimax,5,1,0,0,30,7723,0.687179,20441,1.47567
4,Minimax,4,True,Minimax,5,1,0,0,30,7723,0.697512,20441,1.50698
4,Minimax,4,True,Minimax,5,1,0,0,30,7723,0.672478,20441,1.46058
4,Minimax,5,True,Minimax,1,1,0,0,155,1521035,183.44,934,0.116074
4,Minimax,5,True,Minimax,1,1,0,0,155,1521035,179.386,934,0.115046
4,Minimax,5,True,Minimax,1,1,0,0,155,1521035,172.57,934,0.109802
4,Minimax,5,True,Minimax,1,1,0,0,155,1521035,171.769,934,0.109461
4,Minimax,5,True,Minimax,1,1,0,0,155,1521035,172.976,934,0.109218
4,Minimax,5,True,Minimax,2,1,0,0,153,1501766,178.418,5323,0.742388
4,Minimax,5,True,Minimax,2,1,0,0,153,1501766,179.685,5323,0.748321
4,Minimax,5,True,Minimax,2,1,0,0,153,1501766,177.452,5323,0.73825
4,Minimax,5,True,Minimax,2,1,0,0,153,1501766,178.374,5323,0.743642
4,Minimax,5,True,Minimax,2,1,0,0,153,1501766,178.257,5323,0.739856
4,Minimax,5,True,Minimax,3,1,0,0,30,39492,2.01525,2226,0.149218
4,Minimax,5,True,Minimax,3,1,0,0,30,39492,2.0251,2226,0.149528
4,Minimax,5,True,Minimax,3,1,0,0,30,39492,2.02623,2226,0.148676
4,Minimax,5,True,Minimax,3,1,0,0,30,39492,2.00237,2226,0.150118
4,Minimax,5,True,Minimax,3,1,0,0,30,39492,2.02388,2226,0.150659
4,Minimax,5,True,Minimax,4,1,0,0,30,39492,2.01884,7334,0.493208
4,Minimax,5,True,Minimax,4,1,0,0,30,39492,2.02155,7334,0.488323
4,Minimax,5,True,Minimax,4,1,0,0,30,39492,2.01228,7334,0.493796
4,Minimax,5,True,Minimax,4,1,0,0,30,39492,2.00156,7334,0.49466
4,Minimax,5,True,Minimax,4,1,0,0,30,39492,1.99866,7334,0.488062
