Endgame,White,Parameter,Move,Evaluation_Function,Nodes_Number,Time
0,True,1,5,0,57,1.01168
0,True,1,6,90,53,1.013
0,True,1,7,90,55,1.01916
0,True,1,8,90,60,1.00472
0,True,1,9,90,46,1.02211
0,True,1,10,140,54,1.01233
0,True,1,11,140,59,1.01226
0,True,1,12,130,72,1.01078
0,True,1,13,130,76,1.00957
0,False,2,1,0,115,2.0248
0,False,2,2,0,100,2.00739
0,False,2,3,0,117,2.01024
0,False,2,4,0,109,2.01551
0,False,2,5,0,101,2.00366
0,False,2,6,90,128,2.0101
0,False,2,7,90,108,2.01908
0,False,2,8,90,110,2.01757
0,False,2,9,90,112,2.0205
0,False,2,10,140,117,2.02139
0,False,2,11,130,127,2.00296
0,False,2,12,130,177,2.00687
0,True,1,1,0,40,1.00306
0,True,1,2,0,51,1.02196
0,True,1,3,0,57,1.01566
0,True,1,4,0,56,1.01169
0,True,1,5,0,55,1.01052
0,True,1,6,0,58,1.01409
0,True,1,7,0,49,1.00386
0,True,1,8,-50,58,1.02935
0,True,1,9,-50,55,1.00619
0,True,1,10,-140,65,1.01773
0,True,1,11,-140,65,1.01208
0,True,1,12,-60,64,1.01815
0,True,1,13,-50,73,1.00999
0,True,1,14,-50,65,1.01266
0,True,1,15,-50,71,1.01423
0,True,1,16,-50,69,1.01518
0,True,1,17,-50,69,1.01342
0,True,1,18,-50,67,1.01605
0,True,1,19,-50,73,1.01884
0,True,1,20,-50,66,1.0113
0,True,1,21,-50,68,1.01634
0,True,1,22,-50,70,1.01681
0,True,1,23,-50,76,1.02225
0,True,1,24,-50,76,1.01932
0,True,1,25,-50,77,1.02293
0,True,1,26,-50,73,1.02494
0,False,3,1,0,138,3.01258
0,False,3,2,0,167,3.01348
0,False,3,3,0,157,3.01965
0,False,3,4,0,162,3.01221
0,False,3,5,0,172,3.00612
0,False,3,6,0,162,3.01362
0,False,3,7,-50,171,3.0108
0,False,3,8,-50,167,3.00548
0,False,3,9,-140,164,3.02421
0,False,3,10,-140,195,3.0023
0,False,3,11,-140,194,3.01096
0,False,3,12,-60,202,3.01989
0,False,3,13,-50,209,3.00995
0,False,3,14,-50,200,3.01588
0,False,3,15,-50,203,3.02095
0,False,3,16,-50,202,3.00657
0,False,3,17,-50,195,3.00324
0,False,3,18,-50,198,3.00905
0,False,3,19,-50,193,3.00623
0,False,3,20,-50,207,3.01194
0,False,3,21,-50,213,3.02093
0,False,3,22,-50,200,3.01671
0,False,3,23,-50,214,3.00402
0,False,3,24,-50,221,3.00952
0,False,3,25,-50,233,3.00573
0,False,3,26,-50,229,3.01981
0,True,1,1,0,55,1.00447
0,True,1,2,-10,59,1.01279
0,True,1,3,-10,60,1.01709
0,True,1,4,-10,56,1.01235
0,True,1,5,40,58,1.02033
0,True,1,6,40,63,1.00715
0,True,1,7,40,66,1.01925
0,True,1,8,40,67,1.01663
0,True,1,9,40,66,1.01416
0,True,1,10,40,73,1.0118
0,True,1,11,40,72,1.00818
0,False,4,1,-10,234,4.01635
0,False,4,2,-10,227,4.00822
0,False,4,3,-10,243,4.00167
0,False,4,4,-10,243,4.01682
0,False,4,5,40,263,4.00129
0,False,4,6,40,274,4.0193
0,False,4,7,40,276,4.00787
0,False,4,8,40,270,4.00765
0,False,4,9,40,276,4.01989
0,False,4,10,40,283,4.01632
0,False,4,11,-50,21,4.00325
0,True,1,1,0,55,1.01542
0,True,1,2,0,59,1.01168
0,True,1,3,0,58,1.00248
0,True,1,4,-10,63,1.01817
0,True,1,5,-10,60,1.00845
0,True,1,6,-10,55,1.0208
0,True,1,7,-10,58,1.00563
0,True,1,8,0,58,1.02006
0,True,1,9,0,64,1.01107
0,True,1,10,0,63,1.03472
0,True,1,11,-90,74,1.00876
0,True,1,12,-90,70,1.02318
0,True,1,13,-90,59,1.01926
0,True,1,14,-90,63,1.02042
0,True,1,15,-90,70,1.01539
0,True,1,16,-140,82,1.0171
0,True,1,17,-140,66,1.028
0,True,1,18,-140,90,1.02905
0,False,5,1,0,285,5.00511
0,False,5,2,0,278,5.01389
0,False,5,3,-10,287,5.01814
0,False,5,4,-10,307,5.01015
0,False,5,5,-10,298,5.00636
0,False,5,6,-10,303,5.01494
0,False,5,7,-10,327,5.02419
0,False,5,8,0,312,5.00578
0,False,5,9,0,310,5.02134
0,False,5,10,-90,314,5.01189
0,False,5,11,-90,303,5.01356
0,False,5,12,-90,318,5.01193
0,False,5,13,-90,322,5.01733
0,False,5,14,-90,320,5.01674
0,False,5,15,-140,319,5.01093
0,False,5,16,-140,398,5.00326
0,False,5,17,-140,392,5.00766
0,False,5,18,-140,462,5.00328
0,True,2,1,0,110,2.02001
0,True,2,2,0,107,2.02329
0,True,2,3,0,109,2.00704
0,True,2,4,0,102,2.00859
0,True,2,5,0,92,2.006
0,True,2,6,0,96,2.00338
0,True,2,7,0,114,2.01457
0,True,2,8,0,76,2.01417
0,True,2,9,0,93,2.00651
0,True,2,10,0,93,2.01103
0,True,2,11,0,106,2.01278
0,True,2,12,0,97,2.00291
0,True,2,13,0,94,2.0102
0,True,2,14,0,115,2.01142
0,True,2,15,90,86,2.03058
0,True,2,16,80,105,2.01468
0,True,2,17,80,134,2.02882
0,False,1,1,0,52,1.03385
0,False,1,2,0,55,1.01132
0,False,1,3,0,49,1.00892
0,False,1,4,0,56,1.01828
0,False,1,5,0,51,1.00762
0,False,1,6,0,56,1.01706
0,False,1,7,0,50,1.02582
0,False,1,8,0,42,1.01447
0,False,1,9,0,53,1.02484
0,False,1,10,0,51,1.02298
0,False,1,11,0,53,1.00824
0,False,1,12,0,51,1.00698
0,False,1,13,0,59,1.01035
0,False,1,14,0,47,1.02027
0,False,1,15,80,49,1.00315
0,False,1,16,80,52,1.01803
0,True,2,1,0,107,2.00612
0,True,2,2,0,92,2.02718
0,True,2,3,0,104,2.00857
0,True,2,4,90,98,2.00703
0,True,2,5,90,94,2.00837
0,True,2,6,90,98,2.00758
0,True,2,7,90,102,2.01287
0,True,2,8,90,104,2.00521
0,True,2,9,90,116,2.00421
0,True,2,10,100,103,2.00944
0,True,2,11,100,105,2.01423
0,True,2,12,100,106,2.02276
0,True,2,13,100,116,2.01971
0,True,2,14,150,110,2.01455
0,True,2,15,150,138,2.01368
0,True,2,16,150,150,2.01946
0,True,2,17,150,159,2.01388
0,True,2,18,150,168,2.01577
0,True,2,19,150,144,2.01543
0,True,2,20,160,152,2.0288
0,True,2,21,160,200,2.02007
0,True,2,22,160,208,2.01927
0,True,2,23,160,212,2.00807
0,True,2,24,160,191,2.01785
0,True,2,25,160,200,2.01537
0,True,2,26,160,213,2.01329
0,True,2,27,240,223,2.02469
0,True,2,28,240,337,2.02965
0,True,2,29,240,289,2.01822
0,True,2,30,240,335,2.02269
0,False,3,1,0,142,3.01437
0,False,3,2,0,145,3.0205
0,False,3,3,0,144,3.02904
0,False,3,4,90,157,3.02388
0,False,3,5,90,160,3.01593
0,False,3,6,90,155,3.01485
0,False,3,7,90,149,3.0047
0,False,3,8,90,150,3.00774
0,False,3,9,90,165,3.03996
0,False,3,10,100,172,3.01297
0,False,3,11,100,174,3.01036
0,False,3,12,100,181,3.03014
0,False,3,13,100,173,3.00364
0,False,3,14,150,209,3.01702
0,False,3,15,150,219,3.01311
0,False,3,16,150,233,3.01589
0,False,3,17,150,228,3.0271
0,False,3,18,150,228,3.01328
0,False,3,19,150,233,3.01582
0,False,3,20,160,299,3.02735
0,False,3,21,160,302,3.02315
0,False,3,22,160,312,3.02396
0,False,3,23,160,326,3.03283
0,False,3,24,160,302,3.01946
0,False,3,25,160,318,3.02446
0,False,3,26,160,311,3.02233
0,False,3,27,240,429,3.02688
0,False,3,28,240,446,3.02897
0,False,3,29,240,451,3.03009
0,True,2,1,0,111,2.01679
0,True,2,2,0,117,2.0165
0,True,2,3,0,122,2.00634
0,True,2,4,0,115,2.01327
0,True,2,5,0,109,2.03213
0,True,2,6,0,113,2.01143
0,True,2,7,0,115,2.00644
0,True,2,8,0,116,2.01155
0,True,2,9,-10,115,2.00291
0,True,2,10,-10,122,2.01854
0,True,2,11,-10,126,2.03729
0,True,2,12,-10,120,2.03112
0,True,2,13,-10,118,2.02622
0,True,2,14,-10,116,2.01372
0,True,2,15,-90,135,2.02393
0,False,4,1,0,232,4.02948
0,False,4,2,0,228,4.01458
0,False,4,3,0,224,4.00244
0,False,4,4,0,217,4.02108
0,False,4,5,0,229,4.01838
0,False,4,6,0,219,4.00607
0,False,4,7,0,227,4.02655
0,False,4,8,-10,234,4.01779
0,False,4,9,-10,259,4.01005
0,False,4,10,-10,259,4.02349
0,False,4,11,-10,251,4.01168
0,False,4,12,-10,255,4.00353
0,False,4,13,-10,232,4.01522
0,False,4,14,-90,232,4.01548
0,False,4,15,-90,262,4.01145
0,True,2,1,0,112,2.00989
0,True,2,2,0,107,2.0046
0,True,2,3,0,104,2.00351
0,True,2,4,0,116,2.01304
0,True,2,5,0,108,2.02407
0,True,2,6,0,104,2.02071
0,True,2,7,0,102,2.01489
0,True,2,8,0,117,2.01773
0,True,2,9,0,98,2.01782
0,True,2,10,0,116,2.01866
0,True,2,11,0,101,2.03501
0,True,2,12,0,108,2.02198
0,True,2,13,0,102,2.02187
0,True,2,14,0,109,2.02306
0,True,2,15,-90,107,2.01196
0,True,2,16,-80,119,2.01592
0,True,2,17,-80,117,2.01778
0,True,2,18,-80,115,2.03153
0,True,2,19,-80,122,2.01677
0,False,5,1,0,279,5.01477
0,False,5,2,0,267,5.01506
0,False,5,3,0,277,5.00213
0,False,5,4,0,277,5.00385
0,False,5,5,0,280,5.01847
0,False,5,6,0,281,5.00739
0,False,5,7,0,271,5.00577
0,False,5,8,0,263,5.00484
0,False,5,9,0,265,5.00645
0,False,5,10,0,260,5.01966
0,False,5,11,0,267,5.01226
0,False,5,12,0,254,5.0147
0,False,5,13,0,274,5.01941
0,False,5,14,-90,260,5.00671
0,False,5,15,-90,282,5.01041
0,False,5,16,-80,301,5.01342
0,False,5,17,-80,284,5.01902
0,False,5,18,-80,279,5.00755
0,False,5,19,-80,289,5.01572
0,True,3,1,0,168,3.00837
0,True,3,2,10,171,3.02729
0,True,3,3,10,187,3.01122
0,True,3,4,10,195,3.00937
0,True,3,5,10,188,3.01522
0,True,3,6,10,182,3.02475
0,True,3,7,-40,213,3.01131
0,True,3,8,-40,210,3.0154
0,True,3,9,-40,212,3.0127
0,True,3,10,40,217,3.00904
0,False,1,1,0,52,1.00121
0,False,1,2,10,56,1.00274
0,False,1,3,10,74,1.00778
0,False,1,4,10,69,1.01892
0,False,1,5,10,67,1.00407
0,False,1,6,-40,61,1.01033
0,False,1,7,-40,73,1.03034
0,False,1,8,-40,76,1.00555
0,False,1,9,-40,71,1.00883
0,True,3,1,0,162,3.00396
0,True,3,2,-50,191,3.00833
0,True,3,3,-50,187,3.01429
0,True,3,4,-50,217,3.00358
0,True,3,5,-40,235,3.02017
0,True,3,6,-40,253,3.01468
0,True,3,7,-40,235,3.00873
0,True,3,8,-40,232,3.00373
0,True,3,9,-40,227,3.01989
0,True,3,10,-40,230,3.00708
0,True,3,11,-50,250,3.01167
0,True,3,12,-40,253,3.01097
0,True,3,13,-40,262,3.00794
0,True,3,14,-40,279,3.02511
0,True,3,15,-130,342,3.02043
0,True,3,16,-130,379,3.01258
0,True,3,17,-130,399,3.0157
0,False,2,1,-50,121,2.00864
0,False,2,2,-50,129,2.01117
0,False,2,3,-50,126,2.00694
0,False,2,4,-50,138,2.01703
0,False,2,5,-40,170,2.00848
0,False,2,6,-40,161,2.0099
0,False,2,7,-40,151,2.01388
0,False,2,8,-40,153,2.01372
0,False,2,9,-40,152,2.01157
0,False,2,10,-50,158,2.00703
0,False,2,11,-50,170,2.01771
0,False,2,12,-40,178,2.01438
0,False,2,13,-40,189,2.01966
0,False,2,14,-130,192,2.01274
0,False,2,15,-130,263,2.01806
0,False,2,16,-130,248,2.0126
0,False,2,17,-130,255,2.01368
0,True,3,1,0,174,3.01257
0,True,3,2,0,190,3.01084
0,True,3,3,0,179,3.00495
0,True,3,4,0,191,3.02089
0,True,3,5,0,187,3.00709
0,True,3,6,0,193,3.02257
0,True,3,7,90,227,3.01742
0,True,3,8,90,206,3.01622
0,True,3,9,90,193,3.00991
0,True,3,10,90,217,3.02052
0,True,3,11,90,210,3.00977
0,True,3,12,90,216,3.00797
0,True,3,13,90,230,3.02045
0,True,3,14,90,233,3.01686
0,True,3,15,90,233,3.02275
0,True,3,16,90,229,3.01222
0,True,3,17,90,233,3.01684
0,False,4,1,-10,227,4.00404
0,False,4,2,0,260,4.01348
0,False,4,3,0,247,4.01237
0,False,4,4,0,270,4.01302
0,False,4,5,0,263,4.00844
0,False,4,6,0,262,4.02729
0,False,4,7,90,281,4.00509
0,False,4,8,90,287,4.00547
0,False,4,9,90,282,4.02538
0,False,4,10,90,290,4.01362
0,False,4,11,90,276,4.01644
0,False,4,12,90,280,4.01129
0,False,4,13,90,290,4.01167
0,False,4,14,90,326,4.0157
0,False,4,15,90,305,4.01509
0,False,4,16,90,339,4.01219
0,True,3,1,0,161,3.00989
0,True,3,2,0,184,3.01135
0,True,3,3,0,195,3.01388
0,True,3,4,0,189,3.03317
0,True,3,5,0,185,3.01148
0,True,3,6,0,185,3.02731
0,True,3,7,0,178,3.01144
0,False,5,1,0,293,5.00483
0,False,5,2,0,307,5.01068
0,False,5,3,0,305,5.00309
0,False,5,4,0,298,5.02281
0,False,5,5,0,298,5.00355
0,False,5,6,0,296,5.01712
0,False,5,7,-80,300,5.03257
0,True,4,1,0,234,4.01032
0,True,4,2,0,239,4.00974
0,True,4,3,90,238,4.00292
0,True,4,4,80,264,4.00695
0,True,4,5,80,272,4.00267
0,True,4,6,80,280,4.01342
0,True,4,7,80,288,4.00562
0,False,1,1,0,62,1.02293
0,False,1,2,0,61,1.01191
0,False,1,3,80,64,1.00493
0,False,1,4,80,70,1.01809
0,False,1,5,80,69,1.02318
0,False,1,6,80,75,1.00921
0,True,4,1,10,247,4.00919
0,True,4,2,10,229,4.00712
0,True,4,3,10,224,4.00418
0,True,4,4,10,238,4.02419
0,True,4,5,10,231,4.0172
0,True,4,6,10,221,4.00398
0,True,4,7,20,221,4.01537
0,True,4,8,20,267,4.00962
0,True,4,9,20,261,4.01423
0,True,4,10,20,289,4.00769
0,True,4,11,20,296,4.01204
0,False,2,1,10,121,2.00526
0,False,2,2,10,115,2.01624
0,False,2,3,10,110,2.00684
0,False,2,4,10,111,2.01729
0,False,2,5,10,116,2.02594
0,False,2,6,10,116,2.00602
0,False,2,7,20,134,2.00642
0,False,2,8,20,127,2.00618
0,False,2,9,20,138,2.01966
0,False,2,10,20,148,2.03035
0,False,2,11,20,159,2.01974
0,True,4,1,0,229,4.00413
0,True,4,2,-10,261,4.00534
0,True,4,3,-10,257,4.00328
0,True,4,4,-10,248,4.00509
0,True,4,5,-10,247,4.02141
0,True,4,6,0,240,4.0136
0,True,4,7,0,289,4.02939
0,True,4,8,0,282,4.01325
0,True,4,9,0,300,4.00993
0,True,4,10,0,281,4.03588
0,True,4,11,0,286,4.02113
0,True,4,12,0,264,4.00998
0,True,4,13,0,275,4.00566
0,True,4,14,0,269,4.01719
0,True,4,15,0,283,4.00825
0,True,4,16,0,297,4.01674
0,True,4,17,-80,299,4.01082
0,True,4,18,-80,326,4.01091
0,False,3,1,-10,170,3.00537
0,False,3,2,-10,202,3.01047
0,False,3,3,-10,180,3.00353
0,False,3,4,-10,189,3.01656
0,False,3,5,-10,177,3.0181
0,False,3,6,0,218,3.01143
0,False,3,7,0,204,3.01174
0,False,3,8,0,216,3.01497
0,False,3,9,0,203,3.00594
0,False,3,10,0,223,3.01332
0,False,3,11,0,207,3.01995
0,False,3,12,0,217,3.0132
0,False,3,13,0,214,3.01735
0,False,3,14,0,215,3.01358
0,False,3,15,0,220,3.0128
0,False,3,16,-80,224,3.01545
0,False,3,17,-80,233,3.0123
0,False,3,18,-80,237,3.01724
0,True,4,1,0,226,4.01057
0,True,4,2,0,250,4.0175
0,True,4,3,0,257,4.0044
0,False,5,1,0,293,5.00453
0,False,5,2,0,314,5.0181
0,False,5,3,0,310,5.01553
0,True,5,1,0,285,5.00382
0,True,5,2,0,282,5.00086
0,True,5,3,0,277,5.00163
0,True,5,4,-10,328,5.01224
0,False,1,1,0,55,1.00201
0,False,1,2,0,60,1.00514
0,False,1,3,-10,67,1.02199
0,True,5,1,0,293,5.00967
0,True,5,2,-10,309,5.00813
0,True,5,3,-10,306,5.0052
0,True,5,4,0,319,5.01179
0,True,5,5,0,329,5.00252
0,True,5,6,0,344,5.01275
0,True,5,7,0,347,5.00901
0,True,5,8,0,347,5.01254
0,True,5,9,0,354,5.01271
0,True,5,10,0,346,5.01838
0,True,5,11,0,331,5.00844
0,True,5,12,0,341,5.01086
0,True,5,13,0,322,5.03139
0,True,5,14,0,332,5.01858
0,True,5,15,0,338,5.00878
0,True,5,16,0,342,5.01045
0,True,5,17,0,361,5.01035
0,True,5,18,0,368,5.01149
0,True,5,19,0,424,5.0067
0,False,2,1,-10,117,2.01981
0,False,2,2,-10,126,2.01014
0,False,2,3,-10,134,2.00296
0,False,2,4,0,145,2.01164
0,False,2,5,0,119,2.0169
0,False,2,6,0,135,2.03109
0,False,2,7,0,136,2.01395
0,False,2,8,0,142,2.00747
0,False,2,9,0,138,2.01975
0,False,2,10,0,137,2.01133
0,False,2,11,0,137,2.0257
0,False,2,12,0,127,2.01427
0,False,2,13,0,140,2.02745
0,False,2,14,0,130,2.01293
0,False,2,15,0,138,2.01319
0,False,2,16,0,139,2.01556
0,False,2,17,0,140,2.02333
0,False,2,18,0,142,2.01507
0,False,2,19,0,162,2.02945
0,True,5,1,0,299,5.00759
0,True,5,2,0,294,5.00158
0,True,5,3,10,295,5.01844
0,True,5,4,0,334,5.02035
0,True,5,5,-10,375,5.00438
0,True,5,6,-10,390,5.0173
0,True,5,7,-10,378,5.01306
0,True,5,8,-10,403,5.0089
0,False,3,1,0,175,3.01998
0,False,3,2,0,169,3.00772
0,False,3,3,0,181,3.0114
0,False,3,4,-10,209,3.01196
0,False,3,5,-10,223,3.01988
0,False,3,6,-10,241,3.00767
0,False,3,7,-10,238,3.00932
0,True,5,1,0,289,5.00249
0,True,5,2,0,274,5.01273
0,True,5,3,0,288,5.00893
0,True,5,4,0,285,5.00633
0,True,5,5,0,275,5.00426
0,False,4,1,0,230,4.00449
0,False,4,2,0,229,4.02071
0,False,4,3,0,233,4.0041
0,False,4,4,0,242,4.03658
0,False,4,5,-90,221,4.01237
1,True,1,1,10,43,1.03742
1,True,1,2,10,40,1.01013
1,True,1,3,10,39,1.01534
1,True,1,4,10,43,1.02731
1,True,1,5,10,40,1.02156
1,True,1,6,10,39,1.01108
1,True,1,7,10,44,1.00489
1,True,1,8,10,43,1.00835
1,True,1,9,10,42,1.00708
1,True,1,10,10,44,1.0303
1,True,1,11,20,51,1.03232
1,True,1,12,20,45,1.03134
1,True,1,13,30,48,1.01753
1,True,1,14,30,48,1.01732
1,True,1,15,0,57,1.01064
1,True,1,16,0,51,1.01141
1,True,1,17,0,55,1.01013
1,True,1,18,-80,44,1.01386
1,True,1,19,-90,59,1.00857
1,True,1,20,-90,56,1.03988
1,True,1,21,-90,62,1.01818
1,False,2,1,10,81,2.01456
1,False,2,2,10,83,2.01477
1,False,2,3,10,82,2.01872
1,False,2,4,10,89,2.0198
1,False,2,5,10,86,2.0097
1,False,2,6,10,89,2.00471
1,False,2,7,10,84,2.00184
1,False,2,8,10,88,2.02054
1,False,2,9,10,88,2.00406
1,False,2,10,10,90,2.01314
1,False,2,11,20,92,2.00714
1,False,2,12,20,91,2.00408
1,False,2,13,30,94,2.00742
1,False,2,14,0,94,2.00858
1,False,2,15,0,104,2.0256
1,False,2,16,0,104,2.01071
1,False,2,17,-80,101,2.00383
1,False,2,18,-90,94,2.00698
1,False,2,19,-90,109,2.0084
1,False,2,20,-90,128,2.03194
1,False,2,21,-170,128,2.01345
1,True,1,1,10,42,1.01153
1,True,1,2,20,42,1.01776
1,True,1,3,-10,49,1.01271
1,True,1,4,0,48,1.0419
1,True,1,5,0,49,1.02183
1,True,1,6,0,50,1.01206
1,True,1,7,-10,60,1.01342
1,True,1,8,-10,57,1.00665
1,True,1,9,-90,55,1.00523
1,True,1,10,-90,51,1.01723
1,True,1,11,-90,48,1.00587
1,True,1,12,-90,52,1.02561
1,True,1,13,0,63,1.01702
1,True,1,14,10,66,1.02722
1,True,1,15,10,67,1.00825
1,True,1,16,10,70,1.01007
1,True,1,17,10,69,1.00771
1,True,1,18,10,69,1.01665
1,True,1,19,90,64,1.01
1,True,1,20,90,68,1.01167
1,True,1,21,10,69,1.02396
1,True,1,22,10,75,1.0149
1,True,1,23,10,75,1.01522
1,True,1,24,100,81,1.01097
1,True,1,25,100,84,1.01297
1,True,1,26,100,90,1.01995
1,True,1,27,100,95,1.008
1,True,1,28,180,97,1.01386
1,False,3,1,10,123,3.01431
1,False,3,2,-10,126,3.01327
1,False,3,3,-10,140,3.01806
1,False,3,4,0,147,3.00518
1,False,3,5,0,141,3.01736
1,False,3,6,-10,158,3.00365
1,False,3,7,-10,166,3.00552
1,False,3,8,-90,156,3.0247
1,False,3,9,-90,161,3.01046
1,False,3,10,-90,157,3.00752
1,False,3,11,-90,166,3.01953
1,False,3,12,-90,176,3.00316
1,False,3,13,0,178,3.02538
1,False,3,14,10,188,3.00462
1,False,3,15,10,204,3.01433
1,False,3,16,10,194,3.00955
1,False,3,17,10,200,3.01607
1,False,3,18,10,197,3.01528
1,False,3,19,90,212,3.0151
1,False,3,20,10,215,3.0175
1,False,3,21,10,214,3.00904
1,False,3,22,10,225,3.01714
1,False,3,23,10,223,3.00679
1,False,3,24,100,246,3.02248
1,False,3,25,100,266,3.00952
1,False,3,26,100,282,3.01325
1,False,3,27,100,285,3.02722
1,True,1,1,10,47,1.01343
1,True,1,2,10,40,1.02209
1,True,1,3,10,43,1.00682
1,True,1,4,10,41,1.0172
1,True,1,5,10,44,1.01956
1,True,1,6,10,44,1.02128
1,True,1,7,10,46,1.00348
1,True,1,8,10,43,1.00467
1,True,1,9,10,41,1.01174
1,True,1,10,10,38,1.01885
1,True,1,11,10,45,1.03958
1,True,1,12,10,42,1.01153
1,True,1,13,-70,40,1.01711
1,True,1,14,-70,47,1.01862
1,True,1,15,-70,45,1.01242
1,True,1,16,-70,41,1.01665
1,True,1,17,-70,39,1.02712
1,True,1,18,-70,45,1.01658
1,True,1,19,-70,34,1.0234
1,True,1,20,20,40,1.02468
1,True,1,21,20,41,1.01777
1,True,1,22,20,43,1.03547
1,True,1,23,20,40,1.02008
1,True,1,24,20,44,1.01949
1,True,1,25,20,44,1.04071
1,True,1,26,20,36,1.02119
1,True,1,27,20,47,1.02395
1,True,1,28,20,49,1.01498
1,True,1,29,20,50,1.02943
1,True,1,30,-60,47,1.00975
1,True,1,31,-60,54,1.02431
1,False,4,1,10,168,4.01064
1,False,4,2,10,161,4.00393
1,False,4,3,10,159,4.0103
1,False,4,4,10,165,4.01269
1,False,4,5,10,165,4.00529
1,False,4,6,10,176,4.00828
1,False,4,7,10,172,4.00972
1,False,4,8,10,169,4.01443
1,False,4,9,10,168,4.01506
1,False,4,10,10,165,4.009
1,False,4,11,10,169,4.01794
1,False,4,12,-70,159,4.00218
1,False,4,13,-70,169,4.01533
1,False,4,14,-70,159,4.00406
1,False,4,15,-70,163,4.02301
1,False,4,16,-70,169,4.03533
1,False,4,17,-70,164,4.01136
1,False,4,18,-70,162,4.03085
1,False,4,19,-70,182,4.00387
1,False,4,20,20,177,4.02069
1,False,4,21,20,164,4.0135
1,False,4,22,20,175,4.01436
1,False,4,23,20,169,4.0206
1,False,4,24,20,177,4.00784
1,False,4,25,20,161,4.01621
1,False,4,26,20,177,4.01021
1,False,4,27,20,173,4.00892
1,False,4,28,20,205,4.0164
1,False,4,29,-60,196,4.01338
1,False,4,30,-60,207,4.01883
1,False,4,31,-140,206,4.01335
1,True,1,1,10,42,1.01677
1,True,1,2,10,45,1.00291
1,True,1,3,10,45,1.00725
1,True,1,4,10,42,1.0151
1,True,1,5,10,43,1.01346
1,True,1,6,10,40,1.00427
1,True,1,7,10,50,1.00679
1,True,1,8,10,50,1.00788
1,True,1,9,10,47,1.02136
1,True,1,10,-100,59,1.01984
1,True,1,11,-100,52,1.01403
1,True,1,12,-100,53,1.01415
1,True,1,13,-180,76,1.00941
1,True,1,14,-190,72,1.01906
1,False,5,1,10,210,5.02145
1,False,5,2,10,217,5.01254
1,False,5,3,10,215,5.01504
1,False,5,4,10,221,5.0101
1,False,5,5,10,208,5.02718
1,False,5,6,10,233,5.02516
1,False,5,7,10,246,5.0261
1,False,5,8,10,239,5.01047
1,False,5,9,-100,244,5.00399
1,False,5,10,-100,271,5.01244
1,False,5,11,-100,285,5.01022
1,False,5,12,-180,300,5.0143
1,False,5,13,-190,362,5.00707
1,False,5,14,-190,413,5.0002
1,True,2,1,10,77,2.0048
1,True,2,2,20,72,2.02274
1,True,2,3,20,76,2.012
1,True,2,4,20,80,2.01469
1,True,2,5,20,83,2.01228
1,True,2,6,20,87,2.00852
1,True,2,7,20,90,2.00438
1,True,2,8,20,91,2.01237
1,True,2,9,20,86,2.01492
1,True,2,10,30,90,2.00307
1,True,2,11,30,86,2.01845
1,True,2,12,30,71,2.00199
1,True,2,13,30,81,2.01769
1,True,2,14,30,80,2.00209
1,True,2,15,30,79,2.00756
1,True,2,16,30,84,2.01697
1,True,2,17,-50,90,2.00861
1,True,2,18,-50,81,2.01017
1,True,2,19,40,86,2.0247
1,True,2,20,40,90,2.02229
1,True,2,21,40,108,2.00413
1,True,2,22,40,96,2.01783
1,True,2,23,40,99,2.01945
1,True,2,24,40,92,2.00861
1,True,2,25,40,107,2.02251
1,True,2,26,40,112,2.01376
1,True,2,27,40,108,2.01385
1,True,2,28,50,105,2.00428
1,True,2,29,-30,129,2.01154
1,True,2,30,-30,115,2.00945
1,True,2,31,-30,117,2.02585
1,True,2,32,-30,116,2.01673
1,True,2,33,-30,113,2.00849
1,True,2,34,-30,124,2.01588
1,True,2,35,-30,122,2.01768
1,True,2,36,-30,127,2.03822
1,True,2,37,-30,132,2.02102
1,True,2,38,-30,132,2.03552
1,True,2,39,-30,125,2.00701
1,True,2,40,-30,124,2.02219
1,True,2,41,-30,110,2.01013
1,True,2,42,-30,120,2.00844
1,True,2,43,-30,125,2.02219
1,True,2,44,-30,109,2.03053
1,True,2,45,-30,120,2.01946
1,True,2,46,-30,125,2.02103
1,True,2,47,-30,123,2.01724
1,True,2,48,-110,124,2.01475
1,True,2,49,-110,136,2.01457
1,True,2,50,-30,124,2.01849
1,True,2,51,-30,140,2.02252
1,True,2,52,-30,125,2.01702
1,True,2,53,-30,118,2.03357
1,True,2,54,-30,124,2.01995
1,True,2,55,-30,129,2.01503
1,False,1,1,10,37,1.0095
1,False,1,2,20,40,1.00208
1,False,1,3,20,39,1.006
1,False,1,4,20,43,1.01909
1,False,1,5,20,43,1.0069
1,False,1,6,20,43,1.01749
1,False,1,7,20,43,1.00205
1,False,1,8,20,44,1.00365
1,False,1,9,20,46,1.00208
1,False,1,10,30,46,1.01462
1,False,1,11,30,37,1.01117
1,False,1,12,30,39,1.03017
1,False,1,13,30,41,1.0072
1,False,1,14,30,36,1.03193
1,False,1,15,30,36,1.00481
1,False,1,16,-50,40,1.00798
1,False,1,17,-50,41,1.0063
1,False,1,18,-50,41,1.02355
1,False,1,19,40,33,1.02173
1,False,1,20,40,47,1.02828
1,False,1,21,40,44,1.00842
1,False,1,22,40,51,1.0316
1,False,1,23,40,44,1.02513
1,False,1,24,40,47,1.0387
1,False,1,25,40,55,1.01108
1,False,1,26,40,58,1.0376
