Endgame, White, Parameter, Move,processing_time
0,True,5,1,5.01319
0,True,5,2,5.0151
0,True,5,3,5.01341
0,True,5,4,5.00587
0,True,5,5,5.00972
0,True,5,6,5.01532
0,True,5,7,5.01627
