Endgame, White, Parameter, Move,processing_time
0,False,5,1,5.00402
0,False,5,2,5.01823
0,False,5,3,5.0179
0,False,5,4,5.01439
0,False,5,5,5.00581
0,False,5,6,5.00565
0,False,5,7,5.00143
0,False,5,8,5.01896
0,False,5,9,5.02438
0,False,5,10,5.01383
0,False,5,11,5.01008
