Endgame,White,Parameter,Move,Evaluation_Function,Evaluation_Number,Time
0,False,1,6,-1130,104815,3.98459
0,False,1,7,-1140,159736,6.01214
0,False,1,8,-1140,169246,6.0873
0,False,1,9,-1140,156835,5.8561
0,False,1,10,-1140,138383,5.29183
0,False,1,11,-1140,94899,3.99477
0,False,1,12,-1140,138383,6.74942
0,False,1,13,-1140,94899,4.02076
0,False,1,14,-1140,138383,5.89835
0,False,1,15,-1140,94899,4.43641
0,False,1,16,-1140,138383,6.26437
0,False,1,17,-1140,94899,4.71429
0,False,1,18,-1140,138383,6.82654
0,False,1,19,-1140,94899,5.73163
0,False,1,20,-1140,138383,7.59676
0,False,1,21,-1140,94899,4.65629
0,False,1,22,-1140,138383,6.87259
0,False,1,23,-1140,94899,4.76139
0,False,1,24,-1140,138383,6.97223
0,False,1,25,-1140,94899,5.13237
0,False,1,26,-1140,138383,7.32884
0,False,1,27,-1140,94899,5.30525
0,False,1,28,-1140,138383,7.57598
0,False,1,29,-1140,94899,5.39246
0,False,1,30,-1140,138383,7.92423
0,False,1,31,-1140,10683,0.684799
0,False,1,32,-1140,3232,0.205136
1,False,1,1,10,2535,0.175998
1,False,1,2,0,5587,0.48581
1,False,1,3,-70,3280,0.366204
1,False,1,4,-120,18278,0.85622
1,False,1,5,-160,38065,1.81035
1,False,1,6,-170,16463,0.776893
1,False,1,7,-180,22578,1.0098
1,False,1,8,-1070,27496,1.20528
1,False,1,9,-1100,24718,1.13199
1,False,1,10,-1100,18217,0.815189
1,False,1,11,-1100,28114,1.32001
2,False,1,1,-110,48872,2.60018
2,False,1,2,-120,51883,1.96877
2,False,1,3,-120,36226,1.40329
2,False,1,4,-200,10283,0.367119
2,False,1,5,-210,48841,1.6728
2,False,1,6,-210,54725,2.0291
2,False,1,7,-1030,43383,2.17194
2,False,1,8,-1110,43656,1.85114
2,False,1,9,-1110,72220,3.43241
3,False,1,1,-100,36652,1.91547
3,False,1,2,-140,31364,1.50885
3,False,1,3,-190,5845,0.30727
3,False,1,4,-1080,46580,2.70201
3,False,1,5,-1080,93405,3.65012
4,False,1,1,-40,4247,0.205325
4,False,1,2,-50,17308,0.805602
4,False,1,3,-100,48421,2.07571
4,False,1,4,-110,24771,0.955041
4,False,1,5,-110,23102,0.905471
4,False,1,6,-110,23536,0.994927
4,False,1,7,-110,21660,0.86813
4,False,1,8,-110,26086,1.09156
4,False,1,9,-110,29709,1.27749
4,False,1,10,-110,26210,1.15878
4,False,1,11,-110,28107,1.30641
4,False,1,12,-110,21816,0.997292
4,False,1,13,-110,29387,1.36824
4,False,1,14,-110,23928,1.13095
4,False,1,15,-110,29387,1.40549
4,False,1,16,-110,21816,1.08304
4,False,1,17,-110,26775,1.36725
4,False,1,18,-110,20668,1.06389
4,False,1,19,-110,26775,1.47279
4,False,1,20,-110,20668,1.06227
4,False,1,21,-110,23819,1.2486
4,False,1,22,-110,22585,1.29112
4,False,1,23,-110,27180,1.68211
4,False,1,24,-110,27978,1.67413
4,False,1,25,-110,27180,1.62704
4,False,1,26,-110,25067,1.53587
4,False,1,27,-110,29725,1.77939
4,False,1,28,-110,25157,1.53693
4,False,1,29,-110,29347,1.95981
4,False,1,30,-110,31389,2.20793
4,False,1,31,-110,34412,2.26974
4,False,1,32,-110,31389,2.10844
4,False,1,33,-110,30054,2.02681
4,False,1,34,-110,30976,2.02475
4,False,1,35,-110,26569,1.84877
4,False,1,36,-110,27978,1.9634
4,False,1,37,-110,29899,2.30377
4,False,1,38,-110,26877,1.95502
4,False,1,39,-110,50553,4.03178
4,False,1,40,-110,47440,3.57515
4,False,1,41,-110,53496,3.88656
4,False,1,42,-110,46582,3.30094
4,False,1,43,-110,41372,2.97333
4,False,1,44,-110,54244,4.04473
4,False,1,45,-110,56989,4.20621
4,False,1,46,-110,51372,3.83913
4,False,1,47,-110,38446,2.99218
4,False,1,48,-110,36028,2.81308
4,False,1,49,-110,67759,5.23954
4,False,1,50,-110,29025,2.37404
4,False,1,51,-110,29941,2.46086
4,False,1,52,-110,26631,2.25571
4,False,1,53,-110,33566,2.81437
4,False,1,54,-110,40664,3.42945
4,False,1,55,-110,41319,3.57543
4,False,1,56,-110,49205,4.16365
4,False,1,57,-110,51359,4.43852
4,False,1,58,-110,37839,3.3484
4,False,1,59,-110,46692,4.43706
4,False,1,60,0,1,7.2e-06
0,False,1,1,-90,218119,9.2361
0,False,1,2,-130,84886,2.78511
0,False,1,3,-130,79226,2.63289
0,False,1,4,-150,89166,3.35061
0,False,1,5,-150,136893,4.78309
0,False,1,6,-150,77908,2.71728
0,False,1,7,-150,83021,2.95654
0,False,1,8,-220,75673,2.77507
0,False,1,9,-230,60083,2.39635
0,False,1,10,-1030,190265,7.90291
0,False,1,11,-1030,119564,5.28939
1,False,1,1,10,2961,0.230585
1,False,1,2,0,2378,0.171262
1,False,1,3,-70,2183,0.112192
1,False,1,4,-100,12876,0.581863
1,False,1,5,-180,30249,1.34302
1,False,1,6,-190,12610,0.556107
1,False,1,7,-1080,18536,0.795936
1,False,1,8,-1090,56362,2.34866
1,False,1,9,-1090,54607,2.36232
2,False,1,1,-70,12316,0.458432
2,False,1,2,-80,277066,10.191
2,False,1,3,-90,137550,4.82304
2,False,1,4,-90,137860,4.97945
2,False,1,5,-90,198098,7.10226
2,False,1,6,-100,144972,5.54345
2,False,1,7,-170,69010,2.62676
2,False,1,8,-1070,61599,2.28047
3,False,1,1,-150,41522,1.88772
3,False,1,2,-150,72832,2.38738
3,False,1,3,-150,98402,3.29809
3,False,1,4,-150,90960,3.09769
3,False,1,5,-150,98402,3.55687
3,False,1,6,-150,90960,3.26989
3,False,1,7,-150,124471,4.66772
3,False,1,8,-150,106926,4.1211
3,False,1,9,-150,98402,3.9533
3,False,1,10,-150,72832,3.03539
3,False,1,11,-150,98402,4.15555
3,False,1,12,-150,90960,3.90957
3,False,1,13,-150,98402,4.34562
3,False,1,14,-150,90960,4.0879
3,False,1,15,-150,98402,4.54038
3,False,1,16,-150,90960,4.19
3,False,1,17,-150,98402,4.72164
3,False,1,18,-150,90960,4.32291
3,False,1,19,-150,98402,4.90702
3,False,1,20,-150,90960,4.51374
3,False,1,21,-150,98402,5.11268
3,False,1,22,-150,90960,4.65279
3,False,1,23,-150,98402,5.28943
3,False,1,24,-150,72832,4.03043
3,False,1,25,-120,107936,6.24613
3,False,1,26,-130,117135,6.77063
3,False,1,27,-1070,222885,13.2891
4,False,1,1,-40,4143,0.176212
4,False,1,2,-50,53639,1.91
4,False,1,3,-60,106450,3.60849
4,False,1,4,-60,63086,2.17545
4,False,1,5,-60,65373,2.43155
4,False,1,6,-60,89445,3.49745
4,False,1,7,-60,129994,5.00492
4,False,1,8,-110,25530,1.10195
4,False,1,9,-110,71671,2.94359
4,False,1,10,-110,16612,0.661029
4,False,1,11,-110,13207,0.539838
4,False,1,12,-110,15488,0.672481
4,False,1,13,-110,11332,0.503165
4,False,1,14,-110,12344,0.538342
4,False,1,15,-110,11500,0.494296
4,False,1,16,-110,16279,0.837858
4,False,1,17,-110,12706,0.575658
4,False,1,18,-110,16174,0.760252
4,False,1,19,-110,12706,0.622047
4,False,1,20,-110,16093,0.770767
4,False,1,21,-110,12907,0.6703
4,False,1,22,-110,16174,0.860681
4,False,1,23,-110,13403,0.697125
4,False,1,24,-110,16174,0.893108
4,False,1,25,-110,14017,0.750145
4,False,1,26,-110,16174,0.911975
4,False,1,27,-110,13403,0.764328
4,False,1,28,-110,16886,0.986953
4,False,1,29,-110,13403,0.78495
4,False,1,30,-110,14746,0.893879
4,False,1,31,-110,13339,0.803626
4,False,1,32,-110,14746,0.894879
4,False,1,33,-110,3323,0.236948
4,False,1,34,-110,1716,0.119267
4,False,1,35,-110,14700,1.02103
4,False,1,36,-110,12415,0.839566
4,False,1,37,-110,14196,0.941869
4,False,1,38,-110,10427,0.74992
4,False,1,39,-110,17300,1.20838
4,False,1,40,-110,7566,0.574358
4,False,1,41,-110,13384,0.94247
4,False,1,42,-110,11812,0.905641
4,False,1,43,-110,15890,1.20948
4,False,1,44,-110,11812,0.896867
4,False,1,45,-110,13384,1.02288
4,False,1,46,-110,14049,1.11823
4,False,1,47,-110,15335,1.22841
4,False,1,48,-110,14820,1.20697
4,False,1,49,-110,18197,1.44407
4,False,1,50,-110,14820,1.20923
4,False,1,51,-110,17473,1.45814
4,False,1,52,-110,15369,1.27461
4,False,1,53,-110,18262,1.51763
4,False,1,54,-110,15369,1.30683
4,False,1,55,-110,18262,1.603
4,False,1,56,-110,14820,1.32547
4,False,1,57,-110,16751,1.55591
4,False,1,58,-110,3576,0.386815
4,False,1,59,-110,1836,0.20309
4,False,1,60,0,1,5.8e-06
0,False,1,1,-90,117575,4.17375
0,False,1,2,-120,85382,3.80089
0,False,1,3,-120,35830,1.86977
0,False,1,4,-120,39796,1.95424
0,False,1,5,-130,36981,1.84737
0,False,1,6,-1020,21753,0.947579
0,False,1,7,-1020,41915,1.95249
1,False,1,1,10,2774,0.21502
1,False,1,2,-100,5335,0.23269
1,False,1,3,-180,7402,0.334276
1,False,1,4,-180,8374,0.390629
1,False,1,5,-190,24594,1.01479
1,False,1,6,-200,21440,0.971911
1,False,1,7,-210,13952,0.569337
1,False,1,8,-1090,55940,2.26678
1,False,1,9,-1090,41979,1.71076
1,False,1,10,-1100,54643,2.34566
1,False,1,11,-1100,74804,3.15976
1,False,1,12,-1100,78230,3.32378
2,False,1,1,-80,12782,0.532545
2,False,1,2,-80,209579,7.19403
2,False,1,3,-80,108465,3.77901
2,False,1,4,-90,110502,3.94844
2,False,1,5,-980,232553,8.54386
3,False,1,1,-40,34001,1.54282
3,False,1,2,-40,185882,6.91501
3,False,1,3,-40,366891,13.3401
3,False,1,4,-90,191076,7.64092
3,False,1,5,-90,208183,8.40751
3,False,1,6,-100,304142,12.8388
3,False,1,7,-180,74578,3.08228
3,False,1,8,-180,78190,4.11482
3,False,1,9,-210,39460,1.61955
3,False,1,10,-210,43804,1.7267
3,False,1,11,-210,29781,1.20786
3,False,1,12,-1110,39460,1.54953
3,False,1,13,-1110,30115,1.2198
3,False,1,14,-1110,29204,1.20191
3,False,1,15,-1110,30115,1.37915
3,False,1,16,-1110,29204,1.23307
3,False,1,17,-1110,30115,1.32292
3,False,1,18,-1110,29204,1.40344
3,False,1,19,-1110,30115,1.37279
3,False,1,20,-1110,29204,1.34052
3,False,1,21,-1110,30115,1.45102
3,False,1,22,-1110,29204,1.40004
3,False,1,23,-1110,30115,1.54102
3,False,1,24,-1110,29204,1.46119
3,False,1,25,-1110,30115,1.5808
3,False,1,26,-1110,29204,1.53214
3,False,1,27,-1110,30115,1.62538
3,False,1,28,-1110,29204,1.63587
3,False,1,29,-1110,30115,1.70292
3,False,1,30,-1110,29204,1.66502
3,False,1,31,-1110,30115,1.7394
3,False,1,32,-1110,29204,1.68638
3,False,1,33,-1110,2034,0.144098
3,False,1,34,-1110,34,0.0024037
0,False,5,1,-90,117575,4.86657
0,False,5,2,-120,85382,3.83747
0,False,5,3,-120,35830,1.90533
0,False,5,4,-120,39796,1.99357
0,False,5,5,-130,36981,2.04925
0,False,5,6,-170,39348,2.18772
0,False,5,7,-180,29931,1.28571
0,False,5,8,-1070,22158,1.11295
0,False,5,9,-1080,25328,1.06483
0,False,5,10,-1080,36393,1.80021
1,False,5,1,10,2909,0.198618
1,False,5,2,0,5658,0.350372
1,False,5,3,-60,4759,0.239611
1,False,5,4,-50,849,0.0722076
1,False,5,5,-70,1531,0.0761798
1,False,5,6,-100,19636,0.88871
1,False,5,7,-170,23331,1.04544
1,False,5,8,-190,25390,1.10061
1,False,5,9,-200,25588,1.12085
1,False,5,10,-1080,63503,2.66003
1,False,5,11,-1080,43235,1.94429
1,False,5,12,-1080,31398,1.43863
2,False,5,1,-40,4726,0.172988
2,False,5,2,-40,142002,5.00405
2,False,5,3,-50,87070,2.91043
2,False,5,4,-50,14612,0.653485
2,False,5,5,-100,12682,0.621623
2,False,5,6,-1020,21726,0.868342
3,False,5,1,-130,18474,0.841354
3,False,5,2,-120,95870,3.61091
3,False,5,3,-180,40550,1.56887
3,False,5,4,-1020,71379,2.82232
4,False,5,1,-40,6245,0.274239
4,False,5,2,-90,40061,1.4692
4,False,5,3,-90,67794,2.70201
4,False,5,4,-100,133667,4.99085
4,False,5,5,-110,42909,1.59362
4,False,5,6,-110,36048,1.37983
4,False,5,7,-110,29091,1.17435
4,False,5,8,-110,29245,1.16012
4,False,5,9,-110,23353,0.943756
4,False,5,10,-110,27657,1.18974
4,False,5,11,-110,22374,1.02543
4,False,5,12,-110,21916,1.0679
4,False,5,13,-110,25565,1.28832
4,False,5,14,-110,22768,1.02059
4,False,5,15,-110,18910,0.908773
4,False,5,16,-110,21327,1.04379
4,False,5,17,-110,18008,0.931522
4,False,5,18,-110,33560,1.69543
4,False,5,19,-110,54686,2.79297
4,False,5,20,-110,33145,1.78534
4,False,5,21,-1010,36705,1.95623
4,False,5,22,-1010,23539,1.27901
0,False,5,1,-100,83374,3.16524
0,False,5,2,-120,172109,8.54096
0,False,5,3,-120,67804,3.83654
0,False,5,4,-120,32962,2.319
0,False,5,5,-120,48204,3.45066
0,False,5,6,-120,44950,2.7731
0,False,5,7,-120,101119,5.58662
0,False,5,8,-120,44950,2.91418
0,False,5,9,-120,101119,6.01682
0,False,5,10,-120,44950,2.95468
0,False,5,11,-120,101119,6.12872
0,False,5,12,-120,44950,3.18781
0,False,5,13,-1020,63369,4.08257
0,False,5,14,-1020,40314,2.20847
1,False,5,1,10,3106,0.212763
1,False,5,2,-80,5356,0.247007
1,False,5,3,-100,27668,1.34817
1,False,5,4,-180,8609,0.4415
1,False,5,5,-190,14535,0.670468
1,False,5,6,-200,18012,0.804473
1,False,5,7,-1070,91747,3.58454
1,False,5,8,-1070,46023,1.83789
2,False,5,1,-70,12316,0.446378
2,False,5,2,-80,277066,10.5572
2,False,5,3,-90,137550,4.90191
2,False,5,4,-90,137860,5.17165
2,False,5,5,-100,173649,6.32753
2,False,5,6,-910,46457,2.03321
2,False,5,7,-1000,36338,1.53778
2,False,5,8,-1000,49049,2.06279
3,False,5,1,-130,54223,2.27114
3,False,5,2,-140,145343,5.37297
3,False,5,3,-210,111083,4.03836
3,False,5,4,-210,158287,5.50487
3,False,5,5,-1110,152861,5.41037
3,False,5,6,-1110,145603,5.39761
4,False,5,1,-40,6561,0.329523
4,False,5,2,-90,38499,1.6847
4,False,5,3,-60,74944,2.95552
4,False,5,4,-110,30968,1.15179
4,False,5,5,-1000,31706,1.15742
4,False,5,6,-1000,24843,0.974689
0,False,5,1,-90,218119,9.83813
0,False,5,2,-130,206158,8.32333
0,False,5,3,-130,80948,2.98963
0,False,5,4,-1030,41607,1.47078
0,False,5,5,-1030,24597,1.04552
1,False,5,1,10,2961,0.238665
1,False,5,2,0,2679,0.191128
1,False,5,3,-90,950,0.0511386
1,False,5,4,-90,6608,0.276652
1,False,5,5,-180,21071,0.929825
1,False,5,6,-190,13747,0.6429
1,False,5,7,-190,11168,0.520241
1,False,5,8,-260,18148,0.848633
1,False,5,9,-1090,26788,1.22929
1,False,5,10,-1090,45219,2.15766
2,False,5,1,-40,4726,0.171896
2,False,5,2,-40,142002,5.24469
2,False,5,3,-60,135860,5.98062
2,False,5,4,-60,37728,1.44393
2,False,5,5,-60,50555,2.0944
2,False,5,6,-60,37728,1.54302
2,False,5,7,-60,50555,2.24011
2,False,5,8,-60,37728,1.59317
2,False,5,9,-60,51975,2.4327
2,False,5,10,-60,43894,1.92392
2,False,5,11,-130,20842,0.972522
2,False,5,12,-1030,21047,1.02217
2,False,5,13,-1030,42800,2.16581
3,False,5,1,-120,27204,1.27505
3,False,5,2,-120,123275,4.91986
3,False,5,3,-130,148047,6.19003
3,False,5,4,-120,141985,7.48904
3,False,5,5,-990,45708,1.81251
3,False,5,6,-990,35233,1.42548
4,False,5,1,-40,7344,0.321437
4,False,5,2,-100,50263,1.90877
4,False,5,3,-110,34206,1.25742
4,False,5,4,-110,24758,0.8695
4,False,5,5,-110,17607,0.676579
4,False,5,6,-110,24758,1.13986
4,False,5,7,-110,17607,0.77024
4,False,5,8,-110,25195,1.13442
4,False,5,9,-110,17607,1.32176
4,False,5,10,-110,25195,1.12886
4,False,5,11,-110,21583,1.19956
4,False,5,12,-990,30529,1.63771
4,False,5,13,-990,22538,1.17553
0,False,5,1,-90,98625,4.17853
0,False,5,2,-990,68017,2.71996
0,False,5,3,-990,54256,2.45002
1,False,5,1,10,2535,0.166823
1,False,5,2,0,1874,0.160353
1,False,5,3,-70,2704,0.214759
1,False,5,4,-140,9291,0.526914
1,False,5,5,-150,21882,1.06896
1,False,5,6,-150,12940,0.602578
1,False,5,7,-150,17372,0.83471
1,False,5,8,-150,14337,0.867428
1,False,5,9,-150,14372,0.694318
1,False,5,10,-150,23084,1.35199
1,False,5,11,-150,23219,1.22657
1,False,5,12,-150,16087,1.01057
1,False,5,13,-150,26551,1.87284
1,False,5,14,-150,15955,1.03252
1,False,5,15,-150,27248,1.72889
1,False,5,16,-150,15095,1.14495
1,False,5,17,-150,25816,1.89227
1,False,5,18,-150,15141,1.07704
1,False,5,19,-150,14802,0.999831
1,False,5,20,-150,11260,0.823282
1,False,5,21,-150,11298,0.793585
1,False,5,22,-150,11260,0.708465
1,False,5,23,-150,11387,0.759481
1,False,5,24,-160,12412,0.895351
1,False,5,25,-160,15362,1.06549
1,False,5,26,-160,14811,0.990866
1,False,5,27,-160,30399,2.32487
1,False,5,28,-200,26840,2.55151
1,False,5,29,-280,77801,5.13877
1,False,5,30,-290,120914,8.11544
1,False,5,31,-1110,103049,6.38023
1,False,5,32,-1120,94068,5.98211
1,False,5,33,-1120,31179,2.07255
2,False,5,1,-70,12316,0.469185
2,False,5,2,-80,277066,11.6946
2,False,5,3,-90,137550,4.89997
2,False,5,4,-90,137860,5.43259
2,False,5,5,-90,47747,2.05688
2,False,5,6,-100,100926,4.35279
2,False,5,7,-910,54688,2.39764
2,False,5,8,-1000,43845,1.93255
2,False,5,9,-1000,41873,1.77853
3,False,5,1,-120,31530,1.4266
3,False,5,2,-130,150324,5.64383
3,False,5,3,-1020,143661,5.43292
3,False,5,4,-1020,143597,6.29134
4,False,5,1,-40,5808,0.299628
4,False,5,2,-90,31215,1.34888
4,False,5,3,-90,28598,1.16871
4,False,5,4,-100,26373,1.06603
4,False,5,5,-110,63872,2.53484
4,False,5,6,-110,36946,1.36503
4,False,5,7,-110,38099,1.60815
4,False,5,8,-110,19280,0.806843
4,False,5,9,-110,17774,0.723502
4,False,5,10,-110,19502,0.855401
4,False,5,11,-110,17774,0.799165
4,False,5,12,-110,19280,0.836332
4,False,5,13,-110,17774,0.86554
4,False,5,14,-110,19280,0.932498
4,False,5,15,-110,16639,0.809079
4,False,5,16,-110,22600,1.14109
4,False,5,17,-110,22869,1.21545
4,False,5,18,-110,25086,1.44853
4,False,5,19,-110,17697,1.11221
4,False,5,20,-110,26353,1.71141
4,False,5,21,-110,27486,2.19415
4,False,5,22,-110,19539,1.22168
4,False,5,23,-110,23007,1.7065
4,False,5,24,-110,17624,1.05117
4,False,5,25,-110,23195,1.43345
4,False,5,26,-110,18489,1.36427
4,False,5,27,-110,22849,1.42491
4,False,5,28,-110,18981,1.2347
4,False,5,29,-110,22463,1.56462
4,False,5,30,-110,18717,1.38286
4,False,5,31,-110,21638,1.5823
4,False,5,32,-110,17624,1.53713
4,False,5,33,-110,23195,1.87451
4,False,5,34,-110,17624,1.35385
4,False,5,35,-110,20443,1.99218
4,False,5,36,-110,19219,1.65876
4,False,5,37,-110,24794,1.90465
4,False,5,38,-110,21195,2.27008
4,False,5,39,-110,23195,1.84053
4,False,5,40,-110,21195,1.82488
4,False,5,41,-110,23195,2.57679
4,False,5,42,-110,21121,1.90596
4,False,5,43,-110,34159,2.9813
4,False,5,44,-110,29496,2.2861
4,False,5,45,-110,24204,2.16406
4,False,5,46,-110,26782,2.41889
4,False,5,47,-110,29545,2.60792
4,False,5,48,-110,24783,2.18754
4,False,5,49,-110,27890,2.41192
4,False,5,50,-110,27228,2.31411
4,False,5,51,-110,27890,2.47517
4,False,5,52,-110,24783,2.27874
4,False,5,53,-110,31708,2.87619
4,False,5,54,-110,26838,2.38931
4,False,5,55,-110,33714,2.94765
4,False,5,56,-110,25709,2.41477
4,False,5,57,-110,33714,3.09563
4,False,5,58,-110,26851,2.52296
4,False,5,59,-110,46166,4.2457
4,False,5,60,-110,59324,6.03527
4,False,5,61,-110,25765,2.59654
4,False,5,62,-110,20723,1.98745
4,False,5,63,-110,24734,2.49305
4,False,5,64,-110,22251,2.22923
4,False,5,65,-110,24734,2.4631
4,False,5,66,-110,22251,2.32971
4,False,5,67,-110,26319,2.72767
4,False,5,68,-110,20723,2.17383
4,False,5,69,-110,26319,2.91524
4,False,5,70,-110,22251,2.50926
4,False,5,71,-110,26319,3.33458
4,False,5,72,-110,20106,2.58259
4,False,5,73,-110,23137,3.04164
4,False,5,74,-110,22585,3.30697
4,False,5,75,-110,23369,2.88924
4,False,5,76,-110,22796,3.47854
4,False,5,77,-110,24734,3.61307
4,False,5,78,-110,22251,2.78178
4,False,5,79,-110,24734,3.05114
4,False,5,80,-110,20723,2.53105
4,False,5,81,-110,23369,2.96124
4,False,5,82,-110,22796,3.02294
4,False,5,83,-110,24734,3.2157
4,False,5,84,-110,5108,0.864798
4,False,5,85,-110,2539,0.35779
4,False,5,86,-190,26669,3.9508
4,False,5,87,-190,23602,3.31612
4,False,5,88,-190,27695,3.6979
4,False,5,89,-190,23297,3.35354
4,False,5,90,-190,25429,3.75762
4,False,5,91,-190,23297,3.36979
4,False,5,92,-190,27695,4.15678
4,False,5,93,-190,26879,3.91597
4,False,5,94,-190,27695,4.08117
4,False,5,95,-190,26879,4.15551
4,False,5,96,-190,27695,4.40067
4,False,5,97,-190,26879,4.19076
4,False,5,98,-190,28005,3.88356
4,False,5,99,-190,25942,3.57885
4,False,5,100,-190,26197,3.55626
4,False,5,101,-190,26916,4.07536
4,False,5,102,-190,27036,3.92825
4,False,5,103,-190,24850,3.58261
4,False,5,104,-190,25350,3.77759
4,False,5,105,-190,23602,3.59168
4,False,5,106,-190,25350,3.81845
4,False,5,107,-190,26879,4.27346
4,False,5,108,-190,27695,4.21276
4,False,5,109,-190,26879,4.16397
4,False,5,110,-190,5814,1.0864
4,False,5,111,-190,2797,0.453153
4,False,5,112,-190,23355,3.47722
4,False,5,113,-190,16477,2.75412
4,False,5,114,-190,23355,4.05539
4,False,5,115,-190,18720,3.44216
4,False,5,116,-190,25298,4.26166
4,False,5,117,-190,16477,3.3197
4,False,5,118,-190,25298,4.05004
4,False,5,119,-190,16477,2.91111
4,False,5,120,-190,25199,4.1165
4,False,5,121,-190,16477,2.87429
4,False,5,122,-190,25199,4.74289
4,False,5,123,-190,16477,3.19167
4,False,5,124,-190,26229,4.79411
4,False,5,125,-190,18664,3.35717
4,False,5,126,-190,22400,4.56435
4,False,5,127,-190,16037,2.8471
4,False,5,128,-190,23570,4.33942
4,False,5,129,-190,16037,3.28614
4,False,5,130,-190,22400,4.53036
4,False,5,131,-190,16477,2.90113
4,False,5,132,-190,25298,4.22701
4,False,5,133,-190,16477,3.38179
4,False,5,134,-190,22400,4.47825
4,False,5,135,-190,3248,0.753446
4,False,5,136,-190,3387,0.61418
4,False,5,137,-1090,83345,15.4369
4,False,5,138,-1090,86275,15.9892
4,False,5,139,-1090,75630,14.5325
4,False,5,140,-1090,86275,15.9864
4,False,5,141,-1090,75630,15.1756
4,False,5,142,-1090,86275,14.2713
4,False,5,143,-1090,75630,12.6611
4,False,5,144,-1090,86275,15.61
4,False,5,145,-1090,75630,12.5867
4,False,5,146,-1090,86275,14.313
4,False,5,147,-1090,75630,12.6814
4,False,5,148,-1090,86275,16.9582
4,False,5,149,-1090,75630,15.4728
4,False,5,150,-1090,86275,16.4529
4,False,5,151,-1090,75630,15.1991
4,False,5,152,-1090,86275,17.6446
4,False,5,153,-1090,75630,17.2104
0,False,5,1,-80,100397,3.56306
0,False,5,2,-120,154450,7.745
0,False,5,3,-130,52178,2.77974
0,False,5,4,-1020,28061,1.42246
0,False,5,5,-1020,25504,1.09706
0,False,5,6,-1020,33904,1.49893
0,False,5,7,-1020,34694,1.63205
0,False,5,8,-1020,33904,1.52652
0,False,5,9,-1020,34694,1.66428
0,False,5,10,-1020,33904,1.90821
0,False,5,11,-1020,34694,1.75128
0,False,5,12,-1020,33904,1.89684
0,False,5,13,-1020,34694,1.78925
0,False,5,14,-1020,33904,1.89158
0,False,5,15,-1020,34694,1.86551
0,False,5,16,-1020,33904,1.91748
0,False,5,17,-1020,34694,2.08956
0,False,5,18,-1020,33904,2.06394
0,False,5,19,-1020,34871,2.03645
0,False,5,20,-1020,30639,1.9412
0,False,5,21,-1020,34871,2.11663
0,False,5,22,-1020,23485,1.68715
1,False,5,1,0,3803,0.305173
1,False,5,2,0,5587,0.494827
1,False,5,3,-80,2609,0.216719
1,False,5,4,-110,24911,1.53214
1,False,5,5,-200,3897,0.177828
1,False,5,6,-200,34024,1.63326
1,False,5,7,-1100,25303,1.47909
1,False,5,8,-1100,26024,1.24093
1,False,5,9,-1100,24430,1.18604
2,False,5,1,-70,9697,0.403276
2,False,5,2,-80,214755,9.12493
2,False,5,3,-970,42817,1.74308
3,False,5,1,-120,20373,1.177
3,False,5,2,-120,88943,5.04008
3,False,5,3,-130,130578,7.64967
3,False,5,4,-150,106475,5.04514
3,False,5,5,-160,357105,13.8961
3,False,5,6,-180,12093,0.578199
3,False,5,7,-1080,160755,6.10241
3,False,5,8,-1080,157396,6.94076
3,False,5,9,-1080,133300,5.3779
3,False,5,10,-1080,157396,6.57156
3,False,5,11,-1080,133300,8.05127
3,False,5,12,-1080,114222,5.59918
3,False,5,13,-1080,162820,7.27883
3,False,5,14,-1080,176390,8.18996
4,False,5,1,-40,7344,0.336756
4,False,5,2,-90,42827,1.82354
4,False,5,3,-90,65933,2.8436
4,False,5,4,-100,72705,3.47344
4,False,5,5,-110,35002,2.11294
4,False,5,6,-110,23869,1.63012
4,False,5,7,-110,20506,0.921476
4,False,5,8,-990,32256,1.39181
4,False,5,9,-990,24983,1.10528
0,False,5,1,-100,65624,2.33162
0,False,5,2,-100,9716,0.315123
0,False,5,3,-230,67677,3.35235
0,False,5,4,-1080,72878,3.16549
0,False,5,5,-1080,136235,6.7106
0,False,5,6,-1080,125079,7.40775
0,False,5,7,-1080,136235,6.60681
0,False,5,8,-1080,125079,7.5382
0,False,5,9,-1080,136235,6.20711
0,False,5,10,-1080,125079,6.36363
0,False,5,11,-1080,136235,6.66438
0,False,5,12,-1080,125079,6.44056
0,False,5,13,-1080,136235,7.04524
0,False,5,14,-1080,125079,6.58172
0,False,5,15,-1080,136235,7.44863
0,False,5,16,-1080,125079,6.80668
0,False,5,17,-1080,136235,7.91235
0,False,5,18,-1080,125079,7.08103
0,False,5,19,-1080,136235,8.02581
0,False,5,20,-1080,125079,7.1151
0,False,5,21,-1080,136235,8.235
0,False,5,22,-1080,125079,8.34983
0,False,5,23,-1080,136235,9.82255
0,False,5,24,-1080,125079,9.20872
0,False,5,25,-1080,136235,8.62164
0,False,5,26,-1080,125079,8.35399
0,False,5,27,-1080,136235,9.95486
0,False,5,28,-1080,63128,5.15172
0,False,5,29,-1080,9821,0.704192
